epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621077675055,2021-05-15T13.21.15.055,0.000,-0.427,0.244,-0.183
1621077675065,2021-05-15T13.21.15.065,0.010,-0.976,-0.183,-0.305
1621077675075,2021-05-15T13.21.15.075,0.020,-0.732,0.061,-0.305
1621077675085,2021-05-15T13.21.15.085,0.030,-0.610,0.244,-0.244
1621077675095,2021-05-15T13.21.15.095,0.040,-0.549,0.366,-0.122
1621077675105,2021-05-15T13.21.15.105,0.050,-0.488,0.366,0.000
1621077675115,2021-05-15T13.21.15.115,0.060,-0.549,0.366,0.183
1621077675125,2021-05-15T13.21.15.125,0.070,-0.427,0.427,0.244
1621077675135,2021-05-15T13.21.15.135,0.080,-0.305,0.610,0.427
1621077675145,2021-05-15T13.21.15.145,0.090,-0.305,0.854,0.671
1621077675155,2021-05-15T13.21.15.155,0.100,-0.061,1.159,0.732
1621077675165,2021-05-15T13.21.15.165,0.110,0.061,1.220,0.732
1621077675175,2021-05-15T13.21.15.175,0.120,-0.183,1.098,0.854
1621077675185,2021-05-15T13.21.15.185,0.130,-0.305,0.854,1.098
1621077675195,2021-05-15T13.21.15.195,0.140,-0.061,0.915,1.280
1621077675205,2021-05-15T13.21.15.205,0.150,0.122,1.098,1.463
1621077675215,2021-05-15T13.21.15.215,0.160,0.122,1.159,1.707
1621077675225,2021-05-15T13.21.15.225,0.170,0.000,1.037,1.707
1621077675235,2021-05-15T13.21.15.235,0.180,-0.061,1.037,1.646
1621077675245,2021-05-15T13.21.15.245,0.190,0.305,1.159,1.707
1621077675255,2021-05-15T13.21.15.255,0.200,0.610,0.061,1.768
1621077675265,2021-05-15T13.21.15.265,0.210,-0.183,0.366,1.280
1621077675275,2021-05-15T13.21.15.275,0.220,0.244,0.732,1.098
1621077675285,2021-05-15T13.21.15.285,0.230,0.366,0.366,0.854
1621077675295,2021-05-15T13.21.15.295,0.240,-0.061,-0.427,0.549
1621077675305,2021-05-15T13.21.15.305,0.250,-0.061,-0.671,0.183
1621077675315,2021-05-15T13.21.15.315,0.260,0.122,-0.305,-0.427
1621077675325,2021-05-15T13.21.15.325,0.270,0.061,-0.610,-0.854
1621077675335,2021-05-15T13.21.15.335,0.280,0.000,-0.915,-1.220
1621077675345,2021-05-15T13.21.15.345,0.290,-0.061,-1.159,-1.524
1621077675355,2021-05-15T13.21.15.355,0.300,0.000,-1.280,-1.768
1621077675365,2021-05-15T13.21.15.365,0.310,-0.061,-1.098,-1.951
1621077675375,2021-05-15T13.21.15.375,0.320,0.061,-0.915,-1.951
1621077675385,2021-05-15T13.21.15.385,0.330,-0.061,-0.915,-1.829
1621077675395,2021-05-15T13.21.15.395,0.340,-0.427,-0.976,-1.646
1621077675405,2021-05-15T13.21.15.405,0.350,-0.610,-0.427,-1.585
1621077675415,2021-05-15T13.21.15.415,0.360,-0.732,0.000,-1.341
1621077675425,2021-05-15T13.21.15.425,0.370,-0.976,0.000,-1.220
1621077675435,2021-05-15T13.21.15.435,0.380,-1.280,0.183,-1.037
1621077675445,2021-05-15T13.21.15.445,0.390,-1.341,0.549,-0.976
1621077675455,2021-05-15T13.21.15.455,0.400,-1.341,0.854,-0.793
1621077675465,2021-05-15T13.21.15.465,0.410,-1.402,0.854,-0.549
1621077675475,2021-05-15T13.21.15.475,0.420,-1.646,0.915,-0.488
1621077675485,2021-05-15T13.21.15.485,0.430,-1.829,1.037,-0.366
1621077675495,2021-05-15T13.21.15.495,0.440,-2.012,0.915,-0.305
1621077675505,2021-05-15T13.21.15.505,0.450,-2.012,0.793,-0.122
1621077675515,2021-05-15T13.21.15.515,0.460,-1.890,0.732,0.183
1621077675525,2021-05-15T13.21.15.525,0.470,-1.463,0.732,0.366
1621077675535,2021-05-15T13.21.15.535,0.480,-1.037,0.854,0.488
1621077675545,2021-05-15T13.21.15.545,0.490,-0.488,1.159,0.671
1621077675555,2021-05-15T13.21.15.555,0.500,0.061,1.341,0.793
1621077675565,2021-05-15T13.21.15.565,0.510,0.305,1.341,0.854
1621077675575,2021-05-15T13.21.15.575,0.520,0.427,1.463,0.915
1621077675585,2021-05-15T13.21.15.585,0.530,0.671,1.524,0.915
1621077675595,2021-05-15T13.21.15.595,0.540,0.976,1.463,0.915
1621077675605,2021-05-15T13.21.15.605,0.550,0.976,1.280,0.854
1621077675615,2021-05-15T13.21.15.615,0.560,0.915,1.159,0.732
1621077675625,2021-05-15T13.21.15.625,0.570,0.793,0.854,0.610
1621077675635,2021-05-15T13.21.15.635,0.580,0.610,0.732,0.366
1621077675645,2021-05-15T13.21.15.645,0.590,0.305,0.549,0.122
1621077675655,2021-05-15T13.21.15.655,0.600,0.122,0.305,-0.061
1621077675665,2021-05-15T13.21.15.665,0.610,-0.061,0.122,-0.244
1621077675675,2021-05-15T13.21.15.675,0.620,0.000,0.061,-0.305
1621077675685,2021-05-15T13.21.15.685,0.630,0.244,0.061,-0.427
1621077675695,2021-05-15T13.21.15.695,0.640,0.366,-0.183,-0.610
1621077675705,2021-05-15T13.21.15.705,0.650,0.366,-0.305,-0.671
1621077675715,2021-05-15T13.21.15.715,0.660,0.488,-0.549,-0.854
1621077675725,2021-05-15T13.21.15.725,0.670,0.671,-0.549,-0.915
1621077675735,2021-05-15T13.21.15.735,0.680,0.793,-0.427,-0.976
1621077675745,2021-05-15T13.21.15.745,0.690,1.037,-0.427,-1.220
1621077675755,2021-05-15T13.21.15.755,0.700,0.976,-0.366,-1.220
1621077675765,2021-05-15T13.21.15.765,0.710,1.098,-0.305,-1.341
1621077675775,2021-05-15T13.21.15.775,0.720,1.220,-0.183,-1.524
1621077675785,2021-05-15T13.21.15.785,0.730,1.220,-0.366,-1.646
1621077675795,2021-05-15T13.21.15.795,0.740,0.854,-0.610,-1.585
1621077675805,2021-05-15T13.21.15.805,0.750,0.610,-0.671,-1.585
1621077675815,2021-05-15T13.21.15.815,0.760,0.854,-0.671,-1.524
1621077675825,2021-05-15T13.21.15.825,0.770,0.793,-0.976,-1.463
1621077675835,2021-05-15T13.21.15.835,0.780,0.488,-0.915,-1.341
1621077675845,2021-05-15T13.21.15.845,0.790,0.488,-0.305,-1.220
1621077675855,2021-05-15T13.21.15.855,0.800,0.366,-0.183,-1.159
1621077675865,2021-05-15T13.21.15.865,0.810,0.122,-0.183,-1.098
1621077675875,2021-05-15T13.21.15.875,0.820,-0.122,0.000,-1.037
1621077675885,2021-05-15T13.21.15.885,0.830,0.000,0.183,-1.098
1621077675895,2021-05-15T13.21.15.895,0.840,-0.122,0.000,-1.098
1621077675905,2021-05-15T13.21.15.905,0.850,-0.183,-0.305,-0.915
1621077675915,2021-05-15T13.21.15.915,0.860,-0.061,-0.488,-0.732
1621077675925,2021-05-15T13.21.15.925,0.870,0.244,-0.366,-0.732
1621077675935,2021-05-15T13.21.15.935,0.880,0.427,-0.122,-0.610
1621077675945,2021-05-15T13.21.15.945,0.890,0.549,0.061,-0.366
1621077675955,2021-05-15T13.21.15.955,0.900,0.610,0.183,-0.183
1621077675965,2021-05-15T13.21.15.965,0.910,0.793,0.488,-0.122
1621077675975,2021-05-15T13.21.15.975,0.920,0.976,0.854,0.000
1621077675985,2021-05-15T13.21.15.985,0.930,0.976,0.915,0.122
1621077675995,2021-05-15T13.21.15.995,0.940,1.037,0.976,0.183
1621077676005,2021-05-15T13.21.16.005,0.950,1.037,0.976,0.122
1621077676015,2021-05-15T13.21.16.015,0.960,0.915,0.915,0.122
1621077676025,2021-05-15T13.21.16.025,0.970,0.671,0.732,0.122
1621077676035,2021-05-15T13.21.16.035,0.980,0.610,0.671,0.061
1621077676045,2021-05-15T13.21.16.045,0.990,0.488,0.610,0.061
1621077676055,2021-05-15T13.21.16.055,1.000,0.427,0.427,0.183
1621077676065,2021-05-15T13.21.16.065,1.010,0.244,0.305,0.122
1621077676075,2021-05-15T13.21.16.075,1.020,0.122,0.244,0.122
1621077676085,2021-05-15T13.21.16.085,1.030,0.183,0.366,0.183
1621077676095,2021-05-15T13.21.16.095,1.040,0.427,0.610,0.244
1621077676105,2021-05-15T13.21.16.105,1.050,0.549,0.854,0.305
1621077676115,2021-05-15T13.21.16.115,1.060,0.610,1.098,0.305
1621077676125,2021-05-15T13.21.16.125,1.070,0.793,1.159,0.366
1621077676135,2021-05-15T13.21.16.135,1.080,0.732,1.098,0.427
1621077676145,2021-05-15T13.21.16.145,1.090,0.854,1.220,0.488
1621077676155,2021-05-15T13.21.16.155,1.100,1.037,1.098,0.427
1621077676165,2021-05-15T13.21.16.165,1.110,0.854,0.732,0.488
1621077676175,2021-05-15T13.21.16.175,1.120,0.915,0.366,0.427
1621077676185,2021-05-15T13.21.16.185,1.130,0.854,0.122,0.305
1621077676195,2021-05-15T13.21.16.195,1.140,0.732,-0.244,0.244
1621077676205,2021-05-15T13.21.16.205,1.150,0.915,-0.549,0.183
1621077676215,2021-05-15T13.21.16.215,1.160,1.037,-0.671,-0.122
1621077676225,2021-05-15T13.21.16.225,1.170,1.037,-0.793,-0.366
1621077676235,2021-05-15T13.21.16.235,1.180,1.098,-0.976,-0.671
1621077676245,2021-05-15T13.21.16.245,1.190,0.976,-1.037,-1.037
1621077676255,2021-05-15T13.21.16.255,1.200,1.037,-1.159,-1.341
1621077676265,2021-05-15T13.21.16.265,1.210,1.098,-1.402,-1.646
1621077676275,2021-05-15T13.21.16.275,1.220,0.854,-1.707,-1.890
1621077676285,2021-05-15T13.21.16.285,1.230,0.976,-1.951,-2.134
1621077676295,2021-05-15T13.21.16.295,1.240,1.037,-2.073,-2.378
1621077676305,2021-05-15T13.21.16.305,1.250,0.976,-1.890,-2.500
1621077676315,2021-05-15T13.21.16.315,1.260,0.915,-1.768,-2.500
1621077676325,2021-05-15T13.21.16.325,1.270,0.854,-1.463,-2.500
1621077676335,2021-05-15T13.21.16.335,1.280,0.732,-1.220,-2.500
1621077676345,2021-05-15T13.21.16.345,1.290,0.732,-0.915,-2.195
1621077676355,2021-05-15T13.21.16.355,1.300,0.610,-0.488,-2.073
1621077676365,2021-05-15T13.21.16.365,1.310,0.610,-0.061,-2.012
1621077676375,2021-05-15T13.21.16.375,1.320,0.305,0.305,-1.707
1621077676385,2021-05-15T13.21.16.385,1.330,0.244,0.549,-1.524
1621077676395,2021-05-15T13.21.16.395,1.340,-0.061,0.549,-1.402
1621077676405,2021-05-15T13.21.16.405,1.350,-0.305,0.305,-1.159
1621077676415,2021-05-15T13.21.16.415,1.360,-0.366,0.305,-0.854
1621077676425,2021-05-15T13.21.16.425,1.370,-0.183,0.366,-0.671
1621077676435,2021-05-15T13.21.16.435,1.380,-0.122,0.610,-0.488
1621077676445,2021-05-15T13.21.16.445,1.390,-0.061,0.915,-0.244
1621077676455,2021-05-15T13.21.16.455,1.400,0.061,1.220,0.000
1621077676465,2021-05-15T13.21.16.465,1.410,0.183,1.280,0.305
1621077676475,2021-05-15T13.21.16.475,1.420,0.366,1.220,0.488
1621077676485,2021-05-15T13.21.16.485,1.430,0.488,1.524,0.854
1621077676495,2021-05-15T13.21.16.495,1.440,0.793,1.707,1.159
1621077676505,2021-05-15T13.21.16.505,1.450,1.037,1.829,1.402
1621077676515,2021-05-15T13.21.16.515,1.460,1.280,2.073,1.646
1621077676525,2021-05-15T13.21.16.525,1.470,1.463,2.134,1.890
1621077676535,2021-05-15T13.21.16.535,1.480,1.707,2.195,2.134
1621077676545,2021-05-15T13.21.16.545,1.490,1.768,2.439,2.378
1621077676555,2021-05-15T13.21.16.555,1.500,1.707,2.317,2.561
1621077676565,2021-05-15T13.21.16.565,1.510,1.585,2.073,2.805
1621077676575,2021-05-15T13.21.16.575,1.520,1.585,2.012,2.927
1621077676585,2021-05-15T13.21.16.585,1.530,1.524,2.012,3.049
1621077676595,2021-05-15T13.21.16.595,1.540,1.463,2.195,2.988
1621077676605,2021-05-15T13.21.16.605,1.550,1.463,1.951,2.988
1621077676615,2021-05-15T13.21.16.615,1.560,1.646,1.829,2.866
1621077676625,2021-05-15T13.21.16.625,1.570,0.915,1.341,2.683
1621077676635,2021-05-15T13.21.16.635,1.580,0.671,1.159,2.561
1621077676645,2021-05-15T13.21.16.645,1.590,0.488,1.037,2.317
1621077676655,2021-05-15T13.21.16.655,1.600,0.366,0.732,1.890
1621077676665,2021-05-15T13.21.16.665,1.610,0.061,0.244,1.463
1621077676675,2021-05-15T13.21.16.675,1.620,-0.366,-0.366,1.037
1621077676685,2021-05-15T13.21.16.685,1.630,-0.549,-0.915,0.610
1621077676695,2021-05-15T13.21.16.695,1.640,-0.183,-0.732,0.122
1621077676705,2021-05-15T13.21.16.705,1.650,-0.122,-0.854,-0.671
1621077676715,2021-05-15T13.21.16.715,1.660,-0.427,-1.707,-1.220
1621077676725,2021-05-15T13.21.16.725,1.670,-0.549,-2.256,-1.646
1621077676735,2021-05-15T13.21.16.735,1.680,-0.427,-2.134,-2.134
1621077676745,2021-05-15T13.21.16.745,1.690,-0.183,-2.012,-2.500
1621077676755,2021-05-15T13.21.16.755,1.700,-0.122,-1.890,-2.866
1621077676765,2021-05-15T13.21.16.765,1.710,0.000,-1.768,-2.988
1621077676775,2021-05-15T13.21.16.775,1.720,0.183,-1.646,-3.110
1621077676785,2021-05-15T13.21.16.785,1.730,0.183,-1.402,-3.171
1621077676795,2021-05-15T13.21.16.795,1.740,0.122,-1.402,-3.232
1621077676805,2021-05-15T13.21.16.805,1.750,0.000,-1.159,-2.988
1621077676815,2021-05-15T13.21.16.815,1.760,0.061,-0.854,-2.927
1621077676825,2021-05-15T13.21.16.825,1.770,0.000,-0.610,-2.988
1621077676835,2021-05-15T13.21.16.835,1.780,-0.427,-0.427,-2.927
1621077676845,2021-05-15T13.21.16.845,1.790,-0.732,-0.061,-2.744
1621077676855,2021-05-15T13.21.16.855,1.800,-0.854,0.122,-2.744
1621077676865,2021-05-15T13.21.16.865,1.810,-0.976,0.244,-2.683
1621077676875,2021-05-15T13.21.16.875,1.820,-1.159,0.305,-2.561
1621077676885,2021-05-15T13.21.16.885,1.830,-1.463,0.244,-2.256
1621077676895,2021-05-15T13.21.16.895,1.840,-1.585,0.244,-2.012
1621077676905,2021-05-15T13.21.16.905,1.850,-1.646,0.122,-1.707
1621077676915,2021-05-15T13.21.16.915,1.860,-1.585,0.244,-1.402
1621077676925,2021-05-15T13.21.16.925,1.870,-1.159,0.427,-1.220
1621077676935,2021-05-15T13.21.16.935,1.880,-0.915,0.671,-1.098
1621077676945,2021-05-15T13.21.16.945,1.890,-0.549,0.671,-0.732
1621077676955,2021-05-15T13.21.16.955,1.900,-0.244,0.610,-0.427
1621077676965,2021-05-15T13.21.16.965,1.910,-0.183,0.732,-0.183
1621077676975,2021-05-15T13.21.16.975,1.920,-0.061,0.976,0.122
1621077676985,2021-05-15T13.21.16.985,1.930,0.488,0.915,0.427
1621077676995,2021-05-15T13.21.16.995,1.940,0.549,0.549,0.549
1621077677005,2021-05-15T13.21.17.005,1.950,0.488,0.427,0.732
1621077677015,2021-05-15T13.21.17.015,1.960,0.793,0.305,0.854
1621077677025,2021-05-15T13.21.17.025,1.970,0.976,0.122,0.976
1621077677035,2021-05-15T13.21.17.035,1.980,1.280,0.000,0.976
1621077677045,2021-05-15T13.21.17.045,1.990,1.524,-0.061,1.037
1621077677055,2021-05-15T13.21.17.055,2.000,1.951,0.183,0.854
1621077677065,2021-05-15T13.21.17.065,2.010,2.378,0.244,0.793
1621077677075,2021-05-15T13.21.17.075,2.020,2.561,0.000,0.549
1621077677085,2021-05-15T13.21.17.085,2.030,2.439,-0.122,0.366
1621077677095,2021-05-15T13.21.17.095,2.040,2.500,-0.183,0.366
1621077677105,2021-05-15T13.21.17.105,2.050,2.622,-0.183,0.305
1621077677115,2021-05-15T13.21.17.115,2.060,2.805,-0.122,0.244
1621077677125,2021-05-15T13.21.17.125,2.070,2.805,-0.122,0.061
1621077677135,2021-05-15T13.21.17.135,2.080,2.744,0.000,-0.122
1621077677145,2021-05-15T13.21.17.145,2.090,2.439,0.122,-0.183
1621077677155,2021-05-15T13.21.17.155,2.100,2.134,0.122,-0.366
1621077677165,2021-05-15T13.21.17.165,2.110,1.524,-0.061,-0.366
1621077677175,2021-05-15T13.21.17.175,2.120,1.220,-0.122,-0.305
1621077677185,2021-05-15T13.21.17.185,2.130,0.915,0.000,-0.305
1621077677195,2021-05-15T13.21.17.195,2.140,0.427,0.244,-0.244
1621077677205,2021-05-15T13.21.17.205,2.150,0.000,0.427,-0.183
1621077677215,2021-05-15T13.21.17.215,2.160,-0.427,0.305,-0.061
1621077677225,2021-05-15T13.21.17.225,2.170,-0.854,0.305,-0.122
1621077677235,2021-05-15T13.21.17.235,2.180,-1.159,0.549,-0.305
1621077677245,2021-05-15T13.21.17.245,2.190,-1.341,0.366,-0.183
1621077677255,2021-05-15T13.21.17.255,2.200,-1.341,0.244,-0.122
1621077677265,2021-05-15T13.21.17.265,2.210,-1.159,0.366,0.000
1621077677275,2021-05-15T13.21.17.275,2.220,-0.854,0.549,0.366
1621077677285,2021-05-15T13.21.17.285,2.230,-0.610,0.976,0.427
1621077677295,2021-05-15T13.21.17.295,2.240,-0.549,1.280,0.488
1621077677305,2021-05-15T13.21.17.305,2.250,-0.488,1.585,0.610
1621077677315,2021-05-15T13.21.17.315,2.260,-0.793,1.768,0.854
1621077677325,2021-05-15T13.21.17.325,2.270,-0.732,2.256,0.976
1621077677335,2021-05-15T13.21.17.335,2.280,-0.549,2.500,1.159
1621077677345,2021-05-15T13.21.17.345,2.290,-0.549,2.500,1.159
1621077677355,2021-05-15T13.21.17.355,2.300,-0.915,2.256,1.220
1621077677365,2021-05-15T13.21.17.365,2.310,-1.280,2.134,1.280
1621077677375,2021-05-15T13.21.17.375,2.320,-1.220,2.195,1.220
1621077677385,2021-05-15T13.21.17.385,2.330,-1.220,1.768,1.098
1621077677395,2021-05-15T13.21.17.395,2.340,-1.402,1.524,0.976
1621077677405,2021-05-15T13.21.17.405,2.350,-1.646,1.402,0.976
1621077677415,2021-05-15T13.21.17.415,2.360,-1.646,1.098,0.854
1621077677425,2021-05-15T13.21.17.425,2.370,-1.646,0.671,0.671
1621077677435,2021-05-15T13.21.17.435,2.380,-1.768,0.488,0.549
1621077677445,2021-05-15T13.21.17.445,2.390,-1.524,0.549,0.305
1621077677455,2021-05-15T13.21.17.455,2.400,-1.463,0.671,0.000
1621077677465,2021-05-15T13.21.17.465,2.410,-1.159,0.671,-0.061
1621077677475,2021-05-15T13.21.17.475,2.420,-0.976,0.793,-0.366
1621077677485,2021-05-15T13.21.17.485,2.430,-0.793,0.549,-0.488
1621077677495,2021-05-15T13.21.17.495,2.440,-0.793,0.366,-0.732
1621077677505,2021-05-15T13.21.17.505,2.450,-0.793,0.122,-0.976
1621077677515,2021-05-15T13.21.17.515,2.460,-0.915,-0.122,-1.098
1621077677525,2021-05-15T13.21.17.525,2.470,-0.976,-0.488,-1.341
1621077677535,2021-05-15T13.21.17.535,2.480,-0.976,-0.671,-1.463
1621077677545,2021-05-15T13.21.17.545,2.490,-0.793,-0.732,-1.585
1621077677555,2021-05-15T13.21.17.555,2.500,-0.488,-0.793,-1.707
1621077677565,2021-05-15T13.21.17.565,2.510,-0.427,-0.854,-1.768
1621077677575,2021-05-15T13.21.17.575,2.520,-0.122,-0.793,-1.707
