epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621077675435,2021-05-15T13.21.15.435,0.000,5.061,-0.488,-17.927
1621077675445,2021-05-15T13.21.15.445,0.010,4.573,-1.524,-17.500
1621077675455,2021-05-15T13.21.15.455,0.020,3.902,-5.976,-15.793
1621077675465,2021-05-15T13.21.15.465,0.030,3.293,-10.793,-12.927
1621077675475,2021-05-15T13.21.15.475,0.040,2.805,-14.390,-10.000
1621077675485,2021-05-15T13.21.15.485,0.050,2.073,-15.915,-7.500
1621077675495,2021-05-15T13.21.15.495,0.060,1.098,-13.659,-5.671
1621077675505,2021-05-15T13.21.15.505,0.070,0.183,-8.293,-3.841
1621077675515,2021-05-15T13.21.15.515,0.080,-0.976,-3.171,-1.890
1621077675525,2021-05-15T13.21.15.525,0.090,-1.890,-0.122,0.732
1621077675535,2021-05-15T13.21.15.535,0.100,-2.805,-1.890,4.390
1621077675545,2021-05-15T13.21.15.545,0.110,-3.780,-9.756,8.049
1621077675555,2021-05-15T13.21.15.555,0.120,-4.512,-13.171,9.939
1621077675565,2021-05-15T13.21.15.565,0.130,-4.939,-4.085,9.512
1621077675575,2021-05-15T13.21.15.575,0.140,-5.427,12.439,8.415
1621077675585,2021-05-15T13.21.15.585,0.150,-5.732,29.085,6.890
1621077675595,2021-05-15T13.21.15.595,0.160,-6.829,43.110,5.610
1621077675605,2021-05-15T13.21.15.605,0.170,-8.110,50.610,5.122
1621077675615,2021-05-15T13.21.15.615,0.180,-8.780,50.854,4.512
1621077675625,2021-05-15T13.21.15.625,0.190,-9.085,47.988,3.476
1621077675635,2021-05-15T13.21.15.635,0.200,-9.451,45.671,1.890
1621077675645,2021-05-15T13.21.15.645,0.210,-10.427,43.902,0.000
1621077675655,2021-05-15T13.21.15.655,0.220,-11.159,45.671,-0.793
1621077675665,2021-05-15T13.21.15.665,0.230,-12.988,50.488,-0.122
1621077675675,2021-05-15T13.21.15.675,0.240,-15.488,55.610,1.159
1621077675685,2021-05-15T13.21.15.685,0.250,-18.598,58.293,3.476
1621077675695,2021-05-15T13.21.15.695,0.260,-24.207,53.963,7.012
1621077675705,2021-05-15T13.21.15.705,0.270,-32.134,42.866,11.585
1621077675715,2021-05-15T13.21.15.715,0.280,-40.183,28.963,17.317
1621077675725,2021-05-15T13.21.15.725,0.290,-45.488,15.183,23.476
1621077675735,2021-05-15T13.21.15.735,0.300,-50.732,-1.159,29.878
1621077675745,2021-05-15T13.21.15.745,0.310,-57.256,-21.707,37.073
1621077675755,2021-05-15T13.21.15.755,0.320,-62.805,-50.671,44.756
1621077675765,2021-05-15T13.21.15.765,0.330,-66.098,-86.098,51.951
1621077675775,2021-05-15T13.21.15.775,0.340,-72.439,-121.951,58.415
1621077675785,2021-05-15T13.21.15.785,0.350,-78.171,-163.537,67.012
1621077675795,2021-05-15T13.21.15.795,0.360,-85.610,-207.317,74.939
1621077675805,2021-05-15T13.21.15.805,0.370,-92.378,-240.366,80.427
1621077675815,2021-05-15T13.21.15.815,0.380,-96.280,-260.976,83.902
1621077675825,2021-05-15T13.21.15.825,0.390,-97.683,-277.195,86.890
1621077675835,2021-05-15T13.21.15.835,0.400,-96.585,-288.049,90.671
1621077675845,2021-05-15T13.21.15.845,0.410,-94.329,-290.732,94.207
1621077675855,2021-05-15T13.21.15.855,0.420,-92.622,-281.159,96.768
1621077675865,2021-05-15T13.21.15.865,0.430,-93.902,-260.244,98.780
1621077675875,2021-05-15T13.21.15.875,0.440,-93.415,-239.939,101.220
1621077675885,2021-05-15T13.21.15.885,0.450,-90.915,-209.756,104.085
1621077675895,2021-05-15T13.21.15.895,0.460,-92.378,-176.646,106.890
1621077675905,2021-05-15T13.21.15.905,0.470,-90.366,-136.768,108.415
1621077675915,2021-05-15T13.21.15.915,0.480,-86.402,-91.890,109.207
