epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621178576686,2021-05-16T17.22.56.686,0.460,-0.100,0.652,0.482
1621178576696,2021-05-16T17.22.56.696,0.470,-0.028,0.688,0.500
1621178576706,2021-05-16T17.22.56.706,0.480,0.025,0.718,0.456
1621178576716,2021-05-16T17.22.56.716,0.490,0.003,0.737,0.406
1621178576726,2021-05-16T17.22.56.726,0.500,0.052,0.780,0.389
1621178576736,2021-05-16T17.22.56.736,0.510,0.057,0.785,0.307
1621178576746,2021-05-16T17.22.56.746,0.520,-0.142,0.744,0.313
1621178576756,2021-05-16T17.22.56.756,0.530,-0.125,0.694,0.464
1621178576766,2021-05-16T17.22.56.766,0.540,0.257,0.621,0.175
1621178576776,2021-05-16T17.22.56.776,0.550,0.150,0.721,0.221
1621178576786,2021-05-16T17.22.56.786,0.560,-0.354,0.809,0.353
1621178576796,2021-05-16T17.22.56.796,0.570,-0.085,0.728,0.393
1621178576806,2021-05-16T17.22.56.806,0.580,0.260,0.706,0.476
1621178576816,2021-05-16T17.22.56.816,0.590,0.221,0.712,0.549
1621178576826,2021-05-16T17.22.56.826,0.600,0.315,0.714,0.607
1621178576836,2021-05-16T17.22.56.836,0.610,0.441,0.749,0.671
1621178576846,2021-05-16T17.22.56.846,0.620,0.423,0.792,0.771
1621178576856,2021-05-16T17.22.56.856,0.630,0.488,0.792,0.901
1621178576866,2021-05-16T17.22.56.866,0.640,0.543,0.747,0.980
1621178576876,2021-05-16T17.22.56.876,0.650,0.388,0.712,1.023
1621178576886,2021-05-16T17.22.56.886,0.660,0.095,0.659,1.091
1621178576896,2021-05-16T17.22.56.896,0.670,-0.117,0.612,1.174
1621178576906,2021-05-16T17.22.56.906,0.680,-0.150,0.686,1.104
1621178576916,2021-05-16T17.22.56.916,0.690,-0.214,0.725,0.991
1621178576926,2021-05-16T17.22.56.926,0.700,-0.087,0.735,0.893
1621178576936,2021-05-16T17.22.56.936,0.710,-0.002,0.536,0.726
1621178576946,2021-05-16T17.22.56.946,0.720,0.081,0.875,0.684
1621178576956,2021-05-16T17.22.56.956,0.730,-0.250,0.634,0.684
1621178576966,2021-05-16T17.22.56.966,0.740,-0.062,0.350,0.635
1621178576976,2021-05-16T17.22.56.976,0.750,-0.185,0.941,0.439
1621178576986,2021-05-16T17.22.56.986,0.760,-0.499,0.527,0.423
1621178576996,2021-05-16T17.22.56.996,0.770,-0.481,0.780,0.571
1621178577006,2021-05-16T17.22.57.006,0.780,-0.670,0.757,0.599
1621178577016,2021-05-16T17.22.57.016,0.790,-0.729,0.713,0.639
1621178577026,2021-05-16T17.22.57.026,0.800,-0.653,0.711,0.688
1621178577036,2021-05-16T17.22.57.036,0.810,-0.613,0.673,0.733
1621178577046,2021-05-16T17.22.57.046,0.820,-0.521,0.664,0.770
1621178577056,2021-05-16T17.22.57.056,0.830,-0.392,0.636,0.800
1621178577066,2021-05-16T17.22.57.066,0.840,-0.264,0.640,0.802
1621178577076,2021-05-16T17.22.57.076,0.850,-0.186,0.638,0.785
1621178577086,2021-05-16T17.22.57.086,0.860,-0.149,0.633,0.768
1621178577096,2021-05-16T17.22.57.096,0.870,-0.130,0.625,0.745
1621178577106,2021-05-16T17.22.57.106,0.880,-0.110,0.625,0.730
1621178577116,2021-05-16T17.22.57.116,0.890,-0.094,0.630,0.720
1621178577126,2021-05-16T17.22.57.126,0.900,-0.077,0.627,0.701
1621178577136,2021-05-16T17.22.57.136,0.910,-0.074,0.634,0.671
1621178577146,2021-05-16T17.22.57.146,0.920,-0.090,0.646,0.659
1621178577156,2021-05-16T17.22.57.156,0.930,-0.133,0.653,0.665
1621178577166,2021-05-16T17.22.57.166,0.940,-0.168,0.668,0.671
1621178577176,2021-05-16T17.22.57.176,0.950,-0.213,0.688,0.681
1621178577186,2021-05-16T17.22.57.186,0.960,-0.265,0.710,0.698
1621178577196,2021-05-16T17.22.57.196,0.970,-0.289,0.719,0.728
1621178577206,2021-05-16T17.22.57.206,0.980,-0.312,0.744,0.736
1621178577216,2021-05-16T17.22.57.216,0.990,-0.328,0.756,0.725
1621178577226,2021-05-16T17.22.57.226,1.000,-0.352,0.771,0.715
1621178577236,2021-05-16T17.22.57.236,1.010,-0.369,0.788,0.709
1621178577246,2021-05-16T17.22.57.246,1.020,-0.371,0.790,0.700
1621178577256,2021-05-16T17.22.57.256,1.030,-0.371,0.787,0.693
1621178577266,2021-05-16T17.22.57.266,1.040,-0.374,0.780,0.696
1621178577276,2021-05-16T17.22.57.276,1.050,-0.364,0.764,0.711
1621178577286,2021-05-16T17.22.57.286,1.060,-0.329,0.757,0.715
1621178577296,2021-05-16T17.22.57.296,1.070,-0.310,0.734,0.723
1621178577306,2021-05-16T17.22.57.306,1.080,-0.271,0.716,0.735
1621178577316,2021-05-16T17.22.57.316,1.090,-0.263,0.703,0.735
1621178577326,2021-05-16T17.22.57.326,1.100,-0.236,0.686,0.744
1621178577336,2021-05-16T17.22.57.336,1.110,-0.205,0.675,0.755
1621178577346,2021-05-16T17.22.57.346,1.120,-0.169,0.658,0.754
1621178577356,2021-05-16T17.22.57.356,1.130,-0.139,0.642,0.752
1621178577366,2021-05-16T17.22.57.366,1.140,-0.109,0.631,0.756
1621178577376,2021-05-16T17.22.57.376,1.150,-0.091,0.627,0.756
1621178577386,2021-05-16T17.22.57.386,1.160,-0.077,0.623,0.759
1621178577396,2021-05-16T17.22.57.396,1.170,-0.082,0.624,0.764
1621178577406,2021-05-16T17.22.57.406,1.180,-0.099,0.620,0.767
1621178577416,2021-05-16T17.22.57.416,1.190,-0.119,0.616,0.762
1621178577426,2021-05-16T17.22.57.426,1.200,-0.148,0.616,0.757
1621178577436,2021-05-16T17.22.57.436,1.210,-0.167,0.614,0.756
1621178577446,2021-05-16T17.22.57.446,1.220,-0.185,0.610,0.747
1621178577456,2021-05-16T17.22.57.456,1.230,-0.208,0.607,0.741
1621178577466,2021-05-16T17.22.57.466,1.240,-0.222,0.608,0.723
1621178577476,2021-05-16T17.22.57.476,1.250,-0.225,0.611,0.701
1621178577486,2021-05-16T17.22.57.486,1.260,-0.238,0.625,0.682
1621178577496,2021-05-16T17.22.57.496,1.270,-0.248,0.641,0.673
1621178577506,2021-05-16T17.22.57.506,1.280,-0.249,0.653,0.677
1621178577516,2021-05-16T17.22.57.516,1.290,-0.251,0.658,0.682
1621178577526,2021-05-16T17.22.57.526,1.300,-0.237,0.666,0.694
1621178577536,2021-05-16T17.22.57.536,1.310,-0.260,0.706,0.681
1621178577546,2021-05-16T17.22.57.546,1.320,-0.241,0.715,0.678
1621178577556,2021-05-16T17.22.57.556,1.330,-0.239,0.789,0.689
1621178577566,2021-05-16T17.22.57.566,1.340,-0.232,0.961,0.740
1621178577576,2021-05-16T17.22.57.576,1.350,-0.224,0.942,0.792
1621178577586,2021-05-16T17.22.57.586,1.360,-0.183,0.716,0.746
1621178577596,2021-05-16T17.22.57.596,1.370,-0.215,0.721,0.677
1621178577606,2021-05-16T17.22.57.606,1.380,-0.229,0.705,0.642
1621178577616,2021-05-16T17.22.57.616,1.390,-0.179,0.696,0.662
1621178577626,2021-05-16T17.22.57.626,1.400,-0.171,0.697,0.703
1621178577636,2021-05-16T17.22.57.636,1.410,-0.194,0.697,0.711
1621178577646,2021-05-16T17.22.57.646,1.420,-0.212,0.700,0.693
1621178577656,2021-05-16T17.22.57.656,1.430,-0.242,0.697,0.679
1621178577666,2021-05-16T17.22.57.666,1.440,-0.258,0.692,0.687
1621178577676,2021-05-16T17.22.57.676,1.450,-0.253,0.694,0.701
1621178577686,2021-05-16T17.22.57.686,1.460,-0.226,0.698,0.712
1621178577696,2021-05-16T17.22.57.696,1.470,-0.207,0.694,0.712
1621178577706,2021-05-16T17.22.57.706,1.480,-0.190,0.683,0.717
1621178577716,2021-05-16T17.22.57.716,1.490,-0.176,0.684,0.723
1621178577726,2021-05-16T17.22.57.726,1.500,-0.150,0.677,0.729
1621178577736,2021-05-16T17.22.57.736,1.510,-0.143,0.667,0.726
1621178577746,2021-05-16T17.22.57.746,1.520,-0.146,0.662,0.722
1621178577756,2021-05-16T17.22.57.756,1.530,-0.149,0.660,0.722
1621178577766,2021-05-16T17.22.57.766,1.540,-0.160,0.654,0.722
1621178577776,2021-05-16T17.22.57.776,1.550,-0.166,0.644,0.725
1621178577786,2021-05-16T17.22.57.786,1.560,-0.181,0.629,0.737
1621178577796,2021-05-16T17.22.57.796,1.570,-0.179,0.660,0.752
1621178577806,2021-05-16T17.22.57.806,1.580,-0.210,0.658,0.750
1621178577816,2021-05-16T17.22.57.816,1.590,-0.209,0.670,0.746
1621178577826,2021-05-16T17.22.57.826,1.600,-0.224,0.684,0.744
1621178577836,2021-05-16T17.22.57.836,1.610,-0.232,0.665,0.738
1621178577846,2021-05-16T17.22.57.846,1.620,-0.246,0.667,0.737
1621178577856,2021-05-16T17.22.57.856,1.630,-0.235,0.681,0.726
1621178577866,2021-05-16T17.22.57.866,1.640,-0.216,0.724,0.707
1621178577876,2021-05-16T17.22.57.876,1.650,-0.239,0.688,0.698
1621178577886,2021-05-16T17.22.57.886,1.660,-0.237,0.682,0.711
1621178577896,2021-05-16T17.22.57.896,1.670,-0.212,0.684,0.716
1621178577906,2021-05-16T17.22.57.906,1.680,-0.192,0.682,0.721
1621178577916,2021-05-16T17.22.57.916,1.690,-0.177,0.686,0.727
1621178577926,2021-05-16T17.22.57.926,1.700,-0.171,0.688,0.728
1621178577936,2021-05-16T17.22.57.936,1.710,-0.163,0.689,0.723
1621178577946,2021-05-16T17.22.57.946,1.720,-0.157,0.700,0.722
1621178577956,2021-05-16T17.22.57.956,1.730,-0.157,0.709,0.710
1621178577966,2021-05-16T17.22.57.966,1.740,-0.161,0.709,0.697
1621178577976,2021-05-16T17.22.57.976,1.750,-0.160,0.708,0.689
1621178577986,2021-05-16T17.22.57.986,1.760,-0.163,0.705,0.684
1621178577996,2021-05-16T17.22.57.996,1.770,-0.173,0.706,0.679
1621178578006,2021-05-16T17.22.58.006,1.780,-0.180,0.707,0.683
1621178578016,2021-05-16T17.22.58.016,1.790,-0.190,0.709,0.687
1621178578026,2021-05-16T17.22.58.026,1.800,-0.200,0.708,0.693
1621178578036,2021-05-16T17.22.58.036,1.810,-0.204,0.706,0.699
1621178578046,2021-05-16T17.22.58.046,1.820,-0.211,0.704,0.700
1621178578056,2021-05-16T17.22.58.056,1.830,-0.214,0.701,0.706
1621178578066,2021-05-16T17.22.58.066,1.840,-0.225,0.700,0.707
1621178578076,2021-05-16T17.22.58.076,1.850,-0.213,0.699,0.705
1621178578086,2021-05-16T17.22.58.086,1.860,-0.191,0.700,0.702
1621178578096,2021-05-16T17.22.58.096,1.870,-0.187,0.698,0.701
1621178578106,2021-05-16T17.22.58.106,1.880,-0.185,0.693,0.696
1621178578116,2021-05-16T17.22.58.116,1.890,-0.190,0.690,0.693
1621178578126,2021-05-16T17.22.58.126,1.900,-0.195,0.690,0.699
1621178578136,2021-05-16T17.22.58.136,1.910,-0.197,0.688,0.709
1621178578146,2021-05-16T17.22.58.146,1.920,-0.196,0.687,0.708
1621178578156,2021-05-16T17.22.58.156,1.930,-0.218,0.654,0.724
1621178578166,2021-05-16T17.22.58.166,1.940,-0.115,0.749,0.740
1621178578176,2021-05-16T17.22.58.176,1.950,-0.180,0.600,0.744
1621178578186,2021-05-16T17.22.58.186,1.960,-0.152,0.572,0.762
1621178578196,2021-05-16T17.22.58.196,1.970,-0.179,0.567,0.815
1621178578206,2021-05-16T17.22.58.206,1.980,-0.132,0.577,0.813
1621178578216,2021-05-16T17.22.58.216,1.990,-0.062,0.818,0.802
1621178578226,2021-05-16T17.22.58.226,2.000,-0.193,0.615,0.783
1621178578236,2021-05-16T17.22.58.236,2.010,-0.142,0.570,0.766
1621178578246,2021-05-16T17.22.58.246,2.020,-0.146,0.717,0.771
1621178578256,2021-05-16T17.22.58.256,2.030,-0.154,0.680,0.767
1621178578266,2021-05-16T17.22.58.266,2.040,-0.160,0.679,0.760
1621178578276,2021-05-16T17.22.58.276,2.050,-0.170,0.735,0.756
1621178578286,2021-05-16T17.22.58.286,2.060,-0.167,0.734,0.734
1621178578296,2021-05-16T17.22.58.296,2.070,-0.146,0.698,0.719
1621178578306,2021-05-16T17.22.58.306,2.080,-0.081,0.676,0.754
1621178578316,2021-05-16T17.22.58.316,2.090,-0.101,0.719,0.755
1621178578326,2021-05-16T17.22.58.326,2.100,-0.143,0.737,0.719
1621178578336,2021-05-16T17.22.58.336,2.110,-0.182,0.702,0.642
1621178578346,2021-05-16T17.22.58.346,2.120,-0.161,0.647,0.608
1621178578356,2021-05-16T17.22.58.356,2.130,0.074,0.687,0.671
1621178578366,2021-05-16T17.22.58.366,2.140,0.263,0.694,0.741
1621178578376,2021-05-16T17.22.58.376,2.150,0.174,0.695,0.756
1621178578386,2021-05-16T17.22.58.386,2.160,0.023,0.691,0.760
1621178578396,2021-05-16T17.22.58.396,2.170,-0.057,0.699,0.726
1621178578406,2021-05-16T17.22.58.406,2.180,-0.052,0.705,0.694
1621178578416,2021-05-16T17.22.58.416,2.190,-0.069,0.674,0.699
1621178578426,2021-05-16T17.22.58.426,2.200,-0.129,0.668,0.722
1621178578436,2021-05-16T17.22.58.436,2.210,-0.198,0.685,0.733
1621178578446,2021-05-16T17.22.58.446,2.220,-0.271,0.684,0.754
1621178578456,2021-05-16T17.22.58.456,2.230,-0.244,0.689,0.780
1621178578466,2021-05-16T17.22.58.466,2.240,-0.210,0.701,0.803
1621178578476,2021-05-16T17.22.58.476,2.250,-0.239,0.708,0.789
1621178578486,2021-05-16T17.22.58.486,2.260,-0.296,0.697,0.755
1621178578496,2021-05-16T17.22.58.496,2.270,-0.317,0.683,0.745
1621178578506,2021-05-16T17.22.58.506,2.280,-0.292,0.673,0.759
1621178578516,2021-05-16T17.22.58.516,2.290,-0.319,0.668,0.784
1621178578526,2021-05-16T17.22.58.526,2.300,-0.370,0.677,0.793
1621178578536,2021-05-16T17.22.58.536,2.310,-0.360,0.678,0.791
1621178578546,2021-05-16T17.22.58.546,2.320,-0.293,0.666,0.802
1621178578556,2021-05-16T17.22.58.556,2.330,-0.244,0.672,0.788
1621178578566,2021-05-16T17.22.58.566,2.340,-0.224,0.674,0.762
1621178578576,2021-05-16T17.22.58.576,2.350,-0.215,0.667,0.759
1621178578586,2021-05-16T17.22.58.586,2.360,-0.184,0.673,0.762
1621178578596,2021-05-16T17.22.58.596,2.370,-0.162,0.688,0.757
1621178578606,2021-05-16T17.22.58.606,2.380,-0.159,0.694,0.754
1621178578616,2021-05-16T17.22.58.616,2.390,-0.150,0.694,0.750
1621178578626,2021-05-16T17.22.58.626,2.400,-0.132,0.699,0.746
1621178578636,2021-05-16T17.22.58.636,2.410,-0.142,0.711,0.733
1621178578646,2021-05-16T17.22.58.646,2.420,-0.167,0.725,0.716
1621178578656,2021-05-16T17.22.58.656,2.430,-0.185,0.718,0.687
1621178578666,2021-05-16T17.22.58.666,2.440,-0.220,0.711,0.668
1621178578676,2021-05-16T17.22.58.676,2.450,-0.243,0.717,0.654
1621178578686,2021-05-16T17.22.58.686,2.460,-0.242,0.725,0.629
1621178578696,2021-05-16T17.22.58.696,2.470,-0.263,0.731,0.622
1621178578706,2021-05-16T17.22.58.706,2.480,-0.272,0.737,0.615
1621178578716,2021-05-16T17.22.58.716,2.490,-0.252,0.743,0.602
1621178578726,2021-05-16T17.22.58.726,2.500,-0.266,0.744,0.594
1621178578736,2021-05-16T17.22.58.736,2.510,-0.248,0.746,0.585
1621178578746,2021-05-16T17.22.58.746,2.520,-0.224,0.751,0.580
1621178578756,2021-05-16T17.22.58.756,2.530,-0.241,0.758,0.559
1621178578766,2021-05-16T17.22.58.766,2.540,-0.275,0.750,0.547
1621178578776,2021-05-16T17.22.58.776,2.550,-0.272,0.753,0.546
1621178578786,2021-05-16T17.22.58.786,2.560,-0.269,0.750,0.549
1621178578796,2021-05-16T17.22.58.796,2.570,-0.228,0.721,0.589
1621178578806,2021-05-16T17.22.58.806,2.580,-0.229,0.682,0.705
1621178578816,2021-05-16T17.22.58.816,2.590,-0.252,0.679,0.920
1621178578826,2021-05-16T17.22.58.826,2.600,-0.125,0.748,1.149
1621178578836,2021-05-16T17.22.58.836,2.610,-0.105,0.757,1.226
1621178578846,2021-05-16T17.22.58.846,2.620,-0.277,0.671,1.054
1621178578856,2021-05-16T17.22.58.856,2.630,-0.417,0.665,0.753
1621178578866,2021-05-16T17.22.58.866,2.640,-0.504,0.689,0.511
1621178578876,2021-05-16T17.22.58.876,2.650,-0.280,0.690,0.424
1621178578886,2021-05-16T17.22.58.886,2.660,-0.018,0.738,0.406
1621178578896,2021-05-16T17.22.58.896,2.670,-0.013,0.779,0.384
1621178578906,2021-05-16T17.22.58.906,2.680,-0.108,0.710,0.288
1621178578916,2021-05-16T17.22.58.916,2.690,-0.237,0.777,0.377
1621178578926,2021-05-16T17.22.58.926,2.700,-0.234,0.914,0.679
1621178578936,2021-05-16T17.22.58.936,2.710,-0.055,0.904,0.852
1621178578946,2021-05-16T17.22.58.946,2.720,0.146,0.848,0.900
1621178578956,2021-05-16T17.22.58.956,2.730,0.310,0.821,0.904
1621178578966,2021-05-16T17.22.58.966,2.740,0.208,0.806,0.827
1621178578976,2021-05-16T17.22.58.976,2.750,0.073,0.750,0.708
1621178578986,2021-05-16T17.22.58.986,2.760,0.027,0.717,0.604
1621178578996,2021-05-16T17.22.58.996,2.770,-0.039,0.729,0.522
1621178579006,2021-05-16T17.22.59.006,2.780,-0.088,0.753,0.491
1621178579016,2021-05-16T17.22.59.016,2.790,-0.127,0.777,0.469
1621178579026,2021-05-16T17.22.59.026,2.800,-0.173,0.804,0.436
1621178579036,2021-05-16T17.22.59.036,2.810,-0.169,0.821,0.417
1621178579046,2021-05-16T17.22.59.046,2.820,-0.133,0.846,0.414
1621178579056,2021-05-16T17.22.59.056,2.830,-0.143,0.847,0.431
1621178579066,2021-05-16T17.22.59.066,2.840,-0.154,0.833,0.441
1621178579076,2021-05-16T17.22.59.076,2.850,-0.141,0.834,0.445
1621178579086,2021-05-16T17.22.59.086,2.860,-0.156,0.833,0.443
1621178579096,2021-05-16T17.22.59.096,2.870,-0.191,0.841,0.453
1621178579106,2021-05-16T17.22.59.106,2.880,-0.208,0.848,0.476
1621178579116,2021-05-16T17.22.59.116,2.890,-0.207,0.846,0.489
1621178579126,2021-05-16T17.22.59.126,2.900,-0.200,0.831,0.494
1621178579136,2021-05-16T17.22.59.136,2.910,-0.197,0.836,0.506
1621178579146,2021-05-16T17.22.59.146,2.920,-0.188,0.863,0.516
1621178579156,2021-05-16T17.22.59.156,2.930,-0.201,0.822,0.528
1621178579166,2021-05-16T17.22.59.166,2.940,-0.264,0.798,0.558
1621178579176,2021-05-16T17.22.59.176,2.950,-0.255,0.847,0.562
1621178579186,2021-05-16T17.22.59.186,2.960,-0.172,0.850,0.543
1621178579196,2021-05-16T17.22.59.196,2.970,-0.166,0.818,0.555
1621178579206,2021-05-16T17.22.59.206,2.980,-0.182,0.840,0.562
1621178579216,2021-05-16T17.22.59.216,2.990,-0.181,0.855,0.578
1621178579226,2021-05-16T17.22.59.226,3.000,-0.268,0.869,0.565
1621178579236,2021-05-16T17.22.59.236,3.010,-0.321,0.887,0.544
1621178579246,2021-05-16T17.22.59.246,3.020,-0.313,0.908,0.500
1621178579256,2021-05-16T17.22.59.256,3.030,-0.272,0.836,0.514
1621178579266,2021-05-16T17.22.59.266,3.040,-0.206,0.669,0.448
1621178579276,2021-05-16T17.22.59.276,3.050,-0.323,0.737,0.362
1621178579286,2021-05-16T17.22.59.286,3.060,-0.465,0.848,0.487
1621178579296,2021-05-16T17.22.59.296,3.070,-0.399,0.847,0.604
1621178579306,2021-05-16T17.22.59.306,3.080,-0.203,0.846,0.664
1621178579316,2021-05-16T17.22.59.316,3.090,-0.087,0.835,0.691
1621178579326,2021-05-16T17.22.59.326,3.100,-0.069,0.833,0.700
1621178579336,2021-05-16T17.22.59.336,3.110,-0.145,0.817,0.657
1621178579346,2021-05-16T17.22.59.346,3.120,-0.247,0.803,0.588
1621178579356,2021-05-16T17.22.59.356,3.130,-0.276,0.795,0.549
1621178579366,2021-05-16T17.22.59.366,3.140,-0.252,0.794,0.534
1621178579376,2021-05-16T17.22.59.376,3.150,-0.244,0.816,0.520
1621178579386,2021-05-16T17.22.59.386,3.160,-0.242,0.825,0.491
1621178579396,2021-05-16T17.22.59.396,3.170,-0.248,0.836,0.447
1621178579406,2021-05-16T17.22.59.406,3.180,-0.243,0.848,0.401
1621178579416,2021-05-16T17.22.59.416,3.190,-0.212,0.845,0.388
1621178579426,2021-05-16T17.22.59.426,3.200,-0.165,0.824,0.404
1621178579436,2021-05-16T17.22.59.436,3.210,-0.101,0.830,0.415
1621178579446,2021-05-16T17.22.59.446,3.220,-0.056,0.839,0.428
1621178579456,2021-05-16T17.22.59.456,3.230,-0.079,0.856,0.446
1621178579466,2021-05-16T17.22.59.466,3.240,-0.126,0.876,0.478
1621178579476,2021-05-16T17.22.59.476,3.250,-0.140,0.889,0.508
1621178579486,2021-05-16T17.22.59.486,3.260,-0.154,0.892,0.527
1621178579496,2021-05-16T17.22.59.496,3.270,-0.172,0.874,0.531
1621178579506,2021-05-16T17.22.59.506,3.280,-0.185,0.861,0.536
1621178579516,2021-05-16T17.22.59.516,3.290,-0.204,0.851,0.539
1621178579526,2021-05-16T17.22.59.526,3.300,-0.230,0.836,0.543
1621178579536,2021-05-16T17.22.59.536,3.310,-0.239,0.848,0.573
1621178579546,2021-05-16T17.22.59.546,3.320,-0.206,0.864,0.584
1621178579556,2021-05-16T17.22.59.556,3.330,-0.208,0.853,0.556
1621178579566,2021-05-16T17.22.59.566,3.340,-0.253,0.843,0.525
1621178579576,2021-05-16T17.22.59.576,3.350,-0.231,0.857,0.505
1621178579586,2021-05-16T17.22.59.586,3.360,-0.195,0.856,0.494
1621178579596,2021-05-16T17.22.59.596,3.370,-0.193,0.864,0.495
1621178579606,2021-05-16T17.22.59.606,3.380,-0.188,0.891,0.492
1621178579616,2021-05-16T17.22.59.616,3.390,-0.183,0.834,0.507
1621178579626,2021-05-16T17.22.59.626,3.400,-0.124,0.722,0.411
1621178579636,2021-05-16T17.22.59.636,3.410,-0.168,0.833,0.307
1621178579646,2021-05-16T17.22.59.646,3.420,-0.244,0.830,0.417
1621178579656,2021-05-16T17.22.59.656,3.430,-0.130,0.866,0.516
1621178579666,2021-05-16T17.22.59.666,3.440,-0.001,0.881,0.575
1621178579676,2021-05-16T17.22.59.676,3.450,0.027,0.855,0.602
1621178579686,2021-05-16T17.22.59.686,3.460,0.113,0.866,0.625
1621178579696,2021-05-16T17.22.59.696,3.470,0.132,0.869,0.635
1621178579706,2021-05-16T17.22.59.706,3.480,0.021,0.846,0.612
1621178579716,2021-05-16T17.22.59.716,3.490,-0.087,0.833,0.582
1621178579726,2021-05-16T17.22.59.726,3.500,-0.132,0.820,0.556
1621178579736,2021-05-16T17.22.59.736,3.510,-0.176,0.810,0.532
1621178579746,2021-05-16T17.22.59.746,3.520,-0.222,0.810,0.511
1621178579756,2021-05-16T17.22.59.756,3.530,-0.271,0.812,0.485
1621178579766,2021-05-16T17.22.59.766,3.540,-0.277,0.815,0.474
1621178579776,2021-05-16T17.22.59.776,3.550,-0.244,0.834,0.466
1621178579786,2021-05-16T17.22.59.786,3.560,-0.191,0.848,0.460
1621178579796,2021-05-16T17.22.59.796,3.570,-0.156,0.850,0.465
1621178579806,2021-05-16T17.22.59.806,3.580,-0.123,0.853,0.495
1621178579816,2021-05-16T17.22.59.816,3.590,-0.078,0.864,0.516
1621178579826,2021-05-16T17.22.59.826,3.600,-0.069,0.854,0.532
1621178579836,2021-05-16T17.22.59.836,3.610,-0.081,0.844,0.549
1621178579846,2021-05-16T17.22.59.846,3.620,-0.109,0.830,0.544
1621178579856,2021-05-16T17.22.59.856,3.630,-0.128,0.821,0.537
1621178579866,2021-05-16T17.22.59.866,3.640,-0.161,0.826,0.549
1621178579876,2021-05-16T17.22.59.876,3.650,-0.212,0.836,0.559
