epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621181427841,2021-05-16T18.10.27.841,0.000,0.183,-0.915,-0.488
1621181427851,2021-05-16T18.10.27.851,0.010,0.000,-0.671,-0.427
1621181427861,2021-05-16T18.10.27.861,0.020,0.061,-1.098,-0.488
1621181427871,2021-05-16T18.10.27.871,0.030,0.000,-1.098,-0.488
1621181427881,2021-05-16T18.10.27.881,0.040,-0.183,-1.098,-0.427
1621181427891,2021-05-16T18.10.27.891,0.050,-0.122,-1.098,-0.427
1621181427901,2021-05-16T18.10.27.901,0.060,-0.183,-1.037,-0.366
1621181427911,2021-05-16T18.10.27.911,0.070,0.000,-0.976,-0.183
1621181427921,2021-05-16T18.10.27.921,0.080,0.122,-0.793,0.122
1621181427931,2021-05-16T18.10.27.931,0.090,0.061,-0.610,0.305
1621181427941,2021-05-16T18.10.27.941,0.100,0.122,-0.183,0.488
1621181427951,2021-05-16T18.10.27.951,0.110,0.183,0.183,0.671
1621181427961,2021-05-16T18.10.27.961,0.120,0.183,0.366,0.732
1621181427971,2021-05-16T18.10.27.971,0.130,0.122,0.305,0.732
1621181427981,2021-05-16T18.10.27.981,0.140,0.183,0.061,0.671
1621181427991,2021-05-16T18.10.27.991,0.150,0.061,-0.122,0.610
1621181428001,2021-05-16T18.10.28.001,0.160,0.122,-0.366,0.610
1621181428011,2021-05-16T18.10.28.011,0.170,0.183,-0.671,0.366
1621181428021,2021-05-16T18.10.28.021,0.180,0.061,-0.732,0.305
1621181428031,2021-05-16T18.10.28.031,0.190,0.183,-0.671,0.244
1621181428041,2021-05-16T18.10.28.041,0.200,0.122,-0.488,0.183
1621181428051,2021-05-16T18.10.28.051,0.210,0.061,-0.488,0.061
1621181428061,2021-05-16T18.10.28.061,0.220,-0.061,-0.305,0.061
1621181428071,2021-05-16T18.10.28.071,0.230,-0.183,-0.305,0.000
1621181428081,2021-05-16T18.10.28.081,0.240,-0.122,-0.244,-0.183
1621181428091,2021-05-16T18.10.28.091,0.250,-0.183,-0.122,-0.305
1621181428101,2021-05-16T18.10.28.101,0.260,-0.244,0.061,-0.305
1621181428111,2021-05-16T18.10.28.111,0.270,-0.183,0.122,-0.305
