epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621181427294,2021-05-16T18.10.27.294,0.000,-0.366,0.122,-0.244
1621181427304,2021-05-16T18.10.27.304,0.010,-0.305,0.488,-0.610
1621181427314,2021-05-16T18.10.27.314,0.020,-0.061,0.244,-0.427
1621181427324,2021-05-16T18.10.27.324,0.030,-0.122,0.122,-0.427
1621181427334,2021-05-16T18.10.27.334,0.040,0.061,0.183,-0.366
1621181427344,2021-05-16T18.10.27.344,0.050,0.244,0.183,-0.488
1621181427354,2021-05-16T18.10.27.354,0.060,0.305,0.183,-0.549
1621181427364,2021-05-16T18.10.27.364,0.070,0.305,0.122,-0.488
1621181427374,2021-05-16T18.10.27.374,0.080,0.366,0.061,-0.427
1621181427384,2021-05-16T18.10.27.384,0.090,0.427,0.061,-0.427
1621181427394,2021-05-16T18.10.27.394,0.100,0.549,0.000,-0.366
1621181427404,2021-05-16T18.10.27.404,0.110,0.549,-0.061,-0.366
1621181427414,2021-05-16T18.10.27.414,0.120,0.610,0.000,-0.488
1621181427424,2021-05-16T18.10.27.424,0.130,0.610,-0.122,-0.488
1621181427434,2021-05-16T18.10.27.434,0.140,0.671,-0.122,-0.366
1621181427444,2021-05-16T18.10.27.444,0.150,0.671,-0.183,-0.427
1621181427454,2021-05-16T18.10.27.454,0.160,0.610,-0.183,-0.427
1621181427464,2021-05-16T18.10.27.464,0.170,0.671,-0.183,-0.427
1621181427474,2021-05-16T18.10.27.474,0.180,0.671,-0.183,-0.427
1621181427484,2021-05-16T18.10.27.484,0.190,0.671,-0.122,-0.427
1621181427494,2021-05-16T18.10.27.494,0.200,0.549,-0.122,-0.366
1621181427504,2021-05-16T18.10.27.504,0.210,0.610,-0.183,-0.366
1621181427514,2021-05-16T18.10.27.514,0.220,0.671,-0.244,-0.488
1621181427524,2021-05-16T18.10.27.524,0.230,0.610,-0.122,-0.427
1621181427534,2021-05-16T18.10.27.534,0.240,0.549,0.000,-0.549
1621181427544,2021-05-16T18.10.27.544,0.250,0.549,-0.061,-0.549
1621181427554,2021-05-16T18.10.27.554,0.260,0.549,0.000,-0.549
1621181427564,2021-05-16T18.10.27.564,0.270,0.671,0.122,-0.671
1621181427574,2021-05-16T18.10.27.574,0.280,0.671,0.183,-0.732
1621181427584,2021-05-16T18.10.27.584,0.290,0.427,0.061,-0.610
1621181427594,2021-05-16T18.10.27.594,0.300,0.549,0.000,-0.549
1621181427604,2021-05-16T18.10.27.604,0.310,0.549,0.000,-0.488
1621181427614,2021-05-16T18.10.27.614,0.320,0.427,0.061,-0.488
1621181427624,2021-05-16T18.10.27.624,0.330,0.549,-0.122,-0.549
1621181427634,2021-05-16T18.10.27.634,0.340,0.671,-0.061,-0.488
1621181427644,2021-05-16T18.10.27.644,0.350,0.610,0.000,-0.427
1621181427654,2021-05-16T18.10.27.654,0.360,0.549,0.000,-0.488
1621181427664,2021-05-16T18.10.27.664,0.370,0.488,0.061,-0.427
1621181427674,2021-05-16T18.10.27.674,0.380,0.488,0.061,-0.366
1621181427684,2021-05-16T18.10.27.684,0.390,0.427,0.061,-0.366
1621181427694,2021-05-16T18.10.27.694,0.400,0.488,0.061,-0.366
1621181427704,2021-05-16T18.10.27.704,0.410,0.244,0.122,-0.305
1621181427714,2021-05-16T18.10.27.714,0.420,0.305,0.122,-0.244
1621181427724,2021-05-16T18.10.27.724,0.430,0.305,0.183,-0.244
1621181427734,2021-05-16T18.10.27.734,0.440,0.183,0.244,-0.305
1621181427744,2021-05-16T18.10.27.744,0.450,0.244,0.244,-0.244
1621181427754,2021-05-16T18.10.27.754,0.460,0.244,0.244,-0.183
1621181427764,2021-05-16T18.10.27.764,0.470,0.183,0.183,-0.122
1621181427774,2021-05-16T18.10.27.774,0.480,0.244,0.244,-0.122
1621181427784,2021-05-16T18.10.27.784,0.490,0.488,0.061,0.061
1621181427794,2021-05-16T18.10.27.794,0.500,1.341,0.000,0.366
1621181427804,2021-05-16T18.10.27.804,0.510,1.280,0.305,0.061
1621181427814,2021-05-16T18.10.27.814,0.520,0.671,0.793,-0.366
1621181427824,2021-05-16T18.10.27.824,0.530,0.610,1.829,-0.427
1621181427834,2021-05-16T18.10.27.834,0.540,0.549,1.890,-0.610
1621181427844,2021-05-16T18.10.27.844,0.550,0.305,1.585,-0.610
1621181427854,2021-05-16T18.10.27.854,0.560,0.183,1.402,-0.488
1621181427864,2021-05-16T18.10.27.864,0.570,0.000,1.159,-0.488
1621181427874,2021-05-16T18.10.27.874,0.580,-0.061,0.976,-0.549
1621181427884,2021-05-16T18.10.27.884,0.590,-0.122,0.671,-0.549
1621181427894,2021-05-16T18.10.27.894,0.600,-0.122,0.549,-0.427
1621181427904,2021-05-16T18.10.27.904,0.610,-0.183,0.366,-0.366
1621181427914,2021-05-16T18.10.27.914,0.620,-0.244,0.366,-0.366
1621181427924,2021-05-16T18.10.27.924,0.630,-0.366,0.366,-0.244
1621181427934,2021-05-16T18.10.27.934,0.640,-0.305,0.244,-0.183
1621181427944,2021-05-16T18.10.27.944,0.650,-0.366,0.061,-0.122
1621181427954,2021-05-16T18.10.27.954,0.660,-0.366,-0.183,0.000
1621181427964,2021-05-16T18.10.27.964,0.670,-0.366,-0.183,0.000
1621181427974,2021-05-16T18.10.27.974,0.680,-0.427,-0.183,0.000
1621181427984,2021-05-16T18.10.27.984,0.690,-0.427,-0.122,0.000
1621181427994,2021-05-16T18.10.27.994,0.700,-0.488,-0.061,-0.122
1621181428004,2021-05-16T18.10.28.004,0.710,-0.427,0.000,-0.183
1621181428014,2021-05-16T18.10.28.014,0.720,-0.366,0.122,-0.122
1621181428024,2021-05-16T18.10.28.024,0.730,-0.427,0.305,-0.244
1621181428034,2021-05-16T18.10.28.034,0.740,-0.427,0.549,-0.305
1621181428044,2021-05-16T18.10.28.044,0.750,-0.366,0.488,-0.183
1621181428054,2021-05-16T18.10.28.054,0.760,-0.244,0.366,-0.122
1621181428064,2021-05-16T18.10.28.064,0.770,-0.183,0.366,-0.305
1621181428074,2021-05-16T18.10.28.074,0.780,-0.061,0.366,-0.488
1621181428084,2021-05-16T18.10.28.084,0.790,0.061,0.366,-0.488
1621181428094,2021-05-16T18.10.28.094,0.800,0.122,0.305,-0.671
1621181428104,2021-05-16T18.10.28.104,0.810,0.244,0.244,-0.549
1621181428114,2021-05-16T18.10.28.114,0.820,0.366,0.244,-0.488
1621181428124,2021-05-16T18.10.28.124,0.830,0.549,0.061,-0.610
1621181428134,2021-05-16T18.10.28.134,0.840,0.610,-0.061,-0.671
1621181428144,2021-05-16T18.10.28.144,0.850,0.610,-0.061,-0.671
1621181428154,2021-05-16T18.10.28.154,0.860,0.793,-0.183,-0.610
1621181428164,2021-05-16T18.10.28.164,0.870,0.915,-0.366,-0.549
1621181428174,2021-05-16T18.10.28.174,0.880,0.854,-0.366,-0.427
1621181428184,2021-05-16T18.10.28.184,0.890,0.854,-0.427,-0.427
