epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621182844007,2021-05-16T18.34.04.007,0.000,-0.328,-0.224,-0.940
1621182844017,2021-05-16T18.34.04.017,0.010,-0.337,-0.224,-0.946
1621182844027,2021-05-16T18.34.04.027,0.020,-0.334,-0.228,-0.942
1621182844037,2021-05-16T18.34.04.037,0.030,-0.334,-0.231,-0.942
1621182844047,2021-05-16T18.34.04.047,0.040,-0.335,-0.232,-0.938
1621182844057,2021-05-16T18.34.04.057,0.050,-0.336,-0.232,-0.938
1621182844067,2021-05-16T18.34.04.067,0.060,-0.341,-0.230,-0.937
1621182844077,2021-05-16T18.34.04.077,0.070,-0.334,-0.231,-0.938
1621182844087,2021-05-16T18.34.04.087,0.080,-0.333,-0.232,-0.940
1621182844097,2021-05-16T18.34.04.097,0.090,-0.334,-0.228,-0.942
1621182844107,2021-05-16T18.34.04.107,0.100,-0.328,-0.232,-0.947
1621182844117,2021-05-16T18.34.04.117,0.110,-0.323,-0.231,-0.948
1621182844127,2021-05-16T18.34.04.127,0.120,-0.331,-0.227,-0.945
1621182844137,2021-05-16T18.34.04.137,0.130,-0.328,-0.229,-0.943
1621182844147,2021-05-16T18.34.04.147,0.140,-0.321,-0.229,-0.949
1621182844157,2021-05-16T18.34.04.157,0.150,-0.321,-0.225,-0.953
1621182844167,2021-05-16T18.34.04.167,0.160,-0.333,-0.229,-0.942
1621182844177,2021-05-16T18.34.04.177,0.170,-0.328,-0.229,-0.931
1621182844187,2021-05-16T18.34.04.187,0.180,-0.367,-0.262,-0.908
1621182844197,2021-05-16T18.34.04.197,0.190,-0.372,-0.260,-0.908
1621182844207,2021-05-16T18.34.04.207,0.200,-0.370,-0.250,-0.926
1621182844217,2021-05-16T18.34.04.217,0.210,-0.353,-0.239,-0.918
1621182844227,2021-05-16T18.34.04.227,0.220,-0.335,-0.242,-0.921
1621182844237,2021-05-16T18.34.04.237,0.230,-0.333,-0.239,-0.946
1621182844247,2021-05-16T18.34.04.247,0.240,-0.329,-0.237,-0.964
1621182844257,2021-05-16T18.34.04.257,0.250,-0.325,-0.238,-0.965
1621182844267,2021-05-16T18.34.04.267,0.260,-0.330,-0.239,-0.943
1621182844277,2021-05-16T18.34.04.277,0.270,-0.332,-0.239,-0.919
1621182844287,2021-05-16T18.34.04.287,0.280,-0.334,-0.238,-0.922
1621182844297,2021-05-16T18.34.04.297,0.290,-0.334,-0.235,-0.934
1621182844307,2021-05-16T18.34.04.307,0.300,-0.328,-0.231,-0.958
1621182844317,2021-05-16T18.34.04.317,0.310,-0.323,-0.241,-0.971
1621182844327,2021-05-16T18.34.04.327,0.320,-0.327,-0.242,-0.958
1621182844337,2021-05-16T18.34.04.337,0.330,-0.331,-0.225,-0.954
1621182844347,2021-05-16T18.34.04.347,0.340,-0.330,-0.227,-0.960
1621182844357,2021-05-16T18.34.04.357,0.350,-0.329,-0.232,-0.956
1621182844367,2021-05-16T18.34.04.367,0.360,-0.332,-0.234,-0.953
1621182844377,2021-05-16T18.34.04.377,0.370,-0.336,-0.239,-0.929
1621182844387,2021-05-16T18.34.04.387,0.380,-0.321,-0.239,-0.906
1621182844397,2021-05-16T18.34.04.397,0.390,-0.310,-0.241,-0.908
1621182844407,2021-05-16T18.34.04.407,0.400,-0.354,-0.235,-0.925
1621182844417,2021-05-16T18.34.04.417,0.410,-0.367,-0.236,-0.967
1621182844427,2021-05-16T18.34.04.427,0.420,-0.333,-0.235,-0.934
1621182844437,2021-05-16T18.34.04.437,0.430,-0.343,-0.248,-0.906
1621182844447,2021-05-16T18.34.04.447,0.440,-0.346,-0.246,-0.937
1621182844457,2021-05-16T18.34.04.457,0.450,-0.333,-0.241,-0.944
1621182844467,2021-05-16T18.34.04.467,0.460,-0.332,-0.245,-0.932
1621182844477,2021-05-16T18.34.04.477,0.470,-0.333,-0.243,-0.937
1621182844487,2021-05-16T18.34.04.487,0.480,-0.332,-0.239,-0.943
1621182844497,2021-05-16T18.34.04.497,0.490,-0.333,-0.240,-0.943
1621182844507,2021-05-16T18.34.04.507,0.500,-0.333,-0.238,-0.940
1621182844517,2021-05-16T18.34.04.517,0.510,-0.332,-0.237,-0.937
1621182844527,2021-05-16T18.34.04.527,0.520,-0.333,-0.237,-0.941
1621182844537,2021-05-16T18.34.04.537,0.530,-0.333,-0.236,-0.944
1621182844547,2021-05-16T18.34.04.547,0.540,-0.332,-0.237,-0.937
1621182844557,2021-05-16T18.34.04.557,0.550,-0.331,-0.238,-0.935
1621182844567,2021-05-16T18.34.04.567,0.560,-0.331,-0.237,-0.937
1621182844577,2021-05-16T18.34.04.577,0.570,-0.331,-0.235,-0.937
1621182844587,2021-05-16T18.34.04.587,0.580,-0.331,-0.235,-0.936
1621182844597,2021-05-16T18.34.04.597,0.590,-0.332,-0.236,-0.942
1621182844607,2021-05-16T18.34.04.607,0.600,-0.327,-0.237,-0.956
1621182844617,2021-05-16T18.34.04.617,0.610,-0.323,-0.235,-0.972
1621182844627,2021-05-16T18.34.04.627,0.620,-0.332,-0.227,-0.976
1621182844637,2021-05-16T18.34.04.637,0.630,-0.333,-0.235,-0.955
1621182844647,2021-05-16T18.34.04.647,0.640,-0.321,-0.247,-0.951
1621182844657,2021-05-16T18.34.04.657,0.650,-0.285,-0.227,-0.901
1621182844667,2021-05-16T18.34.04.667,0.660,-0.302,-0.226,-0.901
1621182844677,2021-05-16T18.34.04.677,0.670,-0.360,-0.255,-0.924
1621182844687,2021-05-16T18.34.04.687,0.680,-0.366,-0.255,-0.917
1621182844697,2021-05-16T18.34.04.697,0.690,-0.345,-0.249,-0.921
1621182844707,2021-05-16T18.34.04.707,0.700,-0.359,-0.247,-0.935
1621182844717,2021-05-16T18.34.04.717,0.710,-0.351,-0.244,-0.938
1621182844727,2021-05-16T18.34.04.727,0.720,-0.337,-0.243,-0.937
1621182844737,2021-05-16T18.34.04.737,0.730,-0.334,-0.241,-0.931
1621182844747,2021-05-16T18.34.04.747,0.740,-0.329,-0.242,-0.929
1621182844757,2021-05-16T18.34.04.757,0.750,-0.330,-0.241,-0.934
1621182844767,2021-05-16T18.34.04.767,0.760,-0.329,-0.240,-0.942
1621182844777,2021-05-16T18.34.04.777,0.770,-0.324,-0.238,-0.953
1621182844787,2021-05-16T18.34.04.787,0.780,-0.320,-0.236,-0.960
1621182844797,2021-05-16T18.34.04.797,0.790,-0.322,-0.236,-0.956
1621182844807,2021-05-16T18.34.04.807,0.800,-0.325,-0.234,-0.942
1621182844817,2021-05-16T18.34.04.817,0.810,-0.324,-0.234,-0.935
1621182844827,2021-05-16T18.34.04.827,0.820,-0.325,-0.236,-0.920
1621182844837,2021-05-16T18.34.04.837,0.830,-0.304,-0.268,-0.942
1621182844847,2021-05-16T18.34.04.847,0.840,-0.307,-0.244,-0.957
1621182844857,2021-05-16T18.34.04.857,0.850,-0.314,-0.220,-0.968
