epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621182844008,2021-05-16T18.34.04.008,0.000,0.671,-3.354,0.732
1621182844018,2021-05-16T18.34.04.018,0.010,1.037,-3.720,0.549
1621182844028,2021-05-16T18.34.04.028,0.020,0.976,-3.963,0.244
1621182844038,2021-05-16T18.34.04.038,0.030,0.854,-4.085,0.000
1621182844048,2021-05-16T18.34.04.048,0.040,0.854,-3.232,-0.122
1621182844058,2021-05-16T18.34.04.058,0.050,0.427,-2.378,-0.061
1621182844068,2021-05-16T18.34.04.068,0.060,0.549,-1.890,-0.183
1621182844078,2021-05-16T18.34.04.078,0.070,0.976,-1.463,-0.244
1621182844088,2021-05-16T18.34.04.088,0.080,1.402,-1.098,-0.366
1621182844098,2021-05-16T18.34.04.098,0.090,2.195,-1.159,-0.549
1621182844108,2021-05-16T18.34.04.108,0.100,3.232,-1.829,-0.610
1621182844118,2021-05-16T18.34.04.118,0.110,4.085,-2.561,-0.976
1621182844128,2021-05-16T18.34.04.128,0.120,4.146,-3.415,-1.707
1621182844138,2021-05-16T18.34.04.138,0.130,4.390,-3.659,-2.195
1621182844148,2021-05-16T18.34.04.148,0.140,5.244,-4.207,-2.378
1621182844158,2021-05-16T18.34.04.158,0.150,6.159,-4.634,-2.500
1621182844168,2021-05-16T18.34.04.168,0.160,5.915,-4.634,-2.561
1621182844178,2021-05-16T18.34.04.178,0.170,3.963,-1.829,-2.256
1621182844188,2021-05-16T18.34.04.188,0.180,3.293,2.927,-0.366
1621182844198,2021-05-16T18.34.04.198,0.190,2.012,5.610,-0.122
1621182844208,2021-05-16T18.34.04.208,0.200,0.488,5.549,-0.122
1621182844218,2021-05-16T18.34.04.218,0.210,-2.866,8.963,0.061
1621182844228,2021-05-16T18.34.04.228,0.220,-4.878,12.500,0.366
1621182844238,2021-05-16T18.34.04.238,0.230,-4.207,10.366,0.122
1621182844248,2021-05-16T18.34.04.248,0.240,-2.012,4.207,0.122
1621182844258,2021-05-16T18.34.04.258,0.250,-0.915,-1.220,0.366
1621182844268,2021-05-16T18.34.04.268,0.260,-2.683,-1.463,0.854
1621182844278,2021-05-16T18.34.04.278,0.270,-6.159,2.500,1.280
1621182844288,2021-05-16T18.34.04.288,0.280,-8.780,6.098,1.402
1621182844298,2021-05-16T18.34.04.298,0.290,-8.537,6.951,1.037
1621182844308,2021-05-16T18.34.04.308,0.300,-4.268,3.232,0.183
1621182844318,2021-05-16T18.34.04.318,0.310,1.341,-1.646,-0.793
1621182844328,2021-05-16T18.34.04.328,0.320,4.329,-4.207,-0.732
1621182844338,2021-05-16T18.34.04.338,0.330,6.280,-6.220,-0.183
1621182844348,2021-05-16T18.34.04.348,0.340,9.085,-9.329,0.488
1621182844358,2021-05-16T18.34.04.358,0.350,10.244,-12.866,0.549
1621182844368,2021-05-16T18.34.04.368,0.360,9.573,-15.183,0.610
1621182844378,2021-05-16T18.34.04.378,0.370,6.768,-11.890,-0.122
1621182844388,2021-05-16T18.34.04.388,0.380,3.415,-3.354,-1.646
1621182844398,2021-05-16T18.34.04.398,0.390,0.610,4.085,-1.341
1621182844408,2021-05-16T18.34.04.408,0.400,0.000,4.451,-0.976
1621182844418,2021-05-16T18.34.04.418,0.410,3.171,-2.378,-1.524
1621182844428,2021-05-16T18.34.04.428,0.420,1.341,-0.366,-2.500
1621182844438,2021-05-16T18.34.04.438,0.430,-1.951,4.390,-1.707
1621182844448,2021-05-16T18.34.04.448,0.440,-1.890,4.085,-1.280
1621182844458,2021-05-16T18.34.04.458,0.450,-1.951,3.415,-0.915
1621182844468,2021-05-16T18.34.04.468,0.460,-2.805,3.963,-0.488
1621182844478,2021-05-16T18.34.04.478,0.470,-3.110,3.720,-0.183
1621182844488,2021-05-16T18.34.04.488,0.480,-2.622,2.866,0.122
1621182844498,2021-05-16T18.34.04.498,0.490,-2.073,1.890,0.366
1621182844508,2021-05-16T18.34.04.508,0.500,-1.829,1.768,0.549
1621182844518,2021-05-16T18.34.04.518,0.510,-1.951,2.012,0.671
1621182844528,2021-05-16T18.34.04.528,0.520,-1.829,1.280,0.671
1621182844538,2021-05-16T18.34.04.538,0.530,-1.646,0.671,0.427
1621182844548,2021-05-16T18.34.04.548,0.540,-2.073,1.159,0.122
1621182844558,2021-05-16T18.34.04.558,0.550,-2.744,1.524,0.244
1621182844568,2021-05-16T18.34.04.568,0.560,-2.988,1.707,0.305
1621182844578,2021-05-16T18.34.04.578,0.570,-2.927,2.500,0.427
1621182844588,2021-05-16T18.34.04.588,0.580,-2.073,3.902,0.732
1621182844598,2021-05-16T18.34.04.598,0.590,0.061,3.354,0.915
1621182844608,2021-05-16T18.34.04.608,0.600,3.780,-0.183,1.341
1621182844618,2021-05-16T18.34.04.618,0.610,8.232,-7.073,1.220
1621182844628,2021-05-16T18.34.04.628,0.620,11.890,-14.146,-0.244
