epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621694444069,2021-05-22T16.40.44.069,0.000,1.585,-0.793,-0.610
1621694444079,2021-05-22T16.40.44.079,0.010,1.524,-0.671,-0.305
1621694444089,2021-05-22T16.40.44.089,0.020,2.134,-0.366,-0.427
1621694444099,2021-05-22T16.40.44.099,0.030,2.317,0.488,-0.549
1621694444109,2021-05-22T16.40.44.109,0.040,2.439,1.037,-0.549
1621694444119,2021-05-22T16.40.44.119,0.050,2.500,1.280,-0.610
1621694444129,2021-05-22T16.40.44.129,0.060,2.378,1.098,-0.610
1621694444139,2021-05-22T16.40.44.139,0.070,2.317,0.671,-0.732
1621694444149,2021-05-22T16.40.44.149,0.080,2.134,0.366,-0.610
1621694444159,2021-05-22T16.40.44.159,0.090,1.951,0.427,-0.671
1621694444169,2021-05-22T16.40.44.169,0.100,1.890,0.244,-0.732
1621694444179,2021-05-22T16.40.44.179,0.110,1.585,-0.183,-0.732
1621694444189,2021-05-22T16.40.44.189,0.120,1.402,-0.549,-0.671
1621694444199,2021-05-22T16.40.44.199,0.130,1.159,-0.732,-0.671
1621694444209,2021-05-22T16.40.44.209,0.140,1.098,-0.915,-0.793
1621694444219,2021-05-22T16.40.44.219,0.150,0.915,-0.793,-0.793
1621694444229,2021-05-22T16.40.44.229,0.160,0.732,-0.793,-0.732
1621694444239,2021-05-22T16.40.44.239,0.170,0.427,-0.793,-0.610
1621694444249,2021-05-22T16.40.44.249,0.180,0.366,-0.732,-0.549
1621694444259,2021-05-22T16.40.44.259,0.190,0.244,-0.671,-0.488
1621694444269,2021-05-22T16.40.44.269,0.200,0.061,-0.549,-0.488
1621694444279,2021-05-22T16.40.44.279,0.210,0.061,-0.549,-0.488
1621694444289,2021-05-22T16.40.44.289,0.220,0.000,-0.427,-0.488
1621694444299,2021-05-22T16.40.44.299,0.230,-0.183,-0.122,-0.427
1621694444309,2021-05-22T16.40.44.309,0.240,-0.183,0.183,-0.305
1621694444319,2021-05-22T16.40.44.319,0.250,-0.244,0.366,-0.244
1621694444329,2021-05-22T16.40.44.329,0.260,-0.366,0.488,-0.183
1621694444339,2021-05-22T16.40.44.339,0.270,-0.366,0.610,-0.061
1621694444349,2021-05-22T16.40.44.349,0.280,-0.305,0.732,0.000
1621694444359,2021-05-22T16.40.44.359,0.290,-0.549,0.671,0.000
1621694444369,2021-05-22T16.40.44.369,0.300,-0.488,0.671,0.000
1621694444379,2021-05-22T16.40.44.379,0.310,-0.549,0.732,0.061
1621694444389,2021-05-22T16.40.44.389,0.320,-0.610,0.793,0.183
1621694444399,2021-05-22T16.40.44.399,0.330,-0.549,0.732,0.122
1621694444409,2021-05-22T16.40.44.409,0.340,-0.549,0.732,0.183
1621694444419,2021-05-22T16.40.44.419,0.350,-0.549,0.732,0.122
1621694444429,2021-05-22T16.40.44.429,0.360,-0.488,0.793,0.061
1621694444439,2021-05-22T16.40.44.439,0.370,-0.549,0.671,0.122
1621694444449,2021-05-22T16.40.44.449,0.380,-0.488,0.671,0.122
1621694444459,2021-05-22T16.40.44.459,0.390,-0.427,0.671,0.122
1621694444469,2021-05-22T16.40.44.469,0.400,-0.427,0.671,0.061
1621694444479,2021-05-22T16.40.44.479,0.410,-0.488,0.671,0.000
1621694444489,2021-05-22T16.40.44.489,0.420,-0.305,0.610,0.000
1621694444499,2021-05-22T16.40.44.499,0.430,-0.183,0.488,0.000
1621694444509,2021-05-22T16.40.44.509,0.440,-0.244,0.549,0.000
1621694444519,2021-05-22T16.40.44.519,0.450,0.000,0.488,-0.122
1621694444529,2021-05-22T16.40.44.529,0.460,-0.061,0.366,-0.122
1621694444539,2021-05-22T16.40.44.539,0.470,0.061,0.549,-0.183
1621694444549,2021-05-22T16.40.44.549,0.480,0.122,0.549,-0.305
1621694444559,2021-05-22T16.40.44.559,0.490,0.061,0.549,-0.305
1621694444569,2021-05-22T16.40.44.569,0.500,0.122,0.427,-0.244
1621694444579,2021-05-22T16.40.44.579,0.510,0.122,0.427,-0.244
1621694444589,2021-05-22T16.40.44.589,0.520,0.122,0.305,-0.305
1621694444599,2021-05-22T16.40.44.599,0.530,0.305,0.061,-0.427
1621694444609,2021-05-22T16.40.44.609,0.540,0.305,0.000,-0.366
1621694444619,2021-05-22T16.40.44.619,0.550,0.366,0.000,-0.305
1621694444629,2021-05-22T16.40.44.629,0.560,0.366,0.061,-0.427
1621694444639,2021-05-22T16.40.44.639,0.570,0.427,0.183,-0.366
1621694444649,2021-05-22T16.40.44.649,0.580,0.549,0.183,-0.366
1621694444659,2021-05-22T16.40.44.659,0.590,0.488,0.061,-0.366
1621694444669,2021-05-22T16.40.44.669,0.600,0.549,0.000,-0.366
1621694444679,2021-05-22T16.40.44.679,0.610,0.549,-0.061,-0.305
1621694444689,2021-05-22T16.40.44.689,0.620,0.610,0.061,-0.244
1621694444699,2021-05-22T16.40.44.699,0.630,0.610,0.061,-0.305
1621694444709,2021-05-22T16.40.44.709,0.640,0.610,0.061,-0.244
1621694444719,2021-05-22T16.40.44.719,0.650,0.549,0.122,-0.366
1621694444729,2021-05-22T16.40.44.729,0.660,0.549,0.122,-0.427
1621694444739,2021-05-22T16.40.44.739,0.670,0.427,0.061,-0.366
1621694444749,2021-05-22T16.40.44.749,0.680,0.488,0.061,-0.305
1621694444759,2021-05-22T16.40.44.759,0.690,0.549,0.122,-0.366
1621694444769,2021-05-22T16.40.44.769,0.700,0.427,0.183,-0.244
1621694444779,2021-05-22T16.40.44.779,0.710,0.488,0.305,-0.244
1621694444789,2021-05-22T16.40.44.789,0.720,0.488,0.244,-0.366
1621694444799,2021-05-22T16.40.44.799,0.730,0.305,0.122,-0.366
1621694444809,2021-05-22T16.40.44.809,0.740,0.366,0.122,-0.305
1621694444819,2021-05-22T16.40.44.819,0.750,0.366,0.244,-0.305
