epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621694444196,2021-05-22T16.40.44.196,0.000,-0.888,0.500,0.243
1621694444206,2021-05-22T16.40.44.206,0.010,-0.897,0.506,0.244
1621694444216,2021-05-22T16.40.44.216,0.020,-0.897,0.507,0.244
1621694444226,2021-05-22T16.40.44.226,0.030,-0.901,0.506,0.242
1621694444236,2021-05-22T16.40.44.236,0.040,-0.905,0.504,0.241
1621694444246,2021-05-22T16.40.44.246,0.050,-0.898,0.497,0.244
1621694444256,2021-05-22T16.40.44.256,0.060,-0.897,0.496,0.243
1621694444266,2021-05-22T16.40.44.266,0.070,-0.899,0.493,0.238
1621694444276,2021-05-22T16.40.44.276,0.080,-0.900,0.487,0.233
1621694444286,2021-05-22T16.40.44.286,0.090,-0.897,0.486,0.234
1621694444296,2021-05-22T16.40.44.296,0.100,-0.896,0.484,0.234
1621694444306,2021-05-22T16.40.44.306,0.110,-0.896,0.485,0.233
1621694444316,2021-05-22T16.40.44.316,0.120,-0.899,0.484,0.233
1621694444326,2021-05-22T16.40.44.326,0.130,-0.904,0.484,0.230
1621694444336,2021-05-22T16.40.44.336,0.140,-0.901,0.486,0.228
1621694444346,2021-05-22T16.40.44.346,0.150,-0.903,0.484,0.229
1621694444356,2021-05-22T16.40.44.356,0.160,-0.905,0.487,0.233
1621694444366,2021-05-22T16.40.44.366,0.170,-0.907,0.490,0.232
1621694444376,2021-05-22T16.40.44.376,0.180,-0.905,0.492,0.231
1621694444386,2021-05-22T16.40.44.386,0.190,-0.902,0.496,0.231
1621694444396,2021-05-22T16.40.44.396,0.200,-0.902,0.499,0.229
1621694444406,2021-05-22T16.40.44.406,0.210,-0.900,0.500,0.232
1621694444416,2021-05-22T16.40.44.416,0.220,-0.902,0.501,0.226
1621694444426,2021-05-22T16.40.44.426,0.230,-0.903,0.501,0.228
1621694444436,2021-05-22T16.40.44.436,0.240,-0.909,0.500,0.227
1621694444446,2021-05-22T16.40.44.446,0.250,-0.911,0.498,0.229
1621694444456,2021-05-22T16.40.44.456,0.260,-0.909,0.499,0.231
1621694444466,2021-05-22T16.40.44.466,0.270,-0.904,0.500,0.228
1621694444476,2021-05-22T16.40.44.476,0.280,-0.906,0.499,0.227
1621694444486,2021-05-22T16.40.44.486,0.290,-0.900,0.502,0.228
1621694444496,2021-05-22T16.40.44.496,0.300,-0.896,0.501,0.226
1621694444506,2021-05-22T16.40.44.506,0.310,-0.900,0.504,0.229
1621694444516,2021-05-22T16.40.44.516,0.320,-0.902,0.507,0.228
1621694444526,2021-05-22T16.40.44.526,0.330,-0.904,0.506,0.225
1621694444536,2021-05-22T16.40.44.536,0.340,-0.910,0.504,0.227
1621694444546,2021-05-22T16.40.44.546,0.350,-0.907,0.503,0.227
1621694444556,2021-05-22T16.40.44.556,0.360,-0.901,0.505,0.225
1621694444566,2021-05-22T16.40.44.566,0.370,-0.899,0.503,0.226
1621694444576,2021-05-22T16.40.44.576,0.380,-0.895,0.503,0.225
1621694444586,2021-05-22T16.40.44.586,0.390,-0.895,0.502,0.228
1621694444596,2021-05-22T16.40.44.596,0.400,-0.901,0.501,0.223
1621694444606,2021-05-22T16.40.44.606,0.410,-0.905,0.499,0.221
1621694444616,2021-05-22T16.40.44.616,0.420,-0.904,0.498,0.222
1621694444626,2021-05-22T16.40.44.626,0.430,-0.905,0.495,0.225
1621694444636,2021-05-22T16.40.44.636,0.440,-0.907,0.497,0.228
1621694444646,2021-05-22T16.40.44.646,0.450,-0.905,0.498,0.228
1621694444656,2021-05-22T16.40.44.656,0.460,-0.902,0.500,0.229
1621694444666,2021-05-22T16.40.44.666,0.470,-0.901,0.500,0.230
1621694444676,2021-05-22T16.40.44.676,0.480,-0.901,0.499,0.228
1621694444686,2021-05-22T16.40.44.686,0.490,-0.900,0.500,0.229
1621694444696,2021-05-22T16.40.44.696,0.500,-0.903,0.501,0.229
1621694444706,2021-05-22T16.40.44.706,0.510,-0.901,0.500,0.228
1621694444716,2021-05-22T16.40.44.716,0.520,-0.897,0.500,0.227
1621694444726,2021-05-22T16.40.44.726,0.530,-0.899,0.500,0.227
1621694444736,2021-05-22T16.40.44.736,0.540,-0.903,0.500,0.230
1621694444746,2021-05-22T16.40.44.746,0.550,-0.903,0.498,0.229
1621694444756,2021-05-22T16.40.44.756,0.560,-0.905,0.499,0.232
1621694444766,2021-05-22T16.40.44.766,0.570,-0.908,0.500,0.234
1621694444776,2021-05-22T16.40.44.776,0.580,-0.908,0.498,0.235
1621694444786,2021-05-22T16.40.44.786,0.590,-0.906,0.500,0.230
1621694444796,2021-05-22T16.40.44.796,0.600,-0.901,0.498,0.229
1621694444806,2021-05-22T16.40.44.806,0.610,-0.896,0.500,0.234
1621694444816,2021-05-22T16.40.44.816,0.620,-0.898,0.499,0.232
1621694444826,2021-05-22T16.40.44.826,0.630,-0.899,0.500,0.231
1621694444836,2021-05-22T16.40.44.836,0.640,-0.900,0.500,0.232
1621694444846,2021-05-22T16.40.44.846,0.650,-0.900,0.500,0.229
1621694444856,2021-05-22T16.40.44.856,0.660,-0.903,0.500,0.226
1621694444866,2021-05-22T16.40.44.866,0.670,-0.900,0.498,0.230
1621694444876,2021-05-22T16.40.44.876,0.680,-0.902,0.496,0.232
1621694444886,2021-05-22T16.40.44.886,0.690,-0.905,0.496,0.229
1621694444896,2021-05-22T16.40.44.896,0.700,-0.905,0.498,0.228
1621694444906,2021-05-22T16.40.44.906,0.710,-0.905,0.501,0.229
1621694444916,2021-05-22T16.40.44.916,0.720,-0.903,0.501,0.232
1621694444926,2021-05-22T16.40.44.926,0.730,-0.897,0.500,0.230
1621694444936,2021-05-22T16.40.44.936,0.740,-0.895,0.500,0.226
1621694444946,2021-05-22T16.40.44.946,0.750,-0.896,0.500,0.228
1621694444956,2021-05-22T16.40.44.956,0.760,-0.898,0.500,0.230
1621694444966,2021-05-22T16.40.44.966,0.770,-0.899,0.498,0.228
1621694444976,2021-05-22T16.40.44.976,0.780,-0.902,0.500,0.230
1621694444986,2021-05-22T16.40.44.986,0.790,-0.903,0.503,0.233
1621694444996,2021-05-22T16.40.44.996,0.800,-0.901,0.503,0.230
1621694445006,2021-05-22T16.40.45.006,0.810,-0.902,0.501,0.230
1621694445016,2021-05-22T16.40.45.016,0.820,-0.899,0.504,0.230
1621694445026,2021-05-22T16.40.45.026,0.830,-0.900,0.502,0.231
1621694445036,2021-05-22T16.40.45.036,0.840,-0.898,0.499,0.231
1621694445046,2021-05-22T16.40.45.046,0.850,-0.896,0.501,0.227
1621694445056,2021-05-22T16.40.45.056,0.860,-0.898,0.501,0.229
1621694445066,2021-05-22T16.40.45.066,0.870,-0.901,0.501,0.229
1621694445076,2021-05-22T16.40.45.076,0.880,-0.901,0.504,0.230
1621694445086,2021-05-22T16.40.45.086,0.890,-0.902,0.501,0.229
1621694445096,2021-05-22T16.40.45.096,0.900,-0.902,0.497,0.224
1621694445106,2021-05-22T16.40.45.106,0.910,-0.902,0.495,0.227
1621694445116,2021-05-22T16.40.45.116,0.920,-0.908,0.493,0.228
1621694445126,2021-05-22T16.40.45.126,0.930,-0.912,0.492,0.225
1621694445136,2021-05-22T16.40.45.136,0.940,-0.912,0.494,0.229
1621694445146,2021-05-22T16.40.45.146,0.950,-0.911,0.498,0.230
1621694445156,2021-05-22T16.40.45.156,0.960,-0.908,0.498,0.231
1621694445166,2021-05-22T16.40.45.166,0.970,-0.903,0.501,0.230
1621694445176,2021-05-22T16.40.45.176,0.980,-0.897,0.503,0.231
1621694445186,2021-05-22T16.40.45.186,0.990,-0.900,0.501,0.229
1621694445196,2021-05-22T16.40.45.196,1.000,-0.905,0.502,0.233
1621694445206,2021-05-22T16.40.45.206,1.010,-0.905,0.501,0.228
1621694445216,2021-05-22T16.40.45.216,1.020,-0.905,0.500,0.231
1621694445226,2021-05-22T16.40.45.226,1.030,-0.906,0.500,0.231
1621694445236,2021-05-22T16.40.45.236,1.040,-0.901,0.498,0.230
1621694445246,2021-05-22T16.40.45.246,1.050,-0.896,0.498,0.230
1621694445256,2021-05-22T16.40.45.256,1.060,-0.897,0.500,0.234
1621694445266,2021-05-22T16.40.45.266,1.070,-0.903,0.498,0.230
1621694445276,2021-05-22T16.40.45.276,1.080,-0.900,0.498,0.227
1621694445286,2021-05-22T16.40.45.286,1.090,-0.894,0.496,0.232
1621694445296,2021-05-22T16.40.45.296,1.100,-0.901,0.498,0.234
