epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621694444196,2021-05-22T16.40.44.196,0.000,-0.732,-0.671,0.549
1621694444206,2021-05-22T16.40.44.206,0.010,-0.732,-0.671,0.183
1621694444216,2021-05-22T16.40.44.216,0.020,-0.610,-0.549,0.305
1621694444226,2021-05-22T16.40.44.226,0.030,-0.549,-0.976,0.427
1621694444236,2021-05-22T16.40.44.236,0.040,-0.549,-1.341,0.305
1621694444246,2021-05-22T16.40.44.246,0.050,-0.610,-1.220,0.244
1621694444256,2021-05-22T16.40.44.256,0.060,-0.610,-0.915,0.305
1621694444266,2021-05-22T16.40.44.266,0.070,-0.488,-0.671,0.305
1621694444276,2021-05-22T16.40.44.276,0.080,-0.366,-0.671,0.244
1621694444286,2021-05-22T16.40.44.286,0.090,-0.305,-0.671,0.183
1621694444296,2021-05-22T16.40.44.296,0.100,-0.183,-0.488,0.061
1621694444306,2021-05-22T16.40.44.306,0.110,0.183,-0.122,0.061
1621694444316,2021-05-22T16.40.44.316,0.120,0.366,-0.122,0.122
1621694444326,2021-05-22T16.40.44.326,0.130,0.427,-0.061,0.183
1621694444336,2021-05-22T16.40.44.336,0.140,0.732,0.061,0.305
1621694444346,2021-05-22T16.40.44.346,0.150,0.976,0.244,0.305
1621694444356,2021-05-22T16.40.44.356,0.160,1.280,0.061,0.305
1621694444366,2021-05-22T16.40.44.366,0.170,1.463,-0.122,0.305
1621694444376,2021-05-22T16.40.44.376,0.180,1.585,0.000,0.366
1621694444386,2021-05-22T16.40.44.386,0.190,1.707,0.122,0.183
1621694444396,2021-05-22T16.40.44.396,0.200,1.829,0.122,-0.061
1621694444406,2021-05-22T16.40.44.406,0.210,1.951,0.244,-0.183
1621694444416,2021-05-22T16.40.44.416,0.220,1.829,0.549,-0.183
1621694444426,2021-05-22T16.40.44.426,0.230,1.890,0.549,-0.244
1621694444436,2021-05-22T16.40.44.436,0.240,1.768,0.305,-0.244
1621694444446,2021-05-22T16.40.44.446,0.250,1.707,-0.061,-0.244
1621694444456,2021-05-22T16.40.44.456,0.260,1.646,-0.305,-0.305
1621694444466,2021-05-22T16.40.44.466,0.270,1.524,-0.732,-0.183
1621694444476,2021-05-22T16.40.44.476,0.280,1.220,-0.610,-0.183
1621694444486,2021-05-22T16.40.44.486,0.290,1.098,-0.305,-0.366
1621694444496,2021-05-22T16.40.44.496,0.300,0.915,-0.183,-0.427
1621694444506,2021-05-22T16.40.44.506,0.310,0.671,-0.305,-0.366
1621694444516,2021-05-22T16.40.44.516,0.320,0.488,-0.244,-0.427
1621694444526,2021-05-22T16.40.44.526,0.330,0.488,-0.488,-0.427
1621694444536,2021-05-22T16.40.44.536,0.340,0.427,-0.854,-0.305
1621694444546,2021-05-22T16.40.44.546,0.350,0.366,-0.854,-0.244
1621694444556,2021-05-22T16.40.44.556,0.360,0.427,-0.793,-0.183
1621694444566,2021-05-22T16.40.44.566,0.370,0.549,-0.671,-0.183
1621694444576,2021-05-22T16.40.44.576,0.380,0.549,-0.366,-0.183
1621694444586,2021-05-22T16.40.44.586,0.390,0.610,-0.061,-0.122
1621694444596,2021-05-22T16.40.44.596,0.400,0.671,0.000,-0.122
1621694444606,2021-05-22T16.40.44.606,0.410,0.732,-0.183,-0.122
1621694444616,2021-05-22T16.40.44.616,0.420,0.671,-0.244,0.000
1621694444626,2021-05-22T16.40.44.626,0.430,0.549,-0.305,0.000
1621694444636,2021-05-22T16.40.44.636,0.440,0.549,-0.488,0.122
1621694444646,2021-05-22T16.40.44.646,0.450,0.488,-0.549,0.122
1621694444656,2021-05-22T16.40.44.656,0.460,0.488,-0.549,0.183
1621694444666,2021-05-22T16.40.44.666,0.470,0.427,-0.366,0.244
