epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619282024635,2021-04-24T18.33.44.635,0.000,-0.163,-0.860,0.512
1619282024645,2021-04-24T18.33.44.645,0.010,-0.163,-0.872,0.517
1619282024655,2021-04-24T18.33.44.655,0.020,-0.163,-0.871,0.516
1619282024665,2021-04-24T18.33.44.665,0.030,-0.162,-0.872,0.518
1619282024675,2021-04-24T18.33.44.675,0.040,-0.171,-0.872,0.510
1619282024685,2021-04-24T18.33.44.685,0.050,-0.165,-0.871,0.505
1619282024695,2021-04-24T18.33.44.695,0.060,-0.166,-0.874,0.504
1619282024705,2021-04-24T18.33.44.705,0.070,-0.169,-0.873,0.505
1619282024715,2021-04-24T18.33.44.715,0.080,-0.169,-0.869,0.501
1619282024725,2021-04-24T18.33.44.725,0.090,-0.166,-0.869,0.501
1619282024735,2021-04-24T18.33.44.735,0.100,-0.165,-0.869,0.506
1619282024745,2021-04-24T18.33.44.745,0.110,-0.168,-0.867,0.509
1619282024755,2021-04-24T18.33.44.755,0.120,-0.178,-0.869,0.513
1619282024765,2021-04-24T18.33.44.765,0.130,-0.179,-0.868,0.513
1619282024775,2021-04-24T18.33.44.775,0.140,-0.176,-0.865,0.515
1619282024785,2021-04-24T18.33.44.785,0.150,-0.176,-0.863,0.521
1619282024795,2021-04-24T18.33.44.795,0.160,-0.177,-0.862,0.524
1619282024805,2021-04-24T18.33.44.805,0.170,-0.183,-0.861,0.523
1619282024815,2021-04-24T18.33.44.815,0.180,-0.182,-0.856,0.521
1619282024825,2021-04-24T18.33.44.825,0.190,-0.181,-0.855,0.521
1619282024835,2021-04-24T18.33.44.835,0.200,-0.183,-0.854,0.518
1619282024845,2021-04-24T18.33.44.845,0.210,-0.191,-0.853,0.518
1619282024855,2021-04-24T18.33.44.855,0.220,-0.187,-0.855,0.520
1619282024865,2021-04-24T18.33.44.865,0.230,-0.183,-0.856,0.521
1619282024875,2021-04-24T18.33.44.875,0.240,-0.183,-0.858,0.522
1619282024885,2021-04-24T18.33.44.885,0.250,-0.179,-0.864,0.522
1619282024895,2021-04-24T18.33.44.895,0.260,-0.174,-0.864,0.518
1619282024905,2021-04-24T18.33.44.905,0.270,-0.178,-0.864,0.518
1619282024915,2021-04-24T18.33.44.915,0.280,-0.172,-0.869,0.517
1619282024925,2021-04-24T18.33.44.925,0.290,-0.167,-0.866,0.513
1619282024935,2021-04-24T18.33.44.935,0.300,-0.172,-0.865,0.509
1619282024945,2021-04-24T18.33.44.945,0.310,-0.173,-0.870,0.510
1619282024955,2021-04-24T18.33.44.955,0.320,-0.179,-0.870,0.511
1619282024965,2021-04-24T18.33.44.965,0.330,-0.180,-0.869,0.513
1619282024975,2021-04-24T18.33.44.975,0.340,-0.176,-0.869,0.514
1619282024985,2021-04-24T18.33.44.985,0.350,-0.174,-0.864,0.517
1619282024995,2021-04-24T18.33.44.995,0.360,-0.176,-0.862,0.516
1619282025005,2021-04-24T18.33.45.005,0.370,-0.179,-0.858,0.514
1619282025015,2021-04-24T18.33.45.015,0.380,-0.189,-0.856,0.514
1619282025025,2021-04-24T18.33.45.025,0.390,-0.192,-0.851,0.517
1619282025035,2021-04-24T18.33.45.035,0.400,-0.194,-0.851,0.520
1619282025045,2021-04-24T18.33.45.045,0.410,-0.198,-0.853,0.523
1619282025055,2021-04-24T18.33.45.055,0.420,-0.196,-0.855,0.527
1619282025065,2021-04-24T18.33.45.065,0.430,-0.190,-0.855,0.531
1619282025075,2021-04-24T18.33.45.075,0.440,-0.183,-0.856,0.531
1619282025085,2021-04-24T18.33.45.085,0.450,-0.187,-0.855,0.528
1619282025095,2021-04-24T18.33.45.095,0.460,-0.188,-0.854,0.531
1619282025105,2021-04-24T18.33.45.105,0.470,-0.187,-0.855,0.530
1619282025115,2021-04-24T18.33.45.115,0.480,-0.187,-0.856,0.523
1619282025125,2021-04-24T18.33.45.125,0.490,-0.189,-0.859,0.523
1619282025135,2021-04-24T18.33.45.135,0.500,-0.192,-0.862,0.523
1619282025145,2021-04-24T18.33.45.145,0.510,-0.194,-0.857,0.519
1619282025155,2021-04-24T18.33.45.155,0.520,-0.194,-0.859,0.522
1619282025165,2021-04-24T18.33.45.165,0.530,-0.190,-0.862,0.526
1619282025175,2021-04-24T18.33.45.175,0.540,-0.191,-0.858,0.523
1619282025185,2021-04-24T18.33.45.185,0.550,-0.188,-0.860,0.520
1619282025195,2021-04-24T18.33.45.195,0.560,-0.188,-0.856,0.512
1619282025205,2021-04-24T18.33.45.205,0.570,-0.192,-0.858,0.510
1619282025215,2021-04-24T18.33.45.215,0.580,-0.191,-0.858,0.512
1619282025225,2021-04-24T18.33.45.225,0.590,-0.194,-0.860,0.516
1619282025235,2021-04-24T18.33.45.235,0.600,-0.197,-0.859,0.522
1619282025245,2021-04-24T18.33.45.245,0.610,-0.191,-0.858,0.526
1619282025255,2021-04-24T18.33.45.255,0.620,-0.192,-0.852,0.523
1619282025265,2021-04-24T18.33.45.265,0.630,-0.198,-0.850,0.531
1619282025275,2021-04-24T18.33.45.275,0.640,-0.198,-0.850,0.536
1619282025285,2021-04-24T18.33.45.285,0.650,-0.198,-0.849,0.537
1619282025295,2021-04-24T18.33.45.295,0.660,-0.197,-0.847,0.536
1619282025305,2021-04-24T18.33.45.305,0.670,-0.201,-0.852,0.538
1619282025315,2021-04-24T18.33.45.315,0.680,-0.200,-0.850,0.534
1619282025325,2021-04-24T18.33.45.325,0.690,-0.200,-0.850,0.529
1619282025335,2021-04-24T18.33.45.335,0.700,-0.203,-0.848,0.528
1619282025345,2021-04-24T18.33.45.345,0.710,-0.204,-0.845,0.524
1619282025355,2021-04-24T18.33.45.355,0.720,-0.205,-0.845,0.528
1619282025365,2021-04-24T18.33.45.365,0.730,-0.205,-0.849,0.532
1619282025375,2021-04-24T18.33.45.375,0.740,-0.203,-0.853,0.534
1619282025385,2021-04-24T18.33.45.385,0.750,-0.202,-0.849,0.534
1619282025395,2021-04-24T18.33.45.395,0.760,-0.201,-0.849,0.532
1619282025405,2021-04-24T18.33.45.405,0.770,-0.204,-0.849,0.526
1619282025415,2021-04-24T18.33.45.415,0.780,-0.204,-0.854,0.533
1619282025425,2021-04-24T18.33.45.425,0.790,-0.201,-0.855,0.535
1619282025435,2021-04-24T18.33.45.435,0.800,-0.202,-0.853,0.528
1619282025445,2021-04-24T18.33.45.445,0.810,-0.204,-0.852,0.527
