epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621350997570,2021-05-18T17.16.37.570,0.000,-0.173,0.637,0.761
1621350997580,2021-05-18T17.16.37.580,0.010,-0.178,0.644,0.769
1621350997590,2021-05-18T17.16.37.590,0.020,-0.177,0.644,0.763
1621350997600,2021-05-18T17.16.37.600,0.030,-0.177,0.641,0.766
1621350997610,2021-05-18T17.16.37.610,0.040,-0.177,0.641,0.761
1621350997620,2021-05-18T17.16.37.620,0.050,-0.177,0.642,0.762
1621350997630,2021-05-18T17.16.37.630,0.060,-0.178,0.643,0.763
1621350997640,2021-05-18T17.16.37.640,0.070,-0.177,0.643,0.763
1621350997650,2021-05-18T17.16.37.650,0.080,-0.178,0.642,0.764
1621350997660,2021-05-18T17.16.37.660,0.090,-0.178,0.646,0.762
1621350997670,2021-05-18T17.16.37.670,0.100,-0.179,0.645,0.761
1621350997680,2021-05-18T17.16.37.680,0.110,-0.178,0.645,0.763
1621350997690,2021-05-18T17.16.37.690,0.120,-0.178,0.645,0.762
1621350997700,2021-05-18T17.16.37.700,0.130,-0.176,0.645,0.761
1621350997710,2021-05-18T17.16.37.710,0.140,-0.175,0.645,0.760
1621350997720,2021-05-18T17.16.37.720,0.150,-0.172,0.644,0.764
1621350997730,2021-05-18T17.16.37.730,0.160,-0.170,0.645,0.762
1621350997740,2021-05-18T17.16.37.740,0.170,-0.173,0.643,0.764
1621350997750,2021-05-18T17.16.37.750,0.180,-0.174,0.641,0.764
1621350997760,2021-05-18T17.16.37.760,0.190,-0.176,0.643,0.763
1621350997770,2021-05-18T17.16.37.770,0.200,-0.179,0.644,0.763
1621350997780,2021-05-18T17.16.37.780,0.210,-0.177,0.643,0.763
1621350997790,2021-05-18T17.16.37.790,0.220,-0.179,0.643,0.762
1621350997800,2021-05-18T17.16.37.800,0.230,-0.177,0.643,0.764
1621350997810,2021-05-18T17.16.37.810,0.240,-0.176,0.644,0.763
1621350997820,2021-05-18T17.16.37.820,0.250,-0.175,0.645,0.764
1621350997830,2021-05-18T17.16.37.830,0.260,-0.173,0.644,0.762
1621350997840,2021-05-18T17.16.37.840,0.270,-0.171,0.642,0.763
1621350997850,2021-05-18T17.16.37.850,0.280,-0.170,0.640,0.765
1621350997860,2021-05-18T17.16.37.860,0.290,-0.169,0.644,0.767
1621350997870,2021-05-18T17.16.37.870,0.300,-0.169,0.644,0.769
1621350997880,2021-05-18T17.16.37.880,0.310,-0.169,0.644,0.769
1621350997890,2021-05-18T17.16.37.890,0.320,-0.169,0.645,0.769
