epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619356961686,2021-04-25T15.22.41.686,0.000,-0.644,-0.417,-0.607
1619356961696,2021-04-25T15.22.41.696,0.010,-0.641,-0.402,-0.626
1619356961706,2021-04-25T15.22.41.706,0.020,-0.622,-0.396,-0.668
1619356961716,2021-04-25T15.22.41.716,0.030,-0.585,-0.410,-0.664
1619356961726,2021-04-25T15.22.41.726,0.040,-0.575,-0.429,-0.632
1619356961736,2021-04-25T15.22.41.736,0.050,-0.592,-0.432,-0.616
1619356961746,2021-04-25T15.22.41.746,0.060,-0.619,-0.439,-0.596
1619356961756,2021-04-25T15.22.41.756,0.070,-0.618,-0.437,-0.587
1619356961766,2021-04-25T15.22.41.766,0.080,-0.604,-0.440,-0.600
1619356961776,2021-04-25T15.22.41.776,0.090,-0.608,-0.460,-0.611
1619356961786,2021-04-25T15.22.41.786,0.100,-0.581,-0.477,-0.620
1619356961796,2021-04-25T15.22.41.796,0.110,-0.550,-0.504,-0.630
1619356961806,2021-04-25T15.22.41.806,0.120,-0.527,-0.533,-0.608
1619356961816,2021-04-25T15.22.41.816,0.130,-0.496,-0.544,-0.612
1619356961826,2021-04-25T15.22.41.826,0.140,-0.489,-0.593,-0.605
1619356961836,2021-04-25T15.22.41.836,0.150,-0.562,-0.633,-0.609
1619356961846,2021-04-25T15.22.41.846,0.160,-0.675,-0.627,-0.669
1619356961856,2021-04-25T15.22.41.856,0.170,-0.662,-0.606,-0.712
1619356961866,2021-04-25T15.22.41.866,0.180,-0.589,-0.555,-0.751
1619356961876,2021-04-25T15.22.41.876,0.190,-0.594,-0.482,-0.895
1619356961886,2021-04-25T15.22.41.886,0.200,-0.568,-0.444,-0.972
1619356961896,2021-04-25T15.22.41.896,0.210,-0.498,-0.413,-0.939
1619356961906,2021-04-25T15.22.41.906,0.220,-0.514,-0.373,-0.952
1619356961916,2021-04-25T15.22.41.916,0.230,-0.547,-0.367,-0.964
1619356961926,2021-04-25T15.22.41.926,0.240,-0.496,-0.393,-0.898
