epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621694809437,2021-05-22T16.46.49.437,0.000,-1.829,2.134,-1.037
1621694809447,2021-05-22T16.46.49.447,0.010,-2.134,1.768,-1.159
1621694809457,2021-05-22T16.46.49.457,0.020,-1.829,1.341,-1.463
1621694809467,2021-05-22T16.46.49.467,0.030,-1.220,0.732,-1.646
1621694809477,2021-05-22T16.46.49.477,0.040,-0.671,0.244,-1.890
1621694809487,2021-05-22T16.46.49.487,0.050,-0.244,-0.061,-1.951
1621694809497,2021-05-22T16.46.49.497,0.060,0.427,-0.244,-2.073
1621694809507,2021-05-22T16.46.49.507,0.070,0.854,-0.366,-2.256
1621694809517,2021-05-22T16.46.49.517,0.080,1.220,-0.427,-2.134
1621694809527,2021-05-22T16.46.49.527,0.090,1.524,-0.366,-2.012
1621694809537,2021-05-22T16.46.49.537,0.100,1.829,-0.427,-2.012
1621694809547,2021-05-22T16.46.49.547,0.110,2.073,-0.610,-1.768
1621694809557,2021-05-22T16.46.49.557,0.120,2.195,-0.793,-1.585
1621694809567,2021-05-22T16.46.49.567,0.130,2.073,-0.915,-1.463
1621694809577,2021-05-22T16.46.49.577,0.140,2.073,-1.037,-1.280
1621694809587,2021-05-22T16.46.49.587,0.150,2.012,-1.159,-1.037
1621694809597,2021-05-22T16.46.49.597,0.160,1.768,-1.220,-0.854
1621694809607,2021-05-22T16.46.49.607,0.170,1.585,-1.159,-0.549
1621694809617,2021-05-22T16.46.49.617,0.180,1.341,-0.976,-0.305
1621694809627,2021-05-22T16.46.49.627,0.190,1.098,-0.793,-0.061
1621694809637,2021-05-22T16.46.49.637,0.200,0.793,-0.549,0.122
1621694809647,2021-05-22T16.46.49.647,0.210,0.610,-0.244,0.122
1621694809657,2021-05-22T16.46.49.657,0.220,0.488,0.000,0.305
1621694809667,2021-05-22T16.46.49.667,0.230,0.183,0.122,0.549
1621694809677,2021-05-22T16.46.49.677,0.240,0.122,0.366,0.610
1621694809687,2021-05-22T16.46.49.687,0.250,0.061,0.366,0.671
1621694809697,2021-05-22T16.46.49.697,0.260,0.122,0.244,0.671
1621694809707,2021-05-22T16.46.49.707,0.270,0.061,0.122,0.671
1621694809717,2021-05-22T16.46.49.717,0.280,0.061,0.122,0.488
1621694809727,2021-05-22T16.46.49.727,0.290,0.244,-0.122,0.427
1621694809737,2021-05-22T16.46.49.737,0.300,0.366,-0.244,0.427
1621694809747,2021-05-22T16.46.49.747,0.310,0.610,-0.366,0.305
1621694809757,2021-05-22T16.46.49.757,0.320,0.732,-0.488,0.183
1621694809767,2021-05-22T16.46.49.767,0.330,0.854,-0.549,0.000
1621694809777,2021-05-22T16.46.49.777,0.340,1.159,-0.549,-0.122
1621694809787,2021-05-22T16.46.49.787,0.350,1.037,-0.610,-0.183
1621694809797,2021-05-22T16.46.49.797,0.360,0.915,-0.610,-0.183
1621694809807,2021-05-22T16.46.49.807,0.370,0.976,-0.610,-0.366
1621694809817,2021-05-22T16.46.49.817,0.380,0.915,-0.488,-0.488
1621694809827,2021-05-22T16.46.49.827,0.390,0.793,-0.305,-0.488
1621694809837,2021-05-22T16.46.49.837,0.400,0.732,-0.244,-0.427
1621694809847,2021-05-22T16.46.49.847,0.410,0.427,-0.183,-0.549
1621694809857,2021-05-22T16.46.49.857,0.420,0.244,0.122,-0.549
1621694809867,2021-05-22T16.46.49.867,0.430,0.000,0.305,-0.549
1621694809877,2021-05-22T16.46.49.877,0.440,-0.366,0.549,-0.549
1621694809887,2021-05-22T16.46.49.887,0.450,-0.488,0.671,-0.549
1621694809897,2021-05-22T16.46.49.897,0.460,-0.671,0.976,-0.488
1621694809907,2021-05-22T16.46.49.907,0.470,-0.732,1.159,-0.671
1621694809917,2021-05-22T16.46.49.917,0.480,-0.854,1.280,-0.732
1621694809927,2021-05-22T16.46.49.927,0.490,-0.976,1.341,-0.854
1621694809937,2021-05-22T16.46.49.937,0.500,-0.976,1.159,-0.793
1621694809947,2021-05-22T16.46.49.947,0.510,-0.854,0.976,-0.671
1621694809957,2021-05-22T16.46.49.957,0.520,-0.793,0.732,-0.671
1621694809967,2021-05-22T16.46.49.967,0.530,-0.671,0.549,-0.610
1621694809977,2021-05-22T16.46.49.977,0.540,-0.488,0.366,-0.427
1621694809987,2021-05-22T16.46.49.987,0.550,-0.244,0.183,-0.427
1621694809997,2021-05-22T16.46.49.997,0.560,-0.061,0.183,-0.305
1621694810007,2021-05-22T16.46.50.007,0.570,0.366,0.244,-0.244
1621694810017,2021-05-22T16.46.50.017,0.580,0.732,0.305,-0.244
1621694810027,2021-05-22T16.46.50.027,0.590,0.854,0.244,-0.244
1621694810037,2021-05-22T16.46.50.037,0.600,1.220,0.000,-0.183
1621694810047,2021-05-22T16.46.50.047,0.610,1.524,-0.427,-0.244
1621694810057,2021-05-22T16.46.50.057,0.620,1.768,-0.915,-0.305
1621694810067,2021-05-22T16.46.50.067,0.630,2.134,-1.341,-0.305
1621694810077,2021-05-22T16.46.50.077,0.640,2.317,-1.829,-0.366
1621694810087,2021-05-22T16.46.50.087,0.650,2.561,-2.134,-0.244
1621694810097,2021-05-22T16.46.50.097,0.660,2.744,-2.317,-0.366
1621694810107,2021-05-22T16.46.50.107,0.670,2.744,-2.744,-0.488
1621694810117,2021-05-22T16.46.50.117,0.680,2.927,-3.049,-0.549
1621694810127,2021-05-22T16.46.50.127,0.690,2.805,-3.110,-0.671
1621694810137,2021-05-22T16.46.50.137,0.700,2.622,-2.988,-0.793
1621694810147,2021-05-22T16.46.50.147,0.710,2.378,-2.683,-0.732
1621694810157,2021-05-22T16.46.50.157,0.720,1.951,-2.195,-0.610
1621694810167,2021-05-22T16.46.50.167,0.730,1.463,-1.463,-0.549
1621694810177,2021-05-22T16.46.50.177,0.740,0.854,-0.732,-0.549
1621694810187,2021-05-22T16.46.50.187,0.750,0.183,-0.122,-0.366
1621694810197,2021-05-22T16.46.50.197,0.760,-0.549,0.488,-0.305
1621694810207,2021-05-22T16.46.50.207,0.770,-1.280,1.220,-0.244
1621694810217,2021-05-22T16.46.50.217,0.780,-1.951,1.890,-0.061
1621694810227,2021-05-22T16.46.50.227,0.790,-2.622,2.561,0.061
1621694810237,2021-05-22T16.46.50.237,0.800,-3.293,3.110,0.122
1621694810247,2021-05-22T16.46.50.247,0.810,-3.902,3.659,0.244
1621694810257,2021-05-22T16.46.50.257,0.820,-4.390,4.146,0.305
1621694810267,2021-05-22T16.46.50.267,0.830,-4.756,4.390,0.305
1621694810277,2021-05-22T16.46.50.277,0.840,-4.878,4.817,0.305
1621694810287,2021-05-22T16.46.50.287,0.850,-4.878,5.061,0.427
1621694810297,2021-05-22T16.46.50.297,0.860,-4.756,4.939,0.427
1621694810307,2021-05-22T16.46.50.307,0.870,-4.512,4.512,0.305
1621694810317,2021-05-22T16.46.50.317,0.880,-3.963,4.085,0.122
1621694810327,2021-05-22T16.46.50.327,0.890,-3.293,3.415,0.000
1621694810337,2021-05-22T16.46.50.337,0.900,-2.378,2.500,-0.183
