epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621694810375,2021-05-22T16.46.50.375,0.000,0.061,-1.463,-0.671
1621694810385,2021-05-22T16.46.50.385,0.010,0.732,-1.524,-1.098
1621694810395,2021-05-22T16.46.50.395,0.020,0.488,-1.341,-0.854
1621694810405,2021-05-22T16.46.50.405,0.030,0.366,-1.159,-0.854
1621694810415,2021-05-22T16.46.50.415,0.040,0.488,-1.280,-0.793
1621694810425,2021-05-22T16.46.50.425,0.050,0.549,-1.341,-0.732
1621694810435,2021-05-22T16.46.50.435,0.060,0.549,-1.220,-0.732
1621694810445,2021-05-22T16.46.50.445,0.070,0.488,-1.098,-0.671
1621694810455,2021-05-22T16.46.50.455,0.080,0.488,-1.037,-0.610
1621694810465,2021-05-22T16.46.50.465,0.090,0.488,-1.098,-0.488
1621694810475,2021-05-22T16.46.50.475,0.100,0.427,-1.037,-0.549
1621694810485,2021-05-22T16.46.50.485,0.110,0.305,-1.037,-0.305
1621694810495,2021-05-22T16.46.50.495,0.120,0.305,-1.159,-0.122
1621694810505,2021-05-22T16.46.50.505,0.130,0.183,-1.280,0.000
1621694810515,2021-05-22T16.46.50.515,0.140,0.122,-1.220,0.122
1621694810525,2021-05-22T16.46.50.525,0.150,-0.061,-1.037,0.183
1621694810535,2021-05-22T16.46.50.535,0.160,-0.122,-1.037,0.244
1621694810545,2021-05-22T16.46.50.545,0.170,-0.244,-1.037,0.183
1621694810555,2021-05-22T16.46.50.555,0.180,-0.366,-0.732,0.122
1621694810565,2021-05-22T16.46.50.565,0.190,-0.549,-0.549,0.061
1621694810575,2021-05-22T16.46.50.575,0.200,-0.610,-0.488,-0.061
1621694810585,2021-05-22T16.46.50.585,0.210,-0.854,-0.793,-0.122
1621694810595,2021-05-22T16.46.50.595,0.220,-1.037,-0.976,-0.366
1621694810605,2021-05-22T16.46.50.605,0.230,-1.159,-1.220,-0.549
1621694810615,2021-05-22T16.46.50.615,0.240,-1.341,-1.402,-0.610
1621694810625,2021-05-22T16.46.50.625,0.250,-1.341,-1.037,-0.854
1621694810635,2021-05-22T16.46.50.635,0.260,-1.524,-1.159,-0.854
1621694810645,2021-05-22T16.46.50.645,0.270,-1.524,-2.012,-0.915
1621694810655,2021-05-22T16.46.50.655,0.280,-1.707,-2.256,-1.037
1621694810665,2021-05-22T16.46.50.665,0.290,-1.829,-2.317,-1.098
1621694810675,2021-05-22T16.46.50.675,0.300,-1.829,-2.622,-1.037
1621694810685,2021-05-22T16.46.50.685,0.310,-1.829,-3.232,-0.976
1621694810695,2021-05-22T16.46.50.695,0.320,-1.707,-3.780,-0.976
1621694810705,2021-05-22T16.46.50.705,0.330,-1.524,-3.171,-1.037
1621694810715,2021-05-22T16.46.50.715,0.340,-1.280,-1.890,-1.098
1621694810725,2021-05-22T16.46.50.725,0.350,-1.159,-0.915,-0.976
1621694810735,2021-05-22T16.46.50.735,0.360,-0.854,-0.366,-0.915
1621694810745,2021-05-22T16.46.50.745,0.370,-0.549,0.183,-0.976
1621694810755,2021-05-22T16.46.50.755,0.380,-0.305,0.610,-1.037
1621694810765,2021-05-22T16.46.50.765,0.390,0.000,0.610,-1.037
1621694810775,2021-05-22T16.46.50.775,0.400,0.305,0.488,-0.976
1621694810785,2021-05-22T16.46.50.785,0.410,0.366,0.122,-0.915
1621694810795,2021-05-22T16.46.50.795,0.420,0.488,-0.366,-0.732
1621694810805,2021-05-22T16.46.50.805,0.430,0.732,-0.854,-0.610
1621694810815,2021-05-22T16.46.50.815,0.440,0.793,-1.524,-0.549
1621694810825,2021-05-22T16.46.50.825,0.450,0.854,-1.768,-0.488
1621694810835,2021-05-22T16.46.50.835,0.460,0.915,-1.768,-0.427
1621694810845,2021-05-22T16.46.50.845,0.470,0.793,-1.951,-0.183
1621694810855,2021-05-22T16.46.50.855,0.480,0.854,-2.317,-0.244
1621694810865,2021-05-22T16.46.50.865,0.490,0.793,-2.805,-0.366
1621694810875,2021-05-22T16.46.50.875,0.500,0.671,-2.683,-0.671
1621694810885,2021-05-22T16.46.50.885,0.510,0.671,-1.524,-0.854
1621694810895,2021-05-22T16.46.50.895,0.520,0.488,-0.305,-0.854
1621694810905,2021-05-22T16.46.50.905,0.530,0.305,-0.122,-0.915
1621694810915,2021-05-22T16.46.50.915,0.540,0.122,0.000,-0.976
1621694810925,2021-05-22T16.46.50.925,0.550,-0.061,0.366,-1.037
1621694810935,2021-05-22T16.46.50.935,0.560,-0.244,0.610,-1.098
1621694810945,2021-05-22T16.46.50.945,0.570,-0.488,0.793,-1.037
1621694810955,2021-05-22T16.46.50.955,0.580,-0.671,0.976,-1.037
1621694810965,2021-05-22T16.46.50.965,0.590,-0.793,1.159,-1.037
1621694810975,2021-05-22T16.46.50.975,0.600,-0.793,1.220,-0.976
1621694810985,2021-05-22T16.46.50.985,0.610,-0.915,1.098,-0.793
1621694810995,2021-05-22T16.46.50.995,0.620,-0.915,0.976,-0.610
1621694811005,2021-05-22T16.46.51.005,0.630,-0.854,0.793,-0.488
1621694811015,2021-05-22T16.46.51.015,0.640,-0.732,0.732,-0.244
1621694811025,2021-05-22T16.46.51.025,0.650,-0.549,0.854,0.000
1621694811035,2021-05-22T16.46.51.035,0.660,-0.427,0.976,0.183
1621694811045,2021-05-22T16.46.51.045,0.670,-0.366,1.037,0.244
1621694811055,2021-05-22T16.46.51.055,0.680,-0.305,0.671,0.488
1621694811065,2021-05-22T16.46.51.065,0.690,-0.122,0.244,0.610
1621694811075,2021-05-22T16.46.51.075,0.700,0.000,-0.122,0.549
1621694811085,2021-05-22T16.46.51.085,0.710,0.061,-0.366,0.549
1621694811095,2021-05-22T16.46.51.095,0.720,0.061,-0.549,0.488
1621694811105,2021-05-22T16.46.51.105,0.730,0.183,-0.610,0.366
1621694811115,2021-05-22T16.46.51.115,0.740,0.122,-0.488,0.183
1621694811125,2021-05-22T16.46.51.125,0.750,0.000,-0.366,0.000
1621694811135,2021-05-22T16.46.51.135,0.760,-0.061,-0.244,-0.244
1621694811145,2021-05-22T16.46.51.145,0.770,0.000,-0.122,-0.366
1621694811155,2021-05-22T16.46.51.155,0.780,-0.061,0.122,-0.427
1621694811165,2021-05-22T16.46.51.165,0.790,-0.122,0.366,-0.488
1621694811175,2021-05-22T16.46.51.175,0.800,-0.061,0.549,-0.610
1621694811185,2021-05-22T16.46.51.185,0.810,0.000,0.610,-0.732
1621694811195,2021-05-22T16.46.51.195,0.820,0.122,0.610,-0.610
