epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621171728798,2021-05-16T15.28.48.798,0.000,-1.646,-7.622,4.268
1621171728808,2021-05-16T15.28.48.808,0.010,-1.646,-7.622,4.085
1621171728818,2021-05-16T15.28.48.818,0.020,-1.280,-8.110,4.024
1621171728828,2021-05-16T15.28.48.828,0.030,-1.098,-8.598,3.841
1621171728838,2021-05-16T15.28.48.838,0.040,-0.793,-9.390,3.293
1621171728848,2021-05-16T15.28.48.848,0.050,-0.366,-9.573,2.683
1621171728858,2021-05-16T15.28.48.858,0.060,0.305,-9.085,1.829
1621171728868,2021-05-16T15.28.48.868,0.070,0.915,-7.927,1.159
1621171728878,2021-05-16T15.28.48.878,0.080,1.220,-5.305,0.732
1621171728888,2021-05-16T15.28.48.888,0.090,1.646,-3.902,0.061
1621171728898,2021-05-16T15.28.48.898,0.100,1.890,-3.902,-0.183
1621171728908,2021-05-16T15.28.48.908,0.110,1.890,-4.024,-0.549
1621171728918,2021-05-16T15.28.48.918,0.120,1.951,-4.024,-1.220
1621171728928,2021-05-16T15.28.48.928,0.130,2.012,-3.720,-1.463
1621171728938,2021-05-16T15.28.48.938,0.140,2.195,-3.598,-1.707
1621171728948,2021-05-16T15.28.48.948,0.150,2.378,-2.805,-2.134
1621171728958,2021-05-16T15.28.48.958,0.160,2.622,-1.829,-2.378
1621171728968,2021-05-16T15.28.48.968,0.170,2.622,-0.976,-2.500
1621171728978,2021-05-16T15.28.48.978,0.180,2.500,-0.671,-2.561
1621171728988,2021-05-16T15.28.48.988,0.190,2.439,-0.793,-2.622
1621171728998,2021-05-16T15.28.48.998,0.200,2.500,-0.671,-2.378
1621171729008,2021-05-16T15.28.49.008,0.210,2.500,-0.976,-2.256
1621171729018,2021-05-16T15.28.49.018,0.220,2.439,-1.341,-2.073
1621171729028,2021-05-16T15.28.49.028,0.230,2.195,-2.073,-1.951
1621171729038,2021-05-16T15.28.49.038,0.240,1.829,-3.110,-1.829
1621171729048,2021-05-16T15.28.49.048,0.250,1.280,-3.659,-1.463
1621171729058,2021-05-16T15.28.49.058,0.260,0.000,-3.415,-0.915
1621171729068,2021-05-16T15.28.49.068,0.270,-0.671,-3.537,-0.488
1621171729078,2021-05-16T15.28.49.078,0.280,-0.732,-3.902,0.122
1621171729088,2021-05-16T15.28.49.088,0.290,-0.671,-3.415,0.427
1621171729098,2021-05-16T15.28.49.098,0.300,-0.488,-3.354,0.183
1621171729108,2021-05-16T15.28.49.108,0.310,-0.244,-4.207,0.000
1621171729118,2021-05-16T15.28.49.118,0.320,-0.122,-4.939,0.061
1621171729128,2021-05-16T15.28.49.128,0.330,-0.061,-4.756,0.000
1621171729138,2021-05-16T15.28.49.138,0.340,0.061,-4.085,-0.061
1621171729148,2021-05-16T15.28.49.148,0.350,0.061,-3.902,0.000
1621171729158,2021-05-16T15.28.49.158,0.360,0.122,-4.207,0.244
1621171729168,2021-05-16T15.28.49.168,0.370,0.000,-4.573,0.305
