epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621092695601,2021-05-15T17.31.35.601,0.000,-0.887,-0.588,-0.146
1621092695611,2021-05-15T17.31.35.611,0.010,-0.890,-0.596,-0.150
1621092695621,2021-05-15T17.31.35.621,0.020,-0.883,-0.599,-0.140
1621092695631,2021-05-15T17.31.35.631,0.030,-0.863,-0.601,-0.142
1621092695641,2021-05-15T17.31.35.641,0.040,-0.864,-0.603,-0.143
1621092695651,2021-05-15T17.31.35.651,0.050,-0.890,-0.599,-0.134
1621092695661,2021-05-15T17.31.35.661,0.060,-0.881,-0.600,-0.129
1621092695671,2021-05-15T17.31.35.671,0.070,-0.881,-0.606,-0.124
1621092695681,2021-05-15T17.31.35.681,0.080,-0.881,-0.606,-0.123
1621092695691,2021-05-15T17.31.35.691,0.090,-0.866,-0.601,-0.116
1621092695701,2021-05-15T17.31.35.701,0.100,-0.841,-0.604,-0.112
1621092695711,2021-05-15T17.31.35.711,0.110,-0.840,-0.604,-0.112
1621092695721,2021-05-15T17.31.35.721,0.120,-0.845,-0.601,-0.117
1621092695731,2021-05-15T17.31.35.731,0.130,-0.850,-0.602,-0.115
1621092695741,2021-05-15T17.31.35.741,0.140,-0.858,-0.599,-0.113
1621092695751,2021-05-15T17.31.35.751,0.150,-0.871,-0.599,-0.115
1621092695761,2021-05-15T17.31.35.761,0.160,-0.873,-0.601,-0.111
1621092695771,2021-05-15T17.31.35.771,0.170,-0.875,-0.599,-0.104
1621092695781,2021-05-15T17.31.35.781,0.180,-0.867,-0.599,-0.099
1621092695791,2021-05-15T17.31.35.791,0.190,-0.853,-0.599,-0.096
1621092695801,2021-05-15T17.31.35.801,0.200,-0.847,-0.599,-0.100
1621092695811,2021-05-15T17.31.35.811,0.210,-0.846,-0.598,-0.098
1621092695821,2021-05-15T17.31.35.821,0.220,-0.847,-0.598,-0.093
1621092695831,2021-05-15T17.31.35.831,0.230,-0.851,-0.598,-0.090
1621092695841,2021-05-15T17.31.35.841,0.240,-0.859,-0.603,-0.087
1621092695851,2021-05-15T17.31.35.851,0.250,-0.857,-0.604,-0.090
1621092695861,2021-05-15T17.31.35.861,0.260,-0.856,-0.606,-0.092
1621092695871,2021-05-15T17.31.35.871,0.270,-0.864,-0.604,-0.092
1621092695881,2021-05-15T17.31.35.881,0.280,-0.860,-0.602,-0.090
1621092695891,2021-05-15T17.31.35.891,0.290,-0.844,-0.600,-0.093
1621092695901,2021-05-15T17.31.35.901,0.300,-0.840,-0.600,-0.095
1621092695911,2021-05-15T17.31.35.911,0.310,-0.840,-0.604,-0.089
1621092695921,2021-05-15T17.31.35.921,0.320,-0.859,-0.597,-0.094
1621092695931,2021-05-15T17.31.35.931,0.330,-0.875,-0.589,-0.092
1621092695941,2021-05-15T17.31.35.941,0.340,-0.886,-0.587,-0.087
1621092695951,2021-05-15T17.31.35.951,0.350,-0.892,-0.583,-0.089
1621092695961,2021-05-15T17.31.35.961,0.360,-0.894,-0.587,-0.094
1621092695971,2021-05-15T17.31.35.971,0.370,-0.882,-0.591,-0.093
1621092695981,2021-05-15T17.31.35.981,0.380,-0.869,-0.594,-0.093
1621092695991,2021-05-15T17.31.35.991,0.390,-0.859,-0.595,-0.088
1621092696001,2021-05-15T17.31.36.001,0.400,-0.855,-0.600,-0.080
1621092696011,2021-05-15T17.31.36.011,0.410,-0.856,-0.603,-0.077
1621092696021,2021-05-15T17.31.36.021,0.420,-0.857,-0.604,-0.079
1621092696031,2021-05-15T17.31.36.031,0.430,-0.855,-0.604,-0.078
1621092696041,2021-05-15T17.31.36.041,0.440,-0.854,-0.606,-0.083
1621092696051,2021-05-15T17.31.36.051,0.450,-0.861,-0.605,-0.081
1621092696061,2021-05-15T17.31.36.061,0.460,-0.862,-0.606,-0.080
1621092696071,2021-05-15T17.31.36.071,0.470,-0.854,-0.604,-0.080
1621092696081,2021-05-15T17.31.36.081,0.480,-0.861,-0.603,-0.080
1621092696091,2021-05-15T17.31.36.091,0.490,-0.868,-0.600,-0.082
1621092696101,2021-05-15T17.31.36.101,0.500,-0.861,-0.603,-0.078
1621092696111,2021-05-15T17.31.36.111,0.510,-0.862,-0.600,-0.079
1621092696121,2021-05-15T17.31.36.121,0.520,-0.868,-0.596,-0.083
1621092696131,2021-05-15T17.31.36.131,0.530,-0.868,-0.599,-0.082
1621092696141,2021-05-15T17.31.36.141,0.540,-0.864,-0.602,-0.080
1621092696151,2021-05-15T17.31.36.151,0.550,-0.863,-0.606,-0.078
1621092696161,2021-05-15T17.31.36.161,0.560,-0.860,-0.611,-0.083
1621092696171,2021-05-15T17.31.36.171,0.570,-0.864,-0.607,-0.081
1621092696181,2021-05-15T17.31.36.181,0.580,-0.868,-0.607,-0.080
1621092696191,2021-05-15T17.31.36.191,0.590,-0.868,-0.602,-0.084
1621092696201,2021-05-15T17.31.36.201,0.600,-0.872,-0.602,-0.086
1621092696211,2021-05-15T17.31.36.211,0.610,-0.873,-0.599,-0.087
1621092696221,2021-05-15T17.31.36.221,0.620,-0.875,-0.594,-0.086
1621092696231,2021-05-15T17.31.36.231,0.630,-0.873,-0.594,-0.084
1621092696241,2021-05-15T17.31.36.241,0.640,-0.865,-0.598,-0.076
1621092696251,2021-05-15T17.31.36.251,0.650,-0.872,-0.598,-0.075
1621092696261,2021-05-15T17.31.36.261,0.660,-0.875,-0.602,-0.084
1621092696271,2021-05-15T17.31.36.271,0.670,-0.877,-0.607,-0.084
1621092696281,2021-05-15T17.31.36.281,0.680,-0.869,-0.608,-0.083
1621092696291,2021-05-15T17.31.36.291,0.690,-0.869,-0.610,-0.081
1621092696301,2021-05-15T17.31.36.301,0.700,-0.868,-0.607,-0.078
1621092696311,2021-05-15T17.31.36.311,0.710,-0.870,-0.601,-0.076
1621092696321,2021-05-15T17.31.36.321,0.720,-0.870,-0.595,-0.075
1621092696331,2021-05-15T17.31.36.331,0.730,-0.871,-0.594,-0.074
1621092696341,2021-05-15T17.31.36.341,0.740,-0.862,-0.594,-0.070
1621092696351,2021-05-15T17.31.36.351,0.750,-0.855,-0.597,-0.065
