epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621177695720,2021-05-16T17.08.15.720,0.000,0.671,0.122,-0.244
1621177695730,2021-05-16T17.08.15.730,0.010,0.488,-0.427,-0.244
1621177695740,2021-05-16T17.08.15.740,0.020,0.610,-0.061,-0.244
1621177695750,2021-05-16T17.08.15.750,0.030,0.366,-0.122,-0.244
1621177695760,2021-05-16T17.08.15.760,0.040,0.122,-0.549,-0.366
1621177695770,2021-05-16T17.08.15.770,0.050,0.122,-0.610,-0.427
1621177695780,2021-05-16T17.08.15.780,0.060,0.122,-0.549,-0.488
1621177695790,2021-05-16T17.08.15.790,0.070,0.122,-0.427,-0.488
1621177695800,2021-05-16T17.08.15.800,0.080,0.122,-0.427,-0.549
1621177695810,2021-05-16T17.08.15.810,0.090,0.305,-0.549,-0.610
1621177695820,2021-05-16T17.08.15.820,0.100,0.366,-0.427,-0.610
1621177695830,2021-05-16T17.08.15.830,0.110,0.427,-0.244,-0.549
1621177695840,2021-05-16T17.08.15.840,0.120,0.549,-0.183,-0.427
1621177695850,2021-05-16T17.08.15.850,0.130,0.610,0.000,-0.305
1621177695860,2021-05-16T17.08.15.860,0.140,0.671,0.061,-0.244
1621177695870,2021-05-16T17.08.15.870,0.150,0.488,0.000,-0.244
1621177695880,2021-05-16T17.08.15.880,0.160,0.305,-0.305,-0.305
1621177695890,2021-05-16T17.08.15.890,0.170,0.122,-0.488,-0.305
1621177695900,2021-05-16T17.08.15.900,0.180,0.000,-0.549,-0.366
1621177695910,2021-05-16T17.08.15.910,0.190,-0.061,-0.732,-0.427
1621177695920,2021-05-16T17.08.15.920,0.200,0.061,-0.549,-0.549
1621177695930,2021-05-16T17.08.15.930,0.210,0.305,-0.366,-0.427
1621177695940,2021-05-16T17.08.15.940,0.220,0.427,-0.122,-0.366
1621177695950,2021-05-16T17.08.15.950,0.230,0.244,-0.244,-0.427
1621177695960,2021-05-16T17.08.15.960,0.240,0.122,-0.244,-0.427
1621177695970,2021-05-16T17.08.15.970,0.250,0.183,-0.183,-0.549
1621177695980,2021-05-16T17.08.15.980,0.260,0.244,-0.244,-0.610
1621177695990,2021-05-16T17.08.15.990,0.270,0.305,-0.244,-0.610
1621177696000,2021-05-16T17.08.16.000,0.280,0.366,-0.366,-0.671
1621177696010,2021-05-16T17.08.16.010,0.290,0.427,-0.244,-0.610
1621177696020,2021-05-16T17.08.16.020,0.300,0.427,0.000,-0.671
1621177696030,2021-05-16T17.08.16.030,0.310,0.488,-0.061,-0.549
1621177696040,2021-05-16T17.08.16.040,0.320,0.488,0.000,-0.305
1621177696050,2021-05-16T17.08.16.050,0.330,0.061,-0.305,-0.244
1621177696060,2021-05-16T17.08.16.060,0.340,-0.122,-0.549,-0.183
1621177696070,2021-05-16T17.08.16.070,0.350,-0.244,-0.610,-0.183
1621177696080,2021-05-16T17.08.16.080,0.360,-0.122,-0.488,-0.305
1621177696090,2021-05-16T17.08.16.090,0.370,0.061,-0.427,-0.488
1621177696100,2021-05-16T17.08.16.100,0.380,-0.061,-0.427,-0.671
1621177696110,2021-05-16T17.08.16.110,0.390,-0.061,-0.732,-0.793
1621177696120,2021-05-16T17.08.16.120,0.400,-0.061,-0.610,-0.915
1621177696130,2021-05-16T17.08.16.130,0.410,-0.183,-0.366,-1.098
1621177696140,2021-05-16T17.08.16.140,0.420,-0.244,-0.305,-1.098
1621177696150,2021-05-16T17.08.16.150,0.430,-0.244,-0.183,-0.854
1621177696160,2021-05-16T17.08.16.160,0.440,0.000,-0.244,-0.671
1621177696170,2021-05-16T17.08.16.170,0.450,0.366,0.000,-0.305
1621177696180,2021-05-16T17.08.16.180,0.460,0.854,0.183,0.061
1621177696190,2021-05-16T17.08.16.190,0.470,0.976,0.244,0.183
1621177696200,2021-05-16T17.08.16.200,0.480,0.915,0.183,0.122
1621177696210,2021-05-16T17.08.16.210,0.490,0.732,0.000,0.061
1621177696220,2021-05-16T17.08.16.220,0.500,0.427,-0.122,0.061
1621177696230,2021-05-16T17.08.16.230,0.510,0.366,-0.122,0.000
1621177696240,2021-05-16T17.08.16.240,0.520,0.427,0.000,0.000
1621177696250,2021-05-16T17.08.16.250,0.530,0.427,-0.061,0.000
1621177696260,2021-05-16T17.08.16.260,0.540,0.366,-0.061,0.122
1621177696270,2021-05-16T17.08.16.270,0.550,0.427,0.000,0.061
1621177696280,2021-05-16T17.08.16.280,0.560,0.427,0.000,0.122
1621177696290,2021-05-16T17.08.16.290,0.570,0.305,-0.183,0.061
1621177696300,2021-05-16T17.08.16.300,0.580,-0.061,-0.427,-0.061
1621177696310,2021-05-16T17.08.16.310,0.590,-0.427,-0.671,-0.183
1621177696320,2021-05-16T17.08.16.320,0.600,-0.549,-0.732,-0.366
1621177696330,2021-05-16T17.08.16.330,0.610,-0.366,-0.488,-0.244
1621177696340,2021-05-16T17.08.16.340,0.620,-0.366,-0.488,-0.061
1621177696350,2021-05-16T17.08.16.350,0.630,-0.122,-0.427,0.061
1621177696360,2021-05-16T17.08.16.360,0.640,-0.061,-0.305,0.061
1621177696370,2021-05-16T17.08.16.370,0.650,-0.366,-0.610,0.000
1621177696380,2021-05-16T17.08.16.380,0.660,-0.610,-0.793,-0.061
1621177696390,2021-05-16T17.08.16.390,0.670,-0.671,-0.610,-0.183
1621177696400,2021-05-16T17.08.16.400,0.680,-0.610,-0.488,-0.244
1621177696410,2021-05-16T17.08.16.410,0.690,-0.366,-0.305,-0.183
