epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621694062261,2021-05-22T16.34.22.261,0.000,-0.191,-0.199,-0.969
1621694062271,2021-05-22T16.34.22.271,0.010,-0.191,-0.201,-0.977
1621694062281,2021-05-22T16.34.22.281,0.020,-0.193,-0.201,-0.974
1621694062291,2021-05-22T16.34.22.291,0.030,-0.195,-0.200,-0.975
1621694062301,2021-05-22T16.34.22.301,0.040,-0.192,-0.198,-0.976
1621694062311,2021-05-22T16.34.22.311,0.050,-0.192,-0.199,-0.976
1621694062321,2021-05-22T16.34.22.321,0.060,-0.195,-0.199,-0.977
1621694062331,2021-05-22T16.34.22.331,0.070,-0.194,-0.201,-0.974
1621694062341,2021-05-22T16.34.22.341,0.080,-0.193,-0.200,-0.977
1621694062351,2021-05-22T16.34.22.351,0.090,-0.195,-0.200,-0.976
1621694062361,2021-05-22T16.34.22.361,0.100,-0.194,-0.199,-0.974
1621694062371,2021-05-22T16.34.22.371,0.110,-0.193,-0.198,-0.977
1621694062381,2021-05-22T16.34.22.381,0.120,-0.190,-0.199,-0.975
1621694062391,2021-05-22T16.34.22.391,0.130,-0.191,-0.199,-0.973
1621694062401,2021-05-22T16.34.22.401,0.140,-0.193,-0.199,-0.976
1621694062411,2021-05-22T16.34.22.411,0.150,-0.194,-0.202,-0.974
1621694062421,2021-05-22T16.34.22.421,0.160,-0.192,-0.200,-0.975
1621694062431,2021-05-22T16.34.22.431,0.170,-0.195,-0.199,-0.976
1621694062441,2021-05-22T16.34.22.441,0.180,-0.193,-0.200,-0.972
1621694062451,2021-05-22T16.34.22.451,0.190,-0.192,-0.199,-0.975
1621694062461,2021-05-22T16.34.22.461,0.200,-0.191,-0.198,-0.974
1621694062471,2021-05-22T16.34.22.471,0.210,-0.192,-0.200,-0.974
1621694062481,2021-05-22T16.34.22.481,0.220,-0.190,-0.201,-0.973
1621694062491,2021-05-22T16.34.22.491,0.230,-0.194,-0.201,-0.977
1621694062501,2021-05-22T16.34.22.501,0.240,-0.195,-0.198,-0.975
1621694062511,2021-05-22T16.34.22.511,0.250,-0.191,-0.199,-0.976
1621694062521,2021-05-22T16.34.22.521,0.260,-0.193,-0.196,-0.976
1621694062531,2021-05-22T16.34.22.531,0.270,-0.196,-0.199,-0.975
1621694062541,2021-05-22T16.34.22.541,0.280,-0.195,-0.198,-0.977
1621694062551,2021-05-22T16.34.22.551,0.290,-0.194,-0.197,-0.973
1621694062561,2021-05-22T16.34.22.561,0.300,-0.194,-0.198,-0.979
1621694062571,2021-05-22T16.34.22.571,0.310,-0.195,-0.199,-0.981
1621694062581,2021-05-22T16.34.22.581,0.320,-0.191,-0.199,-0.978
1621694062591,2021-05-22T16.34.22.591,0.330,-0.192,-0.201,-0.975
1621694062601,2021-05-22T16.34.22.601,0.340,-0.195,-0.202,-0.975
1621694062611,2021-05-22T16.34.22.611,0.350,-0.190,-0.200,-0.977
1621694062621,2021-05-22T16.34.22.621,0.360,-0.190,-0.201,-0.978
1621694062631,2021-05-22T16.34.22.631,0.370,-0.190,-0.198,-0.975
1621694062641,2021-05-22T16.34.22.641,0.380,-0.190,-0.200,-0.977
1621694062651,2021-05-22T16.34.22.651,0.390,-0.190,-0.202,-0.977
1621694062661,2021-05-22T16.34.22.661,0.400,-0.192,-0.202,-0.977
1621694062671,2021-05-22T16.34.22.671,0.410,-0.192,-0.198,-0.977
1621694062681,2021-05-22T16.34.22.681,0.420,-0.194,-0.200,-0.974
1621694062691,2021-05-22T16.34.22.691,0.430,-0.194,-0.200,-0.976
1621694062701,2021-05-22T16.34.22.701,0.440,-0.192,-0.201,-0.976
1621694062711,2021-05-22T16.34.22.711,0.450,-0.192,-0.201,-0.976
1621694062721,2021-05-22T16.34.22.721,0.460,-0.193,-0.199,-0.974
1621694062731,2021-05-22T16.34.22.731,0.470,-0.194,-0.197,-0.978
1621694062741,2021-05-22T16.34.22.741,0.480,-0.193,-0.198,-0.978
1621694062751,2021-05-22T16.34.22.751,0.490,-0.193,-0.200,-0.974
1621694062761,2021-05-22T16.34.22.761,0.500,-0.192,-0.198,-0.974
1621694062771,2021-05-22T16.34.22.771,0.510,-0.191,-0.198,-0.974
1621694062781,2021-05-22T16.34.22.781,0.520,-0.191,-0.198,-0.975
1621694062791,2021-05-22T16.34.22.791,0.530,-0.193,-0.200,-0.975
1621694062801,2021-05-22T16.34.22.801,0.540,-0.193,-0.200,-0.977
1621694062811,2021-05-22T16.34.22.811,0.550,-0.196,-0.198,-0.975
1621694062821,2021-05-22T16.34.22.821,0.560,-0.193,-0.198,-0.973
1621694062831,2021-05-22T16.34.22.831,0.570,-0.192,-0.199,-0.973
1621694062841,2021-05-22T16.34.22.841,0.580,-0.193,-0.200,-0.975
1621694062851,2021-05-22T16.34.22.851,0.590,-0.196,-0.199,-0.975
1621694062861,2021-05-22T16.34.22.861,0.600,-0.194,-0.199,-0.974
1621694062871,2021-05-22T16.34.22.871,0.610,-0.191,-0.200,-0.978
1621694062881,2021-05-22T16.34.22.881,0.620,-0.192,-0.198,-0.978
1621694062891,2021-05-22T16.34.22.891,0.630,-0.189,-0.197,-0.975
1621694062901,2021-05-22T16.34.22.901,0.640,-0.190,-0.199,-0.977
1621694062911,2021-05-22T16.34.22.911,0.650,-0.191,-0.199,-0.973
1621694062921,2021-05-22T16.34.22.921,0.660,-0.190,-0.199,-0.973
1621694062931,2021-05-22T16.34.22.931,0.670,-0.193,-0.199,-0.975
1621694062941,2021-05-22T16.34.22.941,0.680,-0.193,-0.200,-0.973
1621694062951,2021-05-22T16.34.22.951,0.690,-0.192,-0.199,-0.978
1621694062961,2021-05-22T16.34.22.961,0.700,-0.194,-0.198,-0.979
1621694062971,2021-05-22T16.34.22.971,0.710,-0.196,-0.199,-0.977
1621694062981,2021-05-22T16.34.22.981,0.720,-0.195,-0.201,-0.975
1621694062991,2021-05-22T16.34.22.991,0.730,-0.194,-0.201,-0.978
1621694063001,2021-05-22T16.34.23.001,0.740,-0.194,-0.198,-0.976
1621694063011,2021-05-22T16.34.23.011,0.750,-0.194,-0.199,-0.976
1621694063021,2021-05-22T16.34.23.021,0.760,-0.194,-0.199,-0.973
1621694063031,2021-05-22T16.34.23.031,0.770,-0.192,-0.201,-0.977
1621694063041,2021-05-22T16.34.23.041,0.780,-0.192,-0.199,-0.979
1621694063051,2021-05-22T16.34.23.051,0.790,-0.194,-0.199,-0.975
1621694063061,2021-05-22T16.34.23.061,0.800,-0.191,-0.196,-0.977
1621694063071,2021-05-22T16.34.23.071,0.810,-0.194,-0.197,-0.976
1621694063081,2021-05-22T16.34.23.081,0.820,-0.192,-0.197,-0.976
1621694063091,2021-05-22T16.34.23.091,0.830,-0.192,-0.198,-0.977
1621694063101,2021-05-22T16.34.23.101,0.840,-0.193,-0.200,-0.978
1621694063111,2021-05-22T16.34.23.111,0.850,-0.192,-0.199,-0.978
1621694063121,2021-05-22T16.34.23.121,0.860,-0.193,-0.198,-0.977
1621694063131,2021-05-22T16.34.23.131,0.870,-0.193,-0.197,-0.979
1621694063141,2021-05-22T16.34.23.141,0.880,-0.194,-0.199,-0.976
1621694063151,2021-05-22T16.34.23.151,0.890,-0.190,-0.198,-0.974
1621694063161,2021-05-22T16.34.23.161,0.900,-0.190,-0.198,-0.973
1621694063171,2021-05-22T16.34.23.171,0.910,-0.191,-0.197,-0.977
1621694063181,2021-05-22T16.34.23.181,0.920,-0.193,-0.199,-0.977
1621694063191,2021-05-22T16.34.23.191,0.930,-0.193,-0.198,-0.976
