epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621694062262,2021-05-22T16.34.22.262,0.000,0.366,-0.061,-0.427
1621694062272,2021-05-22T16.34.22.272,0.010,0.244,-0.061,-0.244
1621694062282,2021-05-22T16.34.22.282,0.020,0.305,0.305,-0.183
1621694062292,2021-05-22T16.34.22.292,0.030,0.366,0.488,-0.305
1621694062302,2021-05-22T16.34.22.302,0.040,0.244,0.488,-0.305
1621694062312,2021-05-22T16.34.22.312,0.050,0.244,0.427,-0.244
1621694062322,2021-05-22T16.34.22.322,0.060,0.183,0.366,-0.122
1621694062332,2021-05-22T16.34.22.332,0.070,0.122,0.244,-0.244
1621694062342,2021-05-22T16.34.22.342,0.080,0.244,0.122,-0.305
1621694062352,2021-05-22T16.34.22.352,0.090,0.244,0.000,-0.305
1621694062362,2021-05-22T16.34.22.362,0.100,0.183,-0.122,-0.305
1621694062372,2021-05-22T16.34.22.372,0.110,0.122,-0.061,-0.305
1621694062382,2021-05-22T16.34.22.382,0.120,0.244,0.061,-0.366
1621694062392,2021-05-22T16.34.22.392,0.130,0.305,0.122,-0.244
1621694062402,2021-05-22T16.34.22.402,0.140,0.305,0.244,-0.122
1621694062412,2021-05-22T16.34.22.412,0.150,0.122,0.305,-0.183
1621694062422,2021-05-22T16.34.22.422,0.160,0.244,0.183,-0.183
1621694062432,2021-05-22T16.34.22.432,0.170,0.244,0.122,-0.183
1621694062442,2021-05-22T16.34.22.442,0.180,0.183,0.244,-0.122
1621694062452,2021-05-22T16.34.22.452,0.190,0.244,0.305,-0.244
1621694062462,2021-05-22T16.34.22.462,0.200,0.122,0.305,-0.183
1621694062472,2021-05-22T16.34.22.472,0.210,0.061,0.183,-0.183
1621694062482,2021-05-22T16.34.22.482,0.220,0.061,0.183,-0.122
1621694062492,2021-05-22T16.34.22.492,0.230,0.122,0.305,-0.061
1621694062502,2021-05-22T16.34.22.502,0.240,0.061,0.305,-0.061
1621694062512,2021-05-22T16.34.22.512,0.250,0.000,0.549,-0.122
1621694062522,2021-05-22T16.34.22.522,0.260,0.000,0.549,-0.122
1621694062532,2021-05-22T16.34.22.532,0.270,0.122,0.488,-0.244
1621694062542,2021-05-22T16.34.22.542,0.280,0.122,0.549,-0.366
1621694062552,2021-05-22T16.34.22.552,0.290,0.183,0.488,-0.366
1621694062562,2021-05-22T16.34.22.562,0.300,0.122,0.366,-0.427
1621694062572,2021-05-22T16.34.22.572,0.310,0.244,0.183,-0.427
1621694062582,2021-05-22T16.34.22.582,0.320,0.427,0.122,-0.427
1621694062592,2021-05-22T16.34.22.592,0.330,0.366,0.061,-0.366
1621694062602,2021-05-22T16.34.22.602,0.340,0.488,-0.061,-0.427
1621694062612,2021-05-22T16.34.22.612,0.350,0.549,-0.061,-0.427
1621694062622,2021-05-22T16.34.22.622,0.360,0.488,0.000,-0.427
1621694062632,2021-05-22T16.34.22.632,0.370,0.549,0.122,-0.549
1621694062642,2021-05-22T16.34.22.642,0.380,0.549,0.122,-0.427
1621694062652,2021-05-22T16.34.22.652,0.390,0.671,0.061,-0.366
1621694062662,2021-05-22T16.34.22.662,0.400,0.793,0.122,-0.244
1621694062672,2021-05-22T16.34.22.672,0.410,0.610,0.183,-0.244
1621694062682,2021-05-22T16.34.22.682,0.420,0.671,0.122,-0.366
1621694062692,2021-05-22T16.34.22.692,0.430,0.549,0.061,-0.366
1621694062702,2021-05-22T16.34.22.702,0.440,0.488,0.122,-0.183
