epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621164634068,2021-05-16T13.30.34.068,0.000,0.427,-0.427,-0.061
1621164634078,2021-05-16T13.30.34.078,0.010,0.183,-0.610,-0.183
1621164634088,2021-05-16T13.30.34.088,0.020,0.122,-0.427,-0.183
1621164634098,2021-05-16T13.30.34.098,0.030,0.183,-0.427,-0.183
1621164634108,2021-05-16T13.30.34.108,0.040,0.122,-0.427,-0.183
1621164634118,2021-05-16T13.30.34.118,0.050,0.122,-0.305,-0.183
1621164634128,2021-05-16T13.30.34.128,0.060,0.061,-0.366,-0.244
1621164634138,2021-05-16T13.30.34.138,0.070,0.000,-0.366,-0.122
1621164634148,2021-05-16T13.30.34.148,0.080,0.000,-0.427,-0.122
1621164634158,2021-05-16T13.30.34.158,0.090,0.000,-0.610,-0.122
1621164634168,2021-05-16T13.30.34.168,0.100,-0.122,-0.610,-0.061
1621164634178,2021-05-16T13.30.34.178,0.110,-0.061,-0.427,-0.061
1621164634188,2021-05-16T13.30.34.188,0.120,-0.061,-0.305,-0.061
1621164634198,2021-05-16T13.30.34.198,0.130,0.000,-0.305,-0.061
1621164634208,2021-05-16T13.30.34.208,0.140,0.000,-0.305,-0.061
1621164634218,2021-05-16T13.30.34.218,0.150,-0.061,-0.244,-0.061
1621164634228,2021-05-16T13.30.34.228,0.160,0.000,-0.305,-0.122
1621164634238,2021-05-16T13.30.34.238,0.170,-0.122,-0.488,-0.183
1621164634248,2021-05-16T13.30.34.248,0.180,0.000,-0.366,-0.122
1621164634258,2021-05-16T13.30.34.258,0.190,0.122,-0.366,-0.061
1621164634268,2021-05-16T13.30.34.268,0.200,0.122,-0.244,-0.122
1621164634278,2021-05-16T13.30.34.278,0.210,0.061,-0.305,-0.061
1621164634288,2021-05-16T13.30.34.288,0.220,0.061,-0.427,0.122
1621164634298,2021-05-16T13.30.34.298,0.230,0.061,-0.366,0.000
1621164634308,2021-05-16T13.30.34.308,0.240,0.000,-0.488,-0.122
1621164634318,2021-05-16T13.30.34.318,0.250,0.061,-0.366,-0.183
1621164634328,2021-05-16T13.30.34.328,0.260,-0.061,-0.183,-0.183
1621164634338,2021-05-16T13.30.34.338,0.270,-0.061,-0.122,-0.244
1621164634348,2021-05-16T13.30.34.348,0.280,0.000,-0.122,-0.244
1621164634358,2021-05-16T13.30.34.358,0.290,0.061,0.061,-0.122
