epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621164026234,2021-05-16T13.20.26.234,0.000,-14.207,-40.000,1.463
1621164026244,2021-05-16T13.20.26.244,0.010,-14.756,-43.720,-0.061
1621164026254,2021-05-16T13.20.26.254,0.020,-18.537,-54.695,-6.159
1621164026264,2021-05-16T13.20.26.264,0.030,-21.585,-61.037,-15.366
1621164026274,2021-05-16T13.20.26.274,0.040,-21.646,-53.598,-21.402
1621164026284,2021-05-16T13.20.26.284,0.050,-19.939,-37.988,-27.866
1621164026294,2021-05-16T13.20.26.294,0.060,-15.000,-25.854,-35.793
1621164026304,2021-05-16T13.20.26.304,0.070,-6.524,-18.963,-44.634
1621164026314,2021-05-16T13.20.26.314,0.080,0.366,-20.976,-54.634
1621164026324,2021-05-16T13.20.26.324,0.090,6.646,-25.122,-62.378
1621164026334,2021-05-16T13.20.26.334,0.100,10.549,-30.000,-67.378
1621164026344,2021-05-16T13.20.26.344,0.110,15.244,-26.037,-68.354
1621164026354,2021-05-16T13.20.26.354,0.120,20.915,-5.915,-65.488
1621164026364,2021-05-16T13.20.26.364,0.130,21.220,20.793,-58.659
1621164026374,2021-05-16T13.20.26.374,0.140,19.939,41.159,-50.610
1621164026384,2021-05-16T13.20.26.384,0.150,19.329,51.829,-43.902
1621164026394,2021-05-16T13.20.26.394,0.160,17.012,58.780,-38.171
1621164026404,2021-05-16T13.20.26.404,0.170,12.317,67.988,-32.012
1621164026414,2021-05-16T13.20.26.414,0.180,7.561,77.378,-26.220
1621164026424,2021-05-16T13.20.26.424,0.190,2.195,84.329,-21.280
1621164026434,2021-05-16T13.20.26.434,0.200,-8.049,96.220,-17.012
1621164026444,2021-05-16T13.20.26.444,0.210,-24.024,121.280,-12.378
1621164026454,2021-05-16T13.20.26.454,0.220,-28.293,140.976,-8.537
1621164026464,2021-05-16T13.20.26.464,0.230,-25.793,150.549,-4.634
1621164026474,2021-05-16T13.20.26.474,0.240,-25.793,143.354,-3.780
1621164026484,2021-05-16T13.20.26.484,0.250,-26.402,116.646,-3.598
1621164026494,2021-05-16T13.20.26.494,0.260,-23.049,70.366,-7.500
1621164026504,2021-05-16T13.20.26.504,0.270,-18.476,18.963,-14.512
1621164026514,2021-05-16T13.20.26.514,0.280,-11.646,-25.366,-17.378
1621164026524,2021-05-16T13.20.26.524,0.290,0.549,-61.524,-15.000
1621164026534,2021-05-16T13.20.26.534,0.300,11.037,-80.915,-13.659
1621164026544,2021-05-16T13.20.26.544,0.310,17.012,-79.756,-12.622
1621164026554,2021-05-16T13.20.26.554,0.320,23.780,-66.768,-11.890
1621164026564,2021-05-16T13.20.26.564,0.330,29.207,-45.854,-10.854
1621164026574,2021-05-16T13.20.26.574,0.340,33.476,-21.037,-10.976
1621164026584,2021-05-16T13.20.26.584,0.350,36.524,7.866,-9.695
1621164026594,2021-05-16T13.20.26.594,0.360,38.537,34.756,-7.988
1621164026604,2021-05-16T13.20.26.604,0.370,38.293,55.061,-5.854
1621164026614,2021-05-16T13.20.26.614,0.380,35.427,66.585,-3.780
1621164026624,2021-05-16T13.20.26.624,0.390,30.671,67.256,-2.683
1621164026634,2021-05-16T13.20.26.634,0.400,25.488,57.683,-2.439
1621164026644,2021-05-16T13.20.26.644,0.410,20.732,41.341,-2.561
1621164026654,2021-05-16T13.20.26.654,0.420,15.793,20.305,-3.902
1621164026664,2021-05-16T13.20.26.664,0.430,10.976,-2.378,-5.488
1621164026674,2021-05-16T13.20.26.674,0.440,6.037,-24.573,-7.195
1621164026684,2021-05-16T13.20.26.684,0.450,1.402,-46.220,-9.573
1621164026694,2021-05-16T13.20.26.694,0.460,-2.378,-63.720,-12.439
1621164026704,2021-05-16T13.20.26.704,0.470,-5.549,-75.305,-14.878
1621164026714,2021-05-16T13.20.26.714,0.480,-8.537,-81.707,-16.890
1621164026724,2021-05-16T13.20.26.724,0.490,-11.463,-84.207,-18.720
1621164026734,2021-05-16T13.20.26.734,0.500,-13.963,-84.512,-20.610
1621164026744,2021-05-16T13.20.26.744,0.510,-16.646,-84.573,-22.500
1621164026754,2021-05-16T13.20.26.754,0.520,-19.451,-84.695,-24.878
1621164026764,2021-05-16T13.20.26.764,0.530,-22.012,-84.451,-27.439
1621164026774,2021-05-16T13.20.26.774,0.540,-24.390,-83.171,-29.817
1621164026784,2021-05-16T13.20.26.784,0.550,-26.463,-80.244,-32.134
1621164026794,2021-05-16T13.20.26.794,0.560,-28.841,-75.915,-34.085
1621164026804,2021-05-16T13.20.26.804,0.570,-31.098,-70.793,-35.488
1621164026814,2021-05-16T13.20.26.814,0.580,-33.659,-64.024,-36.159
1621164026824,2021-05-16T13.20.26.824,0.590,-36.037,-54.146,-36.220
1621164026834,2021-05-16T13.20.26.834,0.600,-38.354,-44.939,-36.768
1621164026844,2021-05-16T13.20.26.844,0.610,-40.854,-37.561,-37.683
1621164026854,2021-05-16T13.20.26.854,0.620,-42.866,-31.220,-39.268
1621164026864,2021-05-16T13.20.26.864,0.630,-45.671,-26.159,-40.488
1621164026874,2021-05-16T13.20.26.874,0.640,-47.927,-22.195,-41.402
1621164026884,2021-05-16T13.20.26.884,0.650,-49.756,-18.780,-42.500
1621164026894,2021-05-16T13.20.26.894,0.660,-50.732,-13.902,-43.537
1621164026904,2021-05-16T13.20.26.904,0.670,-51.585,-4.207,-43.598
1621164026914,2021-05-16T13.20.26.914,0.680,-51.829,8.598,-43.598
1621164026924,2021-05-16T13.20.26.924,0.690,-52.256,21.829,-44.207
1621164026934,2021-05-16T13.20.26.934,0.700,-53.049,31.220,-45.244
1621164026944,2021-05-16T13.20.26.944,0.710,-53.110,32.561,-46.037
1621164026954,2021-05-16T13.20.26.954,0.720,-52.683,29.451,-46.037
1621164026964,2021-05-16T13.20.26.964,0.730,-50.549,27.073,-44.939
1621164026974,2021-05-16T13.20.26.974,0.740,-45.793,25.549,-42.683
1621164026984,2021-05-16T13.20.26.984,0.750,-42.927,30.671,-40.915
1621164026994,2021-05-16T13.20.26.994,0.760,-35.549,48.415,-40.610
1621164027004,2021-05-16T13.20.27.004,0.770,-26.463,66.768,-39.695
1621164027014,2021-05-16T13.20.27.014,0.780,-20.061,71.707,-37.134
1621164027024,2021-05-16T13.20.27.024,0.790,-13.537,60.061,-34.329
1621164027034,2021-05-16T13.20.27.034,0.800,-6.768,37.439,-30.671
1621164027044,2021-05-16T13.20.27.044,0.810,-0.549,12.561,-26.829
1621164027054,2021-05-16T13.20.27.054,0.820,5.122,-9.207,-23.476
1621164027064,2021-05-16T13.20.27.064,0.830,9.695,-22.988,-20.366
1621164027074,2021-05-16T13.20.27.074,0.840,12.500,-30.000,-17.744
1621164027084,2021-05-16T13.20.27.084,0.850,13.780,-33.293,-15.671
1621164027094,2021-05-16T13.20.27.094,0.860,14.268,-35.366,-14.024
1621164027104,2021-05-16T13.20.27.104,0.870,13.780,-35.793,-12.805
1621164027114,2021-05-16T13.20.27.114,0.880,12.622,-33.659,-11.829
1621164027124,2021-05-16T13.20.27.124,0.890,11.220,-29.268,-10.854
1621164027134,2021-05-16T13.20.27.134,0.900,9.207,-24.390,-10.000
1621164027144,2021-05-16T13.20.27.144,0.910,6.768,-19.878,-9.634
1621164027154,2021-05-16T13.20.27.154,0.920,4.268,-16.280,-9.756
1621164027164,2021-05-16T13.20.27.164,0.930,1.585,-13.659,-10.061
1621164027174,2021-05-16T13.20.27.174,0.940,-1.280,-12.439,-10.610
1621164027184,2021-05-16T13.20.27.184,0.950,-4.146,-12.927,-11.280
1621164027194,2021-05-16T13.20.27.194,0.960,-7.805,-14.756,-12.134
1621164027204,2021-05-16T13.20.27.204,0.970,-11.707,-17.561,-13.354
1621164027214,2021-05-16T13.20.27.214,0.980,-13.354,-19.085,-14.451
1621164027224,2021-05-16T13.20.27.224,0.990,-14.451,-19.024,-14.146
1621164027234,2021-05-16T13.20.27.234,1.000,-15.793,-18.659,-13.841
1621164027244,2021-05-16T13.20.27.244,1.010,-16.524,-17.500,-14.634
1621164027254,2021-05-16T13.20.27.254,1.020,-16.829,-14.695,-15.366
1621164027264,2021-05-16T13.20.27.264,1.030,-16.951,-12.073,-15.488
1621164027274,2021-05-16T13.20.27.274,1.040,-16.829,-11.220,-15.671
1621164027284,2021-05-16T13.20.27.284,1.050,-16.585,-11.402,-16.341
1621164027294,2021-05-16T13.20.27.294,1.060,-16.524,-12.195,-17.378
1621164027304,2021-05-16T13.20.27.304,1.070,-16.829,-13.476,-18.537
1621164027314,2021-05-16T13.20.27.314,1.080,-17.378,-15.854,-19.146
1621164027324,2021-05-16T13.20.27.324,1.090,-17.683,-18.841,-20.061
1621164027334,2021-05-16T13.20.27.334,1.100,-18.110,-19.634,-20.793
1621164027344,2021-05-16T13.20.27.344,1.110,-18.293,-17.805,-20.854
1621164027354,2021-05-16T13.20.27.354,1.120,-17.744,-14.146,-20.610
1621164027364,2021-05-16T13.20.27.364,1.130,-16.829,-8.232,-20.122
1621164027374,2021-05-16T13.20.27.374,1.140,-15.793,-2.927,-19.390
