epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621695184785,2021-05-22T16.53.04.785,0.000,0.359,-0.270,-0.792
1621695184795,2021-05-22T16.53.04.795,0.010,0.368,-0.278,-0.803
1621695184805,2021-05-22T16.53.04.805,0.020,0.379,-0.271,-0.796
1621695184815,2021-05-22T16.53.04.815,0.030,0.384,-0.266,-0.801
1621695184825,2021-05-22T16.53.04.825,0.040,0.387,-0.269,-0.806
1621695184835,2021-05-22T16.53.04.835,0.050,0.404,-0.273,-0.810
1621695184845,2021-05-22T16.53.04.845,0.060,0.423,-0.273,-0.813
1621695184855,2021-05-22T16.53.04.855,0.070,0.427,-0.273,-0.815
1621695184865,2021-05-22T16.53.04.865,0.080,0.422,-0.273,-0.817
1621695184875,2021-05-22T16.53.04.875,0.090,0.416,-0.274,-0.825
1621695184885,2021-05-22T16.53.04.885,0.100,0.407,-0.274,-0.829
1621695184895,2021-05-22T16.53.04.895,0.110,0.393,-0.273,-0.841
1621695184905,2021-05-22T16.53.04.905,0.120,0.378,-0.272,-0.853
1621695184915,2021-05-22T16.53.04.915,0.130,0.372,-0.263,-0.866
1621695184925,2021-05-22T16.53.04.925,0.140,0.368,-0.258,-0.881
1621695184935,2021-05-22T16.53.04.935,0.150,0.368,-0.255,-0.895
1621695184945,2021-05-22T16.53.04.945,0.160,0.377,-0.250,-0.902
1621695184955,2021-05-22T16.53.04.955,0.170,0.385,-0.244,-0.909
1621695184965,2021-05-22T16.53.04.965,0.180,0.377,-0.242,-0.915
1621695184975,2021-05-22T16.53.04.975,0.190,0.366,-0.241,-0.916
1621695184985,2021-05-22T16.53.04.985,0.200,0.355,-0.244,-0.917
1621695184995,2021-05-22T16.53.04.995,0.210,0.355,-0.245,-0.914
1621695185005,2021-05-22T16.53.05.005,0.220,0.354,-0.247,-0.910
1621695185015,2021-05-22T16.53.05.015,0.230,0.354,-0.250,-0.906
1621695185025,2021-05-22T16.53.05.025,0.240,0.352,-0.252,-0.898
1621695185035,2021-05-22T16.53.05.035,0.250,0.354,-0.258,-0.892
1621695185045,2021-05-22T16.53.05.045,0.260,0.358,-0.265,-0.882
1621695185055,2021-05-22T16.53.05.055,0.270,0.358,-0.273,-0.873
1621695185065,2021-05-22T16.53.05.065,0.280,0.363,-0.277,-0.864
1621695185075,2021-05-22T16.53.05.075,0.290,0.373,-0.277,-0.850
1621695185085,2021-05-22T16.53.05.085,0.300,0.379,-0.281,-0.841
1621695185095,2021-05-22T16.53.05.095,0.310,0.377,-0.282,-0.840
1621695185105,2021-05-22T16.53.05.105,0.320,0.373,-0.284,-0.835
1621695185115,2021-05-22T16.53.05.115,0.330,0.383,-0.279,-0.833
1621695185125,2021-05-22T16.53.05.125,0.340,0.393,-0.272,-0.833
1621695185135,2021-05-22T16.53.05.135,0.350,0.386,-0.271,-0.834
1621695185145,2021-05-22T16.53.05.145,0.360,0.375,-0.273,-0.841
1621695185155,2021-05-22T16.53.05.155,0.370,0.366,-0.271,-0.848
1621695185165,2021-05-22T16.53.05.165,0.380,0.361,-0.268,-0.855
1621695185175,2021-05-22T16.53.05.175,0.390,0.361,-0.265,-0.863
1621695185185,2021-05-22T16.53.05.185,0.400,0.366,-0.259,-0.867
1621695185195,2021-05-22T16.53.05.195,0.410,0.369,-0.254,-0.873
1621695185205,2021-05-22T16.53.05.205,0.420,0.368,-0.255,-0.877
1621695185215,2021-05-22T16.53.05.215,0.430,0.367,-0.252,-0.879
1621695185225,2021-05-22T16.53.05.225,0.440,0.358,-0.254,-0.879
1621695185235,2021-05-22T16.53.05.235,0.450,0.357,-0.258,-0.879
1621695185245,2021-05-22T16.53.05.245,0.460,0.359,-0.258,-0.879
1621695185255,2021-05-22T16.53.05.255,0.470,0.362,-0.256,-0.875
1621695185265,2021-05-22T16.53.05.265,0.480,0.359,-0.261,-0.875
1621695185275,2021-05-22T16.53.05.275,0.490,0.358,-0.262,-0.873
1621695185285,2021-05-22T16.53.05.285,0.500,0.363,-0.262,-0.872
1621695185295,2021-05-22T16.53.05.295,0.510,0.360,-0.263,-0.870
1621695185305,2021-05-22T16.53.05.305,0.520,0.358,-0.267,-0.877
1621695185315,2021-05-22T16.53.05.315,0.530,0.357,-0.266,-0.881
1621695185325,2021-05-22T16.53.05.325,0.540,0.358,-0.263,-0.886
1621695185335,2021-05-22T16.53.05.335,0.550,0.354,-0.264,-0.893
1621695185345,2021-05-22T16.53.05.345,0.560,0.357,-0.266,-0.889
1621695185355,2021-05-22T16.53.05.355,0.570,0.363,-0.267,-0.884
1621695185365,2021-05-22T16.53.05.365,0.580,0.361,-0.272,-0.882
1621695185375,2021-05-22T16.53.05.375,0.590,0.365,-0.269,-0.881
1621695185385,2021-05-22T16.53.05.385,0.600,0.364,-0.269,-0.882
1621695185395,2021-05-22T16.53.05.395,0.610,0.356,-0.270,-0.878
1621695185405,2021-05-22T16.53.05.405,0.620,0.355,-0.270,-0.882
1621695185415,2021-05-22T16.53.05.415,0.630,0.351,-0.272,-0.884
1621695185425,2021-05-22T16.53.05.425,0.640,0.350,-0.270,-0.880
1621695185435,2021-05-22T16.53.05.435,0.650,0.344,-0.268,-0.881
1621695185445,2021-05-22T16.53.05.445,0.660,0.337,-0.268,-0.874
1621695185455,2021-05-22T16.53.05.455,0.670,0.341,-0.271,-0.869
1621695185465,2021-05-22T16.53.05.465,0.680,0.344,-0.271,-0.867
1621695185475,2021-05-22T16.53.05.475,0.690,0.342,-0.273,-0.865
1621695185485,2021-05-22T16.53.05.485,0.700,0.346,-0.271,-0.860
1621695185495,2021-05-22T16.53.05.495,0.710,0.341,-0.270,-0.860
1621695185505,2021-05-22T16.53.05.505,0.720,0.339,-0.274,-0.860
1621695185515,2021-05-22T16.53.05.515,0.730,0.342,-0.270,-0.858
1621695185525,2021-05-22T16.53.05.525,0.740,0.337,-0.264,-0.865
1621695185535,2021-05-22T16.53.05.535,0.750,0.335,-0.263,-0.868
1621695185545,2021-05-22T16.53.05.545,0.760,0.339,-0.260,-0.871
1621695185555,2021-05-22T16.53.05.555,0.770,0.340,-0.259,-0.877
1621695185565,2021-05-22T16.53.05.565,0.780,0.336,-0.263,-0.877
1621695185575,2021-05-22T16.53.05.575,0.790,0.350,-0.258,-0.878
1621695185585,2021-05-22T16.53.05.585,0.800,0.344,-0.260,-0.884
1621695185595,2021-05-22T16.53.05.595,0.810,0.337,-0.263,-0.890
1621695185605,2021-05-22T16.53.05.605,0.820,0.340,-0.261,-0.890
1621695185615,2021-05-22T16.53.05.615,0.830,0.334,-0.258,-0.896
1621695185625,2021-05-22T16.53.05.625,0.840,0.329,-0.259,-0.901
1621695185635,2021-05-22T16.53.05.635,0.850,0.329,-0.262,-0.905
1621695185645,2021-05-22T16.53.05.645,0.860,0.333,-0.257,-0.902
1621695185655,2021-05-22T16.53.05.655,0.870,0.341,-0.250,-0.906
1621695185665,2021-05-22T16.53.05.665,0.880,0.354,-0.249,-0.903
1621695185675,2021-05-22T16.53.05.675,0.890,0.358,-0.252,-0.904
1621695185685,2021-05-22T16.53.05.685,0.900,0.337,-0.258,-0.909
1621695185695,2021-05-22T16.53.05.695,0.910,0.321,-0.263,-0.912
1621695185705,2021-05-22T16.53.05.705,0.920,0.323,-0.265,-0.911
1621695185715,2021-05-22T16.53.05.715,0.930,0.327,-0.264,-0.909
1621695185725,2021-05-22T16.53.05.725,0.940,0.327,-0.266,-0.909
1621695185735,2021-05-22T16.53.05.735,0.950,0.326,-0.265,-0.908
1621695185745,2021-05-22T16.53.05.745,0.960,0.324,-0.267,-0.904
1621695185755,2021-05-22T16.53.05.755,0.970,0.327,-0.268,-0.899
1621695185765,2021-05-22T16.53.05.765,0.980,0.331,-0.265,-0.893
1621695185775,2021-05-22T16.53.05.775,0.990,0.334,-0.266,-0.887
1621695185785,2021-05-22T16.53.05.785,1.000,0.330,-0.262,-0.883
1621695185795,2021-05-22T16.53.05.795,1.010,0.328,-0.262,-0.879
1621695185805,2021-05-22T16.53.05.805,1.020,0.329,-0.260,-0.875
1621695185815,2021-05-22T16.53.05.815,1.030,0.327,-0.259,-0.875
1621695185825,2021-05-22T16.53.05.825,1.040,0.322,-0.260,-0.877
1621695185835,2021-05-22T16.53.05.835,1.050,0.323,-0.258,-0.878
1621695185845,2021-05-22T16.53.05.845,1.060,0.325,-0.258,-0.878
1621695185855,2021-05-22T16.53.05.855,1.070,0.325,-0.258,-0.879
1621695185865,2021-05-22T16.53.05.865,1.080,0.326,-0.258,-0.876
1621695185875,2021-05-22T16.53.05.875,1.090,0.324,-0.258,-0.876
1621695185885,2021-05-22T16.53.05.885,1.100,0.326,-0.259,-0.873
1621695185895,2021-05-22T16.53.05.895,1.110,0.326,-0.261,-0.876
1621695185905,2021-05-22T16.53.05.905,1.120,0.325,-0.259,-0.880
1621695185915,2021-05-22T16.53.05.915,1.130,0.338,-0.252,-0.867
1621695185925,2021-05-22T16.53.05.925,1.140,0.343,-0.247,-0.865
1621695185935,2021-05-22T16.53.05.935,1.150,0.331,-0.235,-0.884
1621695185945,2021-05-22T16.53.05.945,1.160,0.332,-0.212,-0.892
1621695185955,2021-05-22T16.53.05.955,1.170,0.351,-0.203,-0.890
1621695185965,2021-05-22T16.53.05.965,1.180,0.360,-0.193,-0.887
1621695185975,2021-05-22T16.53.05.975,1.190,0.353,-0.185,-0.878
1621695185985,2021-05-22T16.53.05.985,1.200,0.351,-0.183,-0.870
1621695185995,2021-05-22T16.53.05.995,1.210,0.353,-0.194,-0.876
1621695186005,2021-05-22T16.53.06.005,1.220,0.347,-0.209,-0.886
