epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621695185167,2021-05-22T16.53.05.167,0.000,-0.228,-0.223,-0.954
1621695185177,2021-05-22T16.53.05.177,0.010,-0.229,-0.227,-0.960
1621695185187,2021-05-22T16.53.05.187,0.020,-0.227,-0.225,-0.959
1621695185197,2021-05-22T16.53.05.197,0.030,-0.228,-0.226,-0.960
1621695185207,2021-05-22T16.53.05.207,0.040,-0.228,-0.227,-0.962
1621695185217,2021-05-22T16.53.05.217,0.050,-0.226,-0.226,-0.959
1621695185227,2021-05-22T16.53.05.227,0.060,-0.227,-0.227,-0.960
1621695185237,2021-05-22T16.53.05.237,0.070,-0.229,-0.225,-0.958
1621695185247,2021-05-22T16.53.05.247,0.080,-0.229,-0.225,-0.960
1621695185257,2021-05-22T16.53.05.257,0.090,-0.226,-0.224,-0.960
1621695185267,2021-05-22T16.53.05.267,0.100,-0.226,-0.225,-0.962
1621695185277,2021-05-22T16.53.05.277,0.110,-0.227,-0.226,-0.961
1621695185287,2021-05-22T16.53.05.287,0.120,-0.228,-0.224,-0.962
1621695185297,2021-05-22T16.53.05.297,0.130,-0.227,-0.223,-0.960
1621695185307,2021-05-22T16.53.05.307,0.140,-0.225,-0.225,-0.964
1621695185317,2021-05-22T16.53.05.317,0.150,-0.227,-0.224,-0.962
1621695185327,2021-05-22T16.53.05.327,0.160,-0.226,-0.227,-0.961
1621695185337,2021-05-22T16.53.05.337,0.170,-0.227,-0.228,-0.964
1621695185347,2021-05-22T16.53.05.347,0.180,-0.226,-0.226,-0.964
1621695185357,2021-05-22T16.53.05.357,0.190,-0.226,-0.226,-0.964
1621695185367,2021-05-22T16.53.05.367,0.200,-0.228,-0.226,-0.962
1621695185377,2021-05-22T16.53.05.377,0.210,-0.228,-0.224,-0.963
1621695185387,2021-05-22T16.53.05.387,0.220,-0.225,-0.224,-0.963
1621695185397,2021-05-22T16.53.05.397,0.230,-0.225,-0.225,-0.963
1621695185407,2021-05-22T16.53.05.407,0.240,-0.226,-0.224,-0.964
1621695185417,2021-05-22T16.53.05.417,0.250,-0.226,-0.223,-0.962
1621695185427,2021-05-22T16.53.05.427,0.260,-0.228,-0.223,-0.962
1621695185437,2021-05-22T16.53.05.437,0.270,-0.223,-0.224,-0.964
1621695185447,2021-05-22T16.53.05.447,0.280,-0.223,-0.224,-0.964
1621695185457,2021-05-22T16.53.05.457,0.290,-0.225,-0.224,-0.963
1621695185467,2021-05-22T16.53.05.467,0.300,-0.225,-0.222,-0.965
1621695185477,2021-05-22T16.53.05.477,0.310,-0.226,-0.225,-0.963
1621695185487,2021-05-22T16.53.05.487,0.320,-0.226,-0.223,-0.961
1621695185497,2021-05-22T16.53.05.497,0.330,-0.227,-0.225,-0.964
1621695185507,2021-05-22T16.53.05.507,0.340,-0.226,-0.224,-0.964
1621695185517,2021-05-22T16.53.05.517,0.350,-0.225,-0.222,-0.966
1621695185527,2021-05-22T16.53.05.527,0.360,-0.222,-0.223,-0.963
