epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621093110679,2021-05-15T17.38.30.679,0.000,-0.486,-0.357,0.829
1621093110689,2021-05-15T17.38.30.689,0.010,-0.495,-0.360,0.837
1621093110699,2021-05-15T17.38.30.699,0.020,-0.496,-0.361,0.834
1621093110709,2021-05-15T17.38.30.709,0.030,-0.494,-0.360,0.833
1621093110719,2021-05-15T17.38.30.719,0.040,-0.497,-0.359,0.836
1621093110729,2021-05-15T17.38.30.729,0.050,-0.497,-0.360,0.834
1621093110739,2021-05-15T17.38.30.739,0.060,-0.500,-0.359,0.833
1621093110749,2021-05-15T17.38.30.749,0.070,-0.501,-0.356,0.834
1621093110759,2021-05-15T17.38.30.759,0.080,-0.499,-0.359,0.836
1621093110769,2021-05-15T17.38.30.769,0.090,-0.499,-0.359,0.833
1621093110779,2021-05-15T17.38.30.779,0.100,-0.499,-0.355,0.836
1621093110789,2021-05-15T17.38.30.789,0.110,-0.499,-0.354,0.838
1621093110799,2021-05-15T17.38.30.799,0.120,-0.499,-0.357,0.839
1621093110809,2021-05-15T17.38.30.809,0.130,-0.500,-0.361,0.836
1621093110819,2021-05-15T17.38.30.819,0.140,-0.499,-0.359,0.835
1621093110829,2021-05-15T17.38.30.829,0.150,-0.500,-0.360,0.840
1621093110839,2021-05-15T17.38.30.839,0.160,-0.499,-0.360,0.840
1621093110849,2021-05-15T17.38.30.849,0.170,-0.499,-0.361,0.842
1621093110859,2021-05-15T17.38.30.859,0.180,-0.498,-0.360,0.841
1621093110869,2021-05-15T17.38.30.869,0.190,-0.499,-0.360,0.839
1621093110879,2021-05-15T17.38.30.879,0.200,-0.499,-0.358,0.838
1621093110889,2021-05-15T17.38.30.889,0.210,-0.502,-0.359,0.837
1621093110899,2021-05-15T17.38.30.899,0.220,-0.504,-0.362,0.836
1621093110909,2021-05-15T17.38.30.909,0.230,-0.508,-0.365,0.838
1621093110919,2021-05-15T17.38.30.919,0.240,-0.511,-0.368,0.838
1621093110929,2021-05-15T17.38.30.929,0.250,-0.511,-0.367,0.833
1621093110939,2021-05-15T17.38.30.939,0.260,-0.510,-0.369,0.834
1621093110949,2021-05-15T17.38.30.949,0.270,-0.510,-0.369,0.836
1621093110959,2021-05-15T17.38.30.959,0.280,-0.509,-0.367,0.838
1621093110969,2021-05-15T17.38.30.969,0.290,-0.506,-0.367,0.837
1621093110979,2021-05-15T17.38.30.979,0.300,-0.501,-0.367,0.841
1621093110989,2021-05-15T17.38.30.989,0.310,-0.501,-0.367,0.838
1621093110999,2021-05-15T17.38.30.999,0.320,-0.500,-0.366,0.837
1621093111009,2021-05-15T17.38.31.009,0.330,-0.501,-0.364,0.833
1621093111019,2021-05-15T17.38.31.019,0.340,-0.501,-0.365,0.833
