epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621093110881,2021-05-15T17.38.30.881,0.000,-0.171,-0.241,-0.963
1621093110891,2021-05-15T17.38.30.891,0.010,-0.175,-0.243,-0.974
1621093110901,2021-05-15T17.38.30.901,0.020,-0.174,-0.243,-0.970
1621093110911,2021-05-15T17.38.30.911,0.030,-0.175,-0.241,-0.973
1621093110921,2021-05-15T17.38.30.921,0.040,-0.175,-0.243,-0.974
1621093110931,2021-05-15T17.38.30.931,0.050,-0.173,-0.244,-0.973
1621093110941,2021-05-15T17.38.30.941,0.060,-0.174,-0.245,-0.972
1621093110951,2021-05-15T17.38.30.951,0.070,-0.174,-0.244,-0.973
1621093110961,2021-05-15T17.38.30.961,0.080,-0.170,-0.245,-0.971
1621093110971,2021-05-15T17.38.30.971,0.090,-0.173,-0.246,-0.974
1621093110981,2021-05-15T17.38.30.981,0.100,-0.174,-0.245,-0.972
1621093110991,2021-05-15T17.38.30.991,0.110,-0.168,-0.244,-0.972
1621093111001,2021-05-15T17.38.31.001,0.120,-0.165,-0.244,-0.973
1621093111011,2021-05-15T17.38.31.011,0.130,-0.166,-0.244,-0.969
1621093111021,2021-05-15T17.38.31.021,0.140,-0.169,-0.244,-0.969
1621093111031,2021-05-15T17.38.31.031,0.150,-0.168,-0.245,-0.970
1621093111041,2021-05-15T17.38.31.041,0.160,-0.167,-0.244,-0.965
1621093111051,2021-05-15T17.38.31.051,0.170,-0.167,-0.243,-0.968
1621093111061,2021-05-15T17.38.31.061,0.180,-0.167,-0.242,-0.966
1621093111071,2021-05-15T17.38.31.071,0.190,-0.167,-0.244,-0.968
1621093111081,2021-05-15T17.38.31.081,0.200,-0.166,-0.246,-0.964
1621093111091,2021-05-15T17.38.31.091,0.210,-0.169,-0.245,-0.960
1621093111101,2021-05-15T17.38.31.101,0.220,-0.171,-0.244,-0.960
1621093111111,2021-05-15T17.38.31.111,0.230,-0.171,-0.246,-0.962
1621093111121,2021-05-15T17.38.31.121,0.240,-0.171,-0.244,-0.963
