epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1620062111408,2021-05-03T19:15:11.408,0.730,-0.183,0.427,-0.915
1620062111418,2021-05-03T19:15:11.418,0.740,-0.244,0.183,-0.976
1620062111428,2021-05-03T19:15:11.428,0.750,-0.122,0.061,-0.976
1620062111438,2021-05-03T19:15:11.438,0.760,0.122,0.305,-0.915
1620062111448,2021-05-03T19:15:11.448,0.770,0.061,0.244,-1.037
1620062111458,2021-05-03T19:15:11.458,0.780,0.000,0.122,-1.098
1620062111468,2021-05-03T19:15:11.468,0.790,-0.244,0.183,-1.098
1620062111478,2021-05-03T19:15:11.478,0.800,-0.366,0.183,-1.159
1620062111488,2021-05-03T19:15:11.488,0.810,-0.488,0.061,-1.220
1620062111498,2021-05-03T19:15:11.498,0.820,-0.549,0.305,-1.280
1620062111508,2021-05-03T19:15:11.508,0.830,-0.671,0.610,-1.280
1620062111518,2021-05-03T19:15:11.518,0.840,-0.610,0.549,-1.341
1620062111528,2021-05-03T19:15:11.528,0.850,-0.549,0.488,-1.402
1620062111538,2021-05-03T19:15:11.538,0.860,-0.488,0.549,-1.341
1620062111548,2021-05-03T19:15:11.548,0.870,-0.549,0.610,-1.220
1620062111558,2021-05-03T19:15:11.558,0.880,-0.610,0.671,-1.280
1620062111568,2021-05-03T19:15:11.568,0.890,-0.549,0.671,-1.098
1620062111578,2021-05-03T19:15:11.578,0.900,-0.427,0.427,-0.915
1620062111588,2021-05-03T19:15:11.588,0.910,-0.122,0.366,-0.793
1620062111598,2021-05-03T19:15:11.598,0.920,-0.122,0.366,-0.671
1620062111608,2021-05-03T19:15:11.608,0.930,-0.305,0.122,-0.671
1620062111618,2021-05-03T19:15:11.618,0.940,-0.305,0.366,-0.671
1620062111628,2021-05-03T19:15:11.628,0.950,0.061,0.183,-0.488
1620062111638,2021-05-03T19:15:11.638,0.960,0.183,-0.061,-0.366
1620062111648,2021-05-03T19:15:11.648,0.970,0.183,-0.061,-0.305
1620062111658,2021-05-03T19:15:11.658,0.980,0.305,-0.061,-0.244
1620062111668,2021-05-03T19:15:11.668,0.990,0.305,-0.122,-0.305
1620062111678,2021-05-03T19:15:11.678,1.000,0.305,-0.366,-0.305
1620062111688,2021-05-03T19:15:11.688,1.010,0.366,-0.305,-0.244
1620062111698,2021-05-03T19:15:11.698,1.020,0.488,-0.122,-0.183
1620062111708,2021-05-03T19:15:11.708,1.030,0.366,0.000,-0.305
1620062111718,2021-05-03T19:15:11.718,1.040,0.305,-0.122,-0.427
1620062111728,2021-05-03T19:15:11.728,1.050,0.366,-0.183,-0.366
1620062111738,2021-05-03T19:15:11.738,1.060,0.183,-0.122,-0.427
1620062111748,2021-05-03T19:15:11.748,1.070,0.122,0.061,-0.488
1620062111758,2021-05-03T19:15:11.758,1.080,-0.061,0.122,-0.549
1620062111768,2021-05-03T19:15:11.768,1.090,0.366,0.183,-0.488
1620062111778,2021-05-03T19:15:11.778,1.100,0.488,0.183,-0.427
1620062111788,2021-05-03T19:15:11.788,1.110,0.244,0.061,-0.366
1620062111798,2021-05-03T19:15:11.798,1.120,0.244,0.000,-0.305
1620062111808,2021-05-03T19:15:11.808,1.130,0.244,0.061,-0.305
1620062111818,2021-05-03T19:15:11.818,1.140,0.305,0.122,-0.366
1620062111828,2021-05-03T19:15:11.828,1.150,0.305,0.000,-0.366
1620062111838,2021-05-03T19:15:11.838,1.160,0.305,-0.122,-0.366
1620062111848,2021-05-03T19:15:11.848,1.170,0.183,-0.305,-0.488
1620062111858,2021-05-03T19:15:11.858,1.180,0.244,-0.305,-0.427
1620062111868,2021-05-03T19:15:11.868,1.190,0.427,-0.183,-0.488
1620062111878,2021-05-03T19:15:11.878,1.200,0.732,-0.488,-0.427
1620062111888,2021-05-03T19:15:11.888,1.210,0.732,-0.549,-0.427
1620062111898,2021-05-03T19:15:11.898,1.220,0.671,-0.427,-0.427
1620062111908,2021-05-03T19:15:11.908,1.230,0.732,-0.427,-0.183
1620062111918,2021-05-03T19:15:11.918,1.240,0.732,-0.183,-0.183
1620062111928,2021-05-03T19:15:11.928,1.250,0.488,0.122,-0.244
1620062111938,2021-05-03T19:15:11.938,1.260,0.488,0.183,-0.244
1620062111948,2021-05-03T19:15:11.948,1.270,0.488,0.244,-0.183
1620062111958,2021-05-03T19:15:11.958,1.280,0.549,0.183,-0.244
1620062111968,2021-05-03T19:15:11.968,1.290,0.488,0.366,-0.366
1620062111978,2021-05-03T19:15:11.978,1.300,0.366,0.061,-0.305
1620062111988,2021-05-03T19:15:11.988,1.310,0.366,-0.183,-0.305
1620062111998,2021-05-03T19:15:11.998,1.320,0.366,0.000,-0.305
1620062112008,2021-05-03T19:15:12.008,1.330,0.305,0.061,-0.366
1620062112018,2021-05-03T19:15:12.018,1.340,0.305,0.000,-0.427
1620062112028,2021-05-03T19:15:12.028,1.350,0.366,-0.183,-0.366
1620062112038,2021-05-03T19:15:12.038,1.360,0.183,0.061,-0.366
1620062112048,2021-05-03T19:15:12.048,1.370,0.183,0.122,-0.305
1620062112058,2021-05-03T19:15:12.058,1.380,0.305,0.366,-0.427
1620062112068,2021-05-03T19:15:12.068,1.390,0.183,0.366,-0.305
1620062112078,2021-05-03T19:15:12.078,1.400,0.061,0.244,-0.183
1620062112088,2021-05-03T19:15:12.088,1.410,0.122,0.305,-0.244
1620062112098,2021-05-03T19:15:12.098,1.420,0.305,0.244,-0.122
1620062112108,2021-05-03T19:15:12.108,1.430,0.488,0.244,0.000
1620062112118,2021-05-03T19:15:12.118,1.440,0.549,0.244,-0.061
1620062112128,2021-05-03T19:15:12.128,1.450,0.366,0.061,-0.061
1620062112138,2021-05-03T19:15:12.138,1.460,0.305,0.000,-0.244
1620062112148,2021-05-03T19:15:12.148,1.470,0.366,-0.122,-0.122
1620062112158,2021-05-03T19:15:12.158,1.480,0.488,-0.244,0.000
1620062112168,2021-05-03T19:15:12.168,1.490,0.366,-0.122,-0.122
1620062112178,2021-05-03T19:15:12.178,1.500,0.366,0.122,-0.122
1620062112188,2021-05-03T19:15:12.188,1.510,0.366,0.000,0.000
1620062112198,2021-05-03T19:15:12.198,1.520,0.244,-0.061,0.061
1620062112208,2021-05-03T19:15:12.208,1.530,0.244,0.000,0.000
1620062112218,2021-05-03T19:15:12.218,1.540,0.244,0.122,-0.122
1620062112228,2021-05-03T19:15:12.228,1.550,0.244,0.000,-0.183
1620062112238,2021-05-03T19:15:12.238,1.560,0.183,0.000,-0.122
1620062112248,2021-05-03T19:15:12.248,1.570,0.183,0.244,-0.122
1620062112258,2021-05-03T19:15:12.258,1.580,0.244,0.305,-0.183
1620062112268,2021-05-03T19:15:12.268,1.590,0.305,0.305,-0.183
1620062112278,2021-05-03T19:15:12.278,1.600,0.305,0.183,-0.244
1620062112288,2021-05-03T19:15:12.288,1.610,0.305,0.183,-0.244
1620062112298,2021-05-03T19:15:12.298,1.620,0.427,0.305,-0.183
1620062112308,2021-05-03T19:15:12.308,1.630,0.488,0.183,-0.183
1620062112318,2021-05-03T19:15:12.318,1.640,0.244,0.000,-0.244
1620062112328,2021-05-03T19:15:12.328,1.650,0.244,-0.122,-0.183
1620062112338,2021-05-03T19:15:12.338,1.660,0.427,0.000,-0.061
1620062112348,2021-05-03T19:15:12.348,1.670,0.366,0.061,-0.183
1620062112358,2021-05-03T19:15:12.358,1.680,0.305,-0.183,-0.244
1620062112368,2021-05-03T19:15:12.368,1.690,0.183,-0.305,-0.244
1620062112378,2021-05-03T19:15:12.378,1.700,0.305,-0.122,-0.122
1620062112388,2021-05-03T19:15:12.388,1.710,0.305,-0.122,-0.183
1620062112398,2021-05-03T19:15:12.398,1.720,0.366,-0.183,-0.122
1620062112408,2021-05-03T19:15:12.408,1.730,0.549,0.061,-0.244
1620062112418,2021-05-03T19:15:12.418,1.740,0.427,0.305,-0.305
1620062112428,2021-05-03T19:15:12.428,1.750,0.305,0.366,-0.427
1620062112438,2021-05-03T19:15:12.438,1.760,0.305,0.427,-0.427
1620062112448,2021-05-03T19:15:12.448,1.770,0.061,0.366,-0.671
1620062112458,2021-05-03T19:15:12.458,1.780,-0.061,0.366,-0.671
1620062112468,2021-05-03T19:15:12.468,1.790,-0.061,0.366,-0.610
1620062112478,2021-05-03T19:15:12.478,1.800,-0.061,0.366,-0.671
1620062112488,2021-05-03T19:15:12.488,1.810,0.183,0.183,-0.549
1620062112498,2021-05-03T19:15:12.498,1.820,0.244,0.122,-0.549
1620062112508,2021-05-03T19:15:12.508,1.830,0.244,0.061,-0.610
1620062112518,2021-05-03T19:15:12.518,1.840,0.061,0.061,-0.610
1620062112528,2021-05-03T19:15:12.528,1.850,0.061,0.122,-0.610
1620062112538,2021-05-03T19:15:12.538,1.860,0.183,0.305,-0.488
1620062112548,2021-05-03T19:15:12.548,1.870,0.122,0.244,-0.488
1620062112558,2021-05-03T19:15:12.558,1.880,0.183,0.000,-0.427
1620062112568,2021-05-03T19:15:12.568,1.890,0.305,0.122,-0.366
1620062112578,2021-05-03T19:15:12.578,1.900,0.244,0.244,-0.427
1620062112588,2021-05-03T19:15:12.588,1.910,0.427,0.122,-0.305
1620062112598,2021-05-03T19:15:12.598,1.920,0.427,-0.122,-0.244
1620062112608,2021-05-03T19:15:12.608,1.930,0.488,-0.244,-0.244
1620062112618,2021-05-03T19:15:12.618,1.940,0.549,-0.061,-0.183
1620062112628,2021-05-03T19:15:12.628,1.950,0.732,0.122,-0.183
1620062112638,2021-05-03T19:15:12.638,1.960,0.549,0.305,-0.183
1620062112648,2021-05-03T19:15:12.648,1.970,0.305,0.427,-0.305
1620062112658,2021-05-03T19:15:12.658,1.980,0.122,0.244,-0.244
1620062112668,2021-05-03T19:15:12.668,1.990,-0.183,0.183,-0.244
1620062112678,2021-05-03T19:15:12.678,2.000,0.061,0.305,-0.183
1620062112688,2021-05-03T19:15:12.688,2.010,0.122,0.366,-0.122
1620062112698,2021-05-03T19:15:12.698,2.020,-0.061,0.244,-0.305
1620062112708,2021-05-03T19:15:12.708,2.030,0.000,0.122,-0.305
1620062112718,2021-05-03T19:15:12.718,2.040,-0.061,0.244,-0.305
1620062112728,2021-05-03T19:15:12.728,2.050,0.061,0.183,-0.427
1620062112738,2021-05-03T19:15:12.738,2.060,-0.122,0.000,-0.549
1620062112748,2021-05-03T19:15:12.748,2.070,-0.305,0.305,-0.610
1620062112758,2021-05-03T19:15:12.758,2.080,-0.183,0.427,-0.549
1620062112768,2021-05-03T19:15:12.768,2.090,0.122,0.183,-0.488
1620062112778,2021-05-03T19:15:12.778,2.100,0.427,0.183,-0.427
1620062112788,2021-05-03T19:15:12.788,2.110,0.366,0.305,-0.305
1620062112798,2021-05-03T19:15:12.798,2.120,0.427,0.183,-0.305
1620062112808,2021-05-03T19:15:12.808,2.130,0.488,0.305,-0.305
1620062112818,2021-05-03T19:15:12.818,2.140,0.427,0.183,-0.427
1620062112828,2021-05-03T19:15:12.828,2.150,0.183,0.061,-0.366
1620062112838,2021-05-03T19:15:12.838,2.160,0.305,0.122,-0.366
1620062112848,2021-05-03T19:15:12.848,2.170,0.244,0.122,-0.488
1620062112858,2021-05-03T19:15:12.858,2.180,0.122,0.122,-0.549
1620062112868,2021-05-03T19:15:12.868,2.190,0.244,0.305,-0.488
1620062112878,2021-05-03T19:15:12.878,2.200,0.427,0.610,-0.427
1620062112888,2021-05-03T19:15:12.888,2.210,0.244,0.366,-0.549
1620062112898,2021-05-03T19:15:12.898,2.220,0.122,0.244,-0.488
1620062112908,2021-05-03T19:15:12.908,2.230,0.244,0.061,-0.427
1620062112918,2021-05-03T19:15:12.918,2.240,0.122,0.305,-0.488
1620062112928,2021-05-03T19:15:12.928,2.250,0.061,0.305,-0.427
1620062112938,2021-05-03T19:15:12.938,2.260,0.061,0.183,-0.488
1620062112948,2021-05-03T19:15:12.948,2.270,0.000,0.305,-0.427
1620062112958,2021-05-03T19:15:12.958,2.280,0.061,0.244,-0.427
1620062112968,2021-05-03T19:15:12.968,2.290,0.183,0.183,-0.427
1620062112978,2021-05-03T19:15:12.978,2.300,0.244,0.061,-0.427
1620062112988,2021-05-03T19:15:12.988,2.310,0.183,-0.061,-0.366
1620062112998,2021-05-03T19:15:12.998,2.320,0.122,0.000,-0.488
1620062113008,2021-05-03T19:15:13.008,2.330,0.000,0.000,-0.549
1620062113018,2021-05-03T19:15:13.018,2.340,0.183,0.183,-0.549
1620062113028,2021-05-03T19:15:13.028,2.350,0.305,0.305,-0.305
1620062113038,2021-05-03T19:15:13.038,2.360,0.183,0.427,-0.305
1620062113048,2021-05-03T19:15:13.048,2.370,0.122,0.305,-0.366
1620062113058,2021-05-03T19:15:13.058,2.380,0.183,0.305,-0.244
1620062113068,2021-05-03T19:15:13.068,2.390,0.427,0.427,-0.244
1620062113078,2021-05-03T19:15:13.078,2.400,0.366,0.244,-0.305
1620062113088,2021-05-03T19:15:13.088,2.410,0.366,0.000,-0.366
1620062113098,2021-05-03T19:15:13.098,2.420,0.427,-0.183,-0.427
1620062113108,2021-05-03T19:15:13.108,2.430,0.793,-0.305,-0.366
1620062113118,2021-05-03T19:15:13.118,2.440,0.732,-0.183,-0.305
1620062113128,2021-05-03T19:15:13.128,2.450,0.549,-0.061,-0.427
1620062113138,2021-05-03T19:15:13.138,2.460,0.366,-0.183,-0.549
1620062113148,2021-05-03T19:15:13.148,2.470,0.427,-0.061,-0.488
1620062113158,2021-05-03T19:15:13.158,2.480,0.549,0.244,-0.488
1620062113168,2021-05-03T19:15:13.168,2.490,0.488,0.488,-0.488
1620062113178,2021-05-03T19:15:13.178,2.500,0.427,0.488,-0.488
1620062113188,2021-05-03T19:15:13.188,2.510,0.305,0.366,-0.488
1620062113198,2021-05-03T19:15:13.198,2.520,0.305,0.244,-0.549
1620062113208,2021-05-03T19:15:13.208,2.530,0.305,0.183,-0.549
1620062113218,2021-05-03T19:15:13.218,2.540,0.305,0.061,-0.488
1620062113228,2021-05-03T19:15:13.228,2.550,0.244,0.000,-0.427
1620062113238,2021-05-03T19:15:13.238,2.560,0.122,-0.183,-0.366
1620062113248,2021-05-03T19:15:13.248,2.570,0.427,-0.122,-0.305
1620062113258,2021-05-03T19:15:13.258,2.580,0.549,0.244,-0.305
1620062113268,2021-05-03T19:15:13.268,2.590,0.549,0.488,-0.427
1620062113278,2021-05-03T19:15:13.278,2.600,0.366,0.427,-0.549
1620062113288,2021-05-03T19:15:13.288,2.610,0.305,0.366,-0.549
1620062113298,2021-05-03T19:15:13.298,2.620,0.244,0.305,-0.610
1620062113308,2021-05-03T19:15:13.308,2.630,0.122,0.305,-0.732
1620062113318,2021-05-03T19:15:13.318,2.640,0.122,0.122,-0.854
1620062113328,2021-05-03T19:15:13.328,2.650,0.366,-0.122,-0.976
1620062113338,2021-05-03T19:15:13.338,2.660,0.549,0.000,-1.098
1620062113348,2021-05-03T19:15:13.348,2.670,0.427,-0.183,-1.098
1620062113358,2021-05-03T19:15:13.358,2.680,0.183,-0.122,-1.098
1620062113368,2021-05-03T19:15:13.368,2.690,0.061,0.000,-1.159
1620062113378,2021-05-03T19:15:13.378,2.700,0.000,0.427,-1.159
1620062113388,2021-05-03T19:15:13.388,2.710,-0.061,0.915,-1.098
1620062113398,2021-05-03T19:15:13.398,2.720,-0.305,0.976,-1.098
1620062113408,2021-05-03T19:15:13.408,2.730,-0.488,0.915,-1.280
1620062113418,2021-05-03T19:15:13.418,2.740,-0.305,0.549,-1.280
1620062113428,2021-05-03T19:15:13.428,2.750,0.122,0.427,-1.159
1620062113438,2021-05-03T19:15:13.438,2.760,0.427,0.427,-1.159
1620062113448,2021-05-03T19:15:13.448,2.770,0.549,-0.183,-1.098
1620062113458,2021-05-03T19:15:13.458,2.780,1.037,-0.671,-0.915
1620062113468,2021-05-03T19:15:13.468,2.790,1.159,-1.220,-0.976
1620062113478,2021-05-03T19:15:13.478,2.800,1.646,-1.402,-0.793
1620062113488,2021-05-03T19:15:13.488,2.810,2.317,-2.012,-0.549
1620062113498,2021-05-03T19:15:13.498,2.820,2.683,-1.890,-0.366
1620062113508,2021-05-03T19:15:13.508,2.830,2.805,-1.951,0.000
1620062113518,2021-05-03T19:15:13.518,2.840,3.354,-1.707,0.366
1620062113528,2021-05-03T19:15:13.528,2.850,3.659,-1.463,0.671
1620062113538,2021-05-03T19:15:13.538,2.860,3.537,-1.707,0.915
1620062113548,2021-05-03T19:15:13.548,2.870,3.293,-1.829,1.098
1620062113558,2021-05-03T19:15:13.558,2.880,2.927,-1.524,1.159
1620062113568,2021-05-03T19:15:13.568,2.890,2.500,-1.402,1.037
1620062113578,2021-05-03T19:15:13.578,2.900,2.256,-1.341,0.915
1620062113588,2021-05-03T19:15:13.588,2.910,1.951,-1.220,0.915
1620062113598,2021-05-03T19:15:13.598,2.920,2.012,-1.159,0.793
1620062113608,2021-05-03T19:15:13.608,2.930,1.951,-1.098,0.793
1620062113618,2021-05-03T19:15:13.618,2.940,1.951,-1.220,0.854
1620062113628,2021-05-03T19:15:13.628,2.950,1.890,-1.037,0.854
1620062113638,2021-05-03T19:15:13.638,2.960,1.707,-1.159,0.976
1620062113648,2021-05-03T19:15:13.648,2.970,1.585,-0.976,1.037
1620062113658,2021-05-03T19:15:13.658,2.980,1.951,-0.305,1.280
1620062113668,2021-05-03T19:15:13.668,2.990,1.768,0.366,1.280
1620062113678,2021-05-03T19:15:13.678,3.000,1.768,0.122,1.220
1620062113688,2021-05-03T19:15:13.688,3.010,1.646,-0.122,1.341
1620062113698,2021-05-03T19:15:13.698,3.020,1.402,-0.244,1.524
1620062113708,2021-05-03T19:15:13.708,3.030,1.585,0.122,1.768
1620062113718,2021-05-03T19:15:13.718,3.040,1.646,0.122,1.890
1620062113728,2021-05-03T19:15:13.728,3.050,1.951,0.549,1.829
1620062113738,2021-05-03T19:15:13.738,3.060,1.524,-0.122,1.768
1620062113748,2021-05-03T19:15:13.748,3.070,1.707,-0.549,2.012
1620062113758,2021-05-03T19:15:13.758,3.080,2.439,0.122,2.134
1620062113768,2021-05-03T19:15:13.768,3.090,2.012,-0.305,1.890
1620062113778,2021-05-03T19:15:13.778,3.100,1.951,-0.427,1.768
1620062113788,2021-05-03T19:15:13.788,3.110,2.500,0.000,1.951
1620062113798,2021-05-03T19:15:13.798,3.120,2.561,0.000,1.829
1620062113808,2021-05-03T19:15:13.808,3.130,2.195,-0.549,1.524
1620062113818,2021-05-03T19:15:13.818,3.140,2.256,-0.671,1.463
1620062113828,2021-05-03T19:15:13.828,3.150,2.134,-0.610,1.463
1620062113838,2021-05-03T19:15:13.838,3.160,1.829,-0.549,1.159
1620062113848,2021-05-03T19:15:13.848,3.170,1.524,-0.427,0.915
1620062113858,2021-05-03T19:15:13.858,3.180,1.402,-0.244,0.915
1620062113868,2021-05-03T19:15:13.868,3.190,1.159,0.061,0.732
1620062113878,2021-05-03T19:15:13.878,3.200,0.671,0.183,0.366
1620062113888,2021-05-03T19:15:13.888,3.210,0.610,0.183,0.366
1620062113898,2021-05-03T19:15:13.898,3.220,0.671,0.366,0.183
1620062113908,2021-05-03T19:15:13.908,3.230,0.427,0.061,0.061
1620062113918,2021-05-03T19:15:13.918,3.240,0.549,0.122,0.000
1620062113928,2021-05-03T19:15:13.928,3.250,0.671,0.366,-0.122
1620062113938,2021-05-03T19:15:13.938,3.260,0.549,0.427,-0.122
1620062113948,2021-05-03T19:15:13.948,3.270,0.671,0.549,-0.061
1620062113958,2021-05-03T19:15:13.958,3.280,0.793,0.549,-0.122
1620062113968,2021-05-03T19:15:13.968,3.290,0.976,0.549,-0.305
1620062113978,2021-05-03T19:15:13.978,3.300,1.159,0.610,-0.183
1620062113988,2021-05-03T19:15:13.988,3.310,1.402,0.305,-0.061
1620062113998,2021-05-03T19:15:13.998,3.320,1.220,-0.305,0.000
1620062114008,2021-05-03T19:15:14.008,3.330,1.037,-0.366,0.000
1620062114018,2021-05-03T19:15:14.018,3.340,1.037,-0.549,0.061
1620062114028,2021-05-03T19:15:14.028,3.350,1.220,-0.427,0.366
1620062114038,2021-05-03T19:15:14.038,3.360,1.463,-0.305,0.671
1620062114048,2021-05-03T19:15:14.048,3.370,1.707,-0.366,0.793
1620062114058,2021-05-03T19:15:14.058,3.380,1.707,-0.427,0.976
1620062114068,2021-05-03T19:15:14.068,3.390,1.890,0.061,1.341
1620062114078,2021-05-03T19:15:14.078,3.400,2.134,0.183,1.463
1620062114088,2021-05-03T19:15:14.088,3.410,1.707,-0.793,1.402
1620062114098,2021-05-03T19:15:14.098,3.420,1.951,-0.854,1.402
1620062114108,2021-05-03T19:15:14.108,3.430,2.134,-0.854,1.402
1620062114118,2021-05-03T19:15:14.118,3.440,2.317,-1.098,1.402
1620062114128,2021-05-03T19:15:14.128,3.450,2.439,-1.220,1.463
1620062114138,2021-05-03T19:15:14.138,3.460,2.317,-1.402,1.463
1620062114148,2021-05-03T19:15:14.148,3.470,2.012,-0.854,1.402
1620062114158,2021-05-03T19:15:14.158,3.480,2.195,-0.427,1.585
1620062114168,2021-05-03T19:15:14.168,3.490,2.317,-0.305,1.524
1620062114178,2021-05-03T19:15:14.178,3.500,1.951,-0.549,1.341
1620062114188,2021-05-03T19:15:14.188,3.510,1.829,-0.854,1.341
1620062114198,2021-05-03T19:15:14.198,3.520,2.012,-0.610,1.280
1620062114208,2021-05-03T19:15:14.208,3.530,2.073,0.000,1.280
1620062114218,2021-05-03T19:15:14.218,3.540,1.951,0.305,1.402
1620062114228,2021-05-03T19:15:14.228,3.550,1.890,0.305,1.280
1620062114238,2021-05-03T19:15:14.238,3.560,1.463,-0.488,1.159
1620062114248,2021-05-03T19:15:14.248,3.570,1.524,-0.793,1.098
1620062114258,2021-05-03T19:15:14.258,3.580,1.220,-0.732,1.159
1620062114268,2021-05-03T19:15:14.268,3.590,1.159,-0.488,1.220
1620062114278,2021-05-03T19:15:14.278,3.600,1.341,-0.854,1.220
1620062114288,2021-05-03T19:15:14.288,3.610,1.220,-1.037,1.280
