epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1620062111125,2021-05-03T19:15:11.125,0.450,83.354,26.646,-40.000
1620062111135,2021-05-03T19:15:11.135,0.460,83.598,30.366,-41.280
1620062111145,2021-05-03T19:15:11.145,0.470,84.756,35.366,-42.805
1620062111155,2021-05-03T19:15:11.155,0.480,87.439,45.610,-43.598
1620062111165,2021-05-03T19:15:11.165,0.490,92.683,68.841,-43.902
1620062111175,2021-05-03T19:15:11.175,0.500,99.817,104.207,-44.085
1620062111185,2021-05-03T19:15:11.185,0.510,106.829,138.232,-42.988
1620062111195,2021-05-03T19:15:11.195,0.520,111.951,165.244,-41.402
1620062111205,2021-05-03T19:15:11.205,0.530,113.780,177.256,-41.037
1620062111215,2021-05-03T19:15:11.215,0.540,113.171,171.646,-41.646
1620062111225,2021-05-03T19:15:11.225,0.550,110.366,155.671,-41.890
1620062111235,2021-05-03T19:15:11.235,0.560,106.341,137.500,-40.122
1620062111245,2021-05-03T19:15:11.245,0.570,103.476,115.915,-37.988
1620062111255,2021-05-03T19:15:11.255,0.580,101.341,86.768,-35.610
1620062111265,2021-05-03T19:15:11.265,0.590,97.500,60.000,-33.963
1620062111275,2021-05-03T19:15:11.275,0.600,94.512,50.427,-35.366
1620062111285,2021-05-03T19:15:11.285,0.610,94.634,49.817,-34.512
1620062111295,2021-05-03T19:15:11.295,0.620,94.390,54.329,-32.683
1620062111305,2021-05-03T19:15:11.305,0.630,92.988,60.732,-32.134
1620062111315,2021-05-03T19:15:11.315,0.640,90.610,62.683,-31.707
1620062111325,2021-05-03T19:15:11.325,0.650,87.378,54.939,-31.402
1620062111335,2021-05-03T19:15:11.335,0.660,83.171,35.427,-32.561
1620062111345,2021-05-03T19:15:11.345,0.670,78.963,12.378,-33.232
1620062111355,2021-05-03T19:15:11.355,0.680,75.610,-6.646,-32.805
1620062111365,2021-05-03T19:15:11.365,0.690,72.500,-19.939,-32.012
1620062111375,2021-05-03T19:15:11.375,0.700,68.963,-23.963,-30.671
1620062111385,2021-05-03T19:15:11.385,0.710,65.549,-22.683,-30.305
1620062111395,2021-05-03T19:15:11.395,0.720,63.232,-19.756,-30.427
1620062111405,2021-05-03T19:15:11.405,0.730,61.768,-17.195,-30.244
1620062111415,2021-05-03T19:15:11.415,0.740,60.793,-18.415,-29.939
1620062111425,2021-05-03T19:15:11.425,0.750,59.634,-24.878,-29.695
1620062111435,2021-05-03T19:15:11.435,0.760,58.354,-33.476,-29.329
1620062111445,2021-05-03T19:15:11.445,0.770,56.829,-35.000,-28.537
1620062111455,2021-05-03T19:15:11.455,0.780,53.720,-31.159,-27.927
1620062111465,2021-05-03T19:15:11.465,0.790,50.061,-26.280,-27.439
1620062111475,2021-05-03T19:15:11.475,0.800,46.341,-22.988,-26.829
1620062111485,2021-05-03T19:15:11.485,0.810,42.927,-22.317,-26.220
1620062111495,2021-05-03T19:15:11.495,0.820,40.244,-22.988,-25.305
1620062111505,2021-05-03T19:15:11.505,0.830,38.293,-25.915,-25.000
1620062111515,2021-05-03T19:15:11.515,0.840,37.012,-30.854,-24.268
1620062111525,2021-05-03T19:15:11.525,0.850,36.220,-31.890,-22.927
1620062111535,2021-05-03T19:15:11.535,0.860,35.305,-28.415,-22.439
1620062111545,2021-05-03T19:15:11.545,0.870,35.183,-20.061,-21.220
1620062111555,2021-05-03T19:15:11.555,0.880,33.598,-9.878,-20.671
1620062111565,2021-05-03T19:15:11.565,0.890,30.976,-6.646,-20.671
1620062111575,2021-05-03T19:15:11.575,0.900,27.988,-10.732,-20.915
1620062111585,2021-05-03T19:15:11.585,0.910,25.122,-19.390,-21.159
1620062111595,2021-05-03T19:15:11.595,0.920,22.317,-29.268,-20.976
1620062111605,2021-05-03T19:15:11.605,0.930,20.122,-35.122,-20.610
1620062111615,2021-05-03T19:15:11.615,0.940,18.902,-34.878,-20.549
1620062111625,2021-05-03T19:15:11.625,0.950,19.146,-27.988,-20.305
1620062111635,2021-05-03T19:15:11.635,0.960,19.939,-18.110,-19.268
1620062111645,2021-05-03T19:15:11.645,0.970,20.244,-12.500,-18.293
1620062111655,2021-05-03T19:15:11.655,0.980,20.000,-12.500,-17.195
1620062111665,2021-05-03T19:15:11.665,0.990,18.659,-15.732,-15.610
1620062111675,2021-05-03T19:15:11.675,1.000,16.220,-21.037,-13.963
1620062111685,2021-05-03T19:15:11.685,1.010,13.841,-28.902,-12.134
1620062111695,2021-05-03T19:15:11.695,1.020,12.073,-36.463,-10.000
1620062111705,2021-05-03T19:15:11.705,1.030,10.366,-39.451,-7.927
1620062111715,2021-05-03T19:15:11.715,1.040,8.841,-37.866,-6.707
1620062111725,2021-05-03T19:15:11.725,1.050,8.171,-35.244,-6.402
1620062111735,2021-05-03T19:15:11.735,1.060,7.866,-36.098,-6.220
1620062111745,2021-05-03T19:15:11.745,1.070,7.683,-38.598,-5.854
1620062111755,2021-05-03T19:15:11.755,1.080,7.866,-38.049,-5.427
1620062111765,2021-05-03T19:15:11.765,1.090,7.988,-34.756,-5.122
1620062111775,2021-05-03T19:15:11.775,1.100,8.049,-32.378,-4.634
1620062111785,2021-05-03T19:15:11.785,1.110,7.256,-36.098,-4.695
1620062111795,2021-05-03T19:15:11.795,1.120,5.854,-41.646,-5.732
1620062111805,2021-05-03T19:15:11.805,1.130,5.610,-43.780,-5.793
1620062111815,2021-05-03T19:15:11.815,1.140,5.305,-40.793,-6.341
1620062111825,2021-05-03T19:15:11.825,1.150,5.305,-35.488,-7.561
1620062111835,2021-05-03T19:15:11.835,1.160,6.098,-30.610,-8.354
1620062111845,2021-05-03T19:15:11.845,1.170,7.195,-26.707,-8.293
1620062111855,2021-05-03T19:15:11.855,1.180,7.622,-22.134,-8.232
1620062111865,2021-05-03T19:15:11.865,1.190,7.500,-17.927,-8.720
1620062111875,2021-05-03T19:15:11.875,1.200,7.683,-15.671,-9.268
1620062111885,2021-05-03T19:15:11.885,1.210,8.049,-13.963,-9.390
1620062111895,2021-05-03T19:15:11.895,1.220,8.293,-12.805,-9.512
1620062111905,2021-05-03T19:15:11.905,1.230,8.780,-10.122,-9.146
1620062111915,2021-05-03T19:15:11.915,1.240,9.695,-5.244,-8.415
1620062111925,2021-05-03T19:15:11.925,1.250,10.549,-0.732,-8.232
1620062111935,2021-05-03T19:15:11.935,1.260,11.402,3.780,-8.049
1620062111945,2021-05-03T19:15:11.945,1.270,12.317,7.073,-7.317
1620062111955,2021-05-03T19:15:11.955,1.280,13.049,8.780,-6.524
1620062111965,2021-05-03T19:15:11.965,1.290,13.354,8.537,-5.854
1620062111975,2021-05-03T19:15:11.975,1.300,13.537,7.256,-4.878
1620062111985,2021-05-03T19:15:11.985,1.310,13.476,6.098,-3.963
1620062111995,2021-05-03T19:15:11.995,1.320,13.537,5.915,-2.988
1620062112005,2021-05-03T19:15:12.005,1.330,13.780,4.024,-2.561
1620062112015,2021-05-03T19:15:12.015,1.340,14.146,2.073,-2.256
1620062112025,2021-05-03T19:15:12.025,1.350,14.512,0.915,-2.012
1620062112035,2021-05-03T19:15:12.035,1.360,15.122,-0.183,-1.890
1620062112045,2021-05-03T19:15:12.045,1.370,15.732,-0.366,-1.890
1620062112055,2021-05-03T19:15:12.055,1.380,15.366,1.463,-2.805
1620062112065,2021-05-03T19:15:12.065,1.390,14.817,2.134,-3.171
1620062112075,2021-05-03T19:15:12.075,1.400,14.268,1.890,-3.232
1620062112085,2021-05-03T19:15:12.085,1.410,13.415,0.366,-3.537
1620062112095,2021-05-03T19:15:12.095,1.420,12.561,-1.585,-3.476
1620062112105,2021-05-03T19:15:12.105,1.430,12.073,-2.317,-3.415
1620062112115,2021-05-03T19:15:12.115,1.440,11.646,-4.268,-3.354
1620062112125,2021-05-03T19:15:12.125,1.450,11.524,-4.085,-3.354
1620062112135,2021-05-03T19:15:12.135,1.460,11.524,-2.195,-3.476
1620062112145,2021-05-03T19:15:12.145,1.470,11.707,-1.341,-3.841
1620062112155,2021-05-03T19:15:12.155,1.480,11.768,-0.366,-3.963
1620062112165,2021-05-03T19:15:12.165,1.490,10.671,-1.402,-4.817
1620062112175,2021-05-03T19:15:12.175,1.500,9.512,-3.720,-5.061
1620062112185,2021-05-03T19:15:12.185,1.510,8.537,-4.451,-5.610
1620062112195,2021-05-03T19:15:12.195,1.520,7.683,-2.378,-5.305
1620062112205,2021-05-03T19:15:12.205,1.530,6.890,0.366,-5.244
1620062112215,2021-05-03T19:15:12.215,1.540,6.098,1.159,-5.000
1620062112225,2021-05-03T19:15:12.225,1.550,5.427,1.098,-5.122
1620062112235,2021-05-03T19:15:12.235,1.560,5.122,0.610,-5.000
1620062112245,2021-05-03T19:15:12.245,1.570,4.878,-0.427,-4.573
1620062112255,2021-05-03T19:15:12.255,1.580,4.573,-0.549,-4.085
1620062112265,2021-05-03T19:15:12.265,1.590,4.573,-0.854,-3.293
1620062112275,2021-05-03T19:15:12.275,1.600,4.390,-0.976,-2.927
1620062112285,2021-05-03T19:15:12.285,1.610,3.841,-0.549,-2.683
1620062112295,2021-05-03T19:15:12.295,1.620,3.415,0.915,-2.073
1620062112305,2021-05-03T19:15:12.305,1.630,3.232,1.768,-1.341
1620062112315,2021-05-03T19:15:12.315,1.640,2.988,0.183,-0.976
1620062112325,2021-05-03T19:15:12.325,1.650,3.110,-2.439,-0.427
1620062112335,2021-05-03T19:15:12.335,1.660,3.659,-2.805,0.000
1620062112345,2021-05-03T19:15:12.345,1.670,4.390,-1.890,-0.061
1620062112355,2021-05-03T19:15:12.355,1.680,5.061,-1.280,-0.549
1620062112365,2021-05-03T19:15:12.365,1.690,5.549,-0.122,-0.732
1620062112375,2021-05-03T19:15:12.375,1.700,5.854,1.524,-0.366
1620062112385,2021-05-03T19:15:12.385,1.710,6.220,3.049,0.000
1620062112395,2021-05-03T19:15:12.395,1.720,5.976,4.207,0.244
1620062112405,2021-05-03T19:15:12.405,1.730,5.366,3.659,0.488
1620062112415,2021-05-03T19:15:12.415,1.740,4.817,2.134,0.854
1620062112425,2021-05-03T19:15:12.425,1.750,4.390,1.341,1.037
1620062112435,2021-05-03T19:15:12.435,1.760,3.720,-0.366,0.854
1620062112445,2021-05-03T19:15:12.445,1.770,3.232,-2.439,0.793
1620062112455,2021-05-03T19:15:12.455,1.780,2.561,-4.573,0.732
1620062112465,2021-05-03T19:15:12.465,1.790,1.951,-5.671,0.732
1620062112475,2021-05-03T19:15:12.475,1.800,1.585,-5.976,0.671
1620062112485,2021-05-03T19:15:12.485,1.810,1.463,-6.159,0.488
1620062112495,2021-05-03T19:15:12.495,1.820,1.768,-6.463,0.366
1620062112505,2021-05-03T19:15:12.505,1.830,1.829,-7.927,0.122
1620062112515,2021-05-03T19:15:12.515,1.840,1.463,-10.732,-0.183
1620062112525,2021-05-03T19:15:12.525,1.850,1.037,-11.341,-0.549
1620062112535,2021-05-03T19:15:12.535,1.860,0.732,-10.000,-0.915
1620062112545,2021-05-03T19:15:12.545,1.870,0.671,-7.012,-0.793
1620062112555,2021-05-03T19:15:12.555,1.880,1.402,4.268,0.488
1620062112565,2021-05-03T19:15:12.565,1.890,2.012,8.049,1.098
1620062112575,2021-05-03T19:15:12.575,1.900,2.561,2.195,-0.122
1620062112585,2021-05-03T19:15:12.585,1.910,3.415,-0.732,-0.915
1620062112595,2021-05-03T19:15:12.595,1.920,5.732,6.159,-0.183
1620062112605,2021-05-03T19:15:12.605,1.930,8.110,14.207,1.280
1620062112615,2021-05-03T19:15:12.615,1.940,8.598,18.902,1.768
1620062112625,2021-05-03T19:15:12.625,1.950,8.476,23.659,1.159
1620062112635,2021-05-03T19:15:12.635,1.960,8.354,28.354,0.122
1620062112645,2021-05-03T19:15:12.645,1.970,7.866,26.646,-1.890
1620062112655,2021-05-03T19:15:12.655,1.980,7.134,20.000,-3.232
1620062112665,2021-05-03T19:15:12.665,1.990,6.768,15.305,-2.805
1620062112675,2021-05-03T19:15:12.675,2.000,6.646,13.963,-1.402
1620062112685,2021-05-03T19:15:12.685,2.010,6.646,17.012,-0.244
1620062112695,2021-05-03T19:15:12.695,2.020,6.829,20.427,1.951
1620062112705,2021-05-03T19:15:12.705,2.030,5.671,19.573,2.561
1620062112715,2021-05-03T19:15:12.715,2.040,3.902,11.341,1.402
1620062112725,2021-05-03T19:15:12.725,2.050,2.805,2.012,0.732
1620062112735,2021-05-03T19:15:12.735,2.060,1.646,-1.402,-0.122
1620062112745,2021-05-03T19:15:12.745,2.070,1.037,-0.793,-1.098
1620062112755,2021-05-03T19:15:12.755,2.080,1.037,0.122,-1.890
1620062112765,2021-05-03T19:15:12.765,2.090,1.280,0.671,-2.500
1620062112775,2021-05-03T19:15:12.775,2.100,1.829,2.439,-2.256
1620062112785,2021-05-03T19:15:12.785,2.110,2.317,5.366,-1.646
1620062112795,2021-05-03T19:15:12.795,2.120,2.927,6.098,-1.098
1620062112805,2021-05-03T19:15:12.805,2.130,3.415,5.854,0.122
1620062112815,2021-05-03T19:15:12.815,2.140,3.110,5.366,1.037
1620062112825,2021-05-03T19:15:12.825,2.150,2.378,3.171,1.463
1620062112835,2021-05-03T19:15:12.835,2.160,1.341,-0.305,1.341
1620062112845,2021-05-03T19:15:12.845,2.170,-0.061,-2.927,0.793
1620062112855,2021-05-03T19:15:12.855,2.180,-1.037,-5.244,0.244
1620062112865,2021-05-03T19:15:12.865,2.190,-1.341,-5.732,0.000
1620062112875,2021-05-03T19:15:12.875,2.200,-1.159,-4.878,0.061
1620062112885,2021-05-03T19:15:12.885,2.210,-0.854,-4.329,0.244
1620062112895,2021-05-03T19:15:12.895,2.220,-0.305,-5.366,0.305
1620062112905,2021-05-03T19:15:12.905,2.230,0.061,-7.134,0.366
1620062112915,2021-05-03T19:15:12.915,2.240,0.122,-7.500,0.305
1620062112925,2021-05-03T19:15:12.925,2.250,0.061,-7.683,-0.061
1620062112935,2021-05-03T19:15:12.935,2.260,0.000,-7.866,-0.366
1620062112945,2021-05-03T19:15:12.945,2.270,0.061,-7.744,-0.183
1620062112955,2021-05-03T19:15:12.955,2.280,0.305,-8.415,-0.122
1620062112965,2021-05-03T19:15:12.965,2.290,0.244,-9.512,-0.366
1620062112975,2021-05-03T19:15:12.975,2.300,0.915,-8.171,0.305
1620062112985,2021-05-03T19:15:12.985,2.310,2.378,-2.561,2.073
1620062112995,2021-05-03T19:15:12.995,2.320,2.622,-0.183,2.500
1620062113005,2021-05-03T19:15:13.005,2.330,2.927,-0.427,2.622
1620062113015,2021-05-03T19:15:13.015,2.340,2.927,-0.122,3.049
1620062113025,2021-05-03T19:15:13.025,2.350,2.500,-0.671,2.744
1620062113035,2021-05-03T19:15:13.035,2.360,2.012,-1.768,2.561
1620062113045,2021-05-03T19:15:13.045,2.370,1.585,-3.110,1.951
1620062113055,2021-05-03T19:15:13.055,2.380,1.098,-4.817,1.220
1620062113065,2021-05-03T19:15:13.065,2.390,0.671,-6.098,0.427
1620062113075,2021-05-03T19:15:13.075,2.400,0.305,-7.866,-0.305
1620062113085,2021-05-03T19:15:13.085,2.410,0.000,-10.000,-1.098
1620062113095,2021-05-03T19:15:13.095,2.420,0.061,-10.244,-1.646
1620062113105,2021-05-03T19:15:13.105,2.430,0.671,-8.049,-1.890
1620062113115,2021-05-03T19:15:13.115,2.440,1.402,-5.549,-2.134
1620062113125,2021-05-03T19:15:13.125,2.450,2.073,-3.476,-2.134
1620062113135,2021-05-03T19:15:13.135,2.460,2.927,-2.927,-2.561
1620062113145,2021-05-03T19:15:13.145,2.470,3.476,-1.646,-2.866
1620062113155,2021-05-03T19:15:13.155,2.480,3.902,-0.732,-3.354
1620062113165,2021-05-03T19:15:13.165,2.490,4.268,-1.341,-3.841
1620062113175,2021-05-03T19:15:13.175,2.500,4.634,-2.500,-4.268
1620062113185,2021-05-03T19:15:13.185,2.510,4.756,-3.171,-4.756
1620062113195,2021-05-03T19:15:13.195,2.520,5.061,-2.866,-5.122
1620062113205,2021-05-03T19:15:13.205,2.530,5.427,-3.110,-5.427
1620062113215,2021-05-03T19:15:13.215,2.540,5.671,-3.476,-5.427
1620062113225,2021-05-03T19:15:13.225,2.550,6.159,-2.744,-5.427
1620062113235,2021-05-03T19:15:13.235,2.560,6.646,-1.951,-5.305
1620062113245,2021-05-03T19:15:13.245,2.570,7.012,-1.646,-5.122
1620062113255,2021-05-03T19:15:13.255,2.580,7.805,-1.341,-4.756
1620062113265,2021-05-03T19:15:13.265,2.590,8.354,-0.061,-4.268
1620062113275,2021-05-03T19:15:13.275,2.600,9.085,2.012,-3.780
1620062113285,2021-05-03T19:15:13.285,2.610,9.146,2.439,-3.659
1620062113295,2021-05-03T19:15:13.295,2.620,8.537,1.098,-3.415
1620062113305,2021-05-03T19:15:13.305,2.630,8.110,0.122,-3.232
1620062113315,2021-05-03T19:15:13.315,2.640,7.134,-1.463,-3.171
1620062113325,2021-05-03T19:15:13.325,2.650,5.793,-4.756,-2.927
1620062113335,2021-05-03T19:15:13.335,2.660,5.000,-7.317,-2.256
1620062113345,2021-05-03T19:15:13.345,2.670,3.720,-10.793,-1.768
1620062113355,2021-05-03T19:15:13.355,2.680,2.866,-15.427,-0.305
1620062113365,2021-05-03T19:15:13.365,2.690,1.524,-15.976,1.646
1620062113375,2021-05-03T19:15:13.375,2.700,-0.976,-14.939,2.988
1620062113385,2021-05-03T19:15:13.385,2.710,-2.622,-16.707,3.902
1620062113395,2021-05-03T19:15:13.395,2.720,-4.207,-20.427,5.366
1620062113405,2021-05-03T19:15:13.405,2.730,-5.549,-24.085,7.317
1620062113415,2021-05-03T19:15:13.415,2.740,-5.793,-24.085,7.744
1620062113425,2021-05-03T19:15:13.425,2.750,-5.549,-21.646,7.500
1620062113435,2021-05-03T19:15:13.435,2.760,-5.366,-33.415,8.902
1620062113445,2021-05-03T19:15:13.445,2.770,-7.439,-48.354,10.610
1620062113455,2021-05-03T19:15:13.455,2.780,-9.573,-61.098,9.390
1620062113465,2021-05-03T19:15:13.465,2.790,-13.476,-79.512,7.561
1620062113475,2021-05-03T19:15:13.475,2.800,-19.268,-102.622,4.268
1620062113485,2021-05-03T19:15:13.485,2.810,-25.793,-132.744,-0.549
1620062113495,2021-05-03T19:15:13.495,2.820,-33.354,-168.476,-5.732
1620062113505,2021-05-03T19:15:13.505,2.830,-42.195,-207.195,-10.976
1620062113515,2021-05-03T19:15:13.515,2.840,-51.585,-246.037,-15.183
1620062113525,2021-05-03T19:15:13.525,2.850,-61.890,-279.878,-18.841
1620062113535,2021-05-03T19:15:13.535,2.860,-73.537,-312.561,-21.585
1620062113545,2021-05-03T19:15:13.545,2.870,-85.793,-349.695,-23.841
1620062113555,2021-05-03T19:15:13.555,2.880,-95.610,-380.854,-25.427
1620062113565,2021-05-03T19:15:13.565,2.890,-106.341,-408.598,-26.463
1620062113575,2021-05-03T19:15:13.575,2.900,-114.695,-441.951,-26.220
1620062113585,2021-05-03T19:15:13.585,2.910,-118.537,-472.988,-22.378
1620062113595,2021-05-03T19:15:13.595,2.920,-121.341,-497.500,-16.098
1620062113605,2021-05-03T19:15:13.605,2.930,-119.817,-516.159,-9.878
1620062113615,2021-05-03T19:15:13.615,2.940,-117.134,-518.841,-1.159
1620062113625,2021-05-03T19:15:13.625,2.950,-112.195,-501.768,7.927
1620062113635,2021-05-03T19:15:13.635,2.960,-104.878,-466.098,18.232
1620062113645,2021-05-03T19:15:13.645,2.970,-100.549,-406.585,32.378
1620062113655,2021-05-03T19:15:13.655,2.980,-98.049,-330.061,45.732
1620062113665,2021-05-03T19:15:13.665,2.990,-92.561,-253.963,56.768
1620062113675,2021-05-03T19:15:13.675,3.000,-85.061,-185.854,64.085
1620062113685,2021-05-03T19:15:13.685,3.010,-78.598,-131.768,69.329
1620062113695,2021-05-03T19:15:13.695,3.020,-71.646,-90.549,71.890
1620062113705,2021-05-03T19:15:13.705,3.030,-65.976,-59.817,71.280
1620062113715,2021-05-03T19:15:13.715,3.040,-61.220,-41.829,69.451
1620062113725,2021-05-03T19:15:13.725,3.050,-55.061,-39.512,65.671
1620062113735,2021-05-03T19:15:13.735,3.060,-50.427,-45.549,60.183
1620062113745,2021-05-03T19:15:13.745,3.070,-46.707,-68.354,45.732
1620062113755,2021-05-03T19:15:13.755,3.080,-34.085,-40.366,35.488
1620062113765,2021-05-03T19:15:13.765,3.090,-24.634,-3.110,29.634
1620062113775,2021-05-03T19:15:13.775,3.100,-18.841,2.195,21.402
1620062113785,2021-05-03T19:15:13.785,3.110,-16.463,11.524,17.378
1620062113795,2021-05-03T19:15:13.795,3.120,-16.707,26.037,14.024
1620062113805,2021-05-03T19:15:13.805,3.130,-20.976,35.122,9.878
1620062113815,2021-05-03T19:15:13.815,3.140,-28.110,40.244,5.610
1620062113825,2021-05-03T19:15:13.825,3.150,-37.622,44.878,1.220
1620062113835,2021-05-03T19:15:13.835,3.160,-48.171,43.232,-2.256
1620062113845,2021-05-03T19:15:13.845,3.170,-58.841,29.695,-4.695
1620062113855,2021-05-03T19:15:13.855,3.180,-69.756,7.195,-6.280
1620062113865,2021-05-03T19:15:13.865,3.190,-79.207,-16.890,-6.524
1620062113875,2021-05-03T19:15:13.875,3.200,-85.854,-34.146,-6.037
1620062113885,2021-05-03T19:15:13.885,3.210,-90.549,-39.085,-5.061
1620062113895,2021-05-03T19:15:13.895,3.220,-95.854,-37.805,-6.829
1620062113905,2021-05-03T19:15:13.905,3.230,-99.817,-35.427,-9.878
1620062113915,2021-05-03T19:15:13.915,3.240,-101.707,-34.512,-15.000
1620062113925,2021-05-03T19:15:13.925,3.250,-102.927,-33.415,-20.183
1620062113935,2021-05-03T19:15:13.935,3.260,-102.988,-31.768,-25.244
1620062113945,2021-05-03T19:15:13.945,3.270,-101.585,-32.378,-31.646
1620062113955,2021-05-03T19:15:13.955,3.280,-98.354,-34.451,-38.293
1620062113965,2021-05-03T19:15:13.965,3.290,-93.171,-36.768,-43.720
1620062113975,2021-05-03T19:15:13.975,3.300,-86.524,-39.939,-48.049
1620062113985,2021-05-03T19:15:13.985,3.310,-79.085,-41.098,-50.488
1620062113995,2021-05-03T19:15:13.995,3.320,-71.768,-40.610,-51.829
1620062114005,2021-05-03T19:15:14.005,3.330,-64.634,-44.878,-52.134
1620062114015,2021-05-03T19:15:14.015,3.340,-56.890,-48.902,-50.793
1620062114025,2021-05-03T19:15:14.025,3.350,-47.866,-44.390,-47.317
1620062114035,2021-05-03T19:15:14.035,3.360,-38.659,-32.866,-41.707
1620062114045,2021-05-03T19:15:14.045,3.370,-29.085,-19.573,-34.024
1620062114055,2021-05-03T19:15:14.055,3.380,-20.427,-7.134,-26.220
1620062114065,2021-05-03T19:15:14.065,3.390,-13.841,4.878,-20.610
1620062114075,2021-05-03T19:15:14.075,3.400,-8.598,13.720,-17.256
1620062114085,2021-05-03T19:15:14.085,3.410,-4.085,19.268,-13.598
1620062114095,2021-05-03T19:15:14.095,3.420,-0.671,19.878,-10.732
1620062114105,2021-05-03T19:15:14.105,3.430,1.524,19.268,-9.878
1620062114115,2021-05-03T19:15:14.115,3.440,3.171,18.354,-10.915
1620062114125,2021-05-03T19:15:14.125,3.450,4.085,16.524,-12.683
1620062114135,2021-05-03T19:15:14.135,3.460,4.756,14.329,-14.634
1620062114145,2021-05-03T19:15:14.145,3.470,4.390,10.122,-16.646
1620062114155,2021-05-03T19:15:14.155,3.480,3.171,7.073,-17.927
1620062114165,2021-05-03T19:15:14.165,3.490,1.768,5.427,-19.024
1620062114175,2021-05-03T19:15:14.175,3.500,-0.122,3.902,-20.061
1620062114185,2021-05-03T19:15:14.185,3.510,-1.890,1.463,-20.488
1620062114195,2021-05-03T19:15:14.195,3.520,-2.988,-2.378,-20.183
1620062114205,2021-05-03T19:15:14.205,3.530,-3.902,-6.220,-19.207
1620062114215,2021-05-03T19:15:14.215,3.540,-4.756,-9.268,-17.927
1620062114225,2021-05-03T19:15:14.225,3.550,-5.122,-12.195,-16.280
1620062114235,2021-05-03T19:15:14.235,3.560,-5.000,-14.024,-14.573
1620062114245,2021-05-03T19:15:14.245,3.570,-5.000,-14.207,-12.866
1620062114255,2021-05-03T19:15:14.255,3.580,-5.305,-14.329,-11.159
