epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621617431617,2021-05-21T19.17.11.617,0.000,0.830,0.418,0.136
1621617431627,2021-05-21T19.17.11.627,0.010,0.846,0.423,0.145
1621617431637,2021-05-21T19.17.11.637,0.020,0.851,0.425,0.144
1621617431647,2021-05-21T19.17.11.647,0.030,0.844,0.422,0.146
1621617431657,2021-05-21T19.17.11.657,0.040,0.846,0.421,0.141
1621617431667,2021-05-21T19.17.11.667,0.050,0.848,0.422,0.143
1621617431677,2021-05-21T19.17.11.677,0.060,0.842,0.423,0.144
1621617431687,2021-05-21T19.17.11.687,0.070,0.842,0.425,0.140
1621617431697,2021-05-21T19.17.11.697,0.080,0.840,0.424,0.137
1621617431707,2021-05-21T19.17.11.707,0.090,0.844,0.425,0.139
1621617431717,2021-05-21T19.17.11.717,0.100,0.849,0.431,0.143
1621617431727,2021-05-21T19.17.11.727,0.110,0.851,0.434,0.146
1621617431737,2021-05-21T19.17.11.737,0.120,0.854,0.431,0.144
1621617431747,2021-05-21T19.17.11.747,0.130,0.857,0.426,0.141
1621617431757,2021-05-21T19.17.11.757,0.140,0.852,0.419,0.143
1621617431767,2021-05-21T19.17.11.767,0.150,0.847,0.421,0.147
1621617431777,2021-05-21T19.17.11.777,0.160,0.844,0.420,0.141
1621617431787,2021-05-21T19.17.11.787,0.170,0.845,0.418,0.134
1621617431797,2021-05-21T19.17.11.797,0.180,0.849,0.422,0.149
1621617431807,2021-05-21T19.17.11.807,0.190,0.855,0.410,0.159
1621617431817,2021-05-21T19.17.11.817,0.200,0.843,0.409,0.154
1621617431827,2021-05-21T19.17.11.827,0.210,0.840,0.416,0.138
1621617431837,2021-05-21T19.17.11.837,0.220,0.847,0.422,0.127
1621617431847,2021-05-21T19.17.11.847,0.230,0.850,0.422,0.127
1621617431857,2021-05-21T19.17.11.857,0.240,0.842,0.418,0.124
1621617431867,2021-05-21T19.17.11.867,0.250,0.834,0.416,0.121
1621617431877,2021-05-21T19.17.11.877,0.260,0.844,0.417,0.119
1621617431887,2021-05-21T19.17.11.887,0.270,0.850,0.420,0.114
1621617431897,2021-05-21T19.17.11.897,0.280,0.848,0.424,0.123
1621617431907,2021-05-21T19.17.11.907,0.290,0.843,0.427,0.132
1621617431917,2021-05-21T19.17.11.917,0.300,0.853,0.424,0.132
1621617431927,2021-05-21T19.17.11.927,0.310,0.851,0.420,0.137
1621617431937,2021-05-21T19.17.11.937,0.320,0.848,0.424,0.135
1621617431947,2021-05-21T19.17.11.947,0.330,0.846,0.427,0.135
1621617431957,2021-05-21T19.17.11.957,0.340,0.843,0.426,0.140
1621617431967,2021-05-21T19.17.11.967,0.350,0.837,0.423,0.142
1621617431977,2021-05-21T19.17.11.977,0.360,0.828,0.422,0.149
1621617431987,2021-05-21T19.17.11.987,0.370,0.834,0.427,0.152
1621617431997,2021-05-21T19.17.11.997,0.380,0.845,0.422,0.148
1621617432007,2021-05-21T19.17.12.007,0.390,0.842,0.421,0.153
1621617432017,2021-05-21T19.17.12.017,0.400,0.840,0.424,0.151
1621617432027,2021-05-21T19.17.12.027,0.410,0.832,0.427,0.151
1621617432037,2021-05-21T19.17.12.037,0.420,0.834,0.432,0.142
1621617432047,2021-05-21T19.17.12.047,0.430,0.843,0.434,0.142
1621617432057,2021-05-21T19.17.12.057,0.440,0.840,0.435,0.136
1621617432067,2021-05-21T19.17.12.067,0.450,0.833,0.435,0.129
1621617432077,2021-05-21T19.17.12.077,0.460,0.836,0.436,0.126
1621617432087,2021-05-21T19.17.12.087,0.470,0.836,0.435,0.138
1621617432097,2021-05-21T19.17.12.097,0.480,0.839,0.437,0.138
1621617432107,2021-05-21T19.17.12.107,0.490,0.846,0.440,0.131
1621617432117,2021-05-21T19.17.12.117,0.500,0.831,0.439,0.136
1621617432127,2021-05-21T19.17.12.127,0.510,0.824,0.436,0.126
1621617432137,2021-05-21T19.17.12.137,0.520,0.828,0.432,0.131
1621617432147,2021-05-21T19.17.12.147,0.530,0.836,0.435,0.135
1621617432157,2021-05-21T19.17.12.157,0.540,0.844,0.441,0.141
1621617432167,2021-05-21T19.17.12.167,0.550,0.847,0.440,0.143
1621617432177,2021-05-21T19.17.12.177,0.560,0.846,0.438,0.140
1621617432187,2021-05-21T19.17.12.187,0.570,0.839,0.438,0.134
1621617432197,2021-05-21T19.17.12.197,0.580,0.830,0.436,0.137
1621617432207,2021-05-21T19.17.12.207,0.590,0.813,0.428,0.137
1621617432217,2021-05-21T19.17.12.217,0.600,0.826,0.424,0.140
1621617432227,2021-05-21T19.17.12.227,0.610,0.839,0.419,0.150
1621617432237,2021-05-21T19.17.12.237,0.620,0.839,0.416,0.154
1621617432247,2021-05-21T19.17.12.247,0.630,0.845,0.418,0.154
1621617432257,2021-05-21T19.17.12.257,0.640,0.840,0.423,0.154
1621617432267,2021-05-21T19.17.12.267,0.650,0.839,0.423,0.152
1621617432277,2021-05-21T19.17.12.277,0.660,0.849,0.422,0.149
1621617432287,2021-05-21T19.17.12.287,0.670,0.847,0.419,0.145
1621617432297,2021-05-21T19.17.12.297,0.680,0.837,0.416,0.147
1621617432307,2021-05-21T19.17.12.307,0.690,0.837,0.412,0.149
1621617432317,2021-05-21T19.17.12.317,0.700,0.841,0.408,0.151
1621617432327,2021-05-21T19.17.12.327,0.710,0.844,0.407,0.150
1621617432337,2021-05-21T19.17.12.337,0.720,0.839,0.407,0.152
1621617432347,2021-05-21T19.17.12.347,0.730,0.845,0.410,0.149
1621617432357,2021-05-21T19.17.12.357,0.740,0.856,0.407,0.153
1621617432367,2021-05-21T19.17.12.367,0.750,0.853,0.402,0.149
1621617432377,2021-05-21T19.17.12.377,0.760,0.852,0.403,0.146
1621617432387,2021-05-21T19.17.12.387,0.770,0.859,0.407,0.145
1621617432397,2021-05-21T19.17.12.397,0.780,0.862,0.407,0.135
1621617432407,2021-05-21T19.17.12.407,0.790,0.862,0.401,0.129
1621617432417,2021-05-21T19.17.12.417,0.800,0.861,0.398,0.121
1621617432427,2021-05-21T19.17.12.427,0.810,0.862,0.398,0.113
1621617432437,2021-05-21T19.17.12.437,0.820,0.862,0.399,0.105
1621617432447,2021-05-21T19.17.12.447,0.830,0.865,0.401,0.103
1621617432457,2021-05-21T19.17.12.457,0.840,0.868,0.402,0.108
1621617432467,2021-05-21T19.17.12.467,0.850,0.871,0.402,0.109
1621617432477,2021-05-21T19.17.12.477,0.860,0.878,0.404,0.110
1621617432487,2021-05-21T19.17.12.487,0.870,0.881,0.403,0.113
1621617432497,2021-05-21T19.17.12.497,0.880,0.873,0.405,0.113
1621617432507,2021-05-21T19.17.12.507,0.890,0.867,0.407,0.105
1621617432517,2021-05-21T19.17.12.517,0.900,0.855,0.405,0.108
1621617432527,2021-05-21T19.17.12.527,0.910,0.848,0.407,0.103
1621617432537,2021-05-21T19.17.12.537,0.920,0.855,0.408,0.102
1621617432547,2021-05-21T19.17.12.547,0.930,0.851,0.407,0.107
1621617432557,2021-05-21T19.17.12.557,0.940,0.854,0.407,0.106
1621617432567,2021-05-21T19.17.12.567,0.950,0.852,0.408,0.111
1621617432577,2021-05-21T19.17.12.577,0.960,0.857,0.408,0.111
1621617432587,2021-05-21T19.17.12.587,0.970,0.868,0.411,0.114
1621617432597,2021-05-21T19.17.12.597,0.980,0.867,0.411,0.120
1621617432607,2021-05-21T19.17.12.607,0.990,0.856,0.411,0.115
1621617432617,2021-05-21T19.17.12.617,1.000,0.852,0.412,0.107
1621617432627,2021-05-21T19.17.12.627,1.010,0.843,0.410,0.111
1621617432637,2021-05-21T19.17.12.637,1.020,0.837,0.411,0.113
1621617432647,2021-05-21T19.17.12.647,1.030,0.840,0.411,0.110
