epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618424611038,2021-04-14T20:23:31.038,0.000,0.169,-1.015,-0.160
1618424611048,2021-04-14T20:23:31.048,0.010,0.185,-1.019,-0.138
1618424611057,2021-04-14T20:23:31.057,0.019,0.183,-1.012,-0.141
1618424611067,2021-04-14T20:23:31.067,0.029,0.175,-1.018,-0.146
1618424611077,2021-04-14T20:23:31.077,0.039,0.171,-1.022,-0.150
1618424611088,2021-04-14T20:23:31.088,0.050,0.175,-1.026,-0.145
1618424611098,2021-04-14T20:23:31.098,0.060,0.176,-1.024,-0.145
1618424611108,2021-04-14T20:23:31.108,0.070,0.164,-1.018,-0.147
1618424611118,2021-04-14T20:23:31.118,0.080,0.144,-1.015,-0.152
1618424611129,2021-04-14T20:23:31.129,0.091,0.130,-1.018,-0.155
1618424611137,2021-04-14T20:23:31.137,0.099,0.115,-1.019,-0.160
1618424611148,2021-04-14T20:23:31.148,0.110,0.116,-1.024,-0.155
1618424611158,2021-04-14T20:23:31.158,0.120,0.118,-1.022,-0.146
1618424611168,2021-04-14T20:23:31.168,0.130,0.113,-1.023,-0.142
1618424611179,2021-04-14T20:23:31.179,0.141,0.107,-1.031,-0.140
1618424611189,2021-04-14T20:23:31.189,0.151,0.110,-1.029,-0.140
1618424611199,2021-04-14T20:23:31.199,0.161,0.111,-1.033,-0.143
1618424611208,2021-04-14T20:23:31.208,0.170,0.112,-1.035,-0.140
1618424611218,2021-04-14T20:23:31.218,0.180,0.123,-1.031,-0.126
1618424611228,2021-04-14T20:23:31.228,0.190,0.141,-1.031,-0.101
1618424611239,2021-04-14T20:23:31.239,0.201,0.140,-1.062,-0.067
1618424611249,2021-04-14T20:23:31.249,0.211,0.108,-1.069,-0.029
1618424611259,2021-04-14T20:23:31.259,0.221,0.072,-1.065,-0.006
1618424611269,2021-04-14T20:23:31.269,0.231,0.016,-1.013,-0.002
1618424611278,2021-04-14T20:23:31.278,0.240,0.005,-1.037,-0.031
1618424611288,2021-04-14T20:23:31.288,0.250,0.047,-1.074,-0.061
1618424611299,2021-04-14T20:23:31.299,0.261,0.067,-1.088,-0.063
1618424611309,2021-04-14T20:23:31.309,0.271,-0.006,-1.104,-0.072
1618424611319,2021-04-14T20:23:31.319,0.281,-0.070,-1.093,-0.082
1618424611329,2021-04-14T20:23:31.329,0.291,-0.012,-1.114,-0.072
1618424611340,2021-04-14T20:23:31.340,0.302,0.041,-1.123,-0.057
1618424611348,2021-04-14T20:23:31.348,0.310,0.014,-1.112,-0.029
1618424611359,2021-04-14T20:23:31.359,0.321,0.042,-1.095,0.008
1618424611369,2021-04-14T20:23:31.369,0.331,0.105,-1.143,0.158
1618424611379,2021-04-14T20:23:31.379,0.341,0.116,-1.084,0.326
1618424611389,2021-04-14T20:23:31.389,0.351,0.124,-0.950,0.167
1618424611400,2021-04-14T20:23:31.400,0.362,0.188,-0.984,0.027
1618424611410,2021-04-14T20:23:31.410,0.372,0.257,-0.973,-0.036
1618424611420,2021-04-14T20:23:31.420,0.382,0.263,-0.928,-0.085
1618424611429,2021-04-14T20:23:31.429,0.391,0.238,-0.890,-0.108
1618424611439,2021-04-14T20:23:31.439,0.401,0.219,-0.841,-0.119
1618424611449,2021-04-14T20:23:31.449,0.411,0.228,-0.804,-0.146
1618424611460,2021-04-14T20:23:31.460,0.422,0.247,-0.789,-0.176
1618424611470,2021-04-14T20:23:31.470,0.432,0.239,-0.765,-0.221
1618424611480,2021-04-14T20:23:31.480,0.442,0.220,-0.737,-0.284
1618424611491,2021-04-14T20:23:31.491,0.453,0.212,-0.721,-0.344
1618424611499,2021-04-14T20:23:31.499,0.461,0.263,-0.746,-0.354
1618424611510,2021-04-14T20:23:31.510,0.472,0.315,-0.863,-0.222
1618424611520,2021-04-14T20:23:31.520,0.482,0.350,-1.144,0.122
1618424611530,2021-04-14T20:23:31.530,0.492,0.384,-1.533,0.542
1618424611540,2021-04-14T20:23:31.540,0.502,0.062,-1.576,0.455
1618424611551,2021-04-14T20:23:31.551,0.513,-0.459,-1.312,0.169
1618424611561,2021-04-14T20:23:31.561,0.523,-0.447,-1.077,0.084
1618424611570,2021-04-14T20:23:31.570,0.532,-0.094,-0.947,0.026
1618424611580,2021-04-14T20:23:31.580,0.542,0.144,-0.941,0.024
1618424611590,2021-04-14T20:23:31.590,0.552,0.262,-0.946,0.016
1618424611600,2021-04-14T20:23:31.600,0.562,0.324,-0.972,-0.064
1618424611611,2021-04-14T20:23:31.611,0.573,0.344,-1.021,-0.129
1618424611621,2021-04-14T20:23:31.621,0.583,0.279,-1.033,-0.151
1618424611631,2021-04-14T20:23:31.631,0.593,0.182,-1.015,-0.120
1618424611640,2021-04-14T20:23:31.640,0.602,0.106,-1.015,-0.054
1618424611650,2021-04-14T20:23:31.650,0.612,0.087,-1.044,-0.011
1618424611660,2021-04-14T20:23:31.660,0.622,0.128,-1.079,0.008
1618424611671,2021-04-14T20:23:31.671,0.633,0.138,-1.092,0.018
1618424611681,2021-04-14T20:23:31.681,0.643,0.108,-1.062,0.016
1618424611691,2021-04-14T20:23:31.691,0.653,0.078,-1.011,-0.015
1618424611701,2021-04-14T20:23:31.701,0.663,0.089,-0.999,-0.048
1618424611712,2021-04-14T20:23:31.712,0.674,0.134,-1.027,-0.042
1618424611720,2021-04-14T20:23:31.720,0.682,0.189,-1.048,-0.015
1618424611731,2021-04-14T20:23:31.731,0.693,0.227,-1.050,-0.007
1618424611741,2021-04-14T20:23:31.741,0.703,0.208,-1.038,-0.040
1618424611751,2021-04-14T20:23:31.751,0.713,0.169,-1.021,-0.070
1618424611762,2021-04-14T20:23:31.762,0.724,0.130,-1.015,-0.094
1618424611772,2021-04-14T20:23:31.772,0.734,0.088,-1.019,-0.125
1618424611782,2021-04-14T20:23:31.782,0.744,0.066,-1.027,-0.151
1618424611791,2021-04-14T20:23:31.791,0.753,0.059,-1.042,-0.157
1618424611801,2021-04-14T20:23:31.801,0.763,0.061,-1.048,-0.163
1618424611811,2021-04-14T20:23:31.811,0.773,0.060,-1.055,-0.146
1618424611822,2021-04-14T20:23:31.822,0.784,0.086,-1.037,-0.126
1618424611832,2021-04-14T20:23:31.832,0.794,0.121,-1.038,-0.131
1618424611842,2021-04-14T20:23:31.842,0.804,0.144,-1.035,-0.129
1618424611852,2021-04-14T20:23:31.852,0.814,0.146,-1.034,-0.120
1618424611861,2021-04-14T20:23:31.861,0.823,0.146,-1.044,-0.112
1618424611871,2021-04-14T20:23:31.871,0.833,0.148,-1.056,-0.115
1618424611882,2021-04-14T20:23:31.882,0.844,0.121,-1.051,-0.091
1618424611892,2021-04-14T20:23:31.892,0.854,0.096,-1.040,-0.101
1618424611902,2021-04-14T20:23:31.902,0.864,0.079,-1.037,-0.109
1618424611912,2021-04-14T20:23:31.912,0.874,0.076,-1.039,-0.117
1618424611923,2021-04-14T20:23:31.923,0.885,0.101,-1.053,-0.126
1618424611931,2021-04-14T20:23:31.931,0.893,0.118,-1.054,-0.132
1618424611942,2021-04-14T20:23:31.942,0.904,0.134,-1.037,-0.115
1618424611952,2021-04-14T20:23:31.952,0.914,0.140,-1.018,-0.078
1618424611962,2021-04-14T20:23:31.962,0.924,0.121,-1.003,-0.049
1618424611972,2021-04-14T20:23:31.972,0.934,0.123,-1.008,-0.038
1618424611983,2021-04-14T20:23:31.983,0.945,0.125,-1.025,-0.035
1618424611993,2021-04-14T20:23:31.993,0.955,0.108,-1.039,-0.036
1618424612003,2021-04-14T20:23:32.003,0.965,0.086,-1.044,-0.047
1618424612012,2021-04-14T20:23:32.012,0.974,0.047,-1.038,-0.063
1618424612022,2021-04-14T20:23:32.022,0.984,0.031,-1.022,-0.082
1618424612033,2021-04-14T20:23:32.033,0.995,0.058,-1.023,-0.090
1618424612043,2021-04-14T20:23:32.043,1.005,0.071,-1.032,-0.091
1618424612053,2021-04-14T20:23:32.053,1.015,0.058,-1.029,-0.085
1618424612063,2021-04-14T20:23:32.063,1.025,0.062,-1.035,-0.069
1618424612074,2021-04-14T20:23:32.074,1.036,0.060,-1.036,-0.062
1618424612082,2021-04-14T20:23:32.082,1.044,0.041,-1.044,-0.064
1618424612093,2021-04-14T20:23:32.093,1.055,0.038,-1.049,-0.074
1618424612103,2021-04-14T20:23:32.103,1.065,0.061,-1.057,-0.078
1618424612113,2021-04-14T20:23:32.113,1.075,0.074,-1.052,-0.080
1618424612123,2021-04-14T20:23:32.123,1.085,0.079,-1.042,-0.070
1618424612134,2021-04-14T20:23:32.134,1.096,0.079,-1.031,-0.061
1618424612144,2021-04-14T20:23:32.144,1.106,0.083,-1.027,-0.055
1618424612153,2021-04-14T20:23:32.153,1.115,0.095,-1.032,-0.051
1618424612163,2021-04-14T20:23:32.163,1.125,0.093,-1.044,-0.047
1618424612173,2021-04-14T20:23:32.173,1.135,0.084,-1.055,-0.050
1618424612183,2021-04-14T20:23:32.183,1.145,0.097,-1.061,-0.051
1618424612194,2021-04-14T20:23:32.194,1.156,0.117,-1.063,-0.062
1618424612204,2021-04-14T20:23:32.204,1.166,0.110,-1.072,-0.105
1618424612214,2021-04-14T20:23:32.214,1.176,0.148,-1.086,-0.096
1618424612223,2021-04-14T20:23:32.223,1.185,0.193,-1.051,-0.067
1618424612233,2021-04-14T20:23:32.233,1.195,0.170,-1.027,-0.083
1618424612243,2021-04-14T20:23:32.243,1.205,0.168,-1.044,-0.118
1618424612254,2021-04-14T20:23:32.254,1.216,0.199,-1.083,-0.138
1618424612264,2021-04-14T20:23:32.264,1.226,0.199,-1.098,-0.147
1618424612274,2021-04-14T20:23:32.274,1.236,0.137,-1.021,-0.106
1618424612284,2021-04-14T20:23:32.284,1.246,0.071,-0.924,-0.104
1618424612295,2021-04-14T20:23:32.295,1.257,0.135,-0.878,-0.253
1618424612304,2021-04-14T20:23:32.304,1.266,0.100,-0.874,-0.281
1618424612314,2021-04-14T20:23:32.314,1.276,-0.064,-0.935,-0.013
1618424612324,2021-04-14T20:23:32.324,1.286,-0.417,-0.965,0.157
1618424612334,2021-04-14T20:23:32.334,1.296,-0.564,-1.026,0.249
1618424612345,2021-04-14T20:23:32.345,1.307,-0.352,-1.071,0.285
1618424612355,2021-04-14T20:23:32.355,1.317,-0.059,-1.074,0.229
1618424612365,2021-04-14T20:23:32.365,1.327,0.085,-1.048,0.154
1618424612374,2021-04-14T20:23:32.374,1.336,0.048,-1.012,0.140
1618424612384,2021-04-14T20:23:32.384,1.346,0.044,-1.000,0.133
1618424612394,2021-04-14T20:23:32.394,1.356,0.094,-1.006,0.103
1618424612405,2021-04-14T20:23:32.405,1.367,0.166,-1.012,0.035
1618424612415,2021-04-14T20:23:32.415,1.377,0.222,-1.035,-0.045
1618424612425,2021-04-14T20:23:32.425,1.387,0.209,-1.065,-0.123
1618424612435,2021-04-14T20:23:32.435,1.397,0.149,-1.080,-0.185
1618424612444,2021-04-14T20:23:32.444,1.406,0.112,-1.066,-0.221
1618424612454,2021-04-14T20:23:32.454,1.416,0.109,-1.048,-0.206
1618424612465,2021-04-14T20:23:32.465,1.427,0.122,-1.023,-0.168
1618424612475,2021-04-14T20:23:32.475,1.437,0.142,-1.003,-0.153
1618424612485,2021-04-14T20:23:32.485,1.447,0.162,-1.005,-0.135
1618424612495,2021-04-14T20:23:32.495,1.457,0.167,-1.014,-0.104
1618424612506,2021-04-14T20:23:32.506,1.468,0.140,-1.025,-0.086
1618424612514,2021-04-14T20:23:32.514,1.476,0.105,-1.038,-0.083
1618424612525,2021-04-14T20:23:32.525,1.487,0.083,-1.038,-0.092
1618424612535,2021-04-14T20:23:32.535,1.497,0.104,-1.041,-0.099
1618424612545,2021-04-14T20:23:32.545,1.507,0.161,-1.040,-0.096
1618424612555,2021-04-14T20:23:32.555,1.517,0.189,-1.035,-0.086
1618424612566,2021-04-14T20:23:32.566,1.528,0.214,-1.028,-0.081
1618424612576,2021-04-14T20:23:32.576,1.538,0.229,-1.038,-0.082
1618424612585,2021-04-14T20:23:32.585,1.547,0.219,-1.042,-0.099
1618424612595,2021-04-14T20:23:32.595,1.557,0.209,-1.046,-0.105
1618424612605,2021-04-14T20:23:32.605,1.567,0.185,-1.042,-0.115
1618424612616,2021-04-14T20:23:32.616,1.578,0.166,-1.039,-0.127
1618424612626,2021-04-14T20:23:32.626,1.588,0.155,-1.043,-0.126
1618424612636,2021-04-14T20:23:32.636,1.598,0.154,-1.041,-0.117
1618424612646,2021-04-14T20:23:32.646,1.608,0.159,-1.038,-0.113
1618424612657,2021-04-14T20:23:32.657,1.619,0.157,-1.037,-0.107
1618424612665,2021-04-14T20:23:32.665,1.627,0.150,-1.034,-0.099
1618424612676,2021-04-14T20:23:32.676,1.638,0.147,-1.032,-0.088
1618424612686,2021-04-14T20:23:32.686,1.648,0.131,-1.028,-0.087
1618424612696,2021-04-14T20:23:32.696,1.658,0.112,-1.031,-0.096
1618424612706,2021-04-14T20:23:32.706,1.668,0.102,-1.032,-0.110
1618424612717,2021-04-14T20:23:32.717,1.679,0.101,-1.033,-0.114
1618424612727,2021-04-14T20:23:32.727,1.689,0.117,-1.028,-0.106
1618424612736,2021-04-14T20:23:32.736,1.698,0.113,-1.025,-0.092
1618424612746,2021-04-14T20:23:32.746,1.708,0.098,-1.017,-0.084
1618424612756,2021-04-14T20:23:32.756,1.718,0.105,-1.020,-0.079
1618424612766,2021-04-14T20:23:32.766,1.728,0.100,-1.024,-0.075
1618424612777,2021-04-14T20:23:32.777,1.739,0.090,-1.029,-0.081
1618424612787,2021-04-14T20:23:32.787,1.749,0.079,-1.034,-0.090
1618424612797,2021-04-14T20:23:32.797,1.759,0.066,-1.037,-0.106
1618424612806,2021-04-14T20:23:32.806,1.768,0.057,-1.033,-0.128
1618424612816,2021-04-14T20:23:32.816,1.778,0.059,-1.021,-0.142
1618424612826,2021-04-14T20:23:32.826,1.788,0.081,-1.019,-0.134
1618424612837,2021-04-14T20:23:32.837,1.799,0.099,-1.032,-0.126
1618424612847,2021-04-14T20:23:32.847,1.809,0.099,-1.042,-0.122
1618424612857,2021-04-14T20:23:32.857,1.819,0.083,-1.036,-0.115
1618424612867,2021-04-14T20:23:32.867,1.829,0.068,-1.026,-0.102
1618424612876,2021-04-14T20:23:32.876,1.838,0.060,-1.027,-0.090
1618424612887,2021-04-14T20:23:32.887,1.849,0.056,-1.032,-0.078
1618424612897,2021-04-14T20:23:32.897,1.859,0.061,-1.038,-0.072
1618424612907,2021-04-14T20:23:32.907,1.869,0.068,-1.038,-0.066
1618424612917,2021-04-14T20:23:32.917,1.879,0.074,-1.035,-0.061
1618424612928,2021-04-14T20:23:32.928,1.890,0.067,-1.030,-0.064
1618424612938,2021-04-14T20:23:32.938,1.900,0.070,-1.027,-0.072
1618424612948,2021-04-14T20:23:32.948,1.910,0.082,-1.034,-0.075
1618424612957,2021-04-14T20:23:32.957,1.919,0.079,-1.037,-0.089
1618424612967,2021-04-14T20:23:32.967,1.929,0.074,-1.037,-0.105
1618424612977,2021-04-14T20:23:32.977,1.939,0.092,-1.039,-0.104
1618424612988,2021-04-14T20:23:32.988,1.950,0.111,-1.033,-0.086
1618424612998,2021-04-14T20:23:32.998,1.960,0.112,-1.028,-0.072
1618424613008,2021-04-14T20:23:33.008,1.970,0.095,-1.033,-0.061
1618424613018,2021-04-14T20:23:33.018,1.980,0.091,-1.039,-0.059
1618424613027,2021-04-14T20:23:33.027,1.989,0.094,-1.042,-0.051
1618424613037,2021-04-14T20:23:33.037,1.999,0.089,-1.039,-0.046
1618424613048,2021-04-14T20:23:33.048,2.010,0.085,-1.034,-0.047
1618424613058,2021-04-14T20:23:33.058,2.020,0.088,-1.032,-0.047
1618424613068,2021-04-14T20:23:33.068,2.030,0.090,-1.033,-0.049
1618424613078,2021-04-14T20:23:33.078,2.040,0.085,-1.031,-0.046
1618424613089,2021-04-14T20:23:33.089,2.051,0.074,-1.030,-0.051
1618424613097,2021-04-14T20:23:33.097,2.059,0.064,-1.028,-0.058
1618424613108,2021-04-14T20:23:33.108,2.070,0.066,-1.027,-0.055
1618424613118,2021-04-14T20:23:33.118,2.080,0.066,-1.029,-0.052
1618424613128,2021-04-14T20:23:33.128,2.090,0.046,-1.033,-0.072
1618424613138,2021-04-14T20:23:33.138,2.100,0.004,-1.070,-0.113
1618424613149,2021-04-14T20:23:33.149,2.111,0.047,-1.095,-0.061
1618424613159,2021-04-14T20:23:33.159,2.121,0.148,-1.000,0.051
1618424613168,2021-04-14T20:23:33.168,2.130,0.138,-0.990,0.040
1618424613178,2021-04-14T20:23:33.178,2.140,0.129,-1.042,0.016
1618424613188,2021-04-14T20:23:33.188,2.150,0.113,-1.067,0.000
1618424613199,2021-04-14T20:23:33.199,2.161,0.071,-1.070,-0.042
1618424613209,2021-04-14T20:23:33.209,2.171,0.047,-1.065,-0.069
1618424613219,2021-04-14T20:23:33.219,2.181,0.054,-1.047,-0.073
1618424613229,2021-04-14T20:23:33.229,2.191,0.059,-1.033,-0.056
1618424613240,2021-04-14T20:23:33.240,2.202,0.053,-1.033,-0.063
1618424613248,2021-04-14T20:23:33.248,2.210,0.032,-1.040,-0.074
1618424613259,2021-04-14T20:23:33.259,2.221,-0.015,-1.045,-0.080
1618424613269,2021-04-14T20:23:33.269,2.231,-0.052,-1.039,-0.078
1618424613279,2021-04-14T20:23:33.279,2.241,-0.077,-1.020,-0.064
1618424613289,2021-04-14T20:23:33.289,2.251,-0.107,-0.979,-0.064
1618424613300,2021-04-14T20:23:33.300,2.262,-0.065,-0.975,-0.063
1618424613310,2021-04-14T20:23:33.310,2.272,-0.016,-0.992,-0.051
1618424613319,2021-04-14T20:23:33.319,2.281,0.019,-1.019,-0.027
1618424613329,2021-04-14T20:23:33.329,2.291,0.022,-1.039,-0.007
1618424613339,2021-04-14T20:23:33.339,2.301,0.000,-1.037,0.003
1618424613349,2021-04-14T20:23:33.349,2.311,-0.015,-1.021,0.001
1618424613360,2021-04-14T20:23:33.360,2.322,-0.009,-1.010,-0.018
1618424613370,2021-04-14T20:23:33.370,2.332,0.041,-1.032,-0.022
1618424613380,2021-04-14T20:23:33.380,2.342,0.061,-1.072,-0.027
1618424613389,2021-04-14T20:23:33.389,2.351,0.069,-1.096,-0.023
1618424613399,2021-04-14T20:23:33.399,2.361,0.054,-1.088,-0.025
1618424613409,2021-04-14T20:23:33.409,2.371,0.025,-1.063,-0.036
1618424613420,2021-04-14T20:23:33.420,2.382,0.022,-1.040,-0.046
1618424613430,2021-04-14T20:23:33.430,2.392,0.023,-1.030,-0.052
1618424613440,2021-04-14T20:23:33.440,2.402,0.028,-1.037,-0.053
1618424613450,2021-04-14T20:23:33.450,2.412,0.033,-1.044,-0.062
1618424613459,2021-04-14T20:23:33.459,2.421,0.019,-1.048,-0.068
1618424613470,2021-04-14T20:23:33.470,2.432,0.001,-1.042,-0.064
1618424613480,2021-04-14T20:23:33.480,2.442,-0.000,-1.034,-0.061
1618424613490,2021-04-14T20:23:33.490,2.452,0.010,-1.037,-0.050
1618424613500,2021-04-14T20:23:33.500,2.462,0.021,-1.038,-0.038
1618424613511,2021-04-14T20:23:33.511,2.473,0.027,-1.037,-0.035
1618424613521,2021-04-14T20:23:33.521,2.483,0.001,-1.026,-0.045
1618424613531,2021-04-14T20:23:33.531,2.493,-0.074,-1.008,-0.050
1618424613540,2021-04-14T20:23:33.540,2.502,-0.161,-1.013,-0.055
1618424613550,2021-04-14T20:23:33.550,2.512,-0.214,-1.001,-0.083
1618424613560,2021-04-14T20:23:33.560,2.522,-0.078,-1.021,-0.130
1618424613571,2021-04-14T20:23:33.571,2.533,0.131,-1.079,-0.147
1618424613581,2021-04-14T20:23:33.581,2.543,0.240,-1.115,-0.149
1618424613591,2021-04-14T20:23:33.591,2.553,0.226,-1.111,-0.132
1618424613601,2021-04-14T20:23:33.601,2.563,0.158,-1.081,-0.086
1618424613610,2021-04-14T20:23:33.610,2.572,0.128,-1.066,-0.029
1618424613620,2021-04-14T20:23:33.620,2.582,0.134,-1.088,0.002
1618424613631,2021-04-14T20:23:33.631,2.593,0.138,-1.115,0.018
1618424613641,2021-04-14T20:23:33.641,2.603,0.122,-1.128,0.047
1618424613651,2021-04-14T20:23:33.651,2.613,0.102,-1.122,0.055
1618424613661,2021-04-14T20:23:33.661,2.623,0.085,-1.104,0.047
1618424613672,2021-04-14T20:23:33.672,2.634,0.074,-1.090,0.036
1618424613680,2021-04-14T20:23:33.680,2.642,0.085,-1.072,0.014
1618424613691,2021-04-14T20:23:33.691,2.653,0.054,-1.028,-0.113
1618424613701,2021-04-14T20:23:33.701,2.663,0.079,-0.999,-0.127
1618424613711,2021-04-14T20:23:33.711,2.673,0.125,-1.030,0.024
1618424613721,2021-04-14T20:23:33.721,2.683,0.068,-0.950,-0.009
1618424613732,2021-04-14T20:23:33.732,2.694,0.048,-0.921,-0.083
1618424613742,2021-04-14T20:23:33.742,2.704,0.088,-0.900,-0.058
1618424613751,2021-04-14T20:23:33.751,2.713,0.124,-0.840,-0.053
1618424613761,2021-04-14T20:23:33.761,2.723,0.101,-0.792,-0.083
1618424613771,2021-04-14T20:23:33.771,2.733,0.096,-0.763,-0.100
1618424613782,2021-04-14T20:23:33.782,2.744,0.118,-0.735,-0.111
1618424613792,2021-04-14T20:23:33.792,2.754,0.162,-0.694,-0.133
1618424613802,2021-04-14T20:23:33.802,2.764,0.170,-0.660,-0.152
1618424613812,2021-04-14T20:23:33.812,2.774,0.063,-0.721,-0.129
1618424613821,2021-04-14T20:23:33.821,2.783,-0.112,-1.169,0.058
1618424613831,2021-04-14T20:23:33.831,2.793,-0.114,-2.177,0.322
1618424613842,2021-04-14T20:23:33.842,2.804,-0.148,-2.460,0.012
1618424613852,2021-04-14T20:23:33.852,2.814,0.036,-1.273,-0.265
1618424613862,2021-04-14T20:23:33.862,2.824,0.208,-0.382,-0.163
1618424613872,2021-04-14T20:23:33.872,2.834,-0.020,-0.408,-0.045
1618424613883,2021-04-14T20:23:33.883,2.845,0.053,-0.784,-0.050
1618424613893,2021-04-14T20:23:33.893,2.855,0.384,-1.113,-0.043
1618424613902,2021-04-14T20:23:33.902,2.864,0.438,-1.273,-0.048
1618424613912,2021-04-14T20:23:33.912,2.874,0.239,-1.216,-0.109
1618424613922,2021-04-14T20:23:33.922,2.884,0.025,-1.030,-0.145
1618424613932,2021-04-14T20:23:33.932,2.894,-0.029,-0.979,-0.104
1618424613943,2021-04-14T20:23:33.943,2.905,0.018,-0.999,-0.055
1618424613953,2021-04-14T20:23:33.953,2.915,0.095,-1.005,-0.029
1618424613963,2021-04-14T20:23:33.963,2.925,0.136,-1.033,-0.006
1618424613972,2021-04-14T20:23:33.972,2.934,0.113,-1.083,-0.002
1618424613982,2021-04-14T20:23:33.982,2.944,0.047,-1.076,-0.020
1618424613992,2021-04-14T20:23:33.992,2.954,-0.018,-1.031,-0.048
1618424614003,2021-04-14T20:23:34.003,2.965,-0.044,-1.004,-0.080
1618424614013,2021-04-14T20:23:34.013,2.975,-0.009,-1.019,-0.109
1618424614023,2021-04-14T20:23:34.023,2.985,0.043,-1.046,-0.132
1618424614033,2021-04-14T20:23:34.033,2.995,0.049,-1.051,-0.148
1618424614042,2021-04-14T20:23:34.042,3.004,0.023,-1.034,-0.150
1618424614053,2021-04-14T20:23:34.053,3.015,0.009,-1.023,-0.140
1618424614063,2021-04-14T20:23:34.063,3.025,0.008,-1.020,-0.108
1618424614073,2021-04-14T20:23:34.073,3.035,0.028,-1.030,-0.086
1618424614083,2021-04-14T20:23:34.083,3.045,0.056,-1.041,-0.057
1618424614094,2021-04-14T20:23:34.094,3.056,0.063,-1.048,-0.042
1618424614104,2021-04-14T20:23:34.104,3.066,0.057,-1.057,-0.040
1618424614114,2021-04-14T20:23:34.114,3.076,0.046,-1.055,-0.054
1618424614123,2021-04-14T20:23:34.123,3.085,0.035,-1.038,-0.065
1618424614133,2021-04-14T20:23:34.133,3.095,0.048,-1.026,-0.066
1618424614143,2021-04-14T20:23:34.143,3.105,0.076,-1.028,-0.069
1618424614154,2021-04-14T20:23:34.154,3.116,0.103,-1.034,-0.066
1618424614164,2021-04-14T20:23:34.164,3.126,0.104,-1.032,-0.065
1618424614174,2021-04-14T20:23:34.174,3.136,0.105,-1.026,-0.059
1618424614184,2021-04-14T20:23:34.184,3.146,0.105,-1.026,-0.043
1618424614193,2021-04-14T20:23:34.193,3.155,0.094,-1.034,-0.029
1618424614203,2021-04-14T20:23:34.203,3.165,0.066,-1.038,-0.027
1618424614214,2021-04-14T20:23:34.214,3.176,0.054,-1.040,-0.036
1618424614224,2021-04-14T20:23:34.224,3.186,0.058,-1.042,-0.049
1618424614234,2021-04-14T20:23:34.234,3.196,0.064,-1.040,-0.060
1618424614244,2021-04-14T20:23:34.244,3.206,0.081,-1.035,-0.064
1618424614255,2021-04-14T20:23:34.255,3.217,0.093,-1.032,-0.065
1618424614263,2021-04-14T20:23:34.263,3.225,0.088,-1.032,-0.070
1618424614274,2021-04-14T20:23:34.274,3.236,0.082,-1.032,-0.070
1618424614284,2021-04-14T20:23:34.284,3.246,0.072,-1.036,-0.069
1618424614294,2021-04-14T20:23:34.294,3.256,0.059,-1.042,-0.072
1618424614304,2021-04-14T20:23:34.304,3.266,0.053,-1.042,-0.071
1618424614315,2021-04-14T20:23:34.315,3.277,0.055,-1.040,-0.069
1618424614325,2021-04-14T20:23:34.325,3.287,0.054,-1.038,-0.064
1618424614334,2021-04-14T20:23:34.334,3.296,0.054,-1.034,-0.064
1618424614344,2021-04-14T20:23:34.344,3.306,0.062,-1.034,-0.064
1618424614354,2021-04-14T20:23:34.354,3.316,0.067,-1.034,-0.065
1618424614365,2021-04-14T20:23:34.365,3.327,0.060,-1.034,-0.066
1618424614375,2021-04-14T20:23:34.375,3.337,0.055,-1.034,-0.072
1618424614385,2021-04-14T20:23:34.385,3.347,0.057,-1.037,-0.071
1618424614395,2021-04-14T20:23:34.395,3.357,0.064,-1.038,-0.069
1618424614404,2021-04-14T20:23:34.404,3.366,0.064,-1.041,-0.070
1618424614414,2021-04-14T20:23:34.414,3.376,0.060,-1.038,-0.074
1618424614425,2021-04-14T20:23:34.425,3.387,0.062,-1.035,-0.076
1618424614435,2021-04-14T20:23:34.435,3.397,0.065,-1.038,-0.069
1618424614445,2021-04-14T20:23:34.445,3.407,0.063,-1.038,-0.073
1618424614455,2021-04-14T20:23:34.455,3.417,0.061,-1.037,-0.078
1618424614466,2021-04-14T20:23:34.466,3.428,0.058,-1.035,-0.077
1618424614476,2021-04-14T20:23:34.476,3.438,0.059,-1.037,-0.076
1618424614485,2021-04-14T20:23:34.485,3.447,0.059,-1.036,-0.075
1618424614495,2021-04-14T20:23:34.495,3.457,0.055,-1.036,-0.071
1618424614505,2021-04-14T20:23:34.505,3.467,0.056,-1.038,-0.074
1618424614515,2021-04-14T20:23:34.515,3.477,0.060,-1.037,-0.067
1618424614526,2021-04-14T20:23:34.526,3.488,0.058,-1.036,-0.070
1618424614536,2021-04-14T20:23:34.536,3.498,0.055,-1.036,-0.071
1618424614546,2021-04-14T20:23:34.546,3.508,0.050,-1.036,-0.073
1618424614555,2021-04-14T20:23:34.555,3.517,0.050,-1.037,-0.071
1618424614565,2021-04-14T20:23:34.565,3.527,0.055,-1.040,-0.073
1618424614575,2021-04-14T20:23:34.575,3.537,0.056,-1.041,-0.075
1618424614586,2021-04-14T20:23:34.586,3.548,0.057,-1.037,-0.074
1618424614596,2021-04-14T20:23:34.596,3.558,0.060,-1.037,-0.074
1618424614606,2021-04-14T20:23:34.606,3.568,0.062,-1.033,-0.079
1618424614616,2021-04-14T20:23:34.616,3.578,0.060,-1.031,-0.083
1618424614625,2021-04-14T20:23:34.625,3.587,0.060,-1.036,-0.085
