epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1618424610985,2021-04-14T20:23:30.985,0.000,-12.744,20.488,-16.707
1618424610995,2021-04-14T20:23:30.995,0.010,-12.805,20.488,-16.585
1618424611005,2021-04-14T20:23:31.005,0.020,-12.378,20.915,-15.610
1618424611015,2021-04-14T20:23:31.015,0.030,-12.622,21.463,-14.817
1618424611026,2021-04-14T20:23:31.026,0.041,-13.354,22.500,-13.841
1618424611035,2021-04-14T20:23:31.035,0.050,-14.390,22.744,-13.232
1618424611045,2021-04-14T20:23:31.045,0.060,-15.305,22.195,-12.561
1618424611055,2021-04-14T20:23:31.055,0.070,-16.402,20.549,-12.439
1618424611065,2021-04-14T20:23:31.065,0.080,-17.744,17.683,-12.439
1618424611076,2021-04-14T20:23:31.076,0.091,-19.085,13.720,-12.805
1618424611086,2021-04-14T20:23:31.086,0.101,-19.817,9.024,-13.902
1618424611095,2021-04-14T20:23:31.095,0.110,-20.305,3.841,-15.061
1618424611105,2021-04-14T20:23:31.105,0.120,-20.732,-0.183,-16.463
1618424611115,2021-04-14T20:23:31.115,0.130,-21.159,-1.890,-18.720
1618424611125,2021-04-14T20:23:31.125,0.140,-22.317,-3.354,-20.488
1618424611136,2021-04-14T20:23:31.136,0.151,-22.561,-3.841,-21.829
1618424611144,2021-04-14T20:23:31.144,0.159,-22.805,-4.878,-23.476
1618424611155,2021-04-14T20:23:31.155,0.170,-23.049,-7.683,-25.061
1618424611165,2021-04-14T20:23:31.165,0.180,-23.110,-10.366,-26.646
1618424611175,2021-04-14T20:23:31.175,0.190,-22.866,-13.049,-27.683
1618424611185,2021-04-14T20:23:31.185,0.200,-22.256,-15.427,-27.500
1618424611196,2021-04-14T20:23:31.196,0.211,-21.463,-17.622,-26.220
1618424611204,2021-04-14T20:23:31.204,0.219,-20.366,-19.573,-23.780
1618424611215,2021-04-14T20:23:31.215,0.230,-19.390,-22.744,-20.366
1618424611225,2021-04-14T20:23:31.225,0.240,-18.415,-28.110,-16.524
1618424611235,2021-04-14T20:23:31.235,0.250,-17.744,-35.366,-12.500
1618424611245,2021-04-14T20:23:31.245,0.260,-17.012,-42.805,-8.232
1618424611256,2021-04-14T20:23:31.256,0.271,-15.915,-50.244,-3.780
1618424611264,2021-04-14T20:23:31.264,0.279,-14.512,-56.524,0.915
1618424611275,2021-04-14T20:23:31.275,0.290,-12.683,-60.610,5.488
1618424611285,2021-04-14T20:23:31.285,0.300,-10.122,-64.024,9.878
1618424611295,2021-04-14T20:23:31.295,0.310,-6.402,-66.585,14.146
1618424611306,2021-04-14T20:23:31.306,0.321,-1.159,-67.500,18.354
1618424611314,2021-04-14T20:23:31.314,0.329,5.366,-67.195,22.439
1618424611325,2021-04-14T20:23:31.325,0.340,12.622,-66.646,26.159
1618424611335,2021-04-14T20:23:31.335,0.350,20.244,-65.976,30.244
1618424611345,2021-04-14T20:23:31.345,0.360,27.439,-65.488,34.573
1618424611355,2021-04-14T20:23:31.355,0.370,33.293,-63.780,39.146
1618424611366,2021-04-14T20:23:31.366,0.381,37.683,-61.646,43.780
1618424611374,2021-04-14T20:23:31.374,0.389,40.427,-60.183,47.927
1618424611385,2021-04-14T20:23:31.385,0.400,41.646,-58.720,51.159
1618424611395,2021-04-14T20:23:31.395,0.410,42.073,-55.427,53.232
1618424611405,2021-04-14T20:23:31.405,0.420,41.951,-50.244,53.232
1618424611415,2021-04-14T20:23:31.415,0.430,41.402,-44.878,51.341
1618424611426,2021-04-14T20:23:31.426,0.441,40.427,-40.244,48.415
1618424611434,2021-04-14T20:23:31.434,0.449,39.146,-35.549,45.976
1618424611445,2021-04-14T20:23:31.445,0.460,37.134,-31.341,43.841
1618424611455,2021-04-14T20:23:31.455,0.470,34.085,-28.049,41.707
1618424611465,2021-04-14T20:23:31.465,0.480,30.122,-24.878,39.085
1618424611475,2021-04-14T20:23:31.475,0.490,25.427,-21.280,36.341
1618424611484,2021-04-14T20:23:31.484,0.499,20.366,-19.146,33.171
1618424611494,2021-04-14T20:23:31.494,0.509,14.329,-17.988,29.573
1618424611505,2021-04-14T20:23:31.505,0.520,9.024,-17.439,26.220
1618424611515,2021-04-14T20:23:31.515,0.530,5.244,-17.195,23.841
1618424611525,2021-04-14T20:23:31.525,0.540,2.744,-16.341,22.378
1618424611535,2021-04-14T20:23:31.535,0.550,1.524,-13.841,21.098
1618424611544,2021-04-14T20:23:31.544,0.559,1.646,-10.427,19.573
1618424611555,2021-04-14T20:23:31.555,0.570,2.866,-7.134,17.561
1618424611565,2021-04-14T20:23:31.565,0.580,4.695,-4.390,14.878
1618424611575,2021-04-14T20:23:31.575,0.590,6.585,-0.915,11.098
1618424611585,2021-04-14T20:23:31.585,0.600,7.622,3.720,6.646
1618424611596,2021-04-14T20:23:31.596,0.611,7.805,9.207,1.707
1618424611604,2021-04-14T20:23:31.604,0.619,6.829,14.878,-3.780
1618424611615,2021-04-14T20:23:31.615,0.630,4.634,21.037,-9.329
1618424611625,2021-04-14T20:23:31.625,0.640,1.585,27.561,-14.756
1618424611635,2021-04-14T20:23:31.635,0.650,-2.073,33.963,-20.000
1618424611645,2021-04-14T20:23:31.645,0.660,-5.915,40.427,-25.183
1618424611654,2021-04-14T20:23:31.654,0.669,-9.695,47.683,-29.390
1618424611664,2021-04-14T20:23:31.664,0.679,-12.866,52.927,-32.866
1618424611675,2021-04-14T20:23:31.675,0.690,-16.098,55.305,-35.549
1618424611685,2021-04-14T20:23:31.685,0.700,-19.024,56.707,-37.012
1618424611695,2021-04-14T20:23:31.695,0.710,-21.646,57.012,-37.439
1618424611705,2021-04-14T20:23:31.705,0.720,-24.390,56.280,-37.195
1618424611714,2021-04-14T20:23:31.714,0.729,-27.073,54.817,-36.341
1618424611724,2021-04-14T20:23:31.724,0.739,-29.512,52.622,-35.305
1618424611735,2021-04-14T20:23:31.735,0.750,-31.707,49.756,-34.451
1618424611745,2021-04-14T20:23:31.745,0.760,-33.354,45.976,-33.720
1618424611755,2021-04-14T20:23:31.755,0.770,-34.146,41.585,-33.476
1618424611764,2021-04-14T20:23:31.764,0.779,-33.598,37.256,-33.293
1618424611774,2021-04-14T20:23:31.774,0.789,-31.707,33.476,-32.927
1618424611785,2021-04-14T20:23:31.785,0.800,-28.780,31.646,-32.195
1618424611795,2021-04-14T20:23:31.795,0.810,-25.732,31.341,-30.854
1618424611805,2021-04-14T20:23:31.805,0.820,-23.110,30.000,-29.939
1618424611815,2021-04-14T20:23:31.815,0.830,-21.280,30.061,-28.902
1618424611824,2021-04-14T20:23:31.824,0.839,-21.098,31.707,-28.110
1618424611834,2021-04-14T20:23:31.834,0.849,-22.134,32.378,-27.744
1618424611845,2021-04-14T20:23:31.845,0.860,-23.963,32.256,-27.134
1618424611855,2021-04-14T20:23:31.855,0.870,-26.463,31.402,-26.829
1618424611865,2021-04-14T20:23:31.865,0.880,-29.634,28.659,-27.012
1618424611875,2021-04-14T20:23:31.875,0.890,-33.110,24.146,-27.683
1618424611884,2021-04-14T20:23:31.884,0.899,-36.341,19.024,-28.293
1618424611894,2021-04-14T20:23:31.894,0.909,-38.720,15.732,-27.500
1618424611905,2021-04-14T20:23:31.905,0.920,-40.549,15.122,-25.427
1618424611915,2021-04-14T20:23:31.915,0.930,-41.890,15.915,-22.073
1618424611925,2021-04-14T20:23:31.925,0.940,-42.927,16.707,-17.805
1618424611934,2021-04-14T20:23:31.934,0.949,-43.841,15.732,-13.110
1618424611944,2021-04-14T20:23:31.944,0.959,-44.512,12.561,-8.720
1618424611954,2021-04-14T20:23:31.954,0.969,-44.329,7.683,-5.000
1618424611965,2021-04-14T20:23:31.965,0.980,-43.232,1.280,-2.195
1618424611975,2021-04-14T20:23:31.975,0.990,-40.549,-6.098,-0.549
1618424611985,2021-04-14T20:23:31.985,1.000,-36.159,-13.232,1.524
1618424611994,2021-04-14T20:23:31.994,1.009,-30.244,-19.085,4.085
1618424612004,2021-04-14T20:23:32.004,1.019,-23.171,-22.500,6.159
1618424612014,2021-04-14T20:23:32.014,1.029,-15.854,-24.146,7.622
1618424612025,2021-04-14T20:23:32.025,1.040,-9.268,-25.976,7.988
1618424612035,2021-04-14T20:23:32.035,1.050,-3.537,-26.585,7.134
1618424612045,2021-04-14T20:23:32.045,1.060,1.220,-25.244,5.122
1618424612054,2021-04-14T20:23:32.054,1.069,5.122,-24.024,2.561
1618424612064,2021-04-14T20:23:32.064,1.079,8.720,-22.805,0.000
1618424612075,2021-04-14T20:23:32.075,1.090,12.134,-19.085,-1.768
1618424612085,2021-04-14T20:23:32.085,1.100,15.671,-16.280,-2.866
1618424612095,2021-04-14T20:23:32.095,1.110,19.329,-17.073,-3.049
1618424612104,2021-04-14T20:23:32.104,1.119,22.500,-19.634,-2.256
1618424612114,2021-04-14T20:23:32.114,1.129,25.671,-23.171,-0.427
1618424612124,2021-04-14T20:23:32.124,1.139,28.354,-26.098,2.683
1618424612135,2021-04-14T20:23:32.135,1.150,30.000,-28.780,6.524
1618424612145,2021-04-14T20:23:32.145,1.160,30.793,-32.195,10.671
1618424612155,2021-04-14T20:23:32.155,1.170,30.854,-36.463,15.122
1618424612164,2021-04-14T20:23:32.164,1.179,30.183,-39.451,20.122
1618424612174,2021-04-14T20:23:32.174,1.189,29.085,-43.049,24.634
1618424612184,2021-04-14T20:23:32.184,1.199,28.049,-47.378,28.659
1618424612195,2021-04-14T20:23:32.195,1.210,27.134,-50.183,32.744
1618424612205,2021-04-14T20:23:32.205,1.220,26.220,-51.707,36.341
1618424612215,2021-04-14T20:23:32.215,1.230,25.366,-52.866,39.329
1618424612224,2021-04-14T20:23:32.224,1.239,24.390,-53.598,41.890
1618424612234,2021-04-14T20:23:32.234,1.249,23.537,-53.232,43.841
1618424612244,2021-04-14T20:23:32.244,1.259,22.866,-51.524,44.878
1618424612255,2021-04-14T20:23:32.255,1.270,22.500,-47.988,45.305
1618424612265,2021-04-14T20:23:32.265,1.280,22.195,-43.720,45.000
1618424612274,2021-04-14T20:23:32.274,1.289,21.768,-39.817,44.024
1618424612284,2021-04-14T20:23:32.284,1.299,21.220,-36.220,42.378
1618424612294,2021-04-14T20:23:32.294,1.309,20.427,-32.866,40.488
1618424612305,2021-04-14T20:23:32.305,1.320,19.085,-30.305,38.598
1618424612315,2021-04-14T20:23:32.315,1.330,17.500,-28.537,37.012
1618424612325,2021-04-14T20:23:32.325,1.340,15.549,-26.890,35.366
1618424612334,2021-04-14T20:23:32.334,1.349,13.354,-24.695,33.476
1618424612344,2021-04-14T20:23:32.344,1.359,11.280,-22.073,31.463
1618424612354,2021-04-14T20:23:32.354,1.369,9.146,-19.573,29.329
1618424612365,2021-04-14T20:23:32.365,1.380,7.439,-16.280,27.439
1618424612375,2021-04-14T20:23:32.375,1.390,6.280,-12.988,25.061
1618424612385,2021-04-14T20:23:32.385,1.400,5.305,-10.305,22.683
1618424612394,2021-04-14T20:23:32.394,1.409,4.817,-8.354,20.305
1618424612404,2021-04-14T20:23:32.404,1.419,4.878,-6.768,17.927
1618424612414,2021-04-14T20:23:32.414,1.429,5.183,-5.488,15.427
1618424612425,2021-04-14T20:23:32.425,1.440,6.037,-3.354,13.232
1618424612435,2021-04-14T20:23:32.435,1.450,6.829,-1.829,10.427
1618424612444,2021-04-14T20:23:32.444,1.459,7.622,-1.402,8.110
1618424612454,2021-04-14T20:23:32.454,1.469,8.537,-0.854,5.854
1618424612464,2021-04-14T20:23:32.464,1.479,9.268,-0.732,3.537
1618424612474,2021-04-14T20:23:32.474,1.489,9.146,-0.610,1.220
1618424612485,2021-04-14T20:23:32.485,1.500,8.537,-0.305,-1.585
1618424612495,2021-04-14T20:23:32.495,1.510,7.317,-0.854,-4.878
1618424612504,2021-04-14T20:23:32.504,1.519,5.244,-2.744,-8.476
1618424612514,2021-04-14T20:23:32.514,1.529,2.622,-4.634,-12.256
1618424612524,2021-04-14T20:23:32.524,1.539,-0.793,-5.427,-16.159
1618424612535,2021-04-14T20:23:32.535,1.550,-4.512,-6.646,-20.244
1618424612545,2021-04-14T20:23:32.545,1.560,-8.293,-8.354,-24.573
1618424612555,2021-04-14T20:23:32.555,1.570,-12.134,-10.305,-28.720
1618424612564,2021-04-14T20:23:32.564,1.579,-15.915,-12.195,-32.866
1618424612574,2021-04-14T20:23:32.574,1.589,-19.024,-13.963,-36.463
1618424612584,2021-04-14T20:23:32.584,1.599,-21.037,-15.366,-38.720
1618424612595,2021-04-14T20:23:32.595,1.610,-20.305,-17.378,-40.061
1618424612605,2021-04-14T20:23:32.605,1.620,-17.317,-23.780,-40.366
1618424612614,2021-04-14T20:23:32.614,1.629,-12.866,-32.073,-39.329
1618424612624,2021-04-14T20:23:32.624,1.639,-7.134,-38.720,-37.012
1618424612634,2021-04-14T20:23:32.634,1.649,-1.159,-44.207,-33.476
1618424612644,2021-04-14T20:23:32.644,1.659,6.159,-52.866,-29.512
1618424612655,2021-04-14T20:23:32.655,1.670,13.598,-64.512,-24.390
1618424612665,2021-04-14T20:23:32.665,1.680,18.232,-68.293,-18.354
1618424612674,2021-04-14T20:23:32.674,1.689,24.756,-62.134,-12.256
1618424612684,2021-04-14T20:23:32.684,1.699,32.927,-48.415,-5.732
1618424612694,2021-04-14T20:23:32.694,1.709,40.793,-31.707,0.488
1618424612704,2021-04-14T20:23:32.704,1.719,47.927,-15.610,6.707
1618424612715,2021-04-14T20:23:32.715,1.730,53.902,-3.963,13.049
1618424612723,2021-04-14T20:23:32.723,1.738,58.110,3.659,17.988
1618424612734,2021-04-14T20:23:32.734,1.749,60.366,9.024,21.524
1618424612744,2021-04-14T20:23:32.744,1.759,60.732,11.707,24.207
1618424612754,2021-04-14T20:23:32.754,1.769,59.390,11.402,26.280
1618424612764,2021-04-14T20:23:32.764,1.779,56.890,10.488,27.866
1618424612775,2021-04-14T20:23:32.775,1.790,53.780,8.720,28.659
1618424612784,2021-04-14T20:23:32.784,1.799,49.756,6.524,29.146
1618424612794,2021-04-14T20:23:32.794,1.809,44.207,4.329,29.329
1618424612804,2021-04-14T20:23:32.804,1.819,38.232,2.134,29.390
1618424612814,2021-04-14T20:23:32.814,1.829,31.829,0.854,28.963
1618424612825,2021-04-14T20:23:32.825,1.840,25.183,0.488,27.988
1618424612835,2021-04-14T20:23:32.835,1.850,18.354,0.122,26.585
1618424612844,2021-04-14T20:23:32.844,1.859,12.317,-0.549,25.061
1618424612854,2021-04-14T20:23:32.854,1.869,6.098,-1.098,23.049
1618424612864,2021-04-14T20:23:32.864,1.879,-0.061,-0.366,21.098
1618424612874,2021-04-14T20:23:32.874,1.889,-5.854,1.890,18.841
1618424612885,2021-04-14T20:23:32.885,1.900,-11.098,3.841,15.854
1618424612893,2021-04-14T20:23:32.893,1.908,-15.793,5.671,12.134
1618424612904,2021-04-14T20:23:32.904,1.919,-20.610,8.232,8.476
1618424612914,2021-04-14T20:23:32.914,1.929,-25.061,9.146,4.085
1618424612924,2021-04-14T20:23:32.924,1.939,-29.207,8.780,-1.037
1618424612934,2021-04-14T20:23:32.934,1.949,-33.171,9.451,-6.220
1618424612945,2021-04-14T20:23:32.945,1.960,-36.524,12.012,-11.402
1618424612953,2021-04-14T20:23:32.953,1.968,-39.390,16.280,-16.463
1618424612964,2021-04-14T20:23:32.964,1.979,-41.585,22.134,-20.732
1618424612974,2021-04-14T20:23:32.974,1.989,-43.049,27.988,-25.549
1618424612984,2021-04-14T20:23:32.984,1.999,-44.390,36.037,-29.451
1618424612994,2021-04-14T20:23:32.994,2.009,-44.695,43.537,-32.927
1618424613005,2021-04-14T20:23:33.005,2.020,-44.085,47.439,-36.037
1618424613014,2021-04-14T20:23:33.014,2.029,-43.354,47.744,-38.537
1618424613024,2021-04-14T20:23:33.024,2.039,-42.256,47.988,-39.268
1618424613034,2021-04-14T20:23:33.034,2.049,-40.610,47.256,-38.537
1618424613044,2021-04-14T20:23:33.044,2.059,-38.902,44.390,-37.012
1618424613055,2021-04-14T20:23:33.055,2.070,-37.500,40.488,-34.268
1618424613063,2021-04-14T20:23:33.063,2.078,-36.280,37.561,-30.549
1618424613074,2021-04-14T20:23:33.074,2.089,-35.122,35.183,-26.280
1618424613084,2021-04-14T20:23:33.084,2.099,-34.329,32.195,-21.707
1618424613094,2021-04-14T20:23:33.094,2.109,-34.085,29.146,-16.890
1618424613104,2021-04-14T20:23:33.104,2.119,-33.720,27.134,-12.439
1618424613115,2021-04-14T20:23:33.115,2.130,-33.110,24.329,-8.476
1618424613123,2021-04-14T20:23:33.123,2.138,-32.744,21.341,-5.244
1618424613134,2021-04-14T20:23:33.134,2.149,-32.561,19.268,-2.805
1618424613144,2021-04-14T20:23:33.144,2.159,-32.744,18.415,-0.976
1618424613154,2021-04-14T20:23:33.154,2.169,-32.744,17.927,0.244
1618424613164,2021-04-14T20:23:33.164,2.179,-32.744,16.951,0.427
1618424613175,2021-04-14T20:23:33.175,2.190,-33.110,16.159,0.061
1618424613183,2021-04-14T20:23:33.183,2.198,-33.354,15.854,-0.854
1618424613194,2021-04-14T20:23:33.194,2.209,-33.354,15.427,-2.134
1618424613204,2021-04-14T20:23:33.204,2.219,-33.293,14.146,-3.780
1618424613214,2021-04-14T20:23:33.214,2.229,-33.293,12.622,-5.610
1618424613224,2021-04-14T20:23:33.224,2.239,-32.683,11.768,-7.378
1618424613233,2021-04-14T20:23:33.233,2.248,-31.524,11.098,-9.085
1618424613243,2021-04-14T20:23:33.243,2.258,-29.756,9.329,-10.671
1618424613254,2021-04-14T20:23:33.254,2.269,-27.439,6.768,-12.012
1618424613264,2021-04-14T20:23:33.264,2.279,-25.061,5.366,-12.317
1618424613274,2021-04-14T20:23:33.274,2.289,-22.073,3.537,-12.805
1618424613285,2021-04-14T20:23:33.285,2.300,-19.085,1.585,-12.866
1618424613293,2021-04-14T20:23:33.293,2.308,-16.220,0.671,-12.378
1618424613304,2021-04-14T20:23:33.304,2.319,-13.537,0.122,-11.707
1618424613314,2021-04-14T20:23:33.314,2.329,-11.220,-2.744,-11.524
1618424613324,2021-04-14T20:23:33.324,2.339,-9.878,-6.768,-11.768
1618424613334,2021-04-14T20:23:33.334,2.349,-9.329,-7.012,-11.220
1618424613345,2021-04-14T20:23:33.345,2.360,-9.085,-7.073,-11.098
1618424613353,2021-04-14T20:23:33.353,2.368,-9.085,-7.866,-11.159
1618424613364,2021-04-14T20:23:33.364,2.379,-8.902,-8.598,-10.976
1618424613374,2021-04-14T20:23:33.374,2.389,-8.415,-9.512,-10.793
1618424613384,2021-04-14T20:23:33.384,2.399,-7.500,-10.488,-10.488
1618424613394,2021-04-14T20:23:33.394,2.409,-6.159,-11.524,-9.756
1618424613403,2021-04-14T20:23:33.403,2.418,-4.512,-11.890,-8.476
1618424613413,2021-04-14T20:23:33.413,2.428,-2.561,-11.402,-6.768
1618424613424,2021-04-14T20:23:33.424,2.439,-0.549,-10.793,-4.878
1618424613434,2021-04-14T20:23:33.434,2.449,1.585,-10.549,-2.561
1618424613444,2021-04-14T20:23:33.444,2.459,3.963,-9.756,0.000
1618424613454,2021-04-14T20:23:33.454,2.469,6.098,-9.146,2.256
1618424613463,2021-04-14T20:23:33.463,2.478,7.866,-9.207,4.512
1618424613473,2021-04-14T20:23:33.473,2.488,9.634,-9.268,6.463
1618424613484,2021-04-14T20:23:33.484,2.499,11.402,-8.232,8.171
1618424613494,2021-04-14T20:23:33.494,2.509,13.110,-6.829,9.390
1618424613504,2021-04-14T20:23:33.504,2.519,14.634,-5.610,9.695
1618424613513,2021-04-14T20:23:33.513,2.528,15.915,-4.268,8.963
1618424613523,2021-04-14T20:23:33.523,2.538,17.561,-2.134,7.256
1618424613534,2021-04-14T20:23:33.534,2.549,19.756,1.220,5.000
1618424613544,2021-04-14T20:23:33.544,2.559,22.195,4.939,2.317
1618424613554,2021-04-14T20:23:33.554,2.569,24.573,8.963,-0.427
1618424613564,2021-04-14T20:23:33.564,2.579,27.073,13.232,-2.927
1618424613573,2021-04-14T20:23:33.573,2.588,29.939,17.439,-5.000
1618424613583,2021-04-14T20:23:33.583,2.598,33.110,20.976,-6.768
1618424613594,2021-04-14T20:23:33.594,2.609,35.793,24.085,-7.866
1618424613604,2021-04-14T20:23:33.604,2.619,37.988,26.951,-8.354
1618424613614,2021-04-14T20:23:33.614,2.629,39.512,29.268,-7.988
1618424613624,2021-04-14T20:23:33.624,2.639,40.244,30.183,-6.951
1618424613633,2021-04-14T20:23:33.633,2.648,40.427,29.024,-5.244
1618424613643,2021-04-14T20:23:33.643,2.658,40.122,27.378,-3.415
1618424613654,2021-04-14T20:23:33.654,2.669,38.963,26.524,-1.585
1618424613664,2021-04-14T20:23:33.664,2.679,37.439,26.280,0.610
1618424613674,2021-04-14T20:23:33.674,2.689,35.610,26.098,2.683
1618424613683,2021-04-14T20:23:33.683,2.698,33.598,25.549,4.573
1618424613693,2021-04-14T20:23:33.693,2.708,31.585,24.878,6.341
1618424613703,2021-04-14T20:23:33.703,2.718,29.329,23.902,7.866
1618424613714,2021-04-14T20:23:33.714,2.729,27.012,23.049,9.085
1618424613724,2021-04-14T20:23:33.724,2.739,24.878,22.622,10.244
1618424613734,2021-04-14T20:23:33.734,2.749,22.744,22.256,11.341
1618424613743,2021-04-14T20:23:33.743,2.758,20.671,21.951,12.134
1618424613753,2021-04-14T20:23:33.753,2.768,18.841,21.585,12.744
1618424613764,2021-04-14T20:23:33.764,2.779,16.646,21.768,12.988
1618424613774,2021-04-14T20:23:33.774,2.789,12.317,23.963,12.134
1618424613784,2021-04-14T20:23:33.784,2.799,4.207,23.049,6.890
1618424613794,2021-04-14T20:23:33.794,2.809,-8.293,12.195,-4.390
1618424613803,2021-04-14T20:23:33.803,2.818,-18.415,2.317,-14.512
1618424613813,2021-04-14T20:23:33.813,2.828,-23.537,4.695,-20.854
1618424613824,2021-04-14T20:23:33.824,2.839,-27.805,20.061,-24.756
1618424613834,2021-04-14T20:23:33.834,2.849,-32.012,37.683,-28.659
1618424613844,2021-04-14T20:23:33.844,2.859,-33.293,49.146,-31.220
1618424613853,2021-04-14T20:23:33.853,2.868,-32.561,51.220,-32.012
1618424613863,2021-04-14T20:23:33.863,2.878,-32.927,47.378,-31.402
1618424613873,2021-04-14T20:23:33.873,2.888,-34.207,39.390,-30.305
1618424613884,2021-04-14T20:23:33.884,2.899,-36.951,29.756,-29.512
1618424613894,2021-04-14T20:23:33.894,2.909,-40.915,22.073,-28.659
1618424613904,2021-04-14T20:23:33.904,2.919,-45.793,17.500,-26.707
1618424613913,2021-04-14T20:23:33.913,2.928,-50.549,15.183,-23.720
1618424613923,2021-04-14T20:23:33.923,2.938,-54.085,11.037,-21.098
1618424613933,2021-04-14T20:23:33.933,2.948,-55.183,5.183,-19.085
1618424613944,2021-04-14T20:23:33.944,2.959,-52.744,-0.549,-17.439
1618424613954,2021-04-14T20:23:33.954,2.969,-45.732,-6.402,-16.037
1618424613964,2021-04-14T20:23:33.964,2.979,-33.902,-11.280,-14.207
1618424613973,2021-04-14T20:23:33.973,2.988,-19.512,-12.866,-11.159
1618424613983,2021-04-14T20:23:33.983,2.998,-4.756,-10.915,-8.171
1618424613993,2021-04-14T20:23:33.993,3.008,8.171,-6.098,-5.122
1618424614004,2021-04-14T20:23:34.004,3.019,18.598,-1.280,-2.073
1618424614014,2021-04-14T20:23:34.014,3.029,26.280,-1.524,0.915
1618424614023,2021-04-14T20:23:34.023,3.038,30.793,-4.268,4.329
1618424614033,2021-04-14T20:23:34.033,3.048,32.866,-6.768,7.622
1618424614043,2021-04-14T20:23:34.043,3.058,33.659,-11.829,9.634
1618424614054,2021-04-14T20:23:34.054,3.069,33.415,-17.256,9.939
1618424614064,2021-04-14T20:23:34.064,3.079,32.134,-20.183,9.756
1618424614074,2021-04-14T20:23:34.074,3.089,30.854,-20.976,9.756
1618424614083,2021-04-14T20:23:34.083,3.098,29.512,-19.634,9.695
1618424614093,2021-04-14T20:23:34.093,3.108,28.110,-17.317,9.878
1618424614103,2021-04-14T20:23:34.103,3.118,26.707,-16.280,10.366
1618424614114,2021-04-14T20:23:34.114,3.129,25.427,-16.159,11.402
1618424614124,2021-04-14T20:23:34.124,3.139,23.720,-16.524,12.561
1618424614133,2021-04-14T20:23:34.133,3.148,21.646,-17.134,13.902
1618424614143,2021-04-14T20:23:34.143,3.158,19.268,-17.439,15.000
1618424614153,2021-04-14T20:23:34.153,3.168,16.402,-16.951,15.610
1618424614163,2021-04-14T20:23:34.163,3.178,13.354,-15.122,15.366
1618424614174,2021-04-14T20:23:34.174,3.189,10.549,-12.317,14.512
1618424614184,2021-04-14T20:23:34.184,3.199,7.988,-8.963,12.866
1618424614193,2021-04-14T20:23:34.193,3.208,5.854,-5.122,10.488
1618424614203,2021-04-14T20:23:34.203,3.218,4.146,-0.915,7.927
1618424614213,2021-04-14T20:23:34.213,3.228,2.683,3.720,5.244
1618424614223,2021-04-14T20:23:34.223,3.238,1.524,7.317,2.683
1618424614234,2021-04-14T20:23:34.234,3.249,0.610,10.549,0.976
1618424614244,2021-04-14T20:23:34.244,3.259,-0.122,12.622,-0.244
1618424614253,2021-04-14T20:23:34.253,3.268,-0.732,13.232,-0.854
1618424614263,2021-04-14T20:23:34.263,3.278,-0.793,12.927,-0.976
1618424614273,2021-04-14T20:23:34.273,3.288,-0.671,12.317,-0.793
1618424614284,2021-04-14T20:23:34.284,3.299,-0.122,11.707,-0.244
1618424614294,2021-04-14T20:23:34.294,3.309,1.037,10.915,0.488
1618424614303,2021-04-14T20:23:34.303,3.318,2.378,9.451,1.402
1618424614313,2021-04-14T20:23:34.313,3.328,4.024,7.683,2.378
1618424614323,2021-04-14T20:23:34.323,3.338,5.915,6.463,3.110
1618424614333,2021-04-14T20:23:34.333,3.348,7.805,5.671,3.841
1618424614344,2021-04-14T20:23:34.344,3.359,9.634,4.939,4.634
1618424614354,2021-04-14T20:23:34.354,3.369,11.280,4.024,5.000
1618424614363,2021-04-14T20:23:34.363,3.378,12.561,2.866,5.244
1618424614373,2021-04-14T20:23:34.373,3.388,13.720,1.951,5.610
1618424614383,2021-04-14T20:23:34.383,3.398,14.573,2.439,6.098
1618424614393,2021-04-14T20:23:34.393,3.408,15.000,3.415,6.646
1618424614404,2021-04-14T20:23:34.404,3.419,15.549,1.829,6.585
1618424614414,2021-04-14T20:23:34.414,3.429,16.159,0.061,6.768
1618424614423,2021-04-14T20:23:34.423,3.438,16.402,-1.220,6.951
1618424614433,2021-04-14T20:23:34.433,3.448,16.707,-2.317,6.829
1618424614443,2021-04-14T20:23:34.443,3.458,16.951,-3.415,6.646
1618424614453,2021-04-14T20:23:34.453,3.468,17.317,-4.573,6.585
1618424614464,2021-04-14T20:23:34.464,3.479,17.622,-5.427,6.585
1618424614472,2021-04-14T20:23:34.472,3.487,17.805,-5.793,6.585
1618424614483,2021-04-14T20:23:34.483,3.498,17.805,-6.341,6.646
1618424614493,2021-04-14T20:23:34.493,3.508,17.744,-7.195,6.829
1618424614503,2021-04-14T20:23:34.503,3.518,17.378,-8.110,7.134
1618424614514,2021-04-14T20:23:34.514,3.529,16.951,-9.512,7.500
1618424614524,2021-04-14T20:23:34.524,3.539,16.341,-10.915,7.683
1618424614533,2021-04-14T20:23:34.533,3.548,15.732,-12.256,7.927
1618424614543,2021-04-14T20:23:34.543,3.558,15.000,-13.049,7.988
1618424614553,2021-04-14T20:23:34.553,3.568,14.268,-13.537,8.049
1618424614563,2021-04-14T20:23:34.563,3.578,13.415,-14.024,7.927
1618424614574,2021-04-14T20:23:34.574,3.589,12.744,-14.329,7.805
1618424614584,2021-04-14T20:23:34.584,3.599,11.951,-14.329,7.622
1618424614593,2021-04-14T20:23:34.593,3.608,10.976,-14.451,7.256
