epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618424610955,2021-04-14T20:23:30.955,0.000,-0.336,-0.900,0.352
1618424610966,2021-04-14T20:23:30.966,0.011,-0.336,-0.932,0.449
1618424610974,2021-04-14T20:23:30.974,0.019,-0.331,-0.950,0.555
1618424610985,2021-04-14T20:23:30.985,0.030,-0.326,-0.950,0.635
1618424610995,2021-04-14T20:23:30.995,0.040,-0.300,-0.947,0.701
1618424611005,2021-04-14T20:23:31.005,0.050,-0.286,-0.929,0.733
1618424611015,2021-04-14T20:23:31.015,0.060,-0.282,-0.914,0.740
1618424611026,2021-04-14T20:23:31.026,0.071,-0.271,-0.896,0.724
1618424611035,2021-04-14T20:23:31.035,0.080,-0.280,-0.870,0.683
1618424611045,2021-04-14T20:23:31.045,0.090,-0.290,-0.844,0.641
1618424611055,2021-04-14T20:23:31.055,0.100,-0.313,-0.825,0.604
1618424611065,2021-04-14T20:23:31.065,0.110,-0.323,-0.809,0.566
1618424611076,2021-04-14T20:23:31.076,0.121,-0.328,-0.808,0.540
1618424611086,2021-04-14T20:23:31.086,0.131,-0.348,-0.815,0.523
1618424611095,2021-04-14T20:23:31.095,0.140,-0.354,-0.820,0.514
1618424611105,2021-04-14T20:23:31.105,0.150,-0.349,-0.824,0.495
1618424611115,2021-04-14T20:23:31.115,0.160,-0.333,-0.817,0.465
1618424611125,2021-04-14T20:23:31.125,0.170,-0.319,-0.823,0.424
1618424611136,2021-04-14T20:23:31.136,0.181,-0.325,-0.828,0.388
1618424611144,2021-04-14T20:23:31.144,0.189,-0.342,-0.850,0.370
1618424611155,2021-04-14T20:23:31.155,0.200,-0.348,-0.882,0.356
1618424611165,2021-04-14T20:23:31.165,0.210,-0.357,-0.907,0.352
1618424611175,2021-04-14T20:23:31.175,0.220,-0.384,-0.932,0.373
1618424611185,2021-04-14T20:23:31.185,0.230,-0.399,-0.939,0.397
1618424611196,2021-04-14T20:23:31.196,0.241,-0.395,-0.922,0.408
1618424611204,2021-04-14T20:23:31.204,0.249,-0.375,-0.896,0.401
1618424611215,2021-04-14T20:23:31.215,0.260,-0.361,-0.873,0.376
1618424611225,2021-04-14T20:23:31.225,0.270,-0.358,-0.850,0.358
1618424611235,2021-04-14T20:23:31.235,0.280,-0.357,-0.848,0.365
1618424611245,2021-04-14T20:23:31.245,0.290,-0.348,-0.859,0.391
1618424611254,2021-04-14T20:23:31.254,0.299,-0.357,-0.868,0.417
1618424611264,2021-04-14T20:23:31.264,0.309,-0.351,-0.869,0.439
1618424611275,2021-04-14T20:23:31.275,0.320,-0.324,-0.874,0.445
1618424611285,2021-04-14T20:23:31.285,0.330,-0.299,-0.890,0.451
1618424611295,2021-04-14T20:23:31.295,0.340,-0.272,-0.919,0.466
1618424611306,2021-04-14T20:23:31.306,0.351,-0.261,-0.949,0.486
1618424611314,2021-04-14T20:23:31.314,0.359,-0.259,-0.972,0.521
1618424611325,2021-04-14T20:23:31.325,0.370,-0.273,-0.990,0.558
1618424611335,2021-04-14T20:23:31.335,0.380,-0.280,-0.990,0.590
1618424611345,2021-04-14T20:23:31.345,0.390,-0.267,-0.981,0.609
1618424611355,2021-04-14T20:23:31.355,0.400,-0.247,-0.958,0.599
1618424611366,2021-04-14T20:23:31.366,0.411,-0.219,-0.927,0.565
1618424611374,2021-04-14T20:23:31.374,0.419,-0.164,-0.890,0.525
1618424611385,2021-04-14T20:23:31.385,0.430,-0.080,-0.859,0.480
1618424611395,2021-04-14T20:23:31.395,0.440,0.039,-0.823,0.434
1618424611405,2021-04-14T20:23:31.405,0.450,0.145,-0.801,0.402
1618424611415,2021-04-14T20:23:31.415,0.460,0.194,-0.790,0.386
1618424611424,2021-04-14T20:23:31.424,0.469,0.208,-0.786,0.396
1618424611434,2021-04-14T20:23:31.434,0.479,0.167,-0.787,0.424
1618424611445,2021-04-14T20:23:31.445,0.490,0.116,-0.791,0.440
1618424611455,2021-04-14T20:23:31.455,0.500,0.086,-0.792,0.430
1618424611465,2021-04-14T20:23:31.465,0.510,0.069,-0.791,0.389
1618424611475,2021-04-14T20:23:31.475,0.520,0.061,-0.797,0.351
1618424611484,2021-04-14T20:23:31.484,0.529,0.053,-0.812,0.319
1618424611494,2021-04-14T20:23:31.494,0.539,0.042,-0.839,0.310
1618424611505,2021-04-14T20:23:31.505,0.550,0.011,-0.867,0.328
1618424611515,2021-04-14T20:23:31.515,0.560,-0.020,-0.884,0.365
1618424611525,2021-04-14T20:23:31.525,0.570,-0.012,-0.887,0.386
1618424611535,2021-04-14T20:23:31.535,0.580,0.013,-0.881,0.395
1618424611544,2021-04-14T20:23:31.544,0.589,0.029,-0.877,0.393
1618424611555,2021-04-14T20:23:31.555,0.600,0.049,-0.866,0.380
1618424611565,2021-04-14T20:23:31.565,0.610,0.064,-0.853,0.367
1618424611575,2021-04-14T20:23:31.575,0.620,0.067,-0.844,0.364
1618424611585,2021-04-14T20:23:31.585,0.630,0.062,-0.829,0.356
1618424611594,2021-04-14T20:23:31.594,0.639,0.048,-0.814,0.354
1618424611604,2021-04-14T20:23:31.604,0.649,0.026,-0.801,0.354
1618424611615,2021-04-14T20:23:31.615,0.660,0.015,-0.788,0.351
1618424611625,2021-04-14T20:23:31.625,0.670,0.000,-0.775,0.347
1618424611635,2021-04-14T20:23:31.635,0.680,-0.012,-0.775,0.349
1618424611645,2021-04-14T20:23:31.645,0.690,-0.036,-0.781,0.337
1618424611654,2021-04-14T20:23:31.654,0.699,-0.072,-0.789,0.320
1618424611664,2021-04-14T20:23:31.664,0.709,-0.112,-0.785,0.301
1618424611675,2021-04-14T20:23:31.675,0.720,-0.144,-0.789,0.294
1618424611685,2021-04-14T20:23:31.685,0.730,-0.171,-0.797,0.297
1618424611695,2021-04-14T20:23:31.695,0.740,-0.196,-0.800,0.308
1618424611705,2021-04-14T20:23:31.705,0.750,-0.213,-0.804,0.315
1618424611714,2021-04-14T20:23:31.714,0.759,-0.230,-0.815,0.333
1618424611724,2021-04-14T20:23:31.724,0.769,-0.245,-0.833,0.352
1618424611735,2021-04-14T20:23:31.735,0.780,-0.258,-0.863,0.377
1618424611745,2021-04-14T20:23:31.745,0.790,-0.287,-0.894,0.416
1618424611755,2021-04-14T20:23:31.755,0.800,-0.319,-0.936,0.464
1618424611764,2021-04-14T20:23:31.764,0.809,-0.365,-0.981,0.522
1618424611774,2021-04-14T20:23:31.774,0.819,-0.414,-1.016,0.571
1618424611785,2021-04-14T20:23:31.785,0.830,-0.434,-1.032,0.603
1618424611795,2021-04-14T20:23:31.795,0.840,-0.471,-1.017,0.571
1618424611805,2021-04-14T20:23:31.805,0.850,-0.479,-0.995,0.524
1618424611815,2021-04-14T20:23:31.815,0.860,-0.446,-0.963,0.475
1618424611824,2021-04-14T20:23:31.824,0.869,-0.383,-0.937,0.419
1618424611834,2021-04-14T20:23:31.834,0.879,-0.329,-0.915,0.349
1618424611845,2021-04-14T20:23:31.845,0.890,-0.336,-0.897,0.286
1618424611855,2021-04-14T20:23:31.855,0.900,-0.366,-0.899,0.241
1618424611865,2021-04-14T20:23:31.865,0.910,-0.412,-0.925,0.228
1618424611875,2021-04-14T20:23:31.875,0.920,-0.478,-0.966,0.244
1618424611884,2021-04-14T20:23:31.884,0.929,-0.532,-1.007,0.268
1618424611894,2021-04-14T20:23:31.894,0.939,-0.567,-1.012,0.281
1618424611905,2021-04-14T20:23:31.905,0.950,-0.587,-0.994,0.273
1618424611915,2021-04-14T20:23:31.915,0.960,-0.595,-0.960,0.255
1618424611925,2021-04-14T20:23:31.925,0.970,-0.583,-0.930,0.236
1618424611934,2021-04-14T20:23:31.934,0.979,-0.553,-0.907,0.226
1618424611944,2021-04-14T20:23:31.944,0.989,-0.514,-0.899,0.245
1618424611954,2021-04-14T20:23:31.954,0.999,-0.496,-0.908,0.304
1618424611965,2021-04-14T20:23:31.965,1.010,-0.497,-0.934,0.380
1618424611975,2021-04-14T20:23:31.975,1.020,-0.501,-0.966,0.475
1618424611985,2021-04-14T20:23:31.985,1.030,-0.516,-0.996,0.563
1618424611994,2021-04-14T20:23:31.994,1.039,-0.521,-1.015,0.624
1618424612004,2021-04-14T20:23:32.004,1.049,-0.504,-1.017,0.652
1618424612014,2021-04-14T20:23:32.014,1.059,-0.491,-1.008,0.636
1618424612025,2021-04-14T20:23:32.025,1.070,-0.459,-1.007,0.605
1618424612035,2021-04-14T20:23:32.035,1.080,-0.398,-1.010,0.571
1618424612045,2021-04-14T20:23:32.045,1.090,-0.348,-1.012,0.527
1618424612054,2021-04-14T20:23:32.054,1.099,-0.313,-1.013,0.480
1618424612064,2021-04-14T20:23:32.064,1.109,-0.269,-1.023,0.458
1618424612075,2021-04-14T20:23:32.075,1.120,-0.254,-1.037,0.427
1618424612085,2021-04-14T20:23:32.085,1.130,-0.293,-1.038,0.375
1618424612095,2021-04-14T20:23:32.095,1.140,-0.301,-1.034,0.342
1618424612104,2021-04-14T20:23:32.104,1.149,-0.294,-1.028,0.320
1618424612114,2021-04-14T20:23:32.114,1.159,-0.290,-1.024,0.309
1618424612124,2021-04-14T20:23:32.124,1.169,-0.275,-1.008,0.307
1618424612135,2021-04-14T20:23:32.135,1.180,-0.276,-0.987,0.300
1618424612145,2021-04-14T20:23:32.145,1.190,-0.277,-0.967,0.287
1618424612155,2021-04-14T20:23:32.155,1.200,-0.257,-0.946,0.277
1618424612164,2021-04-14T20:23:32.164,1.209,-0.234,-0.928,0.270
1618424612174,2021-04-14T20:23:32.174,1.219,-0.231,-0.920,0.261
1618424612184,2021-04-14T20:23:32.184,1.229,-0.214,-0.917,0.262
1618424612195,2021-04-14T20:23:32.195,1.240,-0.193,-0.905,0.265
1618424612205,2021-04-14T20:23:32.205,1.250,-0.181,-0.888,0.272
1618424612214,2021-04-14T20:23:32.214,1.259,-0.165,-0.869,0.282
1618424612224,2021-04-14T20:23:32.224,1.269,-0.137,-0.850,0.297
1618424612234,2021-04-14T20:23:32.234,1.279,-0.092,-0.828,0.310
1618424612244,2021-04-14T20:23:32.244,1.289,-0.045,-0.810,0.323
1618424612255,2021-04-14T20:23:32.255,1.300,0.000,-0.786,0.334
1618424612265,2021-04-14T20:23:32.265,1.310,0.040,-0.759,0.340
1618424612274,2021-04-14T20:23:32.274,1.319,0.079,-0.750,0.344
1618424612284,2021-04-14T20:23:32.284,1.329,0.096,-0.740,0.345
1618424612294,2021-04-14T20:23:32.294,1.339,0.099,-0.731,0.348
1618424612305,2021-04-14T20:23:32.305,1.350,0.084,-0.734,0.359
1618424612315,2021-04-14T20:23:32.315,1.360,0.067,-0.746,0.367
1618424612325,2021-04-14T20:23:32.325,1.370,0.036,-0.757,0.374
1618424612334,2021-04-14T20:23:32.334,1.379,0.002,-0.775,0.380
1618424612344,2021-04-14T20:23:32.344,1.389,-0.025,-0.792,0.388
1618424612354,2021-04-14T20:23:32.354,1.399,-0.046,-0.814,0.403
1618424612365,2021-04-14T20:23:32.365,1.410,-0.050,-0.831,0.425
1618424612375,2021-04-14T20:23:32.375,1.420,-0.059,-0.847,0.446
1618424612384,2021-04-14T20:23:32.384,1.429,-0.085,-0.858,0.460
1618424612394,2021-04-14T20:23:32.394,1.439,-0.104,-0.862,0.475
1618424612404,2021-04-14T20:23:32.404,1.449,-0.104,-0.857,0.479
1618424612414,2021-04-14T20:23:32.414,1.459,-0.104,-0.850,0.476
1618424612425,2021-04-14T20:23:32.425,1.470,-0.105,-0.836,0.484
1618424612435,2021-04-14T20:23:32.435,1.480,-0.117,-0.836,0.484
1618424612444,2021-04-14T20:23:32.444,1.489,-0.105,-0.826,0.482
1618424612454,2021-04-14T20:23:32.454,1.499,-0.101,-0.818,0.475
1618424612464,2021-04-14T20:23:32.464,1.509,-0.101,-0.814,0.465
1618424612474,2021-04-14T20:23:32.474,1.519,-0.099,-0.808,0.445
1618424612485,2021-04-14T20:23:32.485,1.530,-0.106,-0.809,0.415
1618424612495,2021-04-14T20:23:32.495,1.540,-0.121,-0.812,0.389
1618424612504,2021-04-14T20:23:32.504,1.549,-0.135,-0.824,0.373
1618424612514,2021-04-14T20:23:32.514,1.559,-0.134,-0.843,0.364
1618424612524,2021-04-14T20:23:32.524,1.569,-0.133,-0.865,0.355
1618424612535,2021-04-14T20:23:32.535,1.580,-0.150,-0.896,0.353
1618424612545,2021-04-14T20:23:32.545,1.590,-0.181,-0.929,0.358
1618424612554,2021-04-14T20:23:32.554,1.599,-0.208,-0.965,0.364
1618424612564,2021-04-14T20:23:32.564,1.609,-0.231,-1.003,0.370
1618424612574,2021-04-14T20:23:32.574,1.619,-0.248,-1.042,0.374
1618424612584,2021-04-14T20:23:32.584,1.629,-0.269,-1.083,0.389
1618424612595,2021-04-14T20:23:32.595,1.640,-0.300,-1.110,0.394
1618424612605,2021-04-14T20:23:32.605,1.650,-0.343,-1.128,0.384
1618424612614,2021-04-14T20:23:32.614,1.659,-0.344,-1.131,0.364
1618424612624,2021-04-14T20:23:32.624,1.669,-0.330,-1.138,0.376
1618424612634,2021-04-14T20:23:32.634,1.679,-0.355,-1.148,0.407
1618424612644,2021-04-14T20:23:32.644,1.689,-0.407,-1.179,0.428
1618424612655,2021-04-14T20:23:32.655,1.700,-0.456,-1.189,0.453
1618424612665,2021-04-14T20:23:32.665,1.710,-0.447,-1.185,0.490
1618424612674,2021-04-14T20:23:32.674,1.719,-0.400,-1.167,0.518
1618424612684,2021-04-14T20:23:32.684,1.729,-0.348,-1.129,0.532
1618424612694,2021-04-14T20:23:32.694,1.739,-0.331,-1.099,0.535
1618424612704,2021-04-14T20:23:32.704,1.749,-0.348,-1.064,0.524
1618424612715,2021-04-14T20:23:32.715,1.760,-0.365,-1.016,0.505
1618424612723,2021-04-14T20:23:32.723,1.768,-0.378,-0.953,0.483
1618424612734,2021-04-14T20:23:32.734,1.779,-0.405,-0.892,0.460
1618424612744,2021-04-14T20:23:32.744,1.789,-0.415,-0.838,0.446
1618424612754,2021-04-14T20:23:32.754,1.799,-0.425,-0.795,0.444
1618424612764,2021-04-14T20:23:32.764,1.809,-0.423,-0.747,0.434
1618424612775,2021-04-14T20:23:32.775,1.820,-0.424,-0.701,0.412
1618424612784,2021-04-14T20:23:32.784,1.829,-0.420,-0.662,0.395
1618424612794,2021-04-14T20:23:32.794,1.839,-0.408,-0.627,0.377
1618424612804,2021-04-14T20:23:32.804,1.849,-0.374,-0.593,0.370
1618424612814,2021-04-14T20:23:32.814,1.859,-0.342,-0.568,0.366
1618424612825,2021-04-14T20:23:32.825,1.870,-0.333,-0.552,0.367
1618424612835,2021-04-14T20:23:32.835,1.880,-0.316,-0.551,0.375
1618424612844,2021-04-14T20:23:32.844,1.889,-0.301,-0.549,0.382
1618424612854,2021-04-14T20:23:32.854,1.899,-0.281,-0.546,0.385
1618424612864,2021-04-14T20:23:32.864,1.909,-0.245,-0.549,0.399
1618424612874,2021-04-14T20:23:32.874,1.919,-0.209,-0.555,0.400
1618424612885,2021-04-14T20:23:32.885,1.930,-0.181,-0.569,0.409
1618424612893,2021-04-14T20:23:32.893,1.938,-0.171,-0.590,0.419
1618424612904,2021-04-14T20:23:32.904,1.949,-0.183,-0.616,0.415
1618424612914,2021-04-14T20:23:32.914,1.959,-0.195,-0.648,0.418
1618424612924,2021-04-14T20:23:32.924,1.969,-0.201,-0.688,0.432
1618424612934,2021-04-14T20:23:32.934,1.979,-0.198,-0.730,0.456
1618424612945,2021-04-14T20:23:32.945,1.990,-0.195,-0.773,0.476
1618424612953,2021-04-14T20:23:32.953,1.998,-0.176,-0.811,0.496
1618424612964,2021-04-14T20:23:32.964,2.009,-0.159,-0.845,0.503
1618424612974,2021-04-14T20:23:32.974,2.019,-0.162,-0.887,0.501
1618424612984,2021-04-14T20:23:32.984,2.029,-0.105,-0.909,0.496
1618424612994,2021-04-14T20:23:32.994,2.039,-0.109,-0.934,0.482
1618424613005,2021-04-14T20:23:33.005,2.050,-0.107,-0.955,0.482
1618424613014,2021-04-14T20:23:33.014,2.059,-0.098,-0.983,0.488
1618424613024,2021-04-14T20:23:33.024,2.069,-0.083,-1.006,0.479
1618424613034,2021-04-14T20:23:33.034,2.079,-0.093,-1.009,0.464
1618424613044,2021-04-14T20:23:33.044,2.089,-0.110,-1.020,0.456
1618424613055,2021-04-14T20:23:33.055,2.100,-0.120,-1.035,0.451
1618424613063,2021-04-14T20:23:33.063,2.108,-0.129,-1.037,0.451
1618424613074,2021-04-14T20:23:33.074,2.119,-0.144,-1.037,0.447
1618424613084,2021-04-14T20:23:33.084,2.129,-0.150,-1.033,0.447
1618424613094,2021-04-14T20:23:33.094,2.139,-0.152,-1.027,0.454
1618424613104,2021-04-14T20:23:33.104,2.149,-0.153,-1.017,0.453
1618424613115,2021-04-14T20:23:33.115,2.160,-0.160,-1.002,0.449
1618424613123,2021-04-14T20:23:33.123,2.168,-0.166,-0.978,0.448
1618424613134,2021-04-14T20:23:33.134,2.179,-0.167,-0.955,0.444
1618424613144,2021-04-14T20:23:33.144,2.189,-0.169,-0.939,0.435
1618424613154,2021-04-14T20:23:33.154,2.199,-0.173,-0.917,0.429
1618424613164,2021-04-14T20:23:33.164,2.209,-0.181,-0.902,0.425
1618424613173,2021-04-14T20:23:33.173,2.218,-0.187,-0.895,0.421
1618424613183,2021-04-14T20:23:33.183,2.228,-0.198,-0.882,0.424
1618424613194,2021-04-14T20:23:33.194,2.239,-0.213,-0.872,0.427
1618424613204,2021-04-14T20:23:33.204,2.249,-0.217,-0.858,0.430
1618424613214,2021-04-14T20:23:33.214,2.259,-0.214,-0.847,0.435
1618424613224,2021-04-14T20:23:33.224,2.269,-0.212,-0.844,0.446
1618424613233,2021-04-14T20:23:33.233,2.278,-0.224,-0.842,0.464
1618424613243,2021-04-14T20:23:33.243,2.288,-0.241,-0.838,0.478
1618424613254,2021-04-14T20:23:33.254,2.299,-0.245,-0.841,0.500
1618424613264,2021-04-14T20:23:33.264,2.309,-0.247,-0.839,0.510
1618424613274,2021-04-14T20:23:33.274,2.319,-0.266,-0.838,0.515
1618424613285,2021-04-14T20:23:33.285,2.330,-0.264,-0.840,0.521
1618424613293,2021-04-14T20:23:33.293,2.338,-0.255,-0.843,0.515
1618424613304,2021-04-14T20:23:33.304,2.349,-0.262,-0.847,0.493
1618424613314,2021-04-14T20:23:33.314,2.359,-0.298,-0.843,0.455
1618424613324,2021-04-14T20:23:33.324,2.369,-0.248,-0.856,0.455
1618424613334,2021-04-14T20:23:33.334,2.379,-0.232,-0.871,0.438
1618424613343,2021-04-14T20:23:33.343,2.388,-0.249,-0.891,0.408
1618424613353,2021-04-14T20:23:33.353,2.398,-0.248,-0.911,0.387
1618424613364,2021-04-14T20:23:33.364,2.409,-0.257,-0.930,0.377
1618424613374,2021-04-14T20:23:33.374,2.419,-0.256,-0.952,0.372
1618424613384,2021-04-14T20:23:33.384,2.429,-0.248,-0.975,0.362
1618424613394,2021-04-14T20:23:33.394,2.439,-0.245,-0.992,0.358
1618424613403,2021-04-14T20:23:33.403,2.448,-0.234,-1.002,0.355
1618424613413,2021-04-14T20:23:33.413,2.458,-0.219,-1.003,0.351
1618424613424,2021-04-14T20:23:33.424,2.469,-0.205,-1.008,0.340
1618424613434,2021-04-14T20:23:33.434,2.479,-0.196,-1.010,0.336
1618424613444,2021-04-14T20:23:33.444,2.489,-0.182,-1.006,0.332
1618424613454,2021-04-14T20:23:33.454,2.499,-0.179,-1.000,0.331
1618424613463,2021-04-14T20:23:33.463,2.508,-0.172,-0.994,0.330
1618424613473,2021-04-14T20:23:33.473,2.518,-0.165,-0.992,0.323
1618424613484,2021-04-14T20:23:33.484,2.529,-0.161,-0.990,0.322
1618424613494,2021-04-14T20:23:33.494,2.539,-0.171,-0.984,0.322
1618424613504,2021-04-14T20:23:33.504,2.549,-0.173,-0.988,0.319
1618424613513,2021-04-14T20:23:33.513,2.558,-0.167,-1.013,0.312
1618424613523,2021-04-14T20:23:33.523,2.568,-0.170,-1.049,0.308
1618424613534,2021-04-14T20:23:33.534,2.579,-0.187,-1.074,0.298
1618424613544,2021-04-14T20:23:33.544,2.589,-0.208,-1.093,0.296
1618424613554,2021-04-14T20:23:33.554,2.599,-0.227,-1.106,0.296
1618424613564,2021-04-14T20:23:33.564,2.609,-0.234,-1.111,0.298
1618424613573,2021-04-14T20:23:33.573,2.618,-0.221,-1.107,0.284
1618424613583,2021-04-14T20:23:33.583,2.628,-0.205,-1.093,0.270
1618424613594,2021-04-14T20:23:33.594,2.639,-0.186,-1.070,0.264
1618424613604,2021-04-14T20:23:33.604,2.649,-0.166,-1.049,0.253
1618424613614,2021-04-14T20:23:33.614,2.659,-0.159,-1.026,0.249
1618424613624,2021-04-14T20:23:33.624,2.669,-0.163,-1.004,0.244
1618424613633,2021-04-14T20:23:33.633,2.678,-0.160,-0.976,0.249
1618424613643,2021-04-14T20:23:33.643,2.688,-0.145,-0.942,0.252
1618424613654,2021-04-14T20:23:33.654,2.699,-0.138,-0.915,0.253
1618424613664,2021-04-14T20:23:33.664,2.709,-0.135,-0.881,0.245
1618424613674,2021-04-14T20:23:33.674,2.719,-0.137,-0.844,0.238
1618424613683,2021-04-14T20:23:33.683,2.728,-0.137,-0.809,0.231
1618424613693,2021-04-14T20:23:33.693,2.738,-0.135,-0.771,0.232
1618424613703,2021-04-14T20:23:33.703,2.748,-0.131,-0.735,0.233
1618424613714,2021-04-14T20:23:33.714,2.759,-0.127,-0.703,0.235
1618424613724,2021-04-14T20:23:33.724,2.769,-0.120,-0.664,0.237
1618424613734,2021-04-14T20:23:33.734,2.779,-0.116,-0.627,0.243
1618424613743,2021-04-14T20:23:33.743,2.788,-0.117,-0.605,0.246
1618424613753,2021-04-14T20:23:33.753,2.798,-0.124,-0.582,0.249
1618424613764,2021-04-14T20:23:33.764,2.809,-0.127,-0.555,0.236
1618424613774,2021-04-14T20:23:33.774,2.819,-0.124,-0.529,0.185
1618424613784,2021-04-14T20:23:33.784,2.829,-0.136,-0.574,0.124
1618424613793,2021-04-14T20:23:33.793,2.838,-0.224,-0.796,0.188
1618424613803,2021-04-14T20:23:33.803,2.848,-0.303,-0.989,0.297
1618424613813,2021-04-14T20:23:33.813,2.858,-0.354,-1.024,0.367
1618424613824,2021-04-14T20:23:33.824,2.869,-0.363,-1.003,0.355
1618424613834,2021-04-14T20:23:33.834,2.879,-0.413,-1.000,0.301
1618424613844,2021-04-14T20:23:33.844,2.889,-0.417,-0.976,0.243
1618424613853,2021-04-14T20:23:33.853,2.898,-0.346,-0.903,0.206
1618424613863,2021-04-14T20:23:33.863,2.908,-0.232,-0.850,0.198
1618424613873,2021-04-14T20:23:33.873,2.918,-0.117,-0.816,0.217
1618424613884,2021-04-14T20:23:33.884,2.929,-0.048,-0.803,0.267
1618424613894,2021-04-14T20:23:33.894,2.939,-0.035,-0.814,0.320
1618424613904,2021-04-14T20:23:33.904,2.949,-0.074,-0.845,0.368
1618424613913,2021-04-14T20:23:33.913,2.958,-0.125,-0.885,0.387
1618424613923,2021-04-14T20:23:33.923,2.968,-0.185,-0.932,0.405
1618424613933,2021-04-14T20:23:33.933,2.978,-0.243,-0.987,0.434
1618424613944,2021-04-14T20:23:33.944,2.989,-0.303,-1.041,0.471
1618424613954,2021-04-14T20:23:33.954,2.999,-0.360,-1.103,0.547
1618424613963,2021-04-14T20:23:33.963,3.008,-0.417,-1.156,0.661
1618424613973,2021-04-14T20:23:33.973,3.018,-0.447,-1.178,0.773
1618424613983,2021-04-14T20:23:33.983,3.028,-0.450,-1.168,0.849
1618424613993,2021-04-14T20:23:33.993,3.038,-0.438,-1.130,0.849
1618424614004,2021-04-14T20:23:34.004,3.049,-0.445,-1.083,0.774
1618424614014,2021-04-14T20:23:34.014,3.059,-0.448,-1.036,0.655
1618424614023,2021-04-14T20:23:34.023,3.068,-0.416,-0.990,0.556
1618424614033,2021-04-14T20:23:34.033,3.078,-0.404,-0.952,0.444
1618424614043,2021-04-14T20:23:34.043,3.088,-0.358,-0.928,0.358
1618424614054,2021-04-14T20:23:34.054,3.099,-0.299,-0.921,0.323
1618424614064,2021-04-14T20:23:34.064,3.109,-0.278,-0.925,0.302
1618424614074,2021-04-14T20:23:34.074,3.119,-0.271,-0.917,0.281
1618424614083,2021-04-14T20:23:34.083,3.128,-0.274,-0.901,0.273
1618424614093,2021-04-14T20:23:34.093,3.138,-0.280,-0.898,0.275
1618424614103,2021-04-14T20:23:34.103,3.148,-0.277,-0.893,0.270
1618424614114,2021-04-14T20:23:34.114,3.159,-0.261,-0.877,0.262
1618424614124,2021-04-14T20:23:34.124,3.169,-0.243,-0.861,0.258
1618424614133,2021-04-14T20:23:34.133,3.178,-0.220,-0.852,0.260
1618424614143,2021-04-14T20:23:34.143,3.188,-0.198,-0.842,0.264
1618424614153,2021-04-14T20:23:34.153,3.198,-0.173,-0.833,0.276
1618424614163,2021-04-14T20:23:34.163,3.208,-0.146,-0.833,0.292
1618424614174,2021-04-14T20:23:34.174,3.219,-0.126,-0.833,0.302
1618424614184,2021-04-14T20:23:34.184,3.229,-0.110,-0.838,0.316
1618424614193,2021-04-14T20:23:34.193,3.238,-0.094,-0.844,0.322
1618424614203,2021-04-14T20:23:34.203,3.248,-0.087,-0.852,0.329
1618424614213,2021-04-14T20:23:34.213,3.258,-0.087,-0.858,0.342
1618424614223,2021-04-14T20:23:34.223,3.268,-0.108,-0.870,0.353
1618424614234,2021-04-14T20:23:34.234,3.279,-0.132,-0.876,0.364
1618424614244,2021-04-14T20:23:34.244,3.289,-0.166,-0.885,0.374
1618424614253,2021-04-14T20:23:34.253,3.298,-0.194,-0.899,0.385
1618424614263,2021-04-14T20:23:34.263,3.308,-0.210,-0.909,0.396
1618424614273,2021-04-14T20:23:34.273,3.318,-0.220,-0.916,0.399
1618424614284,2021-04-14T20:23:34.284,3.329,-0.228,-0.920,0.402
1618424614294,2021-04-14T20:23:34.294,3.339,-0.241,-0.923,0.414
1618424614303,2021-04-14T20:23:34.303,3.348,-0.248,-0.926,0.428
1618424614313,2021-04-14T20:23:34.313,3.358,-0.249,-0.925,0.438
1618424614323,2021-04-14T20:23:34.323,3.368,-0.251,-0.925,0.447
1618424614333,2021-04-14T20:23:34.333,3.378,-0.253,-0.922,0.451
1618424614344,2021-04-14T20:23:34.344,3.389,-0.254,-0.915,0.451
1618424614354,2021-04-14T20:23:34.354,3.399,-0.254,-0.908,0.443
1618424614363,2021-04-14T20:23:34.363,3.408,-0.251,-0.900,0.440
1618424614373,2021-04-14T20:23:34.373,3.418,-0.244,-0.894,0.446
1618424614383,2021-04-14T20:23:34.383,3.428,-0.227,-0.891,0.452
1618424614393,2021-04-14T20:23:34.393,3.438,-0.252,-0.886,0.436
1618424614404,2021-04-14T20:23:34.404,3.449,-0.264,-0.884,0.425
1618424614412,2021-04-14T20:23:34.412,3.457,-0.250,-0.876,0.425
1618424614423,2021-04-14T20:23:34.423,3.468,-0.244,-0.877,0.421
1618424614433,2021-04-14T20:23:34.433,3.478,-0.243,-0.877,0.418
1618424614443,2021-04-14T20:23:34.443,3.488,-0.245,-0.878,0.414
1618424614453,2021-04-14T20:23:34.453,3.498,-0.244,-0.880,0.412
1618424614464,2021-04-14T20:23:34.464,3.509,-0.239,-0.880,0.411
1618424614472,2021-04-14T20:23:34.472,3.517,-0.242,-0.879,0.405
1618424614483,2021-04-14T20:23:34.483,3.528,-0.248,-0.876,0.400
1618424614493,2021-04-14T20:23:34.493,3.538,-0.250,-0.878,0.399
1618424614503,2021-04-14T20:23:34.503,3.548,-0.253,-0.877,0.398
1618424614514,2021-04-14T20:23:34.514,3.559,-0.254,-0.877,0.396
1618424614524,2021-04-14T20:23:34.524,3.569,-0.258,-0.876,0.395
