epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619358080399,2021-04-25T15.41.20.399,0.000,0.085,-0.062,-0.983
1619358080409,2021-04-25T15.41.20.409,0.010,0.083,-0.062,-0.991
1619358080419,2021-04-25T15.41.20.419,0.020,0.082,-0.062,-0.988
1619358080429,2021-04-25T15.41.20.429,0.030,0.082,-0.062,-0.989
1619358080439,2021-04-25T15.41.20.439,0.040,0.080,-0.061,-0.989
1619358080449,2021-04-25T15.41.20.449,0.050,0.083,-0.063,-0.988
1619358080459,2021-04-25T15.41.20.459,0.060,0.084,-0.062,-0.989
1619358080469,2021-04-25T15.41.20.469,0.070,0.083,-0.060,-0.993
1619358080479,2021-04-25T15.41.20.479,0.080,0.083,-0.062,-0.991
1619358080489,2021-04-25T15.41.20.489,0.090,0.081,-0.061,-0.988
1619358080499,2021-04-25T15.41.20.499,0.100,0.083,-0.062,-0.991
1619358080509,2021-04-25T15.41.20.509,0.110,0.082,-0.063,-0.991
1619358080519,2021-04-25T15.41.20.519,0.120,0.081,-0.060,-0.991
1619358080529,2021-04-25T15.41.20.529,0.130,0.082,-0.062,-0.992
1619358080539,2021-04-25T15.41.20.539,0.140,0.083,-0.062,-0.992
1619358080549,2021-04-25T15.41.20.549,0.150,0.083,-0.063,-0.990
1619358080559,2021-04-25T15.41.20.559,0.160,0.083,-0.063,-0.992
1619358080569,2021-04-25T15.41.20.569,0.170,0.083,-0.061,-0.988
1619358080579,2021-04-25T15.41.20.579,0.180,0.081,-0.063,-0.989
1619358080589,2021-04-25T15.41.20.589,0.190,0.083,-0.062,-0.990
1619358080599,2021-04-25T15.41.20.599,0.200,0.083,-0.062,-0.991
1619358080609,2021-04-25T15.41.20.609,0.210,0.082,-0.062,-0.991
1619358080619,2021-04-25T15.41.20.619,0.220,0.083,-0.062,-0.990
1619358080629,2021-04-25T15.41.20.629,0.230,0.080,-0.061,-0.990
1619358080639,2021-04-25T15.41.20.639,0.240,0.082,-0.062,-0.990
1619358080649,2021-04-25T15.41.20.649,0.250,0.082,-0.062,-0.991
1619358080659,2021-04-25T15.41.20.659,0.260,0.083,-0.062,-0.989
1619358080669,2021-04-25T15.41.20.669,0.270,0.083,-0.063,-0.990
1619358080679,2021-04-25T15.41.20.679,0.280,0.082,-0.062,-0.989
1619358080689,2021-04-25T15.41.20.689,0.290,0.081,-0.060,-0.991
1619358080699,2021-04-25T15.41.20.699,0.300,0.077,-0.062,-0.992
1619358080709,2021-04-25T15.41.20.709,0.310,0.078,-0.062,-0.987
1619358080719,2021-04-25T15.41.20.719,0.320,0.081,-0.063,-0.990
1619358080729,2021-04-25T15.41.20.729,0.330,0.081,-0.062,-0.993
1619358080739,2021-04-25T15.41.20.739,0.340,0.079,-0.064,-0.988
1619358080749,2021-04-25T15.41.20.749,0.350,0.079,-0.062,-0.987
1619358080759,2021-04-25T15.41.20.759,0.360,0.080,-0.063,-0.991
1619358080769,2021-04-25T15.41.20.769,0.370,0.081,-0.062,-0.992
1619358080779,2021-04-25T15.41.20.779,0.380,0.082,-0.063,-0.990
1619358080789,2021-04-25T15.41.20.789,0.390,0.081,-0.065,-0.993
1619358080799,2021-04-25T15.41.20.799,0.400,0.082,-0.062,-0.987
1619358080809,2021-04-25T15.41.20.809,0.410,0.085,-0.063,-0.989
1619358080819,2021-04-25T15.41.20.819,0.420,0.085,-0.062,-0.991
1619358080829,2021-04-25T15.41.20.829,0.430,0.083,-0.061,-0.990
1619358080839,2021-04-25T15.41.20.839,0.440,0.083,-0.062,-0.989
1619358080849,2021-04-25T15.41.20.849,0.450,0.083,-0.061,-0.988
1619358080859,2021-04-25T15.41.20.859,0.460,0.084,-0.065,-0.987
1619358080869,2021-04-25T15.41.20.869,0.470,0.086,-0.064,-0.988
1619358080879,2021-04-25T15.41.20.879,0.480,0.084,-0.063,-0.989
1619358080889,2021-04-25T15.41.20.889,0.490,0.084,-0.062,-0.987
1619358080899,2021-04-25T15.41.20.899,0.500,0.086,-0.062,-0.989
1619358080909,2021-04-25T15.41.20.909,0.510,0.082,-0.061,-0.989
1619358080919,2021-04-25T15.41.20.919,0.520,0.085,-0.062,-0.989
1619358080929,2021-04-25T15.41.20.929,0.530,0.085,-0.066,-0.989
1619358080939,2021-04-25T15.41.20.939,0.540,0.084,-0.064,-0.989
1619358080949,2021-04-25T15.41.20.949,0.550,0.085,-0.063,-0.990
1619358080959,2021-04-25T15.41.20.959,0.560,0.085,-0.063,-0.991
1619358080969,2021-04-25T15.41.20.969,0.570,0.084,-0.062,-0.994
1619358080979,2021-04-25T15.41.20.979,0.580,0.087,-0.064,-0.992
1619358080989,2021-04-25T15.41.20.989,0.590,0.083,-0.062,-0.988
1619358080999,2021-04-25T15.41.20.999,0.600,0.083,-0.064,-0.989
1619358081009,2021-04-25T15.41.21.009,0.610,0.084,-0.062,-0.989
1619358081019,2021-04-25T15.41.21.019,0.620,0.084,-0.064,-0.987
1619358081029,2021-04-25T15.41.21.029,0.630,0.082,-0.064,-0.991
1619358081039,2021-04-25T15.41.21.039,0.640,0.084,-0.064,-0.992
1619358081049,2021-04-25T15.41.21.049,0.650,0.084,-0.064,-0.989
1619358081059,2021-04-25T15.41.21.059,0.660,0.083,-0.062,-0.988
1619358081069,2021-04-25T15.41.21.069,0.670,0.084,-0.063,-0.989
1619358081079,2021-04-25T15.41.21.079,0.680,0.081,-0.065,-0.990
1619358081089,2021-04-25T15.41.21.089,0.690,0.080,-0.063,-0.986
1619358081099,2021-04-25T15.41.21.099,0.700,0.081,-0.062,-0.988
1619358081109,2021-04-25T15.41.21.109,0.710,0.080,-0.063,-0.991
1619358081119,2021-04-25T15.41.21.119,0.720,0.083,-0.064,-0.988
1619358081129,2021-04-25T15.41.21.129,0.730,0.082,-0.063,-0.989
1619358081139,2021-04-25T15.41.21.139,0.740,0.081,-0.063,-0.991
1619358081149,2021-04-25T15.41.21.149,0.750,0.081,-0.064,-0.990
1619358081159,2021-04-25T15.41.21.159,0.760,0.082,-0.063,-0.991
1619358081169,2021-04-25T15.41.21.169,0.770,0.081,-0.062,-0.989
1619358081179,2021-04-25T15.41.21.179,0.780,0.080,-0.064,-0.990
1619358081189,2021-04-25T15.41.21.189,0.790,0.080,-0.063,-0.990
1619358081199,2021-04-25T15.41.21.199,0.800,0.081,-0.062,-0.988
1619358081209,2021-04-25T15.41.21.209,0.810,0.078,-0.063,-0.990
1619358081219,2021-04-25T15.41.21.219,0.820,0.079,-0.062,-0.994
1619358081229,2021-04-25T15.41.21.229,0.830,0.081,-0.063,-0.992
1619358081239,2021-04-25T15.41.21.239,0.840,0.079,-0.063,-0.991
1619358081249,2021-04-25T15.41.21.249,0.850,0.079,-0.064,-0.990
1619358081259,2021-04-25T15.41.21.259,0.860,0.082,-0.062,-0.989
1619358081269,2021-04-25T15.41.21.269,0.870,0.081,-0.062,-0.988
1619358081279,2021-04-25T15.41.21.279,0.880,0.080,-0.062,-0.989
1619358081289,2021-04-25T15.41.21.289,0.890,0.081,-0.061,-0.991
1619358081299,2021-04-25T15.41.21.299,0.900,0.082,-0.062,-0.993
1619358081309,2021-04-25T15.41.21.309,0.910,0.079,-0.064,-0.989
1619358081319,2021-04-25T15.41.21.319,0.920,0.080,-0.062,-0.989
1619358081329,2021-04-25T15.41.21.329,0.930,0.082,-0.062,-0.991
1619358081339,2021-04-25T15.41.21.339,0.940,0.082,-0.063,-0.993
1619358081349,2021-04-25T15.41.21.349,0.950,0.081,-0.062,-0.993
1619358081359,2021-04-25T15.41.21.359,0.960,0.080,-0.064,-0.989
1619358081369,2021-04-25T15.41.21.369,0.970,0.081,-0.063,-0.989
1619358081379,2021-04-25T15.41.21.379,0.980,0.082,-0.063,-0.989
1619358081389,2021-04-25T15.41.21.389,0.990,0.082,-0.063,-0.990
1619358081399,2021-04-25T15.41.21.399,1.000,0.083,-0.063,-0.988
1619358081409,2021-04-25T15.41.21.409,1.010,0.085,-0.062,-0.988
1619358081419,2021-04-25T15.41.21.419,1.020,0.084,-0.063,-0.988
1619358081429,2021-04-25T15.41.21.429,1.030,0.084,-0.062,-0.990
1619358081439,2021-04-25T15.41.21.439,1.040,0.083,-0.065,-0.989
