epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621176737809,2021-05-16T16.52.17.809,0.000,-0.122,-0.305,-0.061
1621176737819,2021-05-16T16.52.17.819,0.010,0.183,-0.183,-0.366
1621176737829,2021-05-16T16.52.17.829,0.020,-0.061,0.122,-0.488
1621176737839,2021-05-16T16.52.17.839,0.030,0.000,0.183,-0.488
1621176737849,2021-05-16T16.52.17.849,0.040,0.183,0.244,-0.427
1621176737859,2021-05-16T16.52.17.859,0.050,0.122,0.305,-0.488
1621176737869,2021-05-16T16.52.17.869,0.060,0.244,0.366,-0.549
1621176737879,2021-05-16T16.52.17.879,0.070,0.244,0.366,-0.488
1621176737889,2021-05-16T16.52.17.889,0.080,0.427,0.427,-0.549
1621176737899,2021-05-16T16.52.17.899,0.090,0.427,0.183,-0.549
1621176737909,2021-05-16T16.52.17.909,0.100,0.488,0.366,-0.488
1621176737919,2021-05-16T16.52.17.919,0.110,0.488,0.610,-0.366
1621176737929,2021-05-16T16.52.17.929,0.120,0.488,0.610,-0.244
1621176737939,2021-05-16T16.52.17.939,0.130,0.549,0.305,-0.244
1621176737949,2021-05-16T16.52.17.949,0.140,0.488,0.000,-0.305
1621176737959,2021-05-16T16.52.17.959,0.150,0.549,0.183,-0.366
1621176737969,2021-05-16T16.52.17.969,0.160,0.671,0.183,-0.305
1621176737979,2021-05-16T16.52.17.979,0.170,0.488,0.122,-0.366
1621176737989,2021-05-16T16.52.17.989,0.180,0.366,0.061,-0.366
1621176737999,2021-05-16T16.52.17.999,0.190,0.366,-0.122,-0.366
1621176738009,2021-05-16T16.52.18.009,0.200,0.183,-0.305,-0.366
1621176738019,2021-05-16T16.52.18.019,0.210,0.061,-0.122,-0.427
1621176738029,2021-05-16T16.52.18.029,0.220,-0.061,0.244,-0.244
1621176738039,2021-05-16T16.52.18.039,0.230,-0.122,0.488,-0.183
1621176738049,2021-05-16T16.52.18.049,0.240,0.000,0.793,-0.244
1621176738059,2021-05-16T16.52.18.059,0.250,0.000,0.915,-0.305
1621176738069,2021-05-16T16.52.18.069,0.260,-0.061,0.854,-0.366
1621176738079,2021-05-16T16.52.18.079,0.270,-0.061,0.671,-0.305
1621176738089,2021-05-16T16.52.18.089,0.280,0.122,0.366,-0.305
1621176738099,2021-05-16T16.52.18.099,0.290,0.122,0.183,-0.244
1621176738109,2021-05-16T16.52.18.109,0.300,0.061,0.244,-0.183
1621176738119,2021-05-16T16.52.18.119,0.310,0.122,0.183,-0.061
1621176738129,2021-05-16T16.52.18.129,0.320,0.183,0.183,-0.183
1621176738139,2021-05-16T16.52.18.139,0.330,0.305,0.305,-0.305
1621176738149,2021-05-16T16.52.18.149,0.340,0.305,0.244,-0.305
1621176738159,2021-05-16T16.52.18.159,0.350,0.366,0.183,-0.427
1621176738169,2021-05-16T16.52.18.169,0.360,0.427,0.122,-0.488
1621176738179,2021-05-16T16.52.18.179,0.370,0.427,0.000,-0.427
1621176738189,2021-05-16T16.52.18.189,0.380,0.488,-0.183,-0.366
1621176738199,2021-05-16T16.52.18.199,0.390,0.549,-0.244,-0.427
1621176738209,2021-05-16T16.52.18.209,0.400,0.488,-0.305,-0.366
1621176738219,2021-05-16T16.52.18.219,0.410,0.488,-0.061,-0.366
1621176738229,2021-05-16T16.52.18.229,0.420,0.549,-0.122,-0.366
1621176738239,2021-05-16T16.52.18.239,0.430,0.488,0.000,-0.488
1621176738249,2021-05-16T16.52.18.249,0.440,0.366,0.305,-0.488
1621176738259,2021-05-16T16.52.18.259,0.450,0.183,0.488,-0.305
1621176738269,2021-05-16T16.52.18.269,0.460,0.244,0.671,-0.366
1621176738279,2021-05-16T16.52.18.279,0.470,0.061,0.671,-0.305
1621176738289,2021-05-16T16.52.18.289,0.480,0.061,0.549,-0.305
1621176738299,2021-05-16T16.52.18.299,0.490,0.000,0.305,-0.366
1621176738309,2021-05-16T16.52.18.309,0.500,-0.061,-0.061,-0.549
1621176738319,2021-05-16T16.52.18.319,0.510,0.061,-0.122,-0.427
1621176738329,2021-05-16T16.52.18.329,0.520,0.061,0.000,-0.366
1621176738339,2021-05-16T16.52.18.339,0.530,0.000,0.122,-0.244
1621176738349,2021-05-16T16.52.18.349,0.540,0.061,0.122,-0.122
1621176738359,2021-05-16T16.52.18.359,0.550,0.183,0.122,-0.122
1621176738369,2021-05-16T16.52.18.369,0.560,0.305,0.244,-0.366
1621176738379,2021-05-16T16.52.18.379,0.570,0.244,0.183,-0.366
1621176738389,2021-05-16T16.52.18.389,0.580,0.305,0.183,-0.427
1621176738399,2021-05-16T16.52.18.399,0.590,0.427,0.488,-0.488
1621176738409,2021-05-16T16.52.18.409,0.600,0.488,0.549,-0.305
1621176738419,2021-05-16T16.52.18.419,0.610,0.427,0.488,-0.244
1621176738429,2021-05-16T16.52.18.429,0.620,0.366,0.427,-0.244
1621176738439,2021-05-16T16.52.18.439,0.630,0.427,0.122,-0.305
1621176738449,2021-05-16T16.52.18.449,0.640,0.488,-0.122,-0.122
1621176738459,2021-05-16T16.52.18.459,0.650,0.427,-0.183,0.000
1621176738469,2021-05-16T16.52.18.469,0.660,0.427,-0.366,-0.183
1621176738479,2021-05-16T16.52.18.479,0.670,0.427,-0.366,-0.244
1621176738489,2021-05-16T16.52.18.489,0.680,0.427,0.000,-0.488
1621176738499,2021-05-16T16.52.18.499,0.690,0.366,0.061,-0.488
1621176738509,2021-05-16T16.52.18.509,0.700,0.427,0.061,-0.427
1621176738519,2021-05-16T16.52.18.519,0.710,0.427,0.183,-0.488
1621176738529,2021-05-16T16.52.18.529,0.720,0.427,0.366,-0.427
1621176738539,2021-05-16T16.52.18.539,0.730,0.549,0.427,-0.305
1621176738549,2021-05-16T16.52.18.549,0.740,0.549,0.366,-0.366
1621176738559,2021-05-16T16.52.18.559,0.750,0.488,0.305,-0.427
1621176738569,2021-05-16T16.52.18.569,0.760,0.549,0.122,-0.488
1621176738579,2021-05-16T16.52.18.579,0.770,0.671,-0.061,-0.488
1621176738589,2021-05-16T16.52.18.589,0.780,0.610,-0.122,-0.610
1621176738599,2021-05-16T16.52.18.599,0.790,0.549,-0.183,-0.549
1621176738609,2021-05-16T16.52.18.609,0.800,0.427,-0.305,-0.427
1621176738619,2021-05-16T16.52.18.619,0.810,0.427,-0.183,-0.549
