epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621616043431,2021-05-21T18.54.03.431,0.000,-0.343,-0.963,0.062
1621616043441,2021-05-21T18.54.03.441,0.010,-0.344,-0.975,0.062
1621616043451,2021-05-21T18.54.03.451,0.020,-0.344,-0.974,0.062
1621616043461,2021-05-21T18.54.03.461,0.030,-0.342,-0.975,0.062
1621616043471,2021-05-21T18.54.03.471,0.040,-0.345,-0.975,0.064
1621616043481,2021-05-21T18.54.03.481,0.050,-0.346,-0.976,0.064
1621616043491,2021-05-21T18.54.03.491,0.060,-0.347,-0.974,0.061
1621616043501,2021-05-21T18.54.03.501,0.070,-0.348,-0.975,0.058
1621616043511,2021-05-21T18.54.03.511,0.080,-0.348,-0.973,0.060
1621616043521,2021-05-21T18.54.03.521,0.090,-0.343,-0.974,0.062
1621616043531,2021-05-21T18.54.03.531,0.100,-0.344,-0.978,0.067
1621616043541,2021-05-21T18.54.03.541,0.110,-0.348,-0.973,0.073
1621616043551,2021-05-21T18.54.03.551,0.120,-0.341,-0.972,0.074
1621616043561,2021-05-21T18.54.03.561,0.130,-0.339,-0.974,0.077
1621616043571,2021-05-21T18.54.03.571,0.140,-0.348,-0.975,0.073
1621616043581,2021-05-21T18.54.03.581,0.150,-0.337,-0.973,0.066
1621616043591,2021-05-21T18.54.03.591,0.160,-0.332,-0.974,0.066
1621616043601,2021-05-21T18.54.03.601,0.170,-0.338,-0.979,0.072
1621616043611,2021-05-21T18.54.03.611,0.180,-0.354,-0.981,0.070
1621616043621,2021-05-21T18.54.03.621,0.190,-0.356,-0.969,0.076
1621616043631,2021-05-21T18.54.03.631,0.200,-0.340,-0.968,0.084
1621616043641,2021-05-21T18.54.03.641,0.210,-0.334,-0.970,0.080
1621616043651,2021-05-21T18.54.03.651,0.220,-0.335,-0.976,0.080
1621616043661,2021-05-21T18.54.03.661,0.230,-0.335,-0.979,0.073
1621616043671,2021-05-21T18.54.03.671,0.240,-0.357,-0.988,0.062
1621616043681,2021-05-21T18.54.03.681,0.250,-0.369,-0.993,0.046
1621616043691,2021-05-21T18.54.03.691,0.260,-0.355,-0.982,0.024
1621616043701,2021-05-21T18.54.03.701,0.270,-0.340,-0.979,0.030
1621616043711,2021-05-21T18.54.03.711,0.280,-0.336,-0.974,0.051
1621616043721,2021-05-21T18.54.03.721,0.290,-0.325,-0.964,0.079
1621616043731,2021-05-21T18.54.03.731,0.300,-0.327,-0.956,0.097
1621616043741,2021-05-21T18.54.03.741,0.310,-0.334,-0.971,0.104
1621616043751,2021-05-21T18.54.03.751,0.320,-0.328,-0.979,0.121
1621616043761,2021-05-21T18.54.03.761,0.330,-0.321,-0.990,0.145
1621616043771,2021-05-21T18.54.03.771,0.340,-0.328,-1.000,0.158
1621616043781,2021-05-21T18.54.03.781,0.350,-0.341,-1.000,0.124
1621616043791,2021-05-21T18.54.03.791,0.360,-0.320,-1.005,0.090
1621616043801,2021-05-21T18.54.03.801,0.370,-0.280,-1.019,0.084
1621616043811,2021-05-21T18.54.03.811,0.380,-0.263,-1.006,0.071
1621616043821,2021-05-21T18.54.03.821,0.390,-0.272,-0.991,0.073
1621616043831,2021-05-21T18.54.03.831,0.400,-0.302,-0.977,0.090
1621616043841,2021-05-21T18.54.03.841,0.410,-0.341,-0.957,0.096
1621616043851,2021-05-21T18.54.03.851,0.420,-0.366,-0.943,0.092
1621616043861,2021-05-21T18.54.03.861,0.430,-0.375,-0.938,0.105
1621616043871,2021-05-21T18.54.03.871,0.440,-0.388,-0.935,0.104
1621616043881,2021-05-21T18.54.03.881,0.450,-0.393,-0.931,0.086
1621616043891,2021-05-21T18.54.03.891,0.460,-0.385,-0.929,0.077
1621616043901,2021-05-21T18.54.03.901,0.470,-0.375,-0.937,0.089
1621616043911,2021-05-21T18.54.03.911,0.480,-0.369,-0.941,0.082
1621616043921,2021-05-21T18.54.03.921,0.490,-0.367,-0.940,0.063
1621616043931,2021-05-21T18.54.03.931,0.500,-0.376,-0.963,0.067
1621616043941,2021-05-21T18.54.03.941,0.510,-0.393,-0.988,0.079
1621616043951,2021-05-21T18.54.03.951,0.520,-0.375,-0.975,0.070
1621616043961,2021-05-21T18.54.03.961,0.530,-0.334,-0.976,0.076
1621616043971,2021-05-21T18.54.03.971,0.540,-0.312,-0.995,0.087
1621616043981,2021-05-21T18.54.03.981,0.550,-0.292,-0.984,0.122
1621616043991,2021-05-21T18.54.03.991,0.560,-0.282,-0.975,0.141
1621616044001,2021-05-21T18.54.04.001,0.570,-0.275,-0.965,0.172
1621616044011,2021-05-21T18.54.04.011,0.580,-0.261,-0.965,0.233
1621616044021,2021-05-21T18.54.04.021,0.590,-0.285,-0.961,0.201
1621616044031,2021-05-21T18.54.04.031,0.600,-0.316,-0.962,0.152
1621616044041,2021-05-21T18.54.04.041,0.610,-0.339,-0.970,0.117
1621616044051,2021-05-21T18.54.04.051,0.620,-0.342,-0.981,0.087
1621616044061,2021-05-21T18.54.04.061,0.630,-0.321,-0.985,0.089
1621616044071,2021-05-21T18.54.04.071,0.640,-0.299,-0.990,0.104
1621616044081,2021-05-21T18.54.04.081,0.650,-0.274,-0.998,0.095
1621616044091,2021-05-21T18.54.04.091,0.660,-0.262,-1.020,0.075
1621616044101,2021-05-21T18.54.04.101,0.670,-0.276,-1.041,0.046
1621616044111,2021-05-21T18.54.04.111,0.680,-0.331,-1.047,0.018
1621616044121,2021-05-21T18.54.04.121,0.690,-0.375,-1.050,-0.031
1621616044131,2021-05-21T18.54.04.131,0.700,-0.344,-1.038,-0.060
1621616044141,2021-05-21T18.54.04.141,0.710,-0.325,-1.017,-0.086
1621616044151,2021-05-21T18.54.04.151,0.720,-0.334,-0.994,-0.091
1621616044161,2021-05-21T18.54.04.161,0.730,-0.347,-0.988,-0.047
1621616044171,2021-05-21T18.54.04.171,0.740,-0.383,-1.037,0.013
1621616044181,2021-05-21T18.54.04.181,0.750,-0.389,-1.059,0.043
1621616044191,2021-05-21T18.54.04.191,0.760,-0.345,-1.015,0.040
1621616044201,2021-05-21T18.54.04.201,0.770,-0.283,-0.989,0.001
1621616044211,2021-05-21T18.54.04.211,0.780,-0.229,-0.992,-0.009
1621616044221,2021-05-21T18.54.04.221,0.790,-0.212,-1.004,0.034
1621616044231,2021-05-21T18.54.04.231,0.800,-0.213,-1.015,0.105
1621616044241,2021-05-21T18.54.04.241,0.810,-0.243,-1.017,0.191
1621616044251,2021-05-21T18.54.04.251,0.820,-0.285,-1.004,0.259
1621616044261,2021-05-21T18.54.04.261,0.830,-0.317,-0.986,0.299
1621616044271,2021-05-21T18.54.04.271,0.840,-0.348,-0.971,0.307
1621616044281,2021-05-21T18.54.04.281,0.850,-0.330,-0.972,0.330
1621616044291,2021-05-21T18.54.04.291,0.860,-0.311,-0.976,0.376
1621616044301,2021-05-21T18.54.04.301,0.870,-0.317,-0.979,0.366
1621616044311,2021-05-21T18.54.04.311,0.880,-0.330,-0.999,0.339
1621616044321,2021-05-21T18.54.04.321,0.890,-0.340,-1.005,0.305
1621616044331,2021-05-21T18.54.04.331,0.900,-0.304,-1.011,0.273
1621616044341,2021-05-21T18.54.04.341,0.910,-0.242,-1.019,0.239
1621616044351,2021-05-21T18.54.04.351,0.920,-0.227,-1.050,0.222
1621616044361,2021-05-21T18.54.04.361,0.930,-0.230,-1.079,0.198
1621616044371,2021-05-21T18.54.04.371,0.940,-0.222,-1.043,0.218
1621616044381,2021-05-21T18.54.04.381,0.950,-0.278,-1.039,0.241
1621616044391,2021-05-21T18.54.04.391,0.960,-0.334,-1.016,0.291
1621616044401,2021-05-21T18.54.04.401,0.970,-0.368,-0.986,0.333
1621616044411,2021-05-21T18.54.04.411,0.980,-0.415,-0.976,0.338
1621616044421,2021-05-21T18.54.04.421,0.990,-0.504,-0.942,0.301
1621616044431,2021-05-21T18.54.04.431,1.000,-0.601,-0.892,0.262
1621616044441,2021-05-21T18.54.04.441,1.010,-0.648,-0.848,0.252
1621616044451,2021-05-21T18.54.04.451,1.020,-0.646,-0.807,0.246
1621616044461,2021-05-21T18.54.04.461,1.030,-0.636,-0.774,0.238
1621616044471,2021-05-21T18.54.04.471,1.040,-0.644,-0.761,0.208
1621616044481,2021-05-21T18.54.04.481,1.050,-0.676,-0.753,0.174
1621616044491,2021-05-21T18.54.04.491,1.060,-0.685,-0.777,0.161
1621616044501,2021-05-21T18.54.04.501,1.070,-0.666,-0.827,0.192
1621616044511,2021-05-21T18.54.04.511,1.080,-0.675,-0.865,0.207
1621616044521,2021-05-21T18.54.04.521,1.090,-0.684,-0.882,0.198
1621616044531,2021-05-21T18.54.04.531,1.100,-0.650,-0.899,0.190
1621616044541,2021-05-21T18.54.04.541,1.110,-0.620,-0.902,0.136
1621616044551,2021-05-21T18.54.04.551,1.120,-0.570,-0.892,0.136
1621616044561,2021-05-21T18.54.04.561,1.130,-0.483,-0.903,0.149
1621616044571,2021-05-21T18.54.04.571,1.140,-0.427,-0.923,0.119
1621616044581,2021-05-21T18.54.04.581,1.150,-0.351,-0.925,0.106
1621616044591,2021-05-21T18.54.04.591,1.160,-0.232,-0.916,0.130
1621616044601,2021-05-21T18.54.04.601,1.170,-0.181,-0.898,0.113
1621616044611,2021-05-21T18.54.04.611,1.180,-0.140,-0.893,0.121
1621616044621,2021-05-21T18.54.04.621,1.190,-0.075,-0.884,0.125
1621616044631,2021-05-21T18.54.04.631,1.200,-0.075,-0.888,0.126
1621616044641,2021-05-21T18.54.04.641,1.210,-0.058,-0.884,0.128
1621616044651,2021-05-21T18.54.04.651,1.220,-0.037,-0.871,0.157
1621616044661,2021-05-21T18.54.04.661,1.230,-0.034,-0.870,0.214
1621616044671,2021-05-21T18.54.04.671,1.240,-0.060,-0.843,0.232
1621616044681,2021-05-21T18.54.04.681,1.250,-0.091,-0.767,0.240
1621616044691,2021-05-21T18.54.04.691,1.260,-0.153,-0.694,0.208
1621616044701,2021-05-21T18.54.04.701,1.270,-0.224,-0.646,0.167
1621616044711,2021-05-21T18.54.04.711,1.280,-0.231,-0.642,0.160
1621616044721,2021-05-21T18.54.04.721,1.290,-0.216,-0.663,0.110
1621616044731,2021-05-21T18.54.04.731,1.300,-0.180,-0.681,0.100
1621616044741,2021-05-21T18.54.04.741,1.310,-0.125,-0.729,0.132
1621616044751,2021-05-21T18.54.04.751,1.320,-0.103,-0.751,0.125
1621616044761,2021-05-21T18.54.04.761,1.330,-0.167,-0.751,0.083
1621616044771,2021-05-21T18.54.04.771,1.340,-0.184,-0.762,0.104
1621616044781,2021-05-21T18.54.04.781,1.350,-0.148,-0.773,0.117
1621616044791,2021-05-21T18.54.04.791,1.360,-0.156,-0.781,0.120
1621616044801,2021-05-21T18.54.04.801,1.370,-0.197,-0.814,0.114
1621616044811,2021-05-21T18.54.04.811,1.380,-0.229,-0.851,0.063
1621616044821,2021-05-21T18.54.04.821,1.390,0.020,-0.824,-0.097
1621616044831,2021-05-21T18.54.04.831,1.400,-0.499,-1.120,-0.529
1621616044841,2021-05-21T18.54.04.841,1.410,-2.673,-2.047,-0.352
1621616044851,2021-05-21T18.54.04.851,1.420,-2.466,-2.083,-0.316
1621616044861,2021-05-21T18.54.04.861,1.430,-0.340,-3.510,0.280
1621616044871,2021-05-21T18.54.04.871,1.440,0.551,-1.659,0.695
1621616044881,2021-05-21T18.54.04.881,1.450,0.047,0.006,0.391
1621616044891,2021-05-21T18.54.04.891,1.460,-0.223,-0.394,0.252
1621616044901,2021-05-21T18.54.04.901,1.470,-0.121,-0.962,0.050
1621616044911,2021-05-21T18.54.04.911,1.480,0.031,-1.038,-0.185
1621616044921,2021-05-21T18.54.04.921,1.490,-0.095,-0.979,-0.220
1621616044931,2021-05-21T18.54.04.931,1.500,-0.485,-0.976,-0.341
1621616044941,2021-05-21T18.54.04.941,1.510,-0.752,-0.976,-0.388
1621616044951,2021-05-21T18.54.04.951,1.520,-0.798,-0.876,-0.285
1621616044961,2021-05-21T18.54.04.961,1.530,-0.729,-0.779,-0.202
1621616044971,2021-05-21T18.54.04.971,1.540,-0.625,-0.789,-0.133
1621616044981,2021-05-21T18.54.04.981,1.550,-0.563,-0.808,-0.124
1621616044991,2021-05-21T18.54.04.991,1.560,-0.601,-0.810,-0.163
1621616045001,2021-05-21T18.54.05.001,1.570,-0.599,-0.808,-0.167
1621616045011,2021-05-21T18.54.05.011,1.580,-0.528,-0.824,-0.197
1621616045021,2021-05-21T18.54.05.021,1.590,-0.476,-0.871,-0.198
1621616045031,2021-05-21T18.54.05.031,1.600,-0.457,-0.888,-0.138
1621616045041,2021-05-21T18.54.05.041,1.610,-0.431,-0.907,-0.072
1621616045051,2021-05-21T18.54.05.051,1.620,-0.443,-0.954,-0.042
1621616045061,2021-05-21T18.54.05.061,1.630,-0.484,-1.018,-0.039
1621616045071,2021-05-21T18.54.05.071,1.640,-0.464,-1.051,-0.014
1621616045081,2021-05-21T18.54.05.081,1.650,-0.427,-1.040,0.017
1621616045091,2021-05-21T18.54.05.091,1.660,-0.422,-1.000,0.034
1621616045101,2021-05-21T18.54.05.101,1.670,-0.437,-0.983,0.007
1621616045111,2021-05-21T18.54.05.111,1.680,-0.451,-0.987,-0.071
1621616045121,2021-05-21T18.54.05.121,1.690,-0.468,-1.003,-0.097
1621616045131,2021-05-21T18.54.05.131,1.700,-0.496,-0.986,-0.167
1621616045141,2021-05-21T18.54.05.141,1.710,-0.507,-0.936,-0.201
1621616045151,2021-05-21T18.54.05.151,1.720,-0.519,-0.888,-0.171
1621616045161,2021-05-21T18.54.05.161,1.730,-0.557,-0.858,-0.188
1621616045171,2021-05-21T18.54.05.171,1.740,-0.591,-0.855,-0.224
1621616045181,2021-05-21T18.54.05.181,1.750,-0.583,-0.880,-0.207
1621616045191,2021-05-21T18.54.05.191,1.760,-0.542,-0.920,-0.202
1621616045201,2021-05-21T18.54.05.201,1.770,-0.481,-0.954,-0.160
1621616045211,2021-05-21T18.54.05.211,1.780,-0.411,-0.964,-0.033
1621616045221,2021-05-21T18.54.05.221,1.790,-0.373,-0.961,0.023
1621616045231,2021-05-21T18.54.05.231,1.800,-0.365,-0.992,0.058
1621616045241,2021-05-21T18.54.05.241,1.810,-0.379,-1.003,0.015
1621616045251,2021-05-21T18.54.05.251,1.820,-0.363,-0.966,-0.076
1621616045261,2021-05-21T18.54.05.261,1.830,-0.364,-0.972,-0.129
1621616045271,2021-05-21T18.54.05.271,1.840,-0.379,-0.999,-0.133
1621616045281,2021-05-21T18.54.05.281,1.850,-0.398,-1.017,-0.106
1621616045291,2021-05-21T18.54.05.291,1.860,-0.421,-0.953,-0.072
1621616045301,2021-05-21T18.54.05.301,1.870,-0.444,-0.840,-0.078
1621616045311,2021-05-21T18.54.05.311,1.880,-0.460,-0.847,-0.077
1621616045321,2021-05-21T18.54.05.321,1.890,-0.460,-0.886,-0.040
1621616045331,2021-05-21T18.54.05.331,1.900,-0.450,-0.856,-0.038
1621616045341,2021-05-21T18.54.05.341,1.910,-0.436,-0.863,-0.055
1621616045351,2021-05-21T18.54.05.351,1.920,-0.405,-0.916,-0.058
1621616045361,2021-05-21T18.54.05.361,1.930,-0.374,-0.925,-0.058
1621616045371,2021-05-21T18.54.05.371,1.940,-0.337,-0.925,-0.034
1621616045381,2021-05-21T18.54.05.381,1.950,-0.296,-0.974,-0.008
1621616045391,2021-05-21T18.54.05.391,1.960,-0.260,-1.042,-0.009
1621616045401,2021-05-21T18.54.05.401,1.970,-0.209,-1.045,-0.028
1621616045411,2021-05-21T18.54.05.411,1.980,-0.180,-1.043,-0.072
1621616045421,2021-05-21T18.54.05.421,1.990,-0.179,-1.079,-0.066
1621616045431,2021-05-21T18.54.05.431,2.000,-0.178,-1.052,-0.020
1621616045441,2021-05-21T18.54.05.441,2.010,-0.190,-1.015,0.027
1621616045451,2021-05-21T18.54.05.451,2.020,-0.217,-1.023,0.063
1621616045461,2021-05-21T18.54.05.461,2.030,-0.234,-1.025,0.054
1621616045471,2021-05-21T18.54.05.471,2.040,-0.235,-1.031,0.022
1621616045481,2021-05-21T18.54.05.481,2.050,-0.225,-1.038,-0.013
1621616045491,2021-05-21T18.54.05.491,2.060,-0.212,-1.036,-0.041
1621616045501,2021-05-21T18.54.05.501,2.070,-0.185,-1.052,-0.039
1621616045511,2021-05-21T18.54.05.511,2.080,-0.170,-1.063,0.002
1621616045521,2021-05-21T18.54.05.521,2.090,-0.178,-1.038,0.042
1621616045531,2021-05-21T18.54.05.531,2.100,-0.190,-0.994,0.046
