epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621265230815,2021-05-17T17.27.10.815,0.000,0.549,1.220,-0.244
1621265230825,2021-05-17T17.27.10.825,0.010,0.366,0.427,-0.488
1621265230835,2021-05-17T17.27.10.835,0.020,0.244,0.854,-0.488
1621265230845,2021-05-17T17.27.10.845,0.030,0.305,0.793,-0.427
1621265230855,2021-05-17T17.27.10.855,0.040,0.244,0.549,-0.427
1621265230865,2021-05-17T17.27.10.865,0.050,0.305,0.427,-0.366
1621265230875,2021-05-17T17.27.10.875,0.060,0.366,0.427,-0.305
1621265230885,2021-05-17T17.27.10.885,0.070,0.488,0.549,-0.183
1621265230895,2021-05-17T17.27.10.895,0.080,0.305,0.366,-0.305
1621265230905,2021-05-17T17.27.10.905,0.090,0.183,0.244,-0.305
1621265230915,2021-05-17T17.27.10.915,0.100,0.305,0.610,-0.305
1621265230925,2021-05-17T17.27.10.925,0.110,0.366,0.854,-0.366
1621265230935,2021-05-17T17.27.10.935,0.120,0.366,0.671,-0.366
1621265230945,2021-05-17T17.27.10.945,0.130,0.366,0.427,-0.427
1621265230955,2021-05-17T17.27.10.955,0.140,0.549,0.366,-0.305
1621265230965,2021-05-17T17.27.10.965,0.150,0.671,0.549,-0.305
1621265230975,2021-05-17T17.27.10.975,0.160,0.305,0.305,-0.366
1621265230985,2021-05-17T17.27.10.985,0.170,0.061,0.122,-0.366
1621265230995,2021-05-17T17.27.10.995,0.180,0.244,0.183,-0.366
1621265231005,2021-05-17T17.27.11.005,0.190,0.183,0.183,-0.244
1621265231015,2021-05-17T17.27.11.015,0.200,0.305,0.244,-0.244
1621265231025,2021-05-17T17.27.11.025,0.210,0.427,0.183,-0.183
1621265231035,2021-05-17T17.27.11.035,0.220,0.305,-0.061,-0.183
1621265231045,2021-05-17T17.27.11.045,0.230,0.183,-0.488,-0.183
1621265231055,2021-05-17T17.27.11.055,0.240,0.061,-0.427,-0.183
