epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621265231019,2021-05-17T17.27.11.019,0.000,22.195,-15.366,2.256
1621265231029,2021-05-17T17.27.11.029,0.010,22.805,-15.061,2.195
1621265231039,2021-05-17T17.27.11.039,0.020,25.915,-15.122,1.280
1621265231049,2021-05-17T17.27.11.049,0.030,29.207,-14.878,0.549
1621265231059,2021-05-17T17.27.11.059,0.040,33.232,-14.451,0.061
1621265231069,2021-05-17T17.27.11.069,0.050,37.744,-15.610,0.061
1621265231079,2021-05-17T17.27.11.079,0.060,42.500,-17.012,-0.549
1621265231089,2021-05-17T17.27.11.089,0.070,47.988,-15.915,-2.012
1621265231099,2021-05-17T17.27.11.099,0.080,53.476,-14.268,-3.476
1621265231109,2021-05-17T17.27.11.109,0.090,58.902,-13.476,-4.390
1621265231119,2021-05-17T17.27.11.119,0.100,63.841,-14.207,-5.122
1621265231129,2021-05-17T17.27.11.129,0.110,69.207,-15.793,-5.854
1621265231139,2021-05-17T17.27.11.139,0.120,75.061,-17.988,-6.220
1621265231149,2021-05-17T17.27.11.149,0.130,80.915,-20.915,-6.585
1621265231159,2021-05-17T17.27.11.159,0.140,87.012,-24.512,-6.768
1621265231169,2021-05-17T17.27.11.169,0.150,92.683,-27.561,-7.561
1621265231179,2021-05-17T17.27.11.179,0.160,98.415,-32.134,-8.841
1621265231189,2021-05-17T17.27.11.189,0.170,105.244,-34.329,-9.085
1621265231199,2021-05-17T17.27.11.199,0.180,112.866,-37.378,-10.122
1621265231209,2021-05-17T17.27.11.209,0.190,120.488,-46.159,-10.671
1621265231219,2021-05-17T17.27.11.219,0.200,128.537,-54.695,-12.500
1621265231229,2021-05-17T17.27.11.229,0.210,136.707,-63.049,-14.268
1621265231239,2021-05-17T17.27.11.239,0.220,144.268,-72.805,-15.549
1621265231249,2021-05-17T17.27.11.249,0.230,151.707,-80.671,-17.561
1621265231259,2021-05-17T17.27.11.259,0.240,158.780,-82.439,-20.488
1621265231269,2021-05-17T17.27.11.269,0.250,165.488,-79.878,-24.329
1621265231279,2021-05-17T17.27.11.279,0.260,171.280,-81.159,-27.805
1621265231289,2021-05-17T17.27.11.289,0.270,175.488,-85.976,-30.610
1621265231299,2021-05-17T17.27.11.299,0.280,178.598,-87.927,-33.659
1621265231309,2021-05-17T17.27.11.309,0.290,181.159,-85.305,-37.683
1621265231319,2021-05-17T17.27.11.319,0.300,181.402,-83.415,-41.768
1621265231329,2021-05-17T17.27.11.329,0.310,179.390,-84.939,-45.305
1621265231339,2021-05-17T17.27.11.339,0.320,175.000,-88.598,-48.415
1621265231349,2021-05-17T17.27.11.349,0.330,169.451,-91.524,-50.427
1621265231359,2021-05-17T17.27.11.359,0.340,163.354,-95.305,-51.646
1621265231369,2021-05-17T17.27.11.369,0.350,156.402,-100.427,-53.415
1621265231379,2021-05-17T17.27.11.379,0.360,148.659,-106.098,-55.488
1621265231389,2021-05-17T17.27.11.389,0.370,140.000,-109.085,-58.049
1621265231399,2021-05-17T17.27.11.399,0.380,130.976,-110.793,-60.000
1621265231409,2021-05-17T17.27.11.409,0.390,120.976,-113.415,-61.159
1621265231419,2021-05-17T17.27.11.419,0.400,109.756,-110.488,-63.232
1621265231429,2021-05-17T17.27.11.429,0.410,99.207,-100.915,-66.524
1621265231439,2021-05-17T17.27.11.439,0.420,90.366,-84.268,-68.476
1621265231449,2021-05-17T17.27.11.449,0.430,81.890,-60.061,-68.963
1621265231459,2021-05-17T17.27.11.459,0.440,72.683,-35.183,-68.780
1621265231469,2021-05-17T17.27.11.469,0.450,63.232,-15.305,-67.134
1621265231479,2021-05-17T17.27.11.479,0.460,57.073,1.707,-64.817
1621265231489,2021-05-17T17.27.11.489,0.470,52.256,12.744,-62.866
1621265231499,2021-05-17T17.27.11.499,0.480,46.159,20.061,-60.854
1621265231509,2021-05-17T17.27.11.509,0.490,37.378,25.427,-58.598
1621265231519,2021-05-17T17.27.11.519,0.500,30.854,31.951,-56.951
1621265231529,2021-05-17T17.27.11.529,0.510,24.695,39.939,-56.159
1621265231539,2021-05-17T17.27.11.539,0.520,19.085,44.268,-55.244
1621265231549,2021-05-17T17.27.11.549,0.530,14.024,43.659,-53.171
1621265231559,2021-05-17T17.27.11.559,0.540,8.049,44.573,-50.915
1621265231569,2021-05-17T17.27.11.569,0.550,2.012,40.427,-48.415
1621265231579,2021-05-17T17.27.11.579,0.560,-3.659,29.390,-46.220
1621265231589,2021-05-17T17.27.11.589,0.570,-8.659,18.841,-43.720
1621265231599,2021-05-17T17.27.11.599,0.580,-12.744,8.232,-40.732
1621265231609,2021-05-17T17.27.11.609,0.590,-16.159,-0.244,-38.171
1621265231619,2021-05-17T17.27.11.619,0.600,-20.488,-4.634,-37.317
1621265231629,2021-05-17T17.27.11.629,0.610,-25.061,-9.512,-35.915
1621265231639,2021-05-17T17.27.11.639,0.620,-28.902,-16.585,-33.902
1621265231649,2021-05-17T17.27.11.649,0.630,-30.427,-20.854,-31.098
1621265231659,2021-05-17T17.27.11.659,0.640,-30.427,-22.988,-28.476
1621265231669,2021-05-17T17.27.11.669,0.650,-30.366,-27.500,-26.585
1621265231679,2021-05-17T17.27.11.679,0.660,-31.159,-36.463,-24.512
1621265231689,2021-05-17T17.27.11.689,0.670,-32.256,-53.232,-22.500
1621265231699,2021-05-17T17.27.11.699,0.680,-34.085,-73.902,-20.671
1621265231709,2021-05-17T17.27.11.709,0.690,-36.951,-96.280,-19.451
1621265231719,2021-05-17T17.27.11.719,0.700,-40.976,-123.598,-18.293
1621265231729,2021-05-17T17.27.11.729,0.710,-43.780,-147.744,-15.793
1621265231739,2021-05-17T17.27.11.739,0.720,-46.098,-162.378,-14.146
1621265231749,2021-05-17T17.27.11.749,0.730,-46.220,-174.451,-13.049
1621265231759,2021-05-17T17.27.11.759,0.740,-46.890,-196.585,-11.951
1621265231769,2021-05-17T17.27.11.769,0.750,-46.402,-207.744,-13.232
1621265231779,2021-05-17T17.27.11.779,0.760,-53.659,-212.683,-15.000
1621265231789,2021-05-17T17.27.11.789,0.770,-50.366,-213.659,-16.341
1621265231799,2021-05-17T17.27.11.799,0.780,-50.000,-212.561,-15.610
1621265231809,2021-05-17T17.27.11.809,0.790,-51.646,-187.988,-19.756
1621265231819,2021-05-17T17.27.11.819,0.800,-55.000,-137.317,-23.354
1621265231829,2021-05-17T17.27.11.829,0.810,-55.061,-83.598,-27.012
1621265231839,2021-05-17T17.27.11.839,0.820,-47.927,-48.110,-31.402
1621265231849,2021-05-17T17.27.11.849,0.830,-47.195,-25.610,-34.390
1621265231859,2021-05-17T17.27.11.859,0.840,-45.488,2.134,-40.671
1621265231869,2021-05-17T17.27.11.869,0.850,-44.207,36.524,-45.732
1621265231879,2021-05-17T17.27.11.879,0.860,-40.732,57.195,-54.146
1621265231889,2021-05-17T17.27.11.889,0.870,-39.451,54.878,-56.951
1621265231899,2021-05-17T17.27.11.899,0.880,-35.854,45.610,-56.341
1621265231909,2021-05-17T17.27.11.909,0.890,-30.793,45.122,-56.402
1621265231919,2021-05-17T17.27.11.919,0.900,-24.268,36.159,-53.171
1621265231929,2021-05-17T17.27.11.929,0.910,-11.280,13.963,-50.976
1621265231939,2021-05-17T17.27.11.939,0.920,-10.610,-20.427,-49.390
1621265231949,2021-05-17T17.27.11.949,0.930,-10.061,-36.159,-45.549
1621265231959,2021-05-17T17.27.11.959,0.940,-7.866,-27.317,-41.037
1621265231969,2021-05-17T17.27.11.969,0.950,-7.744,-20.305,-40.183
1621265231979,2021-05-17T17.27.11.979,0.960,-7.927,-26.280,-39.817
1621265231989,2021-05-17T17.27.11.989,0.970,-7.256,-52.256,-34.817
1621265231999,2021-05-17T17.27.11.999,0.980,-7.805,-79.573,-31.585
1621265232009,2021-05-17T17.27.12.009,0.990,-10.610,-92.866,-31.646
1621265232019,2021-05-17T17.27.12.019,1.000,-13.171,-86.768,-28.049
1621265232029,2021-05-17T17.27.12.029,1.010,-12.378,-76.463,-25.000
1621265232039,2021-05-17T17.27.12.039,1.020,-19.207,-79.451,-25.427
1621265232049,2021-05-17T17.27.12.049,1.030,-21.159,-85.244,-17.805
1621265232059,2021-05-17T17.27.12.059,1.040,-24.878,-95.244,-14.512
1621265232069,2021-05-17T17.27.12.069,1.050,-27.317,-96.220,-11.890
