epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619358484044,2021-04-25T15.48.04.044,0.000,-0.547,-0.837,0.262
1619358484054,2021-04-25T15.48.04.054,0.010,-0.552,-0.846,0.260
1619358484064,2021-04-25T15.48.04.064,0.020,-0.554,-0.848,0.267
1619358484074,2021-04-25T15.48.04.074,0.030,-0.550,-0.845,0.271
1619358484084,2021-04-25T15.48.04.084,0.040,-0.551,-0.839,0.270
1619358484094,2021-04-25T15.48.04.094,0.050,-0.548,-0.839,0.267
1619358484104,2021-04-25T15.48.04.104,0.060,-0.542,-0.835,0.265
1619358484114,2021-04-25T15.48.04.114,0.070,-0.549,-0.836,0.267
1619358484124,2021-04-25T15.48.04.124,0.080,-0.538,-0.841,0.270
1619358484134,2021-04-25T15.48.04.134,0.090,-0.542,-0.840,0.273
1619358484144,2021-04-25T15.48.04.144,0.100,-0.545,-0.846,0.271
1619358484154,2021-04-25T15.48.04.154,0.110,-0.534,-0.837,0.266
1619358484164,2021-04-25T15.48.04.164,0.120,-0.541,-0.840,0.267
1619358484174,2021-04-25T15.48.04.174,0.130,-0.551,-0.845,0.270
1619358484184,2021-04-25T15.48.04.184,0.140,-0.556,-0.844,0.264
1619358484194,2021-04-25T15.48.04.194,0.150,-0.546,-0.844,0.263
1619358484204,2021-04-25T15.48.04.204,0.160,-0.540,-0.842,0.266
1619358484214,2021-04-25T15.48.04.214,0.170,-0.554,-0.847,0.263
1619358484224,2021-04-25T15.48.04.224,0.180,-0.559,-0.848,0.259
1619358484234,2021-04-25T15.48.04.234,0.190,-0.557,-0.848,0.259
1619358484244,2021-04-25T15.48.04.244,0.200,-0.542,-0.851,0.261
1619358484254,2021-04-25T15.48.04.254,0.210,-0.536,-0.854,0.261
1619358484264,2021-04-25T15.48.04.264,0.220,-0.534,-0.855,0.257
1619358484274,2021-04-25T15.48.04.274,0.230,-0.529,-0.854,0.258
1619358484284,2021-04-25T15.48.04.284,0.240,-0.536,-0.854,0.257
1619358484294,2021-04-25T15.48.04.294,0.250,-0.540,-0.857,0.259
1619358484304,2021-04-25T15.48.04.304,0.260,-0.536,-0.855,0.255
1619358484314,2021-04-25T15.48.04.314,0.270,-0.536,-0.854,0.255
1619358484324,2021-04-25T15.48.04.324,0.280,-0.539,-0.855,0.255
1619358484334,2021-04-25T15.48.04.334,0.290,-0.541,-0.856,0.254
1619358484344,2021-04-25T15.48.04.344,0.300,-0.539,-0.855,0.255
1619358484354,2021-04-25T15.48.04.354,0.310,-0.538,-0.855,0.261
1619358484364,2021-04-25T15.48.04.364,0.320,-0.541,-0.851,0.265
1619358484374,2021-04-25T15.48.04.374,0.330,-0.544,-0.852,0.265
1619358484384,2021-04-25T15.48.04.384,0.340,-0.548,-0.851,0.268
1619358484394,2021-04-25T15.48.04.394,0.350,-0.552,-0.850,0.271
1619358484404,2021-04-25T15.48.04.404,0.360,-0.545,-0.851,0.273
1619358484414,2021-04-25T15.48.04.414,0.370,-0.543,-0.847,0.268
1619358484424,2021-04-25T15.48.04.424,0.380,-0.529,-0.842,0.263
1619358484434,2021-04-25T15.48.04.434,0.390,-0.520,-0.842,0.256
1619358484444,2021-04-25T15.48.04.444,0.400,-0.506,-0.833,0.253
1619358484454,2021-04-25T15.48.04.454,0.410,-0.543,-0.830,0.272
1619358484464,2021-04-25T15.48.04.464,0.420,-0.579,-0.843,0.291
1619358484474,2021-04-25T15.48.04.474,0.430,-0.568,-0.840,0.285
1619358484484,2021-04-25T15.48.04.484,0.440,-0.556,-0.828,0.284
1619358484494,2021-04-25T15.48.04.494,0.450,-0.563,-0.836,0.286
1619358484504,2021-04-25T15.48.04.504,0.460,-0.562,-0.839,0.282
1619358484514,2021-04-25T15.48.04.514,0.470,-0.560,-0.842,0.278
1619358484524,2021-04-25T15.48.04.524,0.480,-0.542,-0.844,0.276
1619358484534,2021-04-25T15.48.04.534,0.490,-0.532,-0.849,0.275
1619358484544,2021-04-25T15.48.04.544,0.500,-0.529,-0.849,0.277
