epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621617848730,2021-05-21T19.24.08.730,0.000,0.305,0.488,-0.610
1621617848740,2021-05-21T19.24.08.740,0.010,0.366,0.427,-0.427
1621617848750,2021-05-21T19.24.08.750,0.020,0.366,0.366,-0.549
1621617848760,2021-05-21T19.24.08.760,0.030,0.427,0.061,-0.671
1621617848770,2021-05-21T19.24.08.770,0.040,0.366,-0.183,-0.793
1621617848780,2021-05-21T19.24.08.780,0.050,0.305,-0.305,-0.732
1621617848790,2021-05-21T19.24.08.790,0.060,0.183,-0.366,-0.610
1621617848800,2021-05-21T19.24.08.800,0.070,0.305,-0.305,-0.427
1621617848810,2021-05-21T19.24.08.810,0.080,0.366,-0.183,-0.427
1621617848820,2021-05-21T19.24.08.820,0.090,0.305,0.000,-0.488
1621617848830,2021-05-21T19.24.08.830,0.100,0.427,0.122,-0.305
1621617848840,2021-05-21T19.24.08.840,0.110,0.488,0.000,-0.305
1621617848850,2021-05-21T19.24.08.850,0.120,0.610,0.061,-0.244
1621617848860,2021-05-21T19.24.08.860,0.130,0.732,0.061,-0.183
1621617848870,2021-05-21T19.24.08.870,0.140,0.671,-0.122,-0.244
1621617848880,2021-05-21T19.24.08.880,0.150,0.671,-0.061,-0.244
1621617848890,2021-05-21T19.24.08.890,0.160,0.610,0.000,-0.305
1621617848900,2021-05-21T19.24.08.900,0.170,0.366,0.000,-0.244
1621617848910,2021-05-21T19.24.08.910,0.180,0.244,0.061,-0.183
1621617848920,2021-05-21T19.24.08.920,0.190,0.183,0.183,-0.183
1621617848930,2021-05-21T19.24.08.930,0.200,0.122,0.366,-0.183
1621617848940,2021-05-21T19.24.08.940,0.210,0.305,0.549,-0.122
1621617848950,2021-05-21T19.24.08.950,0.220,0.427,0.671,0.000
1621617848960,2021-05-21T19.24.08.960,0.230,0.488,0.549,0.122
1621617848970,2021-05-21T19.24.08.970,0.240,0.488,0.122,0.122
1621617848980,2021-05-21T19.24.08.980,0.250,0.366,0.000,0.183
1621617848990,2021-05-21T19.24.08.990,0.260,0.244,-0.366,0.061
1621617849000,2021-05-21T19.24.09.000,0.270,0.061,-0.488,-0.183
1621617849010,2021-05-21T19.24.09.010,0.280,-0.061,-0.427,-0.488
1621617849020,2021-05-21T19.24.09.020,0.290,-0.122,-0.366,-0.549
1621617849030,2021-05-21T19.24.09.030,0.300,-0.183,-0.244,-0.549
1621617849040,2021-05-21T19.24.09.040,0.310,-0.183,0.000,-0.610
1621617849050,2021-05-21T19.24.09.050,0.320,0.061,0.122,-0.610
1621617849060,2021-05-21T19.24.09.060,0.330,0.061,0.244,-0.488
1621617849070,2021-05-21T19.24.09.070,0.340,0.122,0.183,-0.366
1621617849080,2021-05-21T19.24.09.080,0.350,0.244,0.244,-0.488
1621617849090,2021-05-21T19.24.09.090,0.360,0.183,0.183,-0.488
1621617849100,2021-05-21T19.24.09.100,0.370,0.061,0.000,-0.366
1621617849110,2021-05-21T19.24.09.110,0.380,-0.061,-0.122,-0.183
1621617849120,2021-05-21T19.24.09.120,0.390,-0.183,-0.061,-0.244
1621617849130,2021-05-21T19.24.09.130,0.400,-0.122,-0.122,-0.549
1621617849140,2021-05-21T19.24.09.140,0.410,0.000,0.061,-0.610
1621617849150,2021-05-21T19.24.09.150,0.420,0.122,0.183,-0.549
1621617849160,2021-05-21T19.24.09.160,0.430,0.366,0.305,-0.549
1621617849170,2021-05-21T19.24.09.170,0.440,0.549,0.366,-0.549
1621617849180,2021-05-21T19.24.09.180,0.450,0.427,0.305,-0.549
1621617849190,2021-05-21T19.24.09.190,0.460,0.244,0.366,-0.549
1621617849200,2021-05-21T19.24.09.200,0.470,0.122,0.183,-0.671
1621617849210,2021-05-21T19.24.09.210,0.480,0.000,0.183,-0.610
1621617849220,2021-05-21T19.24.09.220,0.490,-0.183,0.183,-0.549
1621617849230,2021-05-21T19.24.09.230,0.500,-0.183,0.122,-0.610
1621617849240,2021-05-21T19.24.09.240,0.510,-0.061,0.122,-0.671
1621617849250,2021-05-21T19.24.09.250,0.520,0.061,0.244,-0.549
1621617849260,2021-05-21T19.24.09.260,0.530,0.061,0.244,-0.549
1621617849270,2021-05-21T19.24.09.270,0.540,0.000,0.122,-0.427
1621617849280,2021-05-21T19.24.09.280,0.550,0.000,-0.061,-0.366
1621617849290,2021-05-21T19.24.09.290,0.560,0.000,-0.244,-0.366
1621617849300,2021-05-21T19.24.09.300,0.570,-0.061,-0.427,-0.549
1621617849310,2021-05-21T19.24.09.310,0.580,0.061,-0.427,-0.610
1621617849320,2021-05-21T19.24.09.320,0.590,0.061,-0.244,-0.732
1621617849330,2021-05-21T19.24.09.330,0.600,0.122,0.000,-0.915
1621617849340,2021-05-21T19.24.09.340,0.610,0.122,-0.244,-0.976
