epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621264411269,2021-05-17T17.13.31.269,0.000,0.915,-0.183,0.000
1621264411279,2021-05-17T17.13.31.279,0.010,1.098,-0.122,-0.122
1621264411289,2021-05-17T17.13.31.289,0.020,1.463,-0.366,-0.244
1621264411299,2021-05-17T17.13.31.299,0.030,1.524,-0.122,-0.366
1621264411309,2021-05-17T17.13.31.309,0.040,1.463,0.244,-0.305
1621264411319,2021-05-17T17.13.31.319,0.050,1.341,0.427,-0.366
1621264411329,2021-05-17T17.13.31.329,0.060,1.037,0.366,-0.183
1621264411339,2021-05-17T17.13.31.339,0.070,0.854,0.122,-0.183
1621264411349,2021-05-17T17.13.31.349,0.080,0.549,0.061,-0.305
1621264411359,2021-05-17T17.13.31.359,0.090,0.244,0.244,-0.305
1621264411369,2021-05-17T17.13.31.369,0.100,-0.183,0.610,-0.427
1621264411379,2021-05-17T17.13.31.379,0.110,-0.488,0.732,-0.549
1621264411389,2021-05-17T17.13.31.389,0.120,-1.037,0.732,-0.610
1621264411399,2021-05-17T17.13.31.399,0.130,-1.707,1.037,-0.732
1621264411409,2021-05-17T17.13.31.409,0.140,-2.256,1.402,-0.549
1621264411419,2021-05-17T17.13.31.419,0.150,-2.439,1.280,-0.549
1621264411429,2021-05-17T17.13.31.429,0.160,-1.951,-0.305,-0.549
1621264411439,2021-05-17T17.13.31.439,0.170,-1.037,-1.890,-0.793
1621264411449,2021-05-17T17.13.31.449,0.180,-0.305,-1.585,-1.098
1621264411459,2021-05-17T17.13.31.459,0.190,0.183,-1.280,-1.280
1621264411469,2021-05-17T17.13.31.469,0.200,0.671,-1.707,-1.646
1621264411479,2021-05-17T17.13.31.479,0.210,0.671,-1.098,-1.829
1621264411489,2021-05-17T17.13.31.489,0.220,0.610,-1.463,-1.646
1621264411499,2021-05-17T17.13.31.499,0.230,0.244,-1.707,-1.280
1621264411509,2021-05-17T17.13.31.509,0.240,-0.183,-2.134,-0.915
1621264411519,2021-05-17T17.13.31.519,0.250,-0.610,-3.963,-0.488
1621264411529,2021-05-17T17.13.31.529,0.260,-1.220,-3.659,0.061
1621264411539,2021-05-17T17.13.31.539,0.270,-0.915,-4.451,0.244
1621264411549,2021-05-17T17.13.31.549,0.280,-0.427,-5.000,0.244
1621264411559,2021-05-17T17.13.31.559,0.290,0.183,-2.866,-0.244
1621264411569,2021-05-17T17.13.31.569,0.300,0.732,-0.671,-0.732
1621264411579,2021-05-17T17.13.31.579,0.310,0.854,-0.366,-1.098
1621264411589,2021-05-17T17.13.31.589,0.320,0.915,-0.854,-1.341
1621264411599,2021-05-17T17.13.31.599,0.330,0.915,-0.915,-1.524
1621264411609,2021-05-17T17.13.31.609,0.340,0.671,-0.854,-1.402
1621264411619,2021-05-17T17.13.31.619,0.350,0.305,-0.915,-1.220
1621264411629,2021-05-17T17.13.31.629,0.360,0.427,-0.854,-0.915
1621264411639,2021-05-17T17.13.31.639,0.370,0.061,-0.366,-0.915
1621264411649,2021-05-17T17.13.31.649,0.380,-0.244,0.183,-0.793
1621264411659,2021-05-17T17.13.31.659,0.390,-0.366,0.244,-0.366
1621264411669,2021-05-17T17.13.31.669,0.400,-0.427,0.671,-0.183
1621264411679,2021-05-17T17.13.31.679,0.410,-0.610,1.768,0.061
1621264411689,2021-05-17T17.13.31.689,0.420,-1.159,4.329,0.244
1621264411699,2021-05-17T17.13.31.699,0.430,-1.951,9.939,0.122
1621264411709,2021-05-17T17.13.31.709,0.440,-2.683,15.671,0.000
1621264411719,2021-05-17T17.13.31.719,0.450,-3.354,17.073,-0.183
1621264411729,2021-05-17T17.13.31.729,0.460,-3.902,16.220,0.000
1621264411739,2021-05-17T17.13.31.739,0.470,-3.963,14.207,0.427
1621264411749,2021-05-17T17.13.31.749,0.480,-3.780,12.866,0.732
