epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619282814999,2021-04-24T18.46.54.999,0.000,0.009,-0.104,-0.983
1619282815009,2021-04-24T18.46.55.009,0.010,0.009,-0.100,-0.997
1619282815019,2021-04-24T18.46.55.019,0.020,0.007,-0.102,-0.994
1619282815029,2021-04-24T18.46.55.029,0.030,0.008,-0.104,-0.993
1619282815039,2021-04-24T18.46.55.039,0.040,0.008,-0.102,-0.993
1619282815049,2021-04-24T18.46.55.049,0.050,0.007,-0.101,-0.995
1619282815059,2021-04-24T18.46.55.059,0.060,0.008,-0.101,-0.990
1619282815069,2021-04-24T18.46.55.069,0.070,0.010,-0.102,-0.990
1619282815079,2021-04-24T18.46.55.079,0.080,0.006,-0.104,-0.990
1619282815089,2021-04-24T18.46.55.089,0.090,0.007,-0.101,-0.993
1619282815099,2021-04-24T18.46.55.099,0.100,0.009,-0.102,-0.993
1619282815109,2021-04-24T18.46.55.109,0.110,0.006,-0.102,-0.994
1619282815119,2021-04-24T18.46.55.119,0.120,0.006,-0.103,-0.994
1619282815129,2021-04-24T18.46.55.129,0.130,0.009,-0.101,-0.992
1619282815139,2021-04-24T18.46.55.139,0.140,0.008,-0.102,-0.995
1619282815149,2021-04-24T18.46.55.149,0.150,0.008,-0.103,-0.994
1619282815159,2021-04-24T18.46.55.159,0.160,0.009,-0.103,-0.994
1619282815169,2021-04-24T18.46.55.169,0.170,0.008,-0.104,-0.995
1619282815179,2021-04-24T18.46.55.179,0.180,0.009,-0.103,-0.993
1619282815189,2021-04-24T18.46.55.189,0.190,0.010,-0.102,-0.990
1619282815199,2021-04-24T18.46.55.199,0.200,0.008,-0.103,-0.992
1619282815209,2021-04-24T18.46.55.209,0.210,0.009,-0.104,-0.992
1619282815219,2021-04-24T18.46.55.219,0.220,0.006,-0.101,-0.993
1619282815229,2021-04-24T18.46.55.229,0.230,0.007,-0.101,-0.994
1619282815239,2021-04-24T18.46.55.239,0.240,0.009,-0.101,-0.992
1619282815249,2021-04-24T18.46.55.249,0.250,0.007,-0.102,-0.992
1619282815259,2021-04-24T18.46.55.259,0.260,0.007,-0.100,-0.991
1619282815269,2021-04-24T18.46.55.269,0.270,0.009,-0.101,-0.994
1619282815279,2021-04-24T18.46.55.279,0.280,0.007,-0.103,-0.991
1619282815289,2021-04-24T18.46.55.289,0.290,0.008,-0.101,-0.993
1619282815299,2021-04-24T18.46.55.299,0.300,0.009,-0.102,-0.992
1619282815309,2021-04-24T18.46.55.309,0.310,0.009,-0.104,-0.995
1619282815319,2021-04-24T18.46.55.319,0.320,0.006,-0.101,-0.994
1619282815329,2021-04-24T18.46.55.329,0.330,0.008,-0.103,-0.994
1619282815339,2021-04-24T18.46.55.339,0.340,0.008,-0.102,-0.994
1619282815349,2021-04-24T18.46.55.349,0.350,0.007,-0.101,-0.991
1619282815359,2021-04-24T18.46.55.359,0.360,0.007,-0.101,-0.991
1619282815369,2021-04-24T18.46.55.369,0.370,0.009,-0.101,-0.994
