epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619285416882,2021-04-24T19.30.16.882,0.000,0.009,-0.115,-0.987
1619285416892,2021-04-24T19.30.16.892,0.010,0.008,-0.117,-0.998
1619285416902,2021-04-24T19.30.16.902,0.020,0.007,-0.116,-1.000
1619285416912,2021-04-24T19.30.16.912,0.030,0.009,-0.116,-0.997
1619285416922,2021-04-24T19.30.16.922,0.040,0.005,-0.114,-0.997
1619285416932,2021-04-24T19.30.16.932,0.050,0.004,-0.115,-0.995
1619285416942,2021-04-24T19.30.16.942,0.060,0.007,-0.117,-0.997
1619285416952,2021-04-24T19.30.16.952,0.070,0.005,-0.119,-0.997
1619285416962,2021-04-24T19.30.16.962,0.080,0.005,-0.119,-0.996
1619285416972,2021-04-24T19.30.16.972,0.090,0.008,-0.121,-0.995
1619285416982,2021-04-24T19.30.16.982,0.100,0.000,-0.121,-0.991
1619285416992,2021-04-24T19.30.16.992,0.110,-0.001,-0.124,-1.000
1619285417002,2021-04-24T19.30.17.002,0.120,0.004,-0.121,-1.000
1619285417012,2021-04-24T19.30.17.012,0.130,0.008,-0.118,-0.990
1619285417022,2021-04-24T19.30.17.022,0.140,0.003,-0.122,-0.991
1619285417032,2021-04-24T19.30.17.032,0.150,-0.000,-0.125,-0.989
1619285417042,2021-04-24T19.30.17.042,0.160,-0.000,-0.126,-0.990
1619285417052,2021-04-24T19.30.17.052,0.170,-0.001,-0.128,-0.986
1619285417062,2021-04-24T19.30.17.062,0.180,-0.001,-0.125,-0.990
1619285417072,2021-04-24T19.30.17.072,0.190,-0.001,-0.121,-0.988
1619285417082,2021-04-24T19.30.17.082,0.200,0.001,-0.119,-1.003
1619285417092,2021-04-24T19.30.17.092,0.210,0.004,-0.119,-0.985
1619285417102,2021-04-24T19.30.17.102,0.220,0.002,-0.121,-0.994
1619285417112,2021-04-24T19.30.17.112,0.230,0.002,-0.124,-0.994
1619285417122,2021-04-24T19.30.17.122,0.240,0.003,-0.124,-0.996
1619285417132,2021-04-24T19.30.17.132,0.250,0.006,-0.124,-0.997
1619285417142,2021-04-24T19.30.17.142,0.260,0.004,-0.123,-0.994
1619285417152,2021-04-24T19.30.17.152,0.270,0.006,-0.123,-0.994
1619285417162,2021-04-24T19.30.17.162,0.280,0.005,-0.124,-0.993
1619285417172,2021-04-24T19.30.17.172,0.290,0.004,-0.118,-0.995
1619285417182,2021-04-24T19.30.17.182,0.300,0.004,-0.120,-0.994
1619285417192,2021-04-24T19.30.17.192,0.310,0.009,-0.121,-0.994
1619285417202,2021-04-24T19.30.17.202,0.320,0.006,-0.122,-0.990
1619285417212,2021-04-24T19.30.17.212,0.330,0.006,-0.124,-0.992
1619285417222,2021-04-24T19.30.17.222,0.340,0.009,-0.121,-0.991
1619285417232,2021-04-24T19.30.17.232,0.350,0.008,-0.122,-0.992
1619285417242,2021-04-24T19.30.17.242,0.360,0.006,-0.122,-0.992
1619285417252,2021-04-24T19.30.17.252,0.370,0.006,-0.124,-0.990
1619285417262,2021-04-24T19.30.17.262,0.380,0.009,-0.124,-0.990
1619285417272,2021-04-24T19.30.17.272,0.390,0.007,-0.125,-0.992
1619285417282,2021-04-24T19.30.17.282,0.400,0.008,-0.126,-0.991
1619285417292,2021-04-24T19.30.17.292,0.410,0.009,-0.127,-0.992
1619285417302,2021-04-24T19.30.17.302,0.420,0.008,-0.129,-0.994
1619285417312,2021-04-24T19.30.17.312,0.430,0.007,-0.126,-0.994
1619285417322,2021-04-24T19.30.17.322,0.440,0.006,-0.127,-0.991
1619285417332,2021-04-24T19.30.17.332,0.450,0.006,-0.129,-0.991
1619285417342,2021-04-24T19.30.17.342,0.460,0.004,-0.125,-0.992
1619285417352,2021-04-24T19.30.17.352,0.470,0.003,-0.127,-0.992
1619285417362,2021-04-24T19.30.17.362,0.480,0.004,-0.126,-0.992
1619285417372,2021-04-24T19.30.17.372,0.490,0.005,-0.123,-0.991
1619285417382,2021-04-24T19.30.17.382,0.500,0.004,-0.122,-0.994
1619285417392,2021-04-24T19.30.17.392,0.510,0.005,-0.125,-0.992
1619285417402,2021-04-24T19.30.17.402,0.520,0.003,-0.125,-0.990
1619285417412,2021-04-24T19.30.17.412,0.530,0.003,-0.124,-0.990
1619285417422,2021-04-24T19.30.17.422,0.540,0.006,-0.125,-0.993
1619285417432,2021-04-24T19.30.17.432,0.550,0.004,-0.126,-0.991
1619285417442,2021-04-24T19.30.17.442,0.560,0.006,-0.124,-0.990
1619285417452,2021-04-24T19.30.17.452,0.570,0.006,-0.125,-0.989
1619285417462,2021-04-24T19.30.17.462,0.580,0.004,-0.125,-0.992
1619285417472,2021-04-24T19.30.17.472,0.590,0.005,-0.125,-0.992
1619285417482,2021-04-24T19.30.17.482,0.600,0.006,-0.122,-0.992
1619285417492,2021-04-24T19.30.17.492,0.610,0.008,-0.122,-0.993
1619285417502,2021-04-24T19.30.17.502,0.620,0.007,-0.122,-0.992
1619285417512,2021-04-24T19.30.17.512,0.630,0.008,-0.122,-0.992
1619285417522,2021-04-24T19.30.17.522,0.640,0.009,-0.121,-0.991
1619285417532,2021-04-24T19.30.17.532,0.650,0.010,-0.119,-0.991
1619285417542,2021-04-24T19.30.17.542,0.660,0.009,-0.120,-0.993
1619285417552,2021-04-24T19.30.17.552,0.670,0.010,-0.121,-0.992
1619285417562,2021-04-24T19.30.17.562,0.680,0.010,-0.119,-0.996
1619285417572,2021-04-24T19.30.17.572,0.690,0.012,-0.118,-0.997
1619285417582,2021-04-24T19.30.17.582,0.700,0.012,-0.118,-0.998
1619285417592,2021-04-24T19.30.17.592,0.710,0.013,-0.117,-1.000
1619285417602,2021-04-24T19.30.17.602,0.720,0.014,-0.117,-0.996
1619285417612,2021-04-24T19.30.17.612,0.730,0.012,-0.118,-0.992
1619285417622,2021-04-24T19.30.17.622,0.740,0.010,-0.118,-0.995
1619285417632,2021-04-24T19.30.17.632,0.750,0.011,-0.117,-0.993
1619285417642,2021-04-24T19.30.17.642,0.760,0.010,-0.117,-0.994
1619285417652,2021-04-24T19.30.17.652,0.770,0.011,-0.119,-0.989
1619285417662,2021-04-24T19.30.17.662,0.780,0.011,-0.120,-0.990
1619285417672,2021-04-24T19.30.17.672,0.790,0.010,-0.119,-0.988
1619285417682,2021-04-24T19.30.17.682,0.800,0.011,-0.119,-0.988
1619285417692,2021-04-24T19.30.17.692,0.810,0.012,-0.120,-0.986
1619285417702,2021-04-24T19.30.17.702,0.820,0.013,-0.116,-0.987
1619285417712,2021-04-24T19.30.17.712,0.830,0.009,-0.117,-0.989
1619285417722,2021-04-24T19.30.17.722,0.840,0.012,-0.115,-0.991
1619285417732,2021-04-24T19.30.17.732,0.850,0.011,-0.113,-0.989
1619285417742,2021-04-24T19.30.17.742,0.860,0.014,-0.115,-0.989
1619285417752,2021-04-24T19.30.17.752,0.870,0.016,-0.118,-0.986
