epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619285416860,2021-04-24T19.30.16.860,0.000,-0.443,-0.652,0.730
1619285416870,2021-04-24T19.30.16.870,0.010,-0.427,-0.638,0.731
1619285416880,2021-04-24T19.30.16.880,0.020,-0.402,-0.619,0.729
1619285416890,2021-04-24T19.30.16.890,0.030,-0.374,-0.610,0.730
1619285416900,2021-04-24T19.30.16.900,0.040,-0.350,-0.610,0.731
1619285416910,2021-04-24T19.30.16.910,0.050,-0.312,-0.600,0.727
1619285416920,2021-04-24T19.30.16.920,0.060,-0.301,-0.596,0.728
1619285416930,2021-04-24T19.30.16.930,0.070,-0.317,-0.599,0.727
1619285416940,2021-04-24T19.30.16.940,0.080,-0.335,-0.594,0.725
1619285416950,2021-04-24T19.30.16.950,0.090,-0.365,-0.595,0.712
1619285416960,2021-04-24T19.30.16.960,0.100,-0.384,-0.600,0.691
1619285416970,2021-04-24T19.30.16.970,0.110,-0.408,-0.595,0.665
1619285416980,2021-04-24T19.30.16.980,0.120,-0.434,-0.589,0.628
1619285416990,2021-04-24T19.30.16.990,0.130,-0.493,-0.595,0.570
1619285417000,2021-04-24T19.30.17.000,0.140,-0.493,-0.635,0.617
1619285417010,2021-04-24T19.30.17.010,0.150,-0.501,-0.603,0.635
1619285417020,2021-04-24T19.30.17.020,0.160,-0.480,-0.599,0.623
1619285417030,2021-04-24T19.30.17.030,0.170,-0.476,-0.590,0.582
1619285417040,2021-04-24T19.30.17.040,0.180,-0.516,-0.643,0.613
1619285417050,2021-04-24T19.30.17.050,0.190,-0.576,-0.684,0.643
1619285417060,2021-04-24T19.30.17.060,0.200,-0.538,-0.708,0.665
1619285417070,2021-04-24T19.30.17.070,0.210,-0.461,-0.747,0.659
1619285417080,2021-04-24T19.30.17.080,0.220,-0.493,-0.792,0.610
1619285417090,2021-04-24T19.30.17.090,0.230,-0.443,-0.849,0.679
1619285417100,2021-04-24T19.30.17.100,0.240,-0.449,-0.888,0.725
1619285417110,2021-04-24T19.30.17.110,0.250,-0.500,-0.885,0.742
1619285417120,2021-04-24T19.30.17.120,0.260,-0.471,-0.852,0.785
1619285417130,2021-04-24T19.30.17.130,0.270,-0.496,-0.843,0.798
1619285417140,2021-04-24T19.30.17.140,0.280,-0.480,-0.806,0.797
1619285417150,2021-04-24T19.30.17.150,0.290,-0.435,-0.750,0.774
1619285417160,2021-04-24T19.30.17.160,0.300,-0.415,-0.703,0.735
1619285417170,2021-04-24T19.30.17.170,0.310,-0.405,-0.657,0.696
1619285417180,2021-04-24T19.30.17.180,0.320,-0.371,-0.633,0.689
1619285417190,2021-04-24T19.30.17.190,0.330,-0.354,-0.622,0.680
1619285417200,2021-04-24T19.30.17.200,0.340,-0.350,-0.613,0.669
1619285417210,2021-04-24T19.30.17.210,0.350,-0.371,-0.611,0.654
1619285417220,2021-04-24T19.30.17.220,0.360,-0.405,-0.616,0.640
1619285417230,2021-04-24T19.30.17.230,0.370,-0.423,-0.619,0.650
1619285417240,2021-04-24T19.30.17.240,0.380,-0.431,-0.634,0.690
1619285417250,2021-04-24T19.30.17.250,0.390,-0.413,-0.638,0.729
1619285417260,2021-04-24T19.30.17.260,0.400,-0.410,-0.636,0.750
1619285417270,2021-04-24T19.30.17.270,0.410,-0.396,-0.625,0.768
