epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619281172802,2021-04-24T18.19.32.802,0.000,-0.976,-1.037,-1.524
1619281172812,2021-04-24T18.19.32.812,0.010,-1.098,-1.037,-1.463
1619281172822,2021-04-24T18.19.32.822,0.020,-0.854,-1.280,-1.463
1619281172832,2021-04-24T18.19.32.832,0.030,-0.915,-1.341,-1.524
1619281172842,2021-04-24T18.19.32.842,0.040,-0.915,-1.159,-1.524
1619281172852,2021-04-24T18.19.32.852,0.050,-0.976,-0.671,-1.402
1619281172862,2021-04-24T18.19.32.862,0.060,-0.915,-0.732,-1.524
1619281172872,2021-04-24T18.19.32.872,0.070,-0.915,-0.976,-1.463
1619281172882,2021-04-24T18.19.32.882,0.080,-0.854,-0.732,-1.402
1619281172892,2021-04-24T18.19.32.892,0.090,-0.854,-0.488,-1.220
1619281172902,2021-04-24T18.19.32.902,0.100,-0.793,-0.549,-1.037
1619281172912,2021-04-24T18.19.32.912,0.110,-0.793,-0.610,-1.037
1619281172922,2021-04-24T18.19.32.922,0.120,-0.183,-0.549,-1.098
1619281172932,2021-04-24T18.19.32.932,0.130,0.732,-0.610,-1.402
1619281172942,2021-04-24T18.19.32.942,0.140,0.915,-0.976,-1.402
1619281172952,2021-04-24T18.19.32.952,0.150,0.854,-1.098,-1.280
1619281172962,2021-04-24T18.19.32.962,0.160,0.549,-0.976,-1.280
1619281172972,2021-04-24T18.19.32.972,0.170,0.244,-1.037,-1.341
1619281172982,2021-04-24T18.19.32.982,0.180,0.122,-1.098,-1.341
1619281172992,2021-04-24T18.19.32.992,0.190,-0.061,-0.732,-1.341
1619281173002,2021-04-24T18.19.33.002,0.200,-0.122,-0.549,-1.341
1619281173012,2021-04-24T18.19.33.012,0.210,-0.122,-0.549,-1.159
1619281173022,2021-04-24T18.19.33.022,0.220,-0.061,-0.305,-1.037
1619281173032,2021-04-24T18.19.33.032,0.230,-0.183,0.122,-0.793
1619281173042,2021-04-24T18.19.33.042,0.240,-0.244,0.488,-0.732
1619281173052,2021-04-24T18.19.33.052,0.250,-0.305,0.427,-0.427
1619281173062,2021-04-24T18.19.33.062,0.260,-0.122,0.366,-0.244
1619281173072,2021-04-24T18.19.33.072,0.270,-0.061,0.244,-0.122
1619281173082,2021-04-24T18.19.33.082,0.280,0.000,0.183,0.061
1619281173092,2021-04-24T18.19.33.092,0.290,0.122,0.305,0.061
1619281173102,2021-04-24T18.19.33.102,0.300,0.122,0.610,0.183
1619281173112,2021-04-24T18.19.33.112,0.310,0.244,0.671,0.122
1619281173122,2021-04-24T18.19.33.122,0.320,0.305,0.976,0.061
1619281173132,2021-04-24T18.19.33.132,0.330,0.366,0.854,-0.122
1619281173142,2021-04-24T18.19.33.142,0.340,0.488,0.671,0.000
1619281173152,2021-04-24T18.19.33.152,0.350,0.610,0.976,-0.122
1619281173162,2021-04-24T18.19.33.162,0.360,0.671,1.159,-0.183
1619281173172,2021-04-24T18.19.33.172,0.370,0.854,0.976,-0.244
1619281173182,2021-04-24T18.19.33.182,0.380,0.732,0.976,-0.244
1619281173192,2021-04-24T18.19.33.192,0.390,0.732,0.976,-0.183
1619281173202,2021-04-24T18.19.33.202,0.400,0.793,0.976,-0.183
1619281173212,2021-04-24T18.19.33.212,0.410,0.793,1.098,-0.183
1619281173222,2021-04-24T18.19.33.222,0.420,0.793,0.549,-0.183
1619281173232,2021-04-24T18.19.33.232,0.430,0.610,0.122,0.000
1619281173242,2021-04-24T18.19.33.242,0.440,0.549,0.366,-0.061
