epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619281173049,2021-04-24T18.19.33.049,0.000,0.488,0.427,-0.732
1619281173059,2021-04-24T18.19.33.059,0.010,0.244,-0.366,-0.854
1619281173069,2021-04-24T18.19.33.069,0.020,0.305,0.061,-0.366
1619281173079,2021-04-24T18.19.33.079,0.030,0.305,0.122,-0.366
1619281173089,2021-04-24T18.19.33.089,0.040,0.183,0.122,-0.305
1619281173099,2021-04-24T18.19.33.099,0.050,0.244,0.183,-0.366
1619281173109,2021-04-24T18.19.33.109,0.060,0.305,0.122,-0.366
1619281173119,2021-04-24T18.19.33.119,0.070,0.244,0.122,-0.366
1619281173129,2021-04-24T18.19.33.129,0.080,0.122,0.122,-0.366
1619281173139,2021-04-24T18.19.33.139,0.090,0.122,0.244,-0.366
1619281173149,2021-04-24T18.19.33.149,0.100,0.305,0.244,-0.427
1619281173159,2021-04-24T18.19.33.159,0.110,0.244,0.183,-0.427
1619281173169,2021-04-24T18.19.33.169,0.120,0.244,0.183,-0.427
1619281173179,2021-04-24T18.19.33.179,0.130,0.366,0.122,-0.366
1619281173189,2021-04-24T18.19.33.189,0.140,0.305,0.000,-0.366
1619281173199,2021-04-24T18.19.33.199,0.150,0.244,0.061,-0.366
1619281173209,2021-04-24T18.19.33.209,0.160,0.305,-0.061,-0.305
1619281173219,2021-04-24T18.19.33.219,0.170,0.305,-0.061,-0.366
1619281173229,2021-04-24T18.19.33.229,0.180,0.427,-0.122,-0.427
1619281173239,2021-04-24T18.19.33.239,0.190,0.427,-0.122,-0.488
1619281173249,2021-04-24T18.19.33.249,0.200,0.366,0.000,-0.366
1619281173259,2021-04-24T18.19.33.259,0.210,0.305,-0.061,-0.366
1619281173269,2021-04-24T18.19.33.269,0.220,0.366,-0.122,-0.427
1619281173279,2021-04-24T18.19.33.279,0.230,0.305,-0.061,-0.366
1619281173289,2021-04-24T18.19.33.289,0.240,0.305,0.061,-0.427
1619281173299,2021-04-24T18.19.33.299,0.250,0.244,0.122,-0.427
1619281173309,2021-04-24T18.19.33.309,0.260,0.244,0.122,-0.305
1619281173319,2021-04-24T18.19.33.319,0.270,0.305,0.061,-0.305
1619281173329,2021-04-24T18.19.33.329,0.280,0.305,0.061,-0.305
1619281173339,2021-04-24T18.19.33.339,0.290,0.305,0.000,-0.305
1619281173349,2021-04-24T18.19.33.349,0.300,0.366,0.000,-0.427
1619281173359,2021-04-24T18.19.33.359,0.310,0.366,0.061,-0.366
1619281173369,2021-04-24T18.19.33.369,0.320,0.427,0.000,-0.366
1619281173379,2021-04-24T18.19.33.379,0.330,0.366,0.061,-0.366
1619281173389,2021-04-24T18.19.33.389,0.340,0.305,0.061,-0.366
1619281173399,2021-04-24T18.19.33.399,0.350,0.305,0.061,-0.366
1619281173409,2021-04-24T18.19.33.409,0.360,0.305,0.061,-0.366
1619281173419,2021-04-24T18.19.33.419,0.370,0.305,0.183,-0.488
1619281173429,2021-04-24T18.19.33.429,0.380,0.305,0.244,-0.366
1619281173439,2021-04-24T18.19.33.439,0.390,0.244,0.244,-0.305
1619281173449,2021-04-24T18.19.33.449,0.400,0.122,0.244,-0.366
1619281173459,2021-04-24T18.19.33.459,0.410,0.183,0.183,-0.366
1619281173469,2021-04-24T18.19.33.469,0.420,0.366,0.183,-0.305
1619281173479,2021-04-24T18.19.33.479,0.430,0.305,0.183,-0.366
1619281173489,2021-04-24T18.19.33.489,0.440,0.183,0.183,-0.366
1619281173499,2021-04-24T18.19.33.499,0.450,0.183,0.183,-0.427
1619281173509,2021-04-24T18.19.33.509,0.460,0.305,0.183,-0.305
1619281173519,2021-04-24T18.19.33.519,0.470,0.305,0.122,-0.366
1619281173529,2021-04-24T18.19.33.529,0.480,0.305,0.061,-0.427
1619281173539,2021-04-24T18.19.33.539,0.490,0.366,0.061,-0.427
1619281173549,2021-04-24T18.19.33.549,0.500,0.366,0.061,-0.366
1619281173559,2021-04-24T18.19.33.559,0.510,0.366,0.122,-0.305
1619281173569,2021-04-24T18.19.33.569,0.520,0.305,0.183,-0.305
1619281173579,2021-04-24T18.19.33.579,0.530,0.244,0.183,-0.427
1619281173589,2021-04-24T18.19.33.589,0.540,0.305,0.183,-0.305
1619281173599,2021-04-24T18.19.33.599,0.550,0.244,0.183,-0.305
1619281173609,2021-04-24T18.19.33.609,0.560,0.183,0.183,-0.366
1619281173619,2021-04-24T18.19.33.619,0.570,0.305,0.183,-0.366
1619281173629,2021-04-24T18.19.33.629,0.580,0.244,0.244,-0.366
1619281173639,2021-04-24T18.19.33.639,0.590,0.305,0.183,-0.366
1619281173649,2021-04-24T18.19.33.649,0.600,0.305,0.122,-0.366
1619281173659,2021-04-24T18.19.33.659,0.610,0.366,0.122,-0.366
1619281173669,2021-04-24T18.19.33.669,0.620,0.366,0.061,-0.366
1619281173679,2021-04-24T18.19.33.679,0.630,0.427,-0.061,-0.427
1619281173689,2021-04-24T18.19.33.689,0.640,0.366,-0.061,-0.305
1619281173699,2021-04-24T18.19.33.699,0.650,0.366,-0.061,-0.366
1619281173709,2021-04-24T18.19.33.709,0.660,0.366,-0.061,-0.366
1619281173719,2021-04-24T18.19.33.719,0.670,0.427,-0.061,-0.427
1619281173729,2021-04-24T18.19.33.729,0.680,0.305,0.061,-0.366
1619281173739,2021-04-24T18.19.33.739,0.690,0.244,0.000,-0.366
1619281173749,2021-04-24T18.19.33.749,0.700,0.366,0.061,-0.366
1619281173759,2021-04-24T18.19.33.759,0.710,0.305,0.000,-0.305
1619281173769,2021-04-24T18.19.33.769,0.720,0.244,0.061,-0.366
1619281173779,2021-04-24T18.19.33.779,0.730,0.244,0.061,-0.366
1619281173789,2021-04-24T18.19.33.789,0.740,0.305,0.061,-0.366
1619281173799,2021-04-24T18.19.33.799,0.750,0.305,0.000,-0.305
1619281173809,2021-04-24T18.19.33.809,0.760,0.305,0.061,-0.366
1619281173819,2021-04-24T18.19.33.819,0.770,0.427,0.000,-0.366
1619281173829,2021-04-24T18.19.33.829,0.780,0.366,0.061,-0.366
1619281173839,2021-04-24T18.19.33.839,0.790,0.305,-0.061,-0.305
1619281173849,2021-04-24T18.19.33.849,0.800,0.305,-0.061,-0.366
1619281173859,2021-04-24T18.19.33.859,0.810,0.366,-0.061,-0.366
1619281173869,2021-04-24T18.19.33.869,0.820,0.305,0.000,-0.366
1619281173879,2021-04-24T18.19.33.879,0.830,0.366,0.061,-0.366
1619281173889,2021-04-24T18.19.33.889,0.840,0.305,0.061,-0.427
1619281173899,2021-04-24T18.19.33.899,0.850,0.305,0.061,-0.427
1619281173909,2021-04-24T18.19.33.909,0.860,0.244,0.122,-0.427
1619281173919,2021-04-24T18.19.33.919,0.870,0.305,0.061,-0.305
1619281173929,2021-04-24T18.19.33.929,0.880,0.366,0.061,-0.366
1619281173939,2021-04-24T18.19.33.939,0.890,0.305,0.122,-0.427
1619281173949,2021-04-24T18.19.33.949,0.900,0.244,0.183,-0.366
1619281173959,2021-04-24T18.19.33.959,0.910,0.183,0.122,-0.305
1619281173969,2021-04-24T18.19.33.969,0.920,0.244,0.183,-0.427
1619281173979,2021-04-24T18.19.33.979,0.930,0.244,0.427,-0.427
1619281173989,2021-04-24T18.19.33.989,0.940,0.183,0.366,-0.427
1619281173999,2021-04-24T18.19.33.999,0.950,0.305,0.305,-0.366
1619281174009,2021-04-24T18.19.34.009,0.960,0.305,0.244,-0.427
1619281174019,2021-04-24T18.19.34.019,0.970,0.366,0.244,-0.427
1619281174029,2021-04-24T18.19.34.029,0.980,0.305,0.183,-0.366
1619281174039,2021-04-24T18.19.34.039,0.990,0.183,0.183,-0.305
1619281174049,2021-04-24T18.19.34.049,1.000,0.244,0.244,-0.305
1619281174059,2021-04-24T18.19.34.059,1.010,0.305,0.244,-0.305
1619281174069,2021-04-24T18.19.34.069,1.020,0.183,0.244,-0.427
1619281174079,2021-04-24T18.19.34.079,1.030,0.122,0.244,-0.427
