epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621173949938,2021-05-16T16.05.49.938,0.000,0.427,-0.366,-0.488
1621173949948,2021-05-16T16.05.49.948,0.010,0.122,-0.122,-0.732
1621173949958,2021-05-16T16.05.49.958,0.020,0.488,-0.122,-0.854
1621173949968,2021-05-16T16.05.49.968,0.030,0.488,-0.183,-0.671
1621173949978,2021-05-16T16.05.49.978,0.040,0.122,0.061,-0.366
1621173949988,2021-05-16T16.05.49.988,0.050,0.183,0.610,-0.122
1621173949998,2021-05-16T16.05.49.998,0.060,0.122,0.183,-0.061
1621173950008,2021-05-16T16.05.50.008,0.070,0.183,-0.488,-0.061
1621173950018,2021-05-16T16.05.50.018,0.080,0.366,-0.915,-0.488
1621173950028,2021-05-16T16.05.50.028,0.090,0.549,-1.037,-0.732
1621173950038,2021-05-16T16.05.50.038,0.100,0.549,-0.671,-0.976
1621173950048,2021-05-16T16.05.50.048,0.110,0.427,0.122,-1.098
1621173950058,2021-05-16T16.05.50.058,0.120,0.244,0.427,-1.098
1621173950068,2021-05-16T16.05.50.068,0.130,0.122,-0.244,-1.098
1621173950078,2021-05-16T16.05.50.078,0.140,-0.122,-0.610,-0.854
1621173950088,2021-05-16T16.05.50.088,0.150,0.000,-0.061,-0.793
1621173950098,2021-05-16T16.05.50.098,0.160,-0.061,0.671,-0.732
1621173950108,2021-05-16T16.05.50.108,0.170,0.000,0.549,-0.671
1621173950118,2021-05-16T16.05.50.118,0.180,0.122,-0.061,-0.427
1621173950128,2021-05-16T16.05.50.128,0.190,0.305,-0.244,-0.427
1621173950138,2021-05-16T16.05.50.138,0.200,0.610,-0.305,-0.427
1621173950148,2021-05-16T16.05.50.148,0.210,0.732,0.122,-0.427
1621173950158,2021-05-16T16.05.50.158,0.220,0.793,0.488,-0.488
1621173950168,2021-05-16T16.05.50.168,0.230,0.976,0.488,-0.488
