epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1620669115257,2021-05-10T19:51:55.257,0.000,4.695,-6.402,0.000
1620669115267,2021-05-10T19:51:55.267,0.010,5.000,-6.341,0.305
1620669115277,2021-05-10T19:51:55.277,0.020,5.244,-6.402,0.183
1620669115287,2021-05-10T19:51:55.287,0.030,5.549,-5.427,0.305
1620669115297,2021-05-10T19:51:55.297,0.040,5.610,-4.451,0.427
1620669115307,2021-05-10T19:51:55.307,0.050,5.305,-3.659,0.549
1620669115317,2021-05-10T19:51:55.317,0.060,5.244,-3.049,0.610
1620669115327,2021-05-10T19:51:55.327,0.070,4.817,-2.683,0.549
1620669115337,2021-05-10T19:51:55.337,0.080,4.329,-2.317,0.427
1620669115347,2021-05-10T19:51:55.347,0.090,3.902,-0.549,0.183
1620669115357,2021-05-10T19:51:55.357,0.100,3.110,0.183,-0.061
1620669115367,2021-05-10T19:51:55.367,0.110,2.012,0.122,-0.183
1620669115377,2021-05-10T19:51:55.377,0.120,0.671,0.183,-0.427
1620669115387,2021-05-10T19:51:55.387,0.130,-0.305,0.366,-0.671
1620669115397,2021-05-10T19:51:55.397,0.140,-1.098,1.220,-0.915
1620669115407,2021-05-10T19:51:55.407,0.150,-1.524,2.439,-1.098
1620669115417,2021-05-10T19:51:55.417,0.160,-2.195,3.720,-1.402
1620669115427,2021-05-10T19:51:55.427,0.170,-3.110,4.207,-1.646
1620669115437,2021-05-10T19:51:55.437,0.180,-3.841,5.122,-1.707
1620669115447,2021-05-10T19:51:55.447,0.190,-4.573,6.463,-1.768
1620669115457,2021-05-10T19:51:55.457,0.200,-5.671,6.524,-2.073
1620669115467,2021-05-10T19:51:55.467,0.210,-6.646,6.951,-2.073
1620669115477,2021-05-10T19:51:55.477,0.220,-7.500,7.256,-2.134
1620669115487,2021-05-10T19:51:55.487,0.230,-7.866,8.476,-2.073
1620669115497,2021-05-10T19:51:55.497,0.240,-8.415,9.695,-1.951
1620669115507,2021-05-10T19:51:55.507,0.250,-9.207,9.634,-1.768
1620669115517,2021-05-10T19:51:55.517,0.260,-9.817,9.817,-1.463
1620669115527,2021-05-10T19:51:55.527,0.270,-10.000,10.244,-1.037
1620669115537,2021-05-10T19:51:55.537,0.280,-9.878,9.695,-0.671
1620669115547,2021-05-10T19:51:55.547,0.290,-9.756,9.085,-0.366
1620669115557,2021-05-10T19:51:55.557,0.300,-9.329,8.598,-0.122
1620669115567,2021-05-10T19:51:55.567,0.310,-8.476,8.293,-0.061
1620669115577,2021-05-10T19:51:55.577,0.320,-7.561,8.598,0.061
1620669115587,2021-05-10T19:51:55.587,0.330,-6.280,9.085,0.244
1620669115597,2021-05-10T19:51:55.597,0.340,-5.122,8.720,0.427
1620669115607,2021-05-10T19:51:55.607,0.350,-4.146,7.927,0.488
1620669115617,2021-05-10T19:51:55.617,0.360,-3.293,6.463,0.549
1620669115627,2021-05-10T19:51:55.627,0.370,-2.622,5.183,0.793
1620669115637,2021-05-10T19:51:55.637,0.380,-1.768,3.902,1.037
1620669115647,2021-05-10T19:51:55.647,0.390,-0.854,2.805,1.524
1620669115657,2021-05-10T19:51:55.657,0.400,-0.305,2.744,1.890
1620669115667,2021-05-10T19:51:55.667,0.410,0.793,3.354,2.134
1620669115677,2021-05-10T19:51:55.677,0.420,1.402,3.049,2.500
1620669115687,2021-05-10T19:51:55.687,0.430,1.951,3.171,2.866
1620669115697,2021-05-10T19:51:55.697,0.440,2.561,3.598,2.927
1620669115707,2021-05-10T19:51:55.707,0.450,2.744,4.085,2.927
1620669115717,2021-05-10T19:51:55.717,0.460,3.354,5.610,3.232
1620669115727,2021-05-10T19:51:55.727,0.470,3.476,6.951,3.110
1620669115737,2021-05-10T19:51:55.737,0.480,3.963,7.866,2.744
1620669115747,2021-05-10T19:51:55.747,0.490,4.756,8.232,2.378
1620669115757,2021-05-10T19:51:55.757,0.500,4.817,9.756,2.073
1620669115767,2021-05-10T19:51:55.767,0.510,5.061,11.890,1.646
1620669115777,2021-05-10T19:51:55.777,0.520,5.305,14.634,1.098
1620669115787,2021-05-10T19:51:55.787,0.530,5.305,17.988,0.488
1620669115797,2021-05-10T19:51:55.797,0.540,5.366,20.610,-0.488
1620669115807,2021-05-10T19:51:55.807,0.550,5.610,21.951,-1.463
1620669115817,2021-05-10T19:51:55.817,0.560,5.427,22.927,-2.622
1620669115827,2021-05-10T19:51:55.827,0.570,5.183,23.293,-3.415
1620669115837,2021-05-10T19:51:55.837,0.580,4.817,23.476,-4.268
1620669115847,2021-05-10T19:51:55.847,0.590,3.902,21.890,-5.183
1620669115857,2021-05-10T19:51:55.857,0.600,3.049,19.756,-5.732
1620669115867,2021-05-10T19:51:55.867,0.610,2.500,18.476,-6.098
1620669115877,2021-05-10T19:51:55.877,0.620,2.195,16.463,-6.646
1620669115887,2021-05-10T19:51:55.887,0.630,2.012,14.695,-7.012
1620669115897,2021-05-10T19:51:55.897,0.640,2.134,12.927,-7.256
1620669115907,2021-05-10T19:51:55.907,0.650,1.768,11.159,-7.622
1620669115917,2021-05-10T19:51:55.917,0.660,1.524,10.854,-7.866
1620669115927,2021-05-10T19:51:55.927,0.670,1.220,9.695,-8.110
1620669115937,2021-05-10T19:51:55.937,0.680,0.732,8.720,-8.110
1620669115947,2021-05-10T19:51:55.947,0.690,0.183,7.195,-7.988
1620669115957,2021-05-10T19:51:55.957,0.700,-0.366,5.305,-7.439
1620669115967,2021-05-10T19:51:55.967,0.710,-0.610,3.537,-6.829
1620669115977,2021-05-10T19:51:55.977,0.720,-0.793,1.890,-6.220
1620669115987,2021-05-10T19:51:55.987,0.730,-1.159,-0.366,-5.488
1620669115997,2021-05-10T19:51:55.997,0.740,-1.220,-2.866,-4.817
1620669116007,2021-05-10T19:51:56.007,0.750,-1.280,-4.817,-3.902
1620669116017,2021-05-10T19:51:56.017,0.760,-0.854,-5.671,-2.866
1620669116027,2021-05-10T19:51:56.027,0.770,-0.366,-6.341,-1.707
1620669116037,2021-05-10T19:51:56.037,0.780,0.732,-7.256,-0.488
1620669116047,2021-05-10T19:51:56.047,0.790,1.829,-8.354,0.671
1620669116057,2021-05-10T19:51:56.057,0.800,3.537,-9.024,2.134
1620669116067,2021-05-10T19:51:56.067,0.810,5.671,-9.817,3.354
1620669116077,2021-05-10T19:51:56.077,0.820,7.866,-10.976,4.634
1620669116087,2021-05-10T19:51:56.087,0.830,10.244,-12.378,5.671
1620669116097,2021-05-10T19:51:56.097,0.840,12.622,-14.390,6.280
1620669116107,2021-05-10T19:51:56.107,0.850,14.451,-16.768,7.012
1620669116117,2021-05-10T19:51:56.117,0.860,16.341,-19.085,7.683
1620669116127,2021-05-10T19:51:56.127,0.870,18.049,-21.463,8.659
1620669116137,2021-05-10T19:51:56.137,0.880,19.329,-23.780,9.573
1620669116147,2021-05-10T19:51:56.147,0.890,20.549,-25.488,10.549
1620669116157,2021-05-10T19:51:56.157,0.900,21.524,-27.500,11.402
1620669116167,2021-05-10T19:51:56.167,0.910,22.500,-29.146,12.195
1620669116177,2021-05-10T19:51:56.177,0.920,23.415,-30.732,12.805
1620669116187,2021-05-10T19:51:56.187,0.930,24.390,-31.280,13.476
1620669116197,2021-05-10T19:51:56.197,0.940,25.061,-30.915,13.963
1620669116207,2021-05-10T19:51:56.207,0.950,25.793,-29.695,14.451
1620669116217,2021-05-10T19:51:56.217,0.960,26.829,-27.256,15.061
1620669116227,2021-05-10T19:51:56.227,0.970,27.683,-24.878,15.488
1620669116237,2021-05-10T19:51:56.237,0.980,28.232,-24.085,15.427
1620669116247,2021-05-10T19:51:56.247,0.990,28.659,-24.878,15.549
1620669116257,2021-05-10T19:51:56.257,1.000,29.146,-26.098,15.793
1620669116267,2021-05-10T19:51:56.267,1.010,30.000,-26.585,15.793
1620669116277,2021-05-10T19:51:56.277,1.020,31.159,-26.707,15.854
1620669116287,2021-05-10T19:51:56.287,1.030,32.378,-26.524,16.098
1620669116297,2021-05-10T19:51:56.297,1.040,33.049,-26.159,16.220
1620669116307,2021-05-10T19:51:56.307,1.050,33.354,-26.037,15.793
1620669116317,2021-05-10T19:51:56.317,1.060,33.598,-27.134,15.305
1620669116327,2021-05-10T19:51:56.327,1.070,33.659,-28.659,14.695
1620669116337,2021-05-10T19:51:56.337,1.080,33.537,-29.390,13.720
1620669116347,2021-05-10T19:51:56.347,1.090,34.512,-29.085,12.866
1620669116357,2021-05-10T19:51:56.357,1.100,35.732,-29.024,11.768
1620669116367,2021-05-10T19:51:56.367,1.110,36.220,-29.573,10.488
1620669116377,2021-05-10T19:51:56.377,1.120,36.829,-30.305,8.963
1620669116387,2021-05-10T19:51:56.387,1.130,36.951,-32.378,8.537
1620669116397,2021-05-10T19:51:56.397,1.140,36.463,-33.049,7.683
1620669116407,2021-05-10T19:51:56.407,1.150,36.037,-32.805,6.159
1620669116417,2021-05-10T19:51:56.417,1.160,35.732,-34.085,5.244
1620669116427,2021-05-10T19:51:56.427,1.170,35.366,-34.268,4.695
1620669116437,2021-05-10T19:51:56.437,1.180,35.793,-33.537,3.963
1620669116447,2021-05-10T19:51:56.447,1.190,36.890,-32.439,3.232
1620669116457,2021-05-10T19:51:56.457,1.200,38.598,-31.098,2.561
1620669116467,2021-05-10T19:51:56.467,1.210,40.366,-30.793,1.646
1620669116477,2021-05-10T19:51:56.477,1.220,41.890,-31.768,0.976
1620669116487,2021-05-10T19:51:56.487,1.230,42.927,-32.866,0.366
1620669116497,2021-05-10T19:51:56.497,1.240,43.110,-33.232,-0.549
1620669116507,2021-05-10T19:51:56.507,1.250,43.902,-31.768,-1.402
1620669116517,2021-05-10T19:51:56.517,1.260,45.061,-29.939,-1.768
1620669116527,2021-05-10T19:51:56.527,1.270,44.695,-28.902,-2.500
1620669116537,2021-05-10T19:51:56.537,1.280,43.963,-25.366,-3.720
1620669116547,2021-05-10T19:51:56.547,1.290,42.866,-19.878,-4.573
1620669116557,2021-05-10T19:51:56.557,1.300,43.720,-13.293,-4.085
1620669116567,2021-05-10T19:51:56.567,1.310,45.610,-6.768,-4.146
1620669116577,2021-05-10T19:51:56.577,1.320,45.732,-4.634,-5.061
1620669116587,2021-05-10T19:51:56.587,1.330,44.451,-5.427,-6.280
1620669116597,2021-05-10T19:51:56.597,1.340,42.927,-7.744,-7.744
1620669116607,2021-05-10T19:51:56.607,1.350,42.073,-10.732,-8.049
1620669116617,2021-05-10T19:51:56.617,1.360,41.524,-11.402,-7.988
1620669116627,2021-05-10T19:51:56.627,1.370,39.390,-11.220,-8.415
1620669116637,2021-05-10T19:51:56.637,1.380,37.317,-10.549,-8.780
1620669116647,2021-05-10T19:51:56.647,1.390,35.427,-12.195,-8.598
1620669116657,2021-05-10T19:51:56.657,1.400,32.622,-15.976,-8.171
1620669116667,2021-05-10T19:51:56.667,1.410,29.573,-17.927,-7.683
1620669116677,2021-05-10T19:51:56.677,1.420,27.073,-17.500,-7.744
1620669116687,2021-05-10T19:51:56.687,1.430,25.000,-18.049,-7.683
1620669116697,2021-05-10T19:51:56.697,1.440,22.622,-17.744,-7.256
1620669116707,2021-05-10T19:51:56.707,1.450,20.610,-15.488,-7.073
1620669116717,2021-05-10T19:51:56.717,1.460,19.085,-13.171,-7.073
1620669116727,2021-05-10T19:51:56.727,1.470,17.378,-11.402,-6.646
1620669116737,2021-05-10T19:51:56.737,1.480,15.732,-10.000,-5.915
1620669116747,2021-05-10T19:51:56.747,1.490,13.780,-9.573,-5.000
1620669116757,2021-05-10T19:51:56.757,1.500,11.402,-9.573,-4.085
1620669116767,2021-05-10T19:51:56.767,1.510,9.695,-9.573,-3.171
1620669116777,2021-05-10T19:51:56.777,1.520,8.110,-11.829,-1.890
1620669116787,2021-05-10T19:51:56.787,1.530,6.524,-13.963,-0.305
1620669116797,2021-05-10T19:51:56.797,1.540,5.122,-14.207,0.732
1620669116807,2021-05-10T19:51:56.807,1.550,3.537,-14.939,1.280
1620669116817,2021-05-10T19:51:56.817,1.560,1.585,-14.817,2.317
1620669116827,2021-05-10T19:51:56.827,1.570,-0.305,-12.622,3.293
1620669116837,2021-05-10T19:51:56.837,1.580,-1.341,-8.659,3.902
1620669116847,2021-05-10T19:51:56.847,1.590,-2.134,-5.061,4.634
1620669116857,2021-05-10T19:51:56.857,1.600,-2.805,-2.012,5.000
1620669116867,2021-05-10T19:51:56.867,1.610,-3.354,-0.061,5.427
1620669116877,2021-05-10T19:51:56.877,1.620,-6.524,-1.037,5.610
1620669116887,2021-05-10T19:51:56.887,1.630,-8.720,1.829,4.695
1620669116897,2021-05-10T19:51:56.897,1.640,-9.756,5.488,3.963
1620669116907,2021-05-10T19:51:56.907,1.650,-12.683,3.049,3.902
1620669116917,2021-05-10T19:51:56.917,1.660,-15.366,1.159,3.659
1620669116927,2021-05-10T19:51:56.927,1.670,-17.256,0.549,3.232
1620669116937,2021-05-10T19:51:56.937,1.680,-19.512,-1.585,3.598
1620669116947,2021-05-10T19:51:56.947,1.690,-20.854,-0.488,4.024
1620669116957,2021-05-10T19:51:56.957,1.700,-21.280,3.171,3.476
1620669116967,2021-05-10T19:51:56.967,1.710,-21.768,4.878,2.744
1620669116977,2021-05-10T19:51:56.977,1.720,-21.098,6.280,2.195
1620669116987,2021-05-10T19:51:56.987,1.730,-20.305,5.000,1.280
1620669116997,2021-05-10T19:51:56.997,1.740,-19.817,3.415,0.915
1620669117007,2021-05-10T19:51:57.007,1.750,-19.085,4.573,0.793
1620669117017,2021-05-10T19:51:57.017,1.760,-18.110,6.037,1.098
1620669117027,2021-05-10T19:51:57.027,1.770,-16.829,7.683,1.402
1620669117037,2021-05-10T19:51:57.037,1.780,-15.366,8.354,1.585
1620669117047,2021-05-10T19:51:57.047,1.790,-14.085,8.841,1.890
1620669117057,2021-05-10T19:51:57.057,1.800,-13.598,7.805,2.256
1620669117067,2021-05-10T19:51:57.067,1.810,-12.195,7.012,2.073
1620669117077,2021-05-10T19:51:57.077,1.820,-7.622,6.280,1.829
1620669117087,2021-05-10T19:51:57.087,1.830,-5.976,2.744,2.744
1620669117097,2021-05-10T19:51:57.097,1.840,-5.122,0.610,4.390
1620669117107,2021-05-10T19:51:57.107,1.850,-2.927,1.646,2.927
1620669117117,2021-05-10T19:51:57.117,1.860,1.585,-0.427,2.561
1620669117127,2021-05-10T19:51:57.127,1.870,4.695,-9.268,4.573
1620669117137,2021-05-10T19:51:57.137,1.880,2.866,-15.915,7.012
1620669117147,2021-05-10T19:51:57.147,1.890,-1.707,-11.768,8.963
1620669117157,2021-05-10T19:51:57.157,1.900,-6.768,8.720,9.634
1620669117167,2021-05-10T19:51:57.167,1.910,-7.073,32.256,14.146
1620669117177,2021-05-10T19:51:57.177,1.920,-4.695,40.122,18.354
1620669117187,2021-05-10T19:51:57.187,1.930,-0.610,47.744,17.317
1620669117197,2021-05-10T19:51:57.197,1.940,3.232,58.476,16.402
1620669117207,2021-05-10T19:51:57.207,1.950,7.622,65.183,15.061
1620669117217,2021-05-10T19:51:57.217,1.960,13.537,64.939,12.317
1620669117227,2021-05-10T19:51:57.227,1.970,20.671,51.341,7.683
1620669117237,2021-05-10T19:51:57.237,1.980,26.098,35.061,3.415
1620669117247,2021-05-10T19:51:57.247,1.990,29.634,23.537,-2.927
1620669117257,2021-05-10T19:51:57.257,2.000,30.976,5.915,-10.000
1620669117267,2021-05-10T19:51:57.267,2.010,29.878,-7.805,-14.573
1620669117277,2021-05-10T19:51:57.277,2.020,28.537,-10.915,-18.720
1620669117287,2021-05-10T19:51:57.287,2.030,26.463,-15.427,-23.598
1620669117297,2021-05-10T19:51:57.297,2.040,23.476,-20.244,-28.110
1620669117307,2021-05-10T19:51:57.307,2.050,19.756,-22.744,-32.073
1620669117317,2021-05-10T19:51:57.317,2.060,15.671,-25.305,-35.122
1620669117327,2021-05-10T19:51:57.327,2.070,12.256,-25.610,-36.707
1620669117337,2021-05-10T19:51:57.337,2.080,9.024,-24.634,-38.659
1620669117347,2021-05-10T19:51:57.347,2.090,6.280,-22.805,-39.878
1620669117357,2021-05-10T19:51:57.357,2.100,2.744,-16.098,-39.634
1620669117367,2021-05-10T19:51:57.367,2.110,0.000,-11.280,-38.354
1620669117377,2021-05-10T19:51:57.377,2.120,-3.110,-8.293,-35.793
1620669117387,2021-05-10T19:51:57.387,2.130,-5.793,-1.402,-32.378
1620669117397,2021-05-10T19:51:57.397,2.140,-7.927,3.598,-29.573
1620669117407,2021-05-10T19:51:57.407,2.150,-10.671,6.951,-26.768
1620669117417,2021-05-10T19:51:57.417,2.160,-13.293,14.817,-22.744
1620669117427,2021-05-10T19:51:57.427,2.170,-14.939,22.805,-18.415
1620669117437,2021-05-10T19:51:57.437,2.180,-13.780,27.134,-15.000
1620669117447,2021-05-10T19:51:57.447,2.190,-9.451,26.098,-13.171
1620669117457,2021-05-10T19:51:57.457,2.200,-3.537,17.805,-14.207
1620669117467,2021-05-10T19:51:57.467,2.210,3.963,5.305,-16.280
1620669117477,2021-05-10T19:51:57.477,2.220,7.866,-15.305,-18.780
1620669117487,2021-05-10T19:51:57.487,2.230,7.195,-41.280,-22.012
1620669117497,2021-05-10T19:51:57.497,2.240,3.537,-63.415,-25.183
1620669117507,2021-05-10T19:51:57.507,2.250,-1.890,-79.573,-29.451
1620669117517,2021-05-10T19:51:57.517,2.260,-10.183,-89.451,-36.280
1620669117527,2021-05-10T19:51:57.527,2.270,-24.451,-103.537,-42.439
1620669117537,2021-05-10T19:51:57.537,2.280,-36.463,-134.512,-30.915
1620669117547,2021-05-10T19:51:57.547,2.290,-61.768,-116.463,-0.915
1620669117557,2021-05-10T19:51:57.557,2.300,-45.488,40.488,0.427
1620669117567,2021-05-10T19:51:57.567,2.310,24.695,73.476,-28.659
1620669117577,2021-05-10T19:51:57.577,2.320,16.280,0.000,-36.951
1620669117587,2021-05-10T19:51:57.587,2.330,-9.817,9.695,-23.232
1620669117597,2021-05-10T19:51:57.597,2.340,-9.207,43.841,-13.720
1620669117607,2021-05-10T19:51:57.607,2.350,-6.890,45.671,-14.329
1620669117617,2021-05-10T19:51:57.617,2.360,-13.110,41.646,-11.646
1620669117627,2021-05-10T19:51:57.627,2.370,-22.378,35.976,-8.049
1620669117637,2021-05-10T19:51:57.637,2.380,-32.134,31.768,-11.646
1620669117647,2021-05-10T19:51:57.647,2.390,-35.671,32.561,-13.659
1620669117657,2021-05-10T19:51:57.657,2.400,-33.293,33.110,-16.585
1620669117667,2021-05-10T19:51:57.667,2.410,-30.915,22.683,-18.232
1620669117677,2021-05-10T19:51:57.677,2.420,-30.549,15.000,-17.500
1620669117687,2021-05-10T19:51:57.687,2.430,-29.390,12.683,-15.854
1620669117697,2021-05-10T19:51:57.697,2.440,-28.720,7.134,-14.268
1620669117707,2021-05-10T19:51:57.707,2.450,-27.378,7.134,-12.683
1620669117717,2021-05-10T19:51:57.717,2.460,-25.183,15.488,-11.646
1620669117727,2021-05-10T19:51:57.727,2.470,-23.780,26.037,-10.976
1620669117737,2021-05-10T19:51:57.737,2.480,-22.561,35.915,-10.244
1620669117747,2021-05-10T19:51:57.747,2.490,-22.683,40.366,-9.573
1620669117757,2021-05-10T19:51:57.757,2.500,-23.415,42.927,-8.780
1620669117767,2021-05-10T19:51:57.767,2.510,-23.720,42.927,-8.659
1620669117777,2021-05-10T19:51:57.777,2.520,-24.268,40.732,-9.085
1620669117787,2021-05-10T19:51:57.787,2.530,-23.476,39.512,-10.244
1620669117797,2021-05-10T19:51:57.797,2.540,-24.512,40.671,-9.878
1620669117807,2021-05-10T19:51:57.807,2.550,-24.085,42.927,-10.061
1620669117817,2021-05-10T19:51:57.817,2.560,-22.500,46.768,-10.427
1620669117827,2021-05-10T19:51:57.827,2.570,-20.488,51.707,-11.463
1620669117837,2021-05-10T19:51:57.837,2.580,-21.341,54.573,-11.402
1620669117847,2021-05-10T19:51:57.847,2.590,-22.073,55.671,-11.707
1620669117857,2021-05-10T19:51:57.857,2.600,-22.073,57.195,-11.829
1620669117867,2021-05-10T19:51:57.867,2.610,-22.134,57.439,-12.134
1620669117877,2021-05-10T19:51:57.877,2.620,-23.049,54.329,-12.744
1620669117887,2021-05-10T19:51:57.887,2.630,-25.183,49.268,-13.537
1620669117897,2021-05-10T19:51:57.897,2.640,-26.951,45.976,-13.598
1620669117907,2021-05-10T19:51:57.907,2.650,-25.793,43.171,-13.049
1620669117917,2021-05-10T19:51:57.917,2.660,-21.768,39.390,-13.598
1620669117927,2021-05-10T19:51:57.927,2.670,-16.341,41.524,-16.829
1620669117937,2021-05-10T19:51:57.937,2.680,-16.585,39.817,-19.756
1620669117947,2021-05-10T19:51:57.947,2.690,-26.098,17.134,-25.244
1620669117957,2021-05-10T19:51:57.957,2.700,-41.341,-12.073,-23.171
1620669117967,2021-05-10T19:51:57.967,2.710,-35.122,-12.744,-16.159
1620669117977,2021-05-10T19:51:57.977,2.720,-25.610,0.244,-7.622
1620669117987,2021-05-10T19:51:57.987,2.730,-20.488,11.524,-0.976
1620669117997,2021-05-10T19:51:57.997,2.740,-18.598,25.183,1.402
1620669118007,2021-05-10T19:51:58.007,2.750,-17.073,36.280,0.976
1620669118017,2021-05-10T19:51:58.017,2.760,-16.341,37.805,-0.122
1620669118027,2021-05-10T19:51:58.027,2.770,-15.732,31.524,0.427
1620669118037,2021-05-10T19:51:58.037,2.780,-12.805,26.402,2.012
1620669118047,2021-05-10T19:51:58.047,2.790,-9.207,21.402,2.378
1620669118057,2021-05-10T19:51:58.057,2.800,-8.171,14.024,1.890
1620669118067,2021-05-10T19:51:58.067,2.810,-7.744,7.988,0.427
1620669118077,2021-05-10T19:51:58.077,2.820,-7.683,2.927,-1.768
1620669118087,2021-05-10T19:51:58.087,2.830,-8.659,-2.195,-3.415
1620669118097,2021-05-10T19:51:58.097,2.840,-8.171,-4.573,-4.085
1620669118107,2021-05-10T19:51:58.107,2.850,-4.024,-3.415,-3.841
1620669118117,2021-05-10T19:51:58.117,2.860,-0.610,0.000,-3.659
1620669118127,2021-05-10T19:51:58.127,2.870,2.500,4.695,-4.329
1620669118137,2021-05-10T19:51:58.137,2.880,5.244,5.427,-4.817
1620669118147,2021-05-10T19:51:58.147,2.890,6.341,2.927,-4.085
1620669118157,2021-05-10T19:51:58.157,2.900,7.927,-0.732,-2.683
1620669118167,2021-05-10T19:51:58.167,2.910,8.780,-5.793,-0.854
1620669118177,2021-05-10T19:51:58.177,2.920,9.085,-8.476,0.854
1620669118187,2021-05-10T19:51:58.187,2.930,9.390,-10.183,1.829
1620669118197,2021-05-10T19:51:58.197,2.940,8.598,-12.012,1.951
1620669118207,2021-05-10T19:51:58.207,2.950,7.439,-13.659,1.646
1620669118217,2021-05-10T19:51:58.217,2.960,6.524,-14.390,1.646
1620669118227,2021-05-10T19:51:58.227,2.970,7.073,-15.732,2.439
1620669118237,2021-05-10T19:51:58.237,2.980,6.768,-18.110,3.049
1620669118247,2021-05-10T19:51:58.247,2.990,6.341,-19.268,3.598
1620669118257,2021-05-10T19:51:58.257,3.000,6.159,-17.500,3.780
1620669118267,2021-05-10T19:51:58.267,3.010,5.854,-15.183,3.598
1620669118277,2021-05-10T19:51:58.277,3.020,5.976,-9.146,3.598
1620669118287,2021-05-10T19:51:58.287,3.030,6.768,-2.683,2.805
1620669118297,2021-05-10T19:51:58.297,3.040,6.524,0.122,1.707
1620669118307,2021-05-10T19:51:58.307,3.050,6.341,-0.488,1.098
1620669118317,2021-05-10T19:51:58.317,3.060,5.793,-3.720,0.793
1620669118327,2021-05-10T19:51:58.327,3.070,5.427,-6.402,1.341
1620669118337,2021-05-10T19:51:58.337,3.080,5.732,-6.220,1.951
1620669118347,2021-05-10T19:51:58.347,3.090,6.768,-4.573,2.073
1620669118357,2021-05-10T19:51:58.357,3.100,7.439,-2.622,1.646
1620669118367,2021-05-10T19:51:58.367,3.110,7.134,-1.220,0.793
1620669118377,2021-05-10T19:51:58.377,3.120,7.500,0.061,0.122
1620669118387,2021-05-10T19:51:58.387,3.130,7.500,-0.061,-0.427
1620669118397,2021-05-10T19:51:58.397,3.140,6.951,-0.427,-0.732
1620669118407,2021-05-10T19:51:58.407,3.150,6.463,-1.159,-1.159
1620669118417,2021-05-10T19:51:58.417,3.160,5.366,-4.146,-1.585
1620669118427,2021-05-10T19:51:58.427,3.170,4.512,-6.280,-1.890
1620669118437,2021-05-10T19:51:58.437,3.180,4.634,-6.402,-2.012
1620669118447,2021-05-10T19:51:58.447,3.190,4.268,-7.073,-2.500
1620669118457,2021-05-10T19:51:58.457,3.200,3.415,-5.915,-2.622
1620669118467,2021-05-10T19:51:58.467,3.210,3.841,-2.866,-2.439
1620669118477,2021-05-10T19:51:58.477,3.220,3.902,-1.341,-2.256
1620669118487,2021-05-10T19:51:58.487,3.230,2.988,0.427,-2.134
1620669118497,2021-05-10T19:51:58.497,3.240,2.988,3.841,-2.012
1620669118507,2021-05-10T19:51:58.507,3.250,2.927,5.366,-2.134
1620669118517,2021-05-10T19:51:58.517,3.260,2.378,4.695,-2.378
1620669118527,2021-05-10T19:51:58.527,3.270,1.463,3.780,-2.561
1620669118537,2021-05-10T19:51:58.537,3.280,0.610,3.415,-2.927
1620669118547,2021-05-10T19:51:58.547,3.290,0.061,1.524,-3.598
1620669118557,2021-05-10T19:51:58.557,3.300,-3.293,1.159,-5.427
1620669118567,2021-05-10T19:51:58.567,3.310,-4.146,-0.854,-7.500
1620669118577,2021-05-10T19:51:58.577,3.320,-3.171,-0.671,-7.622
1620669118587,2021-05-10T19:51:58.587,3.330,-2.134,5.793,-7.866
1620669118597,2021-05-10T19:51:58.597,3.340,0.915,13.476,-7.866
1620669118607,2021-05-10T19:51:58.607,3.350,4.085,17.378,-6.768
1620669118617,2021-05-10T19:51:58.617,3.360,6.524,17.866,-4.695
1620669118627,2021-05-10T19:51:58.627,3.370,7.683,15.610,-3.171
1620669118637,2021-05-10T19:51:58.637,3.380,8.415,12.683,-2.439
1620669118647,2021-05-10T19:51:58.647,3.390,8.598,8.902,-2.805
1620669118657,2021-05-10T19:51:58.657,3.400,8.293,3.598,-3.293
1620669118667,2021-05-10T19:51:58.667,3.410,8.171,-1.159,-3.110
1620669118677,2021-05-10T19:51:58.677,3.420,8.476,-4.878,-3.171
1620669118687,2021-05-10T19:51:58.687,3.430,8.476,-6.829,-4.024
1620669118697,2021-05-10T19:51:58.697,3.440,7.256,-8.171,-5.549
1620669118707,2021-05-10T19:51:58.707,3.450,6.463,-7.134,-6.524
1620669118717,2021-05-10T19:51:58.717,3.460,6.585,-6.585,-6.524
1620669118727,2021-05-10T19:51:58.727,3.470,6.220,-7.927,-5.671
1620669118737,2021-05-10T19:51:58.737,3.480,6.707,-7.805,-4.573
1620669118747,2021-05-10T19:51:58.747,3.490,7.561,-6.890,-3.720
1620669118757,2021-05-10T19:51:58.757,3.500,7.378,-6.951,-3.415
1620669118767,2021-05-10T19:51:58.767,3.510,7.073,-7.805,-3.780
1620669118777,2021-05-10T19:51:58.777,3.520,7.195,-9.512,-3.963
1620669118787,2021-05-10T19:51:58.787,3.530,7.073,-11.524,-3.841
1620669118797,2021-05-10T19:51:58.797,3.540,6.646,-13.841,-3.902
1620669118807,2021-05-10T19:51:58.807,3.550,5.976,-16.098,-3.841
1620669118817,2021-05-10T19:51:58.817,3.560,5.488,-16.524,-3.415
1620669118827,2021-05-10T19:51:58.827,3.570,5.488,-16.220,-3.110
1620669118837,2021-05-10T19:51:58.837,3.580,4.573,-16.280,-2.744
1620669118847,2021-05-10T19:51:58.847,3.590,3.841,-14.451,-1.951
1620669118857,2021-05-10T19:51:58.857,3.600,4.329,-10.549,-1.037
1620669118867,2021-05-10T19:51:58.867,3.610,3.720,-8.232,-0.976
