epoch (ms),time (01:00),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1620669115279,2021-05-10T19:51:55.279,0.000,-11.768,-9.146,10.305
1620669115289,2021-05-10T19:51:55.289,0.010,-11.890,-9.268,10.427
1620669115299,2021-05-10T19:51:55.299,0.020,-12.439,-10.915,11.646
1620669115309,2021-05-10T19:51:55.309,0.030,-14.451,-13.902,12.988
1620669115319,2021-05-10T19:51:55.319,0.040,-18.780,-25.183,12.195
1620669115329,2021-05-10T19:51:55.329,0.050,-24.085,-40.549,11.220
1620669115339,2021-05-10T19:51:55.339,0.060,-28.293,-49.329,11.646
1620669115349,2021-05-10T19:51:55.349,0.070,-33.720,-58.598,11.707
1620669115359,2021-05-10T19:51:55.359,0.080,-39.939,-70.305,12.317
1620669115369,2021-05-10T19:51:55.369,0.090,-45.000,-80.366,13.720
1620669115379,2021-05-10T19:51:55.379,0.100,-51.159,-90.488,15.305
1620669115389,2021-05-10T19:51:55.389,0.110,-58.598,-103.415,16.220
1620669115399,2021-05-10T19:51:55.399,0.120,-64.878,-120.061,15.549
1620669115409,2021-05-10T19:51:55.409,0.130,-70.549,-139.939,14.390
1620669115419,2021-05-10T19:51:55.419,0.140,-76.220,-160.671,12.988
1620669115429,2021-05-10T19:51:55.429,0.150,-81.280,-181.280,11.037
1620669115439,2021-05-10T19:51:55.439,0.160,-85.671,-198.476,8.720
1620669115449,2021-05-10T19:51:55.449,0.170,-89.573,-208.659,7.683
1620669115459,2021-05-10T19:51:55.459,0.180,-93.354,-210.061,7.439
1620669115469,2021-05-10T19:51:55.469,0.190,-96.707,-206.402,7.866
1620669115479,2021-05-10T19:51:55.479,0.200,-98.659,-208.659,6.524
1620669115489,2021-05-10T19:51:55.489,0.210,-99.146,-217.622,3.171
1620669115499,2021-05-10T19:51:55.499,0.220,-99.207,-223.902,-0.549
1620669115509,2021-05-10T19:51:55.509,0.230,-98.049,-217.561,-4.268
1620669115519,2021-05-10T19:51:55.519,0.240,-95.366,-195.183,-6.220
1620669115529,2021-05-10T19:51:55.529,0.250,-92.195,-160.061,-5.183
1620669115539,2021-05-10T19:51:55.539,0.260,-90.488,-126.890,-5.244
1620669115549,2021-05-10T19:51:55.549,0.270,-88.476,-95.610,-6.768
1620669115559,2021-05-10T19:51:55.559,0.280,-84.817,-63.598,-8.049
1620669115569,2021-05-10T19:51:55.569,0.290,-80.366,-42.195,-12.134
1620669115579,2021-05-10T19:51:55.579,0.300,-76.524,-33.476,-18.354
1620669115589,2021-05-10T19:51:55.589,0.310,-72.622,-32.561,-24.756
1620669115599,2021-05-10T19:51:55.599,0.320,-71.098,-43.720,-29.634
1620669115609,2021-05-10T19:51:55.609,0.330,-71.220,-59.024,-32.744
1620669115619,2021-05-10T19:51:55.619,0.340,-67.927,-62.134,-32.744
1620669115629,2021-05-10T19:51:55.629,0.350,-59.573,-44.146,-30.000
1620669115639,2021-05-10T19:51:55.639,0.360,-42.317,-38.354,-29.634
1620669115649,2021-05-10T19:51:55.649,0.370,-27.683,-63.780,-24.207
1620669115659,2021-05-10T19:51:55.659,0.380,-7.683,-34.817,-13.293
1620669115669,2021-05-10T19:51:55.669,0.390,14.817,19.085,-6.098
1620669115679,2021-05-10T19:51:55.679,0.400,27.805,39.573,-7.378
1620669115689,2021-05-10T19:51:55.689,0.410,36.463,47.622,-12.622
1620669115699,2021-05-10T19:51:55.699,0.420,31.646,57.805,-12.439
1620669115709,2021-05-10T19:51:55.709,0.430,16.707,91.159,-4.451
1620669115719,2021-05-10T19:51:55.719,0.440,1.524,94.268,-8.780
1620669115729,2021-05-10T19:51:55.729,0.450,-17.134,43.537,-15.305
1620669115739,2021-05-10T19:51:55.739,0.460,-20.427,11.829,-12.866
1620669115749,2021-05-10T19:51:55.749,0.470,-16.037,21.220,-8.293
1620669115759,2021-05-10T19:51:55.759,0.480,-16.646,35.488,-12.683
1620669115769,2021-05-10T19:51:55.769,0.490,-15.732,49.451,-14.573
1620669115779,2021-05-10T19:51:55.779,0.500,-15.793,57.073,-16.646
1620669115789,2021-05-10T19:51:55.789,0.510,-17.500,49.756,-22.683
1620669115799,2021-05-10T19:51:55.799,0.520,-18.110,36.646,-27.012
1620669115809,2021-05-10T19:51:55.809,0.530,-18.110,22.988,-29.817
1620669115819,2021-05-10T19:51:55.819,0.540,-16.463,15.793,-33.049
1620669115829,2021-05-10T19:51:55.829,0.550,-12.927,18.537,-36.585
1620669115839,2021-05-10T19:51:55.839,0.560,-9.817,20.671,-38.963
1620669115849,2021-05-10T19:51:55.849,0.570,-7.256,17.988,-40.183
1620669115859,2021-05-10T19:51:55.859,0.580,-5.366,13.293,-39.939
1620669115869,2021-05-10T19:51:55.869,0.590,-4.878,8.171,-38.171
1620669115879,2021-05-10T19:51:55.879,0.600,-3.476,7.012,-36.220
1620669115889,2021-05-10T19:51:55.889,0.610,-3.049,6.585,-33.598
1620669115899,2021-05-10T19:51:55.899,0.620,-3.720,6.037,-30.854
1620669115909,2021-05-10T19:51:55.909,0.630,-5.061,5.244,-27.866
1620669115919,2021-05-10T19:51:55.919,0.640,-7.073,2.317,-25.244
1620669115929,2021-05-10T19:51:55.929,0.650,-8.598,-0.488,-22.927
1620669115939,2021-05-10T19:51:55.939,0.660,-9.634,-2.744,-20.915
1620669115949,2021-05-10T19:51:55.949,0.670,-10.183,-4.817,-19.329
1620669115959,2021-05-10T19:51:55.959,0.680,-9.817,-6.768,-18.232
1620669115969,2021-05-10T19:51:55.969,0.690,-8.354,-7.378,-17.988
1620669115979,2021-05-10T19:51:55.979,0.700,-7.073,-7.439,-17.683
1620669115989,2021-05-10T19:51:55.989,0.710,-6.159,-7.866,-17.317
1620669115999,2021-05-10T19:51:55.999,0.720,-4.329,-6.585,-17.561
1620669116009,2021-05-10T19:51:56.009,0.730,-3.720,-5.854,-17.622
1620669116019,2021-05-10T19:51:56.019,0.740,-3.354,-5.793,-18.415
1620669116029,2021-05-10T19:51:56.029,0.750,-2.927,-4.695,-19.634
1620669116039,2021-05-10T19:51:56.039,0.760,-3.476,-4.085,-20.793
1620669116049,2021-05-10T19:51:56.049,0.770,-4.085,-3.902,-22.378
1620669116059,2021-05-10T19:51:56.059,0.780,-5.854,-5.976,-23.720
1620669116069,2021-05-10T19:51:56.069,0.790,-7.378,-9.207,-25.976
1620669116079,2021-05-10T19:51:56.079,0.800,-8.659,-11.707,-28.049
1620669116089,2021-05-10T19:51:56.089,0.810,-10.183,-14.024,-29.756
1620669116099,2021-05-10T19:51:56.099,0.820,-10.793,-15.427,-31.341
1620669116109,2021-05-10T19:51:56.109,0.830,-12.439,-17.622,-32.439
1620669116119,2021-05-10T19:51:56.119,0.840,-14.573,-20.488,-33.537
1620669116129,2021-05-10T19:51:56.129,0.850,-16.524,-23.963,-34.207
1620669116139,2021-05-10T19:51:56.139,0.860,-19.329,-29.634,-34.634
1620669116149,2021-05-10T19:51:56.149,0.870,-22.378,-37.622,-34.390
1620669116159,2021-05-10T19:51:56.159,0.880,-24.268,-46.341,-34.695
1620669116169,2021-05-10T19:51:56.169,0.890,-26.098,-55.122,-35.427
1620669116179,2021-05-10T19:51:56.179,0.900,-27.378,-65.549,-35.671
1620669116189,2021-05-10T19:51:56.189,0.910,-26.463,-73.720,-36.037
1620669116199,2021-05-10T19:51:56.199,0.920,-23.780,-78.841,-36.098
1620669116209,2021-05-10T19:51:56.209,0.930,-19.695,-81.646,-34.268
1620669116219,2021-05-10T19:51:56.219,0.940,-14.512,-78.354,-31.341
1620669116229,2021-05-10T19:51:56.229,0.950,-9.451,-73.780,-27.683
1620669116239,2021-05-10T19:51:56.239,0.960,-6.402,-60.976,-18.963
1620669116249,2021-05-10T19:51:56.249,0.970,1.585,-50.549,-9.512
1620669116259,2021-05-10T19:51:56.259,0.980,4.451,-57.500,-4.634
1620669116269,2021-05-10T19:51:56.269,0.990,7.378,-66.951,0.793
1620669116279,2021-05-10T19:51:56.279,1.000,13.110,-59.024,7.439
1620669116289,2021-05-10T19:51:56.289,1.010,21.707,-46.463,10.244
1620669116299,2021-05-10T19:51:56.299,1.020,32.378,-38.598,13.232
1620669116309,2021-05-10T19:51:56.309,1.030,40.671,-33.354,14.329
1620669116319,2021-05-10T19:51:56.319,1.040,45.854,-17.866,18.902
1620669116329,2021-05-10T19:51:56.329,1.050,49.573,7.073,17.866
1620669116339,2021-05-10T19:51:56.339,1.060,48.720,30.488,16.646
1620669116349,2021-05-10T19:51:56.349,1.070,43.476,35.732,14.634
1620669116359,2021-05-10T19:51:56.359,1.080,33.720,26.951,13.354
1620669116369,2021-05-10T19:51:56.369,1.090,23.598,14.207,12.744
1620669116379,2021-05-10T19:51:56.379,1.100,13.537,-0.671,11.951
1620669116389,2021-05-10T19:51:56.389,1.110,2.500,-18.780,10.366
1620669116399,2021-05-10T19:51:56.399,1.120,-9.085,-40.427,8.720
1620669116409,2021-05-10T19:51:56.409,1.130,-20.366,-63.598,7.378
1620669116419,2021-05-10T19:51:56.419,1.140,-30.000,-84.573,7.561
1620669116429,2021-05-10T19:51:56.429,1.150,-36.585,-101.037,8.598
1620669116439,2021-05-10T19:51:56.439,1.160,-41.098,-109.085,10.610
1620669116449,2021-05-10T19:51:56.449,1.170,-42.073,-110.427,13.659
1620669116459,2021-05-10T19:51:56.459,1.180,-41.220,-108.598,17.256
1620669116469,2021-05-10T19:51:56.469,1.190,-38.841,-108.720,20.488
1620669116479,2021-05-10T19:51:56.479,1.200,-37.256,-112.073,24.878
1620669116489,2021-05-10T19:51:56.489,1.210,-36.098,-115.671,30.488
1620669116499,2021-05-10T19:51:56.499,1.220,-34.146,-116.159,36.951
1620669116509,2021-05-10T19:51:56.509,1.230,-30.305,-115.183,43.963
1620669116519,2021-05-10T19:51:56.519,1.240,-27.988,-117.195,50.671
1620669116529,2021-05-10T19:51:56.529,1.250,-27.744,-123.476,55.488
1620669116539,2021-05-10T19:51:56.539,1.260,-27.439,-130.732,58.598
1620669116549,2021-05-10T19:51:56.549,1.270,-26.646,-136.037,60.976
1620669116559,2021-05-10T19:51:56.559,1.280,-25.610,-139.268,63.049
1620669116569,2021-05-10T19:51:56.569,1.290,-24.146,-142.134,63.780
1620669116579,2021-05-10T19:51:56.579,1.300,-22.500,-140.915,63.902
1620669116589,2021-05-10T19:51:56.589,1.310,-19.939,-133.537,63.902
1620669116599,2021-05-10T19:51:56.599,1.320,-17.256,-122.439,62.805
1620669116609,2021-05-10T19:51:56.609,1.330,-15.305,-107.195,60.122
1620669116619,2021-05-10T19:51:56.619,1.340,-12.378,-86.951,56.524
1620669116629,2021-05-10T19:51:56.629,1.350,-8.293,-62.744,52.988
1620669116639,2021-05-10T19:51:56.639,1.360,-4.512,-39.573,49.451
1620669116649,2021-05-10T19:51:56.649,1.370,-2.805,-19.573,40.671
1620669116659,2021-05-10T19:51:56.659,1.380,3.232,6.341,19.512
1620669116669,2021-05-10T19:51:56.669,1.390,6.829,25.854,7.073
1620669116679,2021-05-10T19:51:56.679,1.400,11.037,55.671,6.524
1620669116689,2021-05-10T19:51:56.689,1.410,16.890,91.585,3.537
1620669116699,2021-05-10T19:51:56.699,1.420,20.427,129.695,-0.732
1620669116709,2021-05-10T19:51:56.709,1.430,20.854,151.280,-6.463
1620669116719,2021-05-10T19:51:56.719,1.440,17.073,145.305,-14.451
1620669116729,2021-05-10T19:51:56.729,1.450,11.280,129.573,-20.976
1620669116739,2021-05-10T19:51:56.739,1.460,5.976,115.427,-25.061
1620669116749,2021-05-10T19:51:56.749,1.470,0.976,101.280,-28.354
1620669116759,2021-05-10T19:51:56.759,1.480,-3.110,84.939,-31.098
1620669116769,2021-05-10T19:51:56.769,1.490,-6.707,66.829,-32.500
1620669116779,2021-05-10T19:51:56.779,1.500,-10.244,49.573,-32.622
1620669116789,2021-05-10T19:51:56.789,1.510,-13.293,35.610,-31.341
1620669116799,2021-05-10T19:51:56.799,1.520,-15.061,27.927,-28.232
1620669116809,2021-05-10T19:51:56.809,1.530,-15.610,25.366,-24.451
1620669116819,2021-05-10T19:51:56.819,1.540,-15.488,25.366,-20.549
1620669116829,2021-05-10T19:51:56.829,1.550,-14.756,24.390,-16.707
1620669116839,2021-05-10T19:51:56.839,1.560,-13.720,20.610,-12.988
1620669116849,2021-05-10T19:51:56.849,1.570,-12.622,14.695,-9.146
1620669116859,2021-05-10T19:51:56.859,1.580,-11.280,7.012,-5.183
1620669116869,2021-05-10T19:51:56.869,1.590,-9.695,-1.280,-1.220
1620669116879,2021-05-10T19:51:56.879,1.600,-7.500,-8.232,2.317
1620669116889,2021-05-10T19:51:56.889,1.610,-4.878,-13.415,5.488
1620669116899,2021-05-10T19:51:56.899,1.620,-1.585,-17.622,8.354
1620669116909,2021-05-10T19:51:56.909,1.630,2.256,-20.793,10.549
1620669116919,2021-05-10T19:51:56.919,1.640,6.646,-21.402,12.439
1620669116929,2021-05-10T19:51:56.929,1.650,11.585,-18.293,14.512
1620669116939,2021-05-10T19:51:56.939,1.660,16.646,-12.683,16.829
1620669116949,2021-05-10T19:51:56.949,1.670,21.280,-6.890,18.720
1620669116959,2021-05-10T19:51:56.959,1.680,25.305,-1.280,20.488
1620669116969,2021-05-10T19:51:56.969,1.690,28.354,4.146,22.317
1620669116979,2021-05-10T19:51:56.979,1.700,30.915,8.537,24.207
1620669116989,2021-05-10T19:51:56.989,1.710,32.744,11.280,25.976
1620669116999,2021-05-10T19:51:56.999,1.720,33.780,11.951,27.500
1620669117009,2021-05-10T19:51:57.009,1.730,34.329,10.915,28.537
1620669117019,2021-05-10T19:51:57.019,1.740,34.695,8.963,29.268
1620669117029,2021-05-10T19:51:57.029,1.750,34.939,7.195,29.939
1620669117039,2021-05-10T19:51:57.039,1.760,35.244,6.707,30.366
1620669117049,2021-05-10T19:51:57.049,1.770,35.305,7.134,30.244
1620669117059,2021-05-10T19:51:57.059,1.780,34.634,7.988,29.878
1620669117069,2021-05-10T19:51:57.069,1.790,33.598,9.024,29.329
1620669117079,2021-05-10T19:51:57.079,1.800,32.195,9.756,29.024
1620669117089,2021-05-10T19:51:57.089,1.810,30.366,9.085,28.963
1620669117099,2021-05-10T19:51:57.099,1.820,28.659,7.195,28.963
1620669117109,2021-05-10T19:51:57.109,1.830,27.134,4.390,28.720
1620669117119,2021-05-10T19:51:57.119,1.840,25.854,1.524,28.354
1620669117129,2021-05-10T19:51:57.129,1.850,25.305,-1.098,27.866
1620669117139,2021-05-10T19:51:57.139,1.860,25.183,-4.146,27.195
1620669117149,2021-05-10T19:51:57.149,1.870,24.878,-7.378,26.341
1620669117159,2021-05-10T19:51:57.159,1.880,24.329,-9.329,25.610
1620669117169,2021-05-10T19:51:57.169,1.890,24.085,-9.573,25.610
1620669117179,2021-05-10T19:51:57.179,1.900,24.329,-7.500,25.671
1620669117189,2021-05-10T19:51:57.189,1.910,24.817,-3.232,26.098
1620669117199,2021-05-10T19:51:57.199,1.920,25.305,2.073,27.256
1620669117209,2021-05-10T19:51:57.209,1.930,26.402,7.439,28.659
1620669117219,2021-05-10T19:51:57.219,1.940,27.805,10.915,29.756
1620669117229,2021-05-10T19:51:57.229,1.950,28.354,12.378,30.915
1620669117239,2021-05-10T19:51:57.239,1.960,28.902,14.329,32.256
1620669117249,2021-05-10T19:51:57.249,1.970,29.573,17.256,33.354
1620669117259,2021-05-10T19:51:57.259,1.980,29.634,19.634,34.268
1620669117269,2021-05-10T19:51:57.269,1.990,29.451,21.280,34.451
1620669117279,2021-05-10T19:51:57.279,2.000,29.146,23.049,34.573
1620669117289,2021-05-10T19:51:57.289,2.010,28.659,25.854,34.268
1620669117299,2021-05-10T19:51:57.299,2.020,28.659,28.780,33.963
1620669117309,2021-05-10T19:51:57.309,2.030,29.268,30.244,33.598
1620669117319,2021-05-10T19:51:57.319,2.040,30.061,29.085,32.683
1620669117329,2021-05-10T19:51:57.329,2.050,30.549,27.134,31.585
1620669117339,2021-05-10T19:51:57.339,2.060,31.098,26.402,30.671
1620669117349,2021-05-10T19:51:57.349,2.070,31.646,26.890,30.061
1620669117359,2021-05-10T19:51:57.359,2.080,31.768,27.683,29.634
1620669117369,2021-05-10T19:51:57.369,2.090,31.646,29.634,29.451
1620669117379,2021-05-10T19:51:57.379,2.100,31.768,32.073,29.451
1620669117389,2021-05-10T19:51:57.389,2.110,32.073,34.878,29.512
1620669117399,2021-05-10T19:51:57.399,2.120,32.073,36.220,29.634
1620669117409,2021-05-10T19:51:57.409,2.130,32.317,35.000,28.780
1620669117419,2021-05-10T19:51:57.419,2.140,33.049,39.756,25.854
1620669117429,2021-05-10T19:51:57.429,2.150,35.427,48.476,26.159
1620669117439,2021-05-10T19:51:57.439,2.160,35.732,37.988,26.646
1620669117449,2021-05-10T19:51:57.449,2.170,33.171,15.671,23.659
1620669117459,2021-05-10T19:51:57.459,2.180,30.976,-2.988,20.915
1620669117469,2021-05-10T19:51:57.469,2.190,29.268,-19.268,17.866
1620669117479,2021-05-10T19:51:57.479,2.200,28.232,-29.878,14.390
1620669117489,2021-05-10T19:51:57.489,2.210,27.805,-32.378,11.220
1620669117499,2021-05-10T19:51:57.499,2.220,27.561,-29.634,8.049
1620669117509,2021-05-10T19:51:57.509,2.230,26.890,-22.195,5.000
1620669117519,2021-05-10T19:51:57.519,2.240,26.098,-12.683,1.768
1620669117529,2021-05-10T19:51:57.529,2.250,24.817,-6.341,-2.866
1620669117539,2021-05-10T19:51:57.539,2.260,23.049,-2.561,-7.988
1620669117549,2021-05-10T19:51:57.549,2.270,21.341,2.378,-12.744
1620669117559,2021-05-10T19:51:57.559,2.280,19.573,7.195,-17.317
1620669117569,2021-05-10T19:51:57.569,2.290,17.500,10.244,-22.256
1620669117579,2021-05-10T19:51:57.579,2.300,14.634,12.683,-27.195
1620669117589,2021-05-10T19:51:57.589,2.310,11.280,16.402,-31.707
1620669117599,2021-05-10T19:51:57.599,2.320,8.171,21.707,-35.671
1620669117609,2021-05-10T19:51:57.609,2.330,5.305,28.049,-38.963
1620669117619,2021-05-10T19:51:57.619,2.340,2.317,33.841,-42.012
1620669117629,2021-05-10T19:51:57.629,2.350,-0.610,34.756,-45.793
1620669117639,2021-05-10T19:51:57.639,2.360,-3.963,28.354,-50.488
1620669117649,2021-05-10T19:51:57.649,2.370,-7.744,18.841,-54.817
1620669117659,2021-05-10T19:51:57.659,2.380,-10.793,10.366,-58.598
1620669117669,2021-05-10T19:51:57.669,2.390,-13.659,5.366,-60.732
1620669117679,2021-05-10T19:51:57.679,2.400,-16.159,3.720,-62.195
1620669117689,2021-05-10T19:51:57.689,2.410,-18.780,6.159,-63.232
1620669117699,2021-05-10T19:51:57.699,2.420,-21.402,12.683,-63.598
1620669117709,2021-05-10T19:51:57.709,2.430,-24.207,19.756,-63.780
1620669117719,2021-05-10T19:51:57.719,2.440,-28.415,25.610,-63.963
1620669117729,2021-05-10T19:51:57.729,2.450,-32.622,30.854,-63.841
1620669117739,2021-05-10T19:51:57.739,2.460,-36.524,34.024,-62.561
1620669117749,2021-05-10T19:51:57.749,2.470,-40.183,35.976,-60.122
1620669117759,2021-05-10T19:51:57.759,2.480,-42.561,39.878,-57.378
1620669117769,2021-05-10T19:51:57.769,2.490,-42.622,54.512,-53.110
1620669117779,2021-05-10T19:51:57.779,2.500,-41.402,81.646,-44.695
1620669117789,2021-05-10T19:51:57.789,2.510,-40.610,102.500,-36.951
1620669117799,2021-05-10T19:51:57.799,2.520,-43.537,98.476,-34.329
1620669117809,2021-05-10T19:51:57.809,2.530,-47.927,83.049,-34.390
1620669117819,2021-05-10T19:51:57.819,2.540,-49.573,71.585,-33.476
1620669117829,2021-05-10T19:51:57.829,2.550,-52.378,61.829,-32.073
1620669117839,2021-05-10T19:51:57.839,2.560,-57.134,55.305,-30.732
1620669117849,2021-05-10T19:51:57.849,2.570,-62.317,45.549,-28.780
1620669117859,2021-05-10T19:51:57.859,2.580,-68.049,1.341,-29.451
1620669117869,2021-05-10T19:51:57.869,2.590,-80.671,-83.659,-22.622
1620669117879,2021-05-10T19:51:57.879,2.600,-80.183,-121.159,-13.537
1620669117889,2021-05-10T19:51:57.889,2.610,-56.646,-55.793,-3.598
1620669117899,2021-05-10T19:51:57.899,2.620,-33.232,-0.793,-1.707
1620669117909,2021-05-10T19:51:57.909,2.630,-20.122,0.122,-7.744
1620669117919,2021-05-10T19:51:57.919,2.640,-15.122,-11.951,-16.890
1620669117929,2021-05-10T19:51:57.929,2.650,-15.183,-17.744,-21.890
1620669117939,2021-05-10T19:51:57.939,2.660,-19.939,-19.024,-20.854
1620669117949,2021-05-10T19:51:57.949,2.670,-28.110,-23.171,-20.183
1620669117959,2021-05-10T19:51:57.959,2.680,-33.780,-22.256,-24.329
1620669117969,2021-05-10T19:51:57.969,2.690,-35.122,-8.110,-30.793
1620669117979,2021-05-10T19:51:57.979,2.700,-35.122,3.110,-35.732
1620669117989,2021-05-10T19:51:57.989,2.710,-34.024,6.585,-38.476
1620669117999,2021-05-10T19:51:57.999,2.720,-31.463,10.122,-39.695
1620669118009,2021-05-10T19:51:58.009,2.730,-28.841,13.598,-38.049
1620669118019,2021-05-10T19:51:58.019,2.740,-26.037,15.000,-34.573
1620669118029,2021-05-10T19:51:58.029,2.750,-22.439,16.768,-30.122
1620669118039,2021-05-10T19:51:58.039,2.760,-18.659,17.622,-25.183
1620669118049,2021-05-10T19:51:58.049,2.770,-15.244,15.976,-20.610
1620669118059,2021-05-10T19:51:58.059,2.780,-11.890,15.427,-16.463
1620669118069,2021-05-10T19:51:58.069,2.790,-8.841,16.768,-12.988
1620669118079,2021-05-10T19:51:58.079,2.800,-6.463,16.220,-10.183
1620669118089,2021-05-10T19:51:58.089,2.810,-4.451,13.171,-8.354
1620669118099,2021-05-10T19:51:58.099,2.820,-2.927,9.634,-6.463
1620669118109,2021-05-10T19:51:58.109,2.830,-1.341,6.768,-4.634
1620669118119,2021-05-10T19:51:58.119,2.840,0.427,5.244,-3.110
1620669118129,2021-05-10T19:51:58.129,2.850,2.134,4.329,-1.951
1620669118139,2021-05-10T19:51:58.139,2.860,3.476,3.293,-0.915
1620669118149,2021-05-10T19:51:58.149,2.870,4.451,1.829,-0.488
1620669118159,2021-05-10T19:51:58.159,2.880,5.488,0.366,-0.732
1620669118169,2021-05-10T19:51:58.169,2.890,6.037,-0.915,-1.220
1620669118179,2021-05-10T19:51:58.179,2.900,6.098,-2.378,-2.012
1620669118189,2021-05-10T19:51:58.189,2.910,5.854,-3.354,-3.293
1620669118199,2021-05-10T19:51:58.199,2.920,5.427,-4.329,-4.329
1620669118209,2021-05-10T19:51:58.209,2.930,4.939,-5.122,-5.549
1620669118219,2021-05-10T19:51:58.219,2.940,4.634,-4.817,-6.098
1620669118229,2021-05-10T19:51:58.229,2.950,4.085,-3.841,-7.683
1620669118239,2021-05-10T19:51:58.239,2.960,2.561,-5.854,-8.659
1620669118249,2021-05-10T19:51:58.249,2.970,0.488,-5.732,-8.902
1620669118259,2021-05-10T19:51:58.259,2.980,-1.098,-2.927,-8.720
1620669118269,2021-05-10T19:51:58.269,2.990,-2.683,1.220,-8.049
1620669118279,2021-05-10T19:51:58.279,3.000,-4.268,6.280,-7.866
1620669118289,2021-05-10T19:51:58.289,3.010,-6.707,8.598,-8.293
1620669118299,2021-05-10T19:51:58.299,3.020,-10.305,5.610,-8.963
1620669118309,2021-05-10T19:51:58.309,3.030,-14.451,0.610,-8.841
1620669118319,2021-05-10T19:51:58.319,3.040,-17.256,-6.524,-8.841
1620669118329,2021-05-10T19:51:58.329,3.050,-20.366,-13.659,-9.146
1620669118339,2021-05-10T19:51:58.339,3.060,-22.561,-19.634,-9.451
1620669118349,2021-05-10T19:51:58.349,3.070,-24.878,-26.220,-9.512
1620669118359,2021-05-10T19:51:58.359,3.080,-27.073,-32.500,-9.390
1620669118369,2021-05-10T19:51:58.369,3.090,-29.817,-39.573,-10.488
1620669118379,2021-05-10T19:51:58.379,3.100,-32.805,-47.073,-12.195
1620669118389,2021-05-10T19:51:58.389,3.110,-36.341,-54.268,-13.841
1620669118399,2021-05-10T19:51:58.399,3.120,-40.122,-61.402,-14.695
1620669118409,2021-05-10T19:51:58.409,3.130,-44.268,-70.122,-14.512
1620669118419,2021-05-10T19:51:58.419,3.140,-48.354,-77.683,-14.756
1620669118429,2021-05-10T19:51:58.429,3.150,-51.220,-77.012,-15.305
1620669118439,2021-05-10T19:51:58.439,3.160,-53.293,-71.890,-14.451
1620669118449,2021-05-10T19:51:58.449,3.170,-55.061,-68.841,-13.537
1620669118459,2021-05-10T19:51:58.459,3.180,-57.195,-68.232,-13.110
1620669118469,2021-05-10T19:51:58.469,3.190,-59.024,-67.317,-12.500
1620669118479,2021-05-10T19:51:58.479,3.200,-59.756,-64.146,-11.829
1620669118489,2021-05-10T19:51:58.489,3.210,-59.146,-56.524,-11.585
1620669118499,2021-05-10T19:51:58.499,3.220,-57.500,-44.085,-12.500
1620669118509,2021-05-10T19:51:58.509,3.230,-54.939,-26.098,-14.756
1620669118519,2021-05-10T19:51:58.519,3.240,-51.951,-2.988,-17.988
1620669118529,2021-05-10T19:51:58.529,3.250,-48.476,20.671,-21.159
1620669118539,2021-05-10T19:51:58.539,3.260,-44.451,41.463,-23.232
1620669118549,2021-05-10T19:51:58.549,3.270,-40.915,56.220,-24.268
1620669118559,2021-05-10T19:51:58.559,3.280,-39.085,61.768,-25.183
1620669118569,2021-05-10T19:51:58.569,3.290,-37.988,60.183,-25.854
1620669118579,2021-05-10T19:51:58.579,3.300,-37.073,58.232,-25.976
1620669118589,2021-05-10T19:51:58.589,3.310,-36.220,60.427,-26.159
1620669118599,2021-05-10T19:51:58.599,3.320,-35.305,66.646,-26.037
1620669118609,2021-05-10T19:51:58.609,3.330,-34.085,73.780,-25.976
1620669118619,2021-05-10T19:51:58.619,3.340,-32.744,79.695,-26.280
1620669118629,2021-05-10T19:51:58.629,3.350,-31.646,84.329,-26.890
1620669118639,2021-05-10T19:51:58.639,3.360,-31.220,79.939,-28.049
1620669118649,2021-05-10T19:51:58.649,3.370,-31.585,69.878,-28.841
1620669118659,2021-05-10T19:51:58.659,3.380,-31.585,55.793,-29.146
1620669118669,2021-05-10T19:51:58.669,3.390,-31.707,40.488,-28.720
1620669118679,2021-05-10T19:51:58.679,3.400,-31.402,24.756,-28.049
1620669118689,2021-05-10T19:51:58.689,3.410,-30.427,12.439,-26.585
1620669118699,2021-05-10T19:51:58.699,3.420,-29.024,5.427,-24.512
1620669118709,2021-05-10T19:51:58.709,3.430,-27.256,3.537,-22.622
1620669118719,2021-05-10T19:51:58.719,3.440,-25.061,7.317,-20.610
1620669118729,2021-05-10T19:51:58.729,3.450,-22.500,17.927,-18.354
1620669118739,2021-05-10T19:51:58.739,3.460,-20.427,32.744,-15.976
1620669118749,2021-05-10T19:51:58.749,3.470,-21.098,44.634,-14.878
1620669118759,2021-05-10T19:51:58.759,3.480,-24.817,45.366,-14.756
1620669118769,2021-05-10T19:51:58.769,3.490,-29.817,35.305,-14.024
1620669118779,2021-05-10T19:51:58.779,3.500,-35.244,19.085,-14.207
1620669118789,2021-05-10T19:51:58.789,3.510,-39.756,5.183,-14.390
1620669118799,2021-05-10T19:51:58.799,3.520,-43.171,-4.085,-14.146
1620669118809,2021-05-10T19:51:58.809,3.530,-46.098,-12.134,-13.720
1620669118819,2021-05-10T19:51:58.819,3.540,-48.902,-15.610,-12.866
1620669118829,2021-05-10T19:51:58.829,3.550,-49.085,-14.512,-12.439
1620669118839,2021-05-10T19:51:58.839,3.560,-44.634,3.293,-12.439
1620669118849,2021-05-10T19:51:58.849,3.570,-36.098,49.634,-6.280
1620669118859,2021-05-10T19:51:58.859,3.580,-25.061,93.415,0.122
