epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621162406491,2021-05-16T12.53.26.491,0.000,-1.098,-1.037,-0.061
1621162406501,2021-05-16T12.53.26.501,0.010,-1.280,-1.280,-0.122
1621162406511,2021-05-16T12.53.26.511,0.020,-1.037,-1.098,0.122
1621162406521,2021-05-16T12.53.26.521,0.030,-0.915,-1.037,0.061
1621162406531,2021-05-16T12.53.26.531,0.040,-0.854,-0.671,0.000
1621162406541,2021-05-16T12.53.26.541,0.050,-0.610,-0.366,0.061
1621162406551,2021-05-16T12.53.26.551,0.060,-0.427,-0.061,0.122
1621162406561,2021-05-16T12.53.26.561,0.070,-0.305,0.122,0.061
1621162406571,2021-05-16T12.53.26.571,0.080,0.000,0.183,-0.061
1621162406581,2021-05-16T12.53.26.581,0.090,0.183,0.061,0.000
1621162406591,2021-05-16T12.53.26.591,0.100,0.305,-0.061,0.061
1621162406601,2021-05-16T12.53.26.601,0.110,0.427,-0.366,0.000
1621162406611,2021-05-16T12.53.26.611,0.120,0.488,-0.244,-0.122
1621162406621,2021-05-16T12.53.26.621,0.130,0.610,0.000,-0.183
1621162406631,2021-05-16T12.53.26.631,0.140,0.610,0.122,-0.305
1621162406641,2021-05-16T12.53.26.641,0.150,0.793,0.244,-0.305
1621162406651,2021-05-16T12.53.26.651,0.160,0.732,0.244,-0.366
1621162406661,2021-05-16T12.53.26.661,0.170,0.671,0.183,-0.549
1621162406671,2021-05-16T12.53.26.671,0.180,0.488,0.122,-0.793
1621162406681,2021-05-16T12.53.26.681,0.190,0.488,-0.061,-0.915
1621162406691,2021-05-16T12.53.26.691,0.200,0.366,-0.305,-1.098
1621162406701,2021-05-16T12.53.26.701,0.210,0.183,-0.549,-1.220
1621162406711,2021-05-16T12.53.26.711,0.220,0.061,-0.671,-1.463
1621162406721,2021-05-16T12.53.26.721,0.230,-0.122,-0.732,-1.524
1621162406731,2021-05-16T12.53.26.731,0.240,-0.244,-0.793,-1.524
