epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619344591548,2021-04-25T11.56.31.548,0.000,1.280,0.427,0.549
1619344591558,2021-04-25T11.56.31.558,0.010,1.402,-0.122,0.793
1619344591568,2021-04-25T11.56.31.568,0.020,1.402,-0.305,0.671
1619344591578,2021-04-25T11.56.31.578,0.030,1.463,-0.366,0.488
1619344591588,2021-04-25T11.56.31.588,0.040,1.220,-0.183,0.366
1619344591598,2021-04-25T11.56.31.598,0.050,1.341,0.183,0.427
1619344591608,2021-04-25T11.56.31.608,0.060,1.341,-0.061,0.549
1619344591618,2021-04-25T11.56.31.618,0.070,1.463,-0.549,0.549
1619344591628,2021-04-25T11.56.31.628,0.080,1.341,-0.244,0.488
1619344591638,2021-04-25T11.56.31.638,0.090,1.402,0.305,0.610
1619344591648,2021-04-25T11.56.31.648,0.100,1.280,0.061,0.488
1619344591658,2021-04-25T11.56.31.658,0.110,1.159,-0.061,0.244
1619344591668,2021-04-25T11.56.31.668,0.120,1.220,0.183,0.061
1619344591678,2021-04-25T11.56.31.678,0.130,1.098,0.549,0.000
1619344591688,2021-04-25T11.56.31.688,0.140,1.098,0.732,-0.122
1619344591698,2021-04-25T11.56.31.698,0.150,0.976,0.549,-0.061
1619344591708,2021-04-25T11.56.31.708,0.160,0.793,0.061,-0.122
1619344591718,2021-04-25T11.56.31.718,0.170,0.793,0.122,-0.061
1619344591728,2021-04-25T11.56.31.728,0.180,0.793,0.061,0.244
1619344591738,2021-04-25T11.56.31.738,0.190,0.610,-0.610,0.305
1619344591748,2021-04-25T11.56.31.748,0.200,0.427,-0.732,0.305
1619344591758,2021-04-25T11.56.31.758,0.210,0.305,-0.427,0.244
1619344591768,2021-04-25T11.56.31.768,0.220,0.122,-0.122,0.244
1619344591778,2021-04-25T11.56.31.778,0.230,-0.061,-0.122,0.244
1619344591788,2021-04-25T11.56.31.788,0.240,-0.183,-0.366,0.183
1619344591798,2021-04-25T11.56.31.798,0.250,-0.427,-0.549,0.183
1619344591808,2021-04-25T11.56.31.808,0.260,-0.549,-0.610,0.183
1619344591818,2021-04-25T11.56.31.818,0.270,-0.793,-0.732,0.122
1619344591828,2021-04-25T11.56.31.828,0.280,-1.037,-0.915,0.244
1619344591838,2021-04-25T11.56.31.838,0.290,-1.159,-0.854,0.183
1619344591848,2021-04-25T11.56.31.848,0.300,-1.220,-0.732,0.122
1619344591858,2021-04-25T11.56.31.858,0.310,-1.159,-0.854,0.366
1619344591868,2021-04-25T11.56.31.868,0.320,-1.037,-1.402,0.427
1619344591878,2021-04-25T11.56.31.878,0.330,-0.915,-1.524,0.366
1619344591888,2021-04-25T11.56.31.888,0.340,-0.732,-0.732,0.366
1619344591898,2021-04-25T11.56.31.898,0.350,-0.549,-0.305,0.488
1619344591908,2021-04-25T11.56.31.908,0.360,-0.305,-0.305,0.549
1619344591918,2021-04-25T11.56.31.918,0.370,-0.305,-0.488,0.671
1619344591928,2021-04-25T11.56.31.928,0.380,-0.305,-0.793,0.793
1619344591938,2021-04-25T11.56.31.938,0.390,-0.183,-0.854,0.732
1619344591948,2021-04-25T11.56.31.948,0.400,-0.183,-0.854,0.549
1619344591958,2021-04-25T11.56.31.958,0.410,-0.183,-0.732,0.427
1619344591968,2021-04-25T11.56.31.968,0.420,0.000,-0.427,0.305
1619344591978,2021-04-25T11.56.31.978,0.430,0.122,-0.366,0.305
1619344591988,2021-04-25T11.56.31.988,0.440,0.305,-0.305,0.305
1619344591998,2021-04-25T11.56.31.998,0.450,0.244,0.244,0.000
1619344592008,2021-04-25T11.56.32.008,0.460,0.427,0.732,0.000
1619344592018,2021-04-25T11.56.32.018,0.470,0.549,0.366,0.000
1619344592028,2021-04-25T11.56.32.028,0.480,0.610,-0.061,-0.061
1619344592038,2021-04-25T11.56.32.038,0.490,0.732,0.000,-0.061
1619344592048,2021-04-25T11.56.32.048,0.500,0.793,0.183,0.000
1619344592058,2021-04-25T11.56.32.058,0.510,0.976,0.244,0.000
1619344592068,2021-04-25T11.56.32.068,0.520,1.037,0.244,0.000
1619344592078,2021-04-25T11.56.32.078,0.530,1.037,0.244,-0.122
1619344592088,2021-04-25T11.56.32.088,0.540,1.159,0.183,-0.061
1619344592098,2021-04-25T11.56.32.098,0.550,1.159,0.122,-0.061
1619344592108,2021-04-25T11.56.32.108,0.560,1.159,0.183,-0.061
1619344592118,2021-04-25T11.56.32.118,0.570,1.098,0.366,-0.061
1619344592128,2021-04-25T11.56.32.128,0.580,1.037,0.366,-0.122
1619344592138,2021-04-25T11.56.32.138,0.590,0.915,0.366,-0.244
1619344592148,2021-04-25T11.56.32.148,0.600,0.854,0.183,-0.183
1619344592158,2021-04-25T11.56.32.158,0.610,0.793,0.183,-0.244
1619344592168,2021-04-25T11.56.32.168,0.620,0.671,0.366,-0.366
1619344592178,2021-04-25T11.56.32.178,0.630,0.610,0.427,-0.427
1619344592188,2021-04-25T11.56.32.188,0.640,0.610,0.061,-0.427
1619344592198,2021-04-25T11.56.32.198,0.650,0.610,0.000,-0.549
1619344592208,2021-04-25T11.56.32.208,0.660,0.610,0.671,-0.610
1619344592218,2021-04-25T11.56.32.218,0.670,0.549,0.732,-0.488
1619344592228,2021-04-25T11.56.32.228,0.680,0.427,0.122,-0.366
1619344592238,2021-04-25T11.56.32.238,0.690,0.244,-0.366,-0.244
1619344592248,2021-04-25T11.56.32.248,0.700,0.122,-0.610,-0.305
1619344592258,2021-04-25T11.56.32.258,0.710,-0.061,-0.671,-0.366
1619344592268,2021-04-25T11.56.32.268,0.720,-0.183,-0.610,-0.305
1619344592278,2021-04-25T11.56.32.278,0.730,-0.183,-0.488,-0.366
1619344592288,2021-04-25T11.56.32.288,0.740,-0.183,-0.976,-0.244
1619344592298,2021-04-25T11.56.32.298,0.750,-0.244,-1.341,-0.244
1619344592308,2021-04-25T11.56.32.308,0.760,-0.305,-0.854,-0.366
1619344592318,2021-04-25T11.56.32.318,0.770,-0.305,-0.549,-0.366
1619344592328,2021-04-25T11.56.32.328,0.780,-0.366,-0.671,-0.183
1619344592338,2021-04-25T11.56.32.338,0.790,-0.305,-0.915,-0.122
1619344592348,2021-04-25T11.56.32.348,0.800,-0.244,-1.098,-0.183
1619344592358,2021-04-25T11.56.32.358,0.810,-0.488,-0.915,-0.244
1619344592368,2021-04-25T11.56.32.368,0.820,-0.549,-0.305,-0.305
1619344592378,2021-04-25T11.56.32.378,0.830,-0.549,-0.061,-0.305
1619344592388,2021-04-25T11.56.32.388,0.840,-0.610,-0.122,-0.305
1619344592398,2021-04-25T11.56.32.398,0.850,-0.549,-0.122,-0.488
1619344592408,2021-04-25T11.56.32.408,0.860,-0.488,0.061,-0.549
1619344592418,2021-04-25T11.56.32.418,0.870,-0.488,0.000,-0.488
1619344592428,2021-04-25T11.56.32.428,0.880,-0.305,0.000,-0.549
1619344592438,2021-04-25T11.56.32.438,0.890,-0.305,-0.061,-0.549
1619344592448,2021-04-25T11.56.32.448,0.900,-0.183,0.122,-0.732
1619344592458,2021-04-25T11.56.32.458,0.910,0.000,0.427,-0.915
1619344592468,2021-04-25T11.56.32.468,0.920,0.122,0.427,-0.976
1619344592478,2021-04-25T11.56.32.478,0.930,0.183,0.244,-0.854
1619344592488,2021-04-25T11.56.32.488,0.940,0.488,0.183,-0.793
1619344592498,2021-04-25T11.56.32.498,0.950,0.610,0.305,-0.671
1619344592508,2021-04-25T11.56.32.508,0.960,0.732,0.244,-0.610
1619344592518,2021-04-25T11.56.32.518,0.970,0.854,0.427,-0.549
1619344592528,2021-04-25T11.56.32.528,0.980,0.732,0.366,-0.549
1619344592538,2021-04-25T11.56.32.538,0.990,0.793,0.122,-0.305
1619344592548,2021-04-25T11.56.32.548,1.000,0.793,-0.244,0.000
1619344592558,2021-04-25T11.56.32.558,1.010,0.793,-0.366,-0.122
1619344592568,2021-04-25T11.56.32.568,1.020,0.854,0.000,-0.305
1619344592578,2021-04-25T11.56.32.578,1.030,0.976,0.427,-0.183
1619344592588,2021-04-25T11.56.32.588,1.040,0.915,0.488,-0.244
1619344592598,2021-04-25T11.56.32.598,1.050,0.976,0.549,-0.183
1619344592608,2021-04-25T11.56.32.608,1.060,1.037,0.488,-0.122
1619344592618,2021-04-25T11.56.32.618,1.070,0.976,0.244,-0.061
1619344592628,2021-04-25T11.56.32.628,1.080,0.976,0.183,-0.122
1619344592638,2021-04-25T11.56.32.638,1.090,0.915,0.305,-0.305
1619344592648,2021-04-25T11.56.32.648,1.100,0.732,0.427,-0.366
1619344592658,2021-04-25T11.56.32.658,1.110,0.610,0.244,-0.427
1619344592668,2021-04-25T11.56.32.668,1.120,0.610,0.000,-0.549
1619344592678,2021-04-25T11.56.32.678,1.130,0.488,0.305,-0.793
1619344592688,2021-04-25T11.56.32.688,1.140,0.610,0.793,-0.915
1619344592698,2021-04-25T11.56.32.698,1.150,0.610,0.854,-0.732
1619344592708,2021-04-25T11.56.32.708,1.160,0.610,0.488,-0.610
1619344592718,2021-04-25T11.56.32.718,1.170,0.549,0.122,-0.549
1619344592728,2021-04-25T11.56.32.728,1.180,0.305,-0.183,-0.366
