epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621092138075,2021-05-15T17.22.18.075,0.000,1.037,-0.244,-0.183
1621092138085,2021-05-15T17.22.18.085,0.010,0.732,-0.122,0.122
1621092138095,2021-05-15T17.22.18.095,0.020,0.549,-0.244,-0.061
1621092138105,2021-05-15T17.22.18.105,0.030,0.549,-0.427,-0.122
1621092138115,2021-05-15T17.22.18.115,0.040,0.549,-0.305,-0.061
1621092138125,2021-05-15T17.22.18.125,0.050,0.732,-0.061,-0.061
1621092138135,2021-05-15T17.22.18.135,0.060,0.793,0.000,-0.183
1621092138145,2021-05-15T17.22.18.145,0.070,0.732,0.244,-0.122
1621092138155,2021-05-15T17.22.18.155,0.080,0.732,0.427,-0.122
1621092138165,2021-05-15T17.22.18.165,0.090,0.671,0.488,-0.244
1621092138175,2021-05-15T17.22.18.175,0.100,0.610,0.183,-0.244
1621092138185,2021-05-15T17.22.18.185,0.110,0.488,-0.183,-0.244
1621092138195,2021-05-15T17.22.18.195,0.120,0.427,-0.366,-0.122
1621092138205,2021-05-15T17.22.18.205,0.130,0.427,-0.549,-0.061
1621092138215,2021-05-15T17.22.18.215,0.140,0.366,-0.366,-0.244
1621092138225,2021-05-15T17.22.18.225,0.150,0.427,0.000,-0.366
1621092138235,2021-05-15T17.22.18.235,0.160,0.488,0.183,-0.427
1621092138245,2021-05-15T17.22.18.245,0.170,0.488,0.488,-0.427
1621092138255,2021-05-15T17.22.18.255,0.180,0.488,0.610,-0.366
1621092138265,2021-05-15T17.22.18.265,0.190,0.427,0.549,-0.305
1621092138275,2021-05-15T17.22.18.275,0.200,0.366,0.366,-0.122
1621092138285,2021-05-15T17.22.18.285,0.210,0.366,0.427,-0.122
1621092138295,2021-05-15T17.22.18.295,0.220,0.488,0.488,-0.183
1621092138305,2021-05-15T17.22.18.305,0.230,0.488,0.427,-0.061
1621092138315,2021-05-15T17.22.18.315,0.240,0.366,0.183,-0.122
1621092138325,2021-05-15T17.22.18.325,0.250,0.366,0.000,-0.244
1621092138335,2021-05-15T17.22.18.335,0.260,0.305,-0.061,-0.305
1621092138345,2021-05-15T17.22.18.345,0.270,0.122,-0.122,-0.366
1621092138355,2021-05-15T17.22.18.355,0.280,0.122,-0.244,-0.488
1621092138365,2021-05-15T17.22.18.365,0.290,0.122,-0.366,-0.427
1621092138375,2021-05-15T17.22.18.375,0.300,0.122,-0.610,-0.427
1621092138385,2021-05-15T17.22.18.385,0.310,0.061,-0.671,-0.183
1621092138395,2021-05-15T17.22.18.395,0.320,0.061,-0.732,-0.183
1621092138405,2021-05-15T17.22.18.405,0.330,0.183,-0.915,-0.183
1621092138415,2021-05-15T17.22.18.415,0.340,0.244,-0.976,-0.183
1621092138425,2021-05-15T17.22.18.425,0.350,0.122,-0.793,-0.244
1621092138435,2021-05-15T17.22.18.435,0.360,0.305,-0.427,-0.244
1621092138445,2021-05-15T17.22.18.445,0.370,0.427,-0.122,-0.305
1621092138455,2021-05-15T17.22.18.455,0.380,0.366,-0.061,-0.305
1621092138465,2021-05-15T17.22.18.465,0.390,0.366,-0.122,-0.183
1621092138475,2021-05-15T17.22.18.475,0.400,0.244,-0.305,-0.244
1621092138485,2021-05-15T17.22.18.485,0.410,0.061,-0.732,-0.244
1621092138495,2021-05-15T17.22.18.495,0.420,-0.061,-1.037,-0.122
1621092138505,2021-05-15T17.22.18.505,0.430,-0.122,-1.220,-0.244
1621092138515,2021-05-15T17.22.18.515,0.440,-0.244,-1.463,-0.183
1621092138525,2021-05-15T17.22.18.525,0.450,-0.427,-1.646,-0.244
1621092138535,2021-05-15T17.22.18.535,0.460,-0.427,-1.646,-0.305
1621092138545,2021-05-15T17.22.18.545,0.470,-0.427,-1.768,-0.305
1621092138555,2021-05-15T17.22.18.555,0.480,-0.427,-1.585,-0.244
1621092138565,2021-05-15T17.22.18.565,0.490,-0.366,-1.402,-0.183
