epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619345935977,2021-04-25T12.18.55.977,0.000,-0.732,-0.737,0.105
1619345935987,2021-04-25T12.18.55.987,0.010,-0.738,-0.742,0.106
1619345935997,2021-04-25T12.18.55.997,0.020,-0.737,-0.740,0.104
1619345936007,2021-04-25T12.18.56.007,0.030,-0.739,-0.741,0.106
1619345936017,2021-04-25T12.18.56.017,0.040,-0.739,-0.741,0.104
1619345936027,2021-04-25T12.18.56.027,0.050,-0.738,-0.742,0.105
1619345936037,2021-04-25T12.18.56.037,0.060,-0.740,-0.744,0.103
1619345936047,2021-04-25T12.18.56.047,0.070,-0.738,-0.743,0.103
1619345936057,2021-04-25T12.18.56.057,0.080,-0.738,-0.744,0.102
1619345936067,2021-04-25T12.18.56.067,0.090,-0.741,-0.741,0.101
1619345936077,2021-04-25T12.18.56.077,0.100,-0.741,-0.741,0.101
1619345936087,2021-04-25T12.18.56.087,0.110,-0.737,-0.741,0.099
1619345936097,2021-04-25T12.18.56.097,0.120,-0.740,-0.743,0.101
1619345936107,2021-04-25T12.18.56.107,0.130,-0.738,-0.742,0.101
1619345936117,2021-04-25T12.18.56.117,0.140,-0.738,-0.741,0.101
1619345936127,2021-04-25T12.18.56.127,0.150,-0.739,-0.744,0.100
1619345936137,2021-04-25T12.18.56.137,0.160,-0.738,-0.742,0.096
1619345936147,2021-04-25T12.18.56.147,0.170,-0.735,-0.743,0.097
1619345936157,2021-04-25T12.18.56.157,0.180,-0.739,-0.743,0.100
1619345936167,2021-04-25T12.18.56.167,0.190,-0.739,-0.743,0.102
1619345936177,2021-04-25T12.18.56.177,0.200,-0.737,-0.744,0.099
1619345936187,2021-04-25T12.18.56.187,0.210,-0.737,-0.740,0.101
1619345936197,2021-04-25T12.18.56.197,0.220,-0.738,-0.743,0.104
1619345936207,2021-04-25T12.18.56.207,0.230,-0.736,-0.742,0.104
1619345936217,2021-04-25T12.18.56.217,0.240,-0.737,-0.745,0.102
1619345936227,2021-04-25T12.18.56.227,0.250,-0.742,-0.746,0.097
1619345936237,2021-04-25T12.18.56.237,0.260,-0.742,-0.742,0.097
1619345936247,2021-04-25T12.18.56.247,0.270,-0.743,-0.744,0.095
1619345936257,2021-04-25T12.18.56.257,0.280,-0.742,-0.744,0.099
1619345936267,2021-04-25T12.18.56.267,0.290,-0.741,-0.745,0.102
1619345936277,2021-04-25T12.18.56.277,0.300,-0.737,-0.744,0.102
1619345936287,2021-04-25T12.18.56.287,0.310,-0.736,-0.741,0.103
