epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619280372755,2021-04-24T18.06.12.755,0.000,-0.061,-2.073,-0.488
1619280372765,2021-04-24T18.06.12.765,0.010,0.122,-1.951,-0.488
1619280372775,2021-04-24T18.06.12.775,0.020,-0.061,-1.341,-0.671
1619280372785,2021-04-24T18.06.12.785,0.030,-0.183,-0.915,-0.915
1619280372795,2021-04-24T18.06.12.795,0.040,-0.183,-0.854,-0.854
1619280372805,2021-04-24T18.06.12.805,0.050,-0.122,-1.037,-0.793
1619280372815,2021-04-24T18.06.12.815,0.060,-0.305,-1.220,-0.854
1619280372825,2021-04-24T18.06.12.825,0.070,-0.366,-1.280,-0.976
1619280372835,2021-04-24T18.06.12.835,0.080,-0.244,-0.793,-0.915
1619280372845,2021-04-24T18.06.12.845,0.090,0.000,-0.488,-0.854
1619280372855,2021-04-24T18.06.12.855,0.100,0.000,-0.427,-0.732
1619280372865,2021-04-24T18.06.12.865,0.110,0.183,-0.244,-0.488
1619280372875,2021-04-24T18.06.12.875,0.120,0.427,0.061,-0.183
1619280372885,2021-04-24T18.06.12.885,0.130,0.427,0.122,0.000
1619280372895,2021-04-24T18.06.12.895,0.140,0.183,0.366,-0.061
1619280372905,2021-04-24T18.06.12.905,0.150,0.122,0.610,-0.183
1619280372915,2021-04-24T18.06.12.915,0.160,0.183,0.244,-0.366
1619280372925,2021-04-24T18.06.12.925,0.170,0.122,-0.732,-0.549
1619280372935,2021-04-24T18.06.12.935,0.180,0.122,-1.280,-0.732
1619280372945,2021-04-24T18.06.12.945,0.190,0.061,-1.585,-0.854
1619280372955,2021-04-24T18.06.12.955,0.200,0.061,-1.585,-0.732
1619280372965,2021-04-24T18.06.12.965,0.210,-0.061,-1.402,-0.732
1619280372975,2021-04-24T18.06.12.975,0.220,-0.183,-0.976,-0.610
1619280372985,2021-04-24T18.06.12.985,0.230,0.122,-0.366,-0.549
1619280372995,2021-04-24T18.06.12.995,0.240,0.122,0.000,-0.549
1619280373005,2021-04-24T18.06.13.005,0.250,0.061,0.244,-0.427
1619280373015,2021-04-24T18.06.13.015,0.260,0.244,0.427,-0.305
1619280373025,2021-04-24T18.06.13.025,0.270,0.122,0.244,-0.427
1619280373035,2021-04-24T18.06.13.035,0.280,0.244,0.244,-0.488
1619280373045,2021-04-24T18.06.13.045,0.290,0.305,0.427,-0.305
1619280373055,2021-04-24T18.06.13.055,0.300,0.183,0.366,-0.183
1619280373065,2021-04-24T18.06.13.065,0.310,0.183,0.000,-0.244
1619280373075,2021-04-24T18.06.13.075,0.320,0.427,-0.488,-0.183
1619280373085,2021-04-24T18.06.13.085,0.330,0.183,-0.671,-0.183
1619280373095,2021-04-24T18.06.13.095,0.340,0.122,-0.549,-0.305
1619280373105,2021-04-24T18.06.13.105,0.350,0.183,-0.732,-0.366
1619280373115,2021-04-24T18.06.13.115,0.360,0.122,-1.098,-0.366
1619280373125,2021-04-24T18.06.13.125,0.370,-0.061,-1.098,-0.427
1619280373135,2021-04-24T18.06.13.135,0.380,-0.061,-0.915,-0.488
1619280373145,2021-04-24T18.06.13.145,0.390,0.061,-0.854,-0.305
1619280373155,2021-04-24T18.06.13.155,0.400,0.122,-0.854,-0.305
1619280373165,2021-04-24T18.06.13.165,0.410,0.183,-0.915,-0.244
1619280373175,2021-04-24T18.06.13.175,0.420,0.366,-0.732,-0.244
1619280373185,2021-04-24T18.06.13.185,0.430,0.366,-0.610,-0.122
1619280373195,2021-04-24T18.06.13.195,0.440,0.488,-0.732,0.000
1619280373205,2021-04-24T18.06.13.205,0.450,0.610,-0.732,0.183
1619280373215,2021-04-24T18.06.13.215,0.460,0.549,-0.488,0.183
1619280373225,2021-04-24T18.06.13.225,0.470,0.366,-0.183,0.122
1619280373235,2021-04-24T18.06.13.235,0.480,0.305,-0.305,0.122
1619280373245,2021-04-24T18.06.13.245,0.490,0.122,-0.854,0.000
1619280373255,2021-04-24T18.06.13.255,0.500,0.183,-0.915,-0.061
1619280373265,2021-04-24T18.06.13.265,0.510,0.244,-0.915,-0.305
1619280373275,2021-04-24T18.06.13.275,0.520,0.183,-1.098,-0.427
1619280373285,2021-04-24T18.06.13.285,0.530,0.122,-0.976,-0.427
1619280373295,2021-04-24T18.06.13.295,0.540,0.061,-0.793,-0.427
1619280373305,2021-04-24T18.06.13.305,0.550,0.122,-0.549,-0.366
1619280373315,2021-04-24T18.06.13.315,0.560,0.244,-0.366,-0.305
1619280373325,2021-04-24T18.06.13.325,0.570,0.183,-0.122,-0.366
1619280373335,2021-04-24T18.06.13.335,0.580,0.122,0.183,-0.366
1619280373345,2021-04-24T18.06.13.345,0.590,0.061,0.122,-0.488
1619280373355,2021-04-24T18.06.13.355,0.600,0.244,-0.061,-0.427
1619280373365,2021-04-24T18.06.13.365,0.610,0.122,-0.061,-0.427
1619280373375,2021-04-24T18.06.13.375,0.620,0.305,0.366,-0.366
1619280373385,2021-04-24T18.06.13.385,0.630,0.305,0.305,-0.305
1619280373395,2021-04-24T18.06.13.395,0.640,0.244,-0.061,-0.183
1619280373405,2021-04-24T18.06.13.405,0.650,0.305,-0.122,-0.122
1619280373415,2021-04-24T18.06.13.415,0.660,0.366,-0.183,0.000
1619280373425,2021-04-24T18.06.13.425,0.670,0.366,-0.244,-0.061
1619280373435,2021-04-24T18.06.13.435,0.680,0.244,-0.366,-0.305
1619280373445,2021-04-24T18.06.13.445,0.690,0.000,-0.854,-0.488
1619280373455,2021-04-24T18.06.13.455,0.700,-0.122,-1.646,-0.610
1619280373465,2021-04-24T18.06.13.465,0.710,0.000,-1.707,-0.671
1619280373475,2021-04-24T18.06.13.475,0.720,0.122,-1.037,-0.610
1619280373485,2021-04-24T18.06.13.485,0.730,0.183,-0.244,-0.610
1619280373495,2021-04-24T18.06.13.495,0.740,0.183,-0.305,-0.488
1619280373505,2021-04-24T18.06.13.505,0.750,0.000,-0.488,-0.366
1619280373515,2021-04-24T18.06.13.515,0.760,0.122,-0.305,-0.183
1619280373525,2021-04-24T18.06.13.525,0.770,0.305,0.000,-0.122
1619280373535,2021-04-24T18.06.13.535,0.780,0.427,0.305,-0.122
1619280373545,2021-04-24T18.06.13.545,0.790,0.366,0.427,-0.183
1619280373555,2021-04-24T18.06.13.555,0.800,0.244,0.122,-0.244
1619280373565,2021-04-24T18.06.13.565,0.810,0.244,-0.305,-0.305
1619280373575,2021-04-24T18.06.13.575,0.820,0.305,-0.854,-0.549
1619280373585,2021-04-24T18.06.13.585,0.830,0.244,-1.220,-0.427
1619280373595,2021-04-24T18.06.13.595,0.840,0.183,-1.341,-0.366
1619280373605,2021-04-24T18.06.13.605,0.850,0.061,-1.402,-0.427
1619280373615,2021-04-24T18.06.13.615,0.860,0.000,-1.463,-0.427
1619280373625,2021-04-24T18.06.13.625,0.870,0.122,-1.463,-0.366
1619280373635,2021-04-24T18.06.13.635,0.880,0.244,-1.159,-0.305
1619280373645,2021-04-24T18.06.13.645,0.890,0.305,-0.854,-0.305
1619280373655,2021-04-24T18.06.13.655,0.900,0.305,-0.732,-0.244
1619280373665,2021-04-24T18.06.13.665,0.910,0.183,-0.244,-0.183
1619280373675,2021-04-24T18.06.13.675,0.920,0.183,0.305,-0.122
1619280373685,2021-04-24T18.06.13.685,0.930,0.183,0.488,-0.244
1619280373695,2021-04-24T18.06.13.695,0.940,0.183,0.549,-0.366
1619280373705,2021-04-24T18.06.13.705,0.950,0.305,0.549,-0.427
1619280373715,2021-04-24T18.06.13.715,0.960,0.305,0.183,-0.427
1619280373725,2021-04-24T18.06.13.725,0.970,0.244,-0.244,-0.366
1619280373735,2021-04-24T18.06.13.735,0.980,0.244,-0.183,-0.427
1619280373745,2021-04-24T18.06.13.745,0.990,0.122,0.183,-0.366
1619280373755,2021-04-24T18.06.13.755,1.000,0.183,0.183,-0.305
1619280373765,2021-04-24T18.06.13.765,1.010,0.183,-0.244,-0.305
1619280373775,2021-04-24T18.06.13.775,1.020,0.183,-0.427,-0.305
1619280373785,2021-04-24T18.06.13.785,1.030,0.183,-0.549,-0.305
1619280373795,2021-04-24T18.06.13.795,1.040,0.122,-0.549,-0.427
1619280373805,2021-04-24T18.06.13.805,1.050,0.244,-0.488,-0.427
1619280373815,2021-04-24T18.06.13.815,1.060,0.122,-0.549,-0.427
1619280373825,2021-04-24T18.06.13.825,1.070,-0.061,-0.671,-0.610
1619280373835,2021-04-24T18.06.13.835,1.080,0.061,-0.549,-0.549
1619280373845,2021-04-24T18.06.13.845,1.090,0.183,-0.305,-0.427
1619280373855,2021-04-24T18.06.13.855,1.100,0.305,0.244,-0.366
1619280373865,2021-04-24T18.06.13.865,1.110,0.488,0.488,-0.244
1619280373875,2021-04-24T18.06.13.875,1.120,0.549,0.244,0.061
1619280373885,2021-04-24T18.06.13.885,1.130,0.305,-0.549,0.122
1619280373895,2021-04-24T18.06.13.895,1.140,-0.061,-1.463,-0.061
1619280373905,2021-04-24T18.06.13.905,1.150,-0.122,-2.256,-0.244
1619280373915,2021-04-24T18.06.13.915,1.160,-0.061,-2.561,-0.488
1619280373925,2021-04-24T18.06.13.925,1.170,-0.244,-2.378,-0.793
1619280373935,2021-04-24T18.06.13.935,1.180,-0.244,-1.829,-0.976
1619280373945,2021-04-24T18.06.13.945,1.190,-0.183,-1.159,-1.037
1619280373955,2021-04-24T18.06.13.955,1.200,-0.122,-0.366,-0.793
1619280373965,2021-04-24T18.06.13.965,1.210,0.183,0.305,-0.427
1619280373975,2021-04-24T18.06.13.975,1.220,0.427,0.671,-0.122
1619280373985,2021-04-24T18.06.13.985,1.230,0.488,0.976,0.061
1619280373995,2021-04-24T18.06.13.995,1.240,0.488,1.159,0.122
1619280374005,2021-04-24T18.06.14.005,1.250,0.610,1.220,0.122
1619280374015,2021-04-24T18.06.14.015,1.260,0.793,1.220,0.244
1619280374025,2021-04-24T18.06.14.025,1.270,0.793,1.341,0.366
1619280374035,2021-04-24T18.06.14.035,1.280,0.854,1.646,0.427
1619280374045,2021-04-24T18.06.14.045,1.290,0.915,1.890,0.549
1619280374055,2021-04-24T18.06.14.055,1.300,0.793,1.707,0.854
1619280374065,2021-04-24T18.06.14.065,1.310,0.793,1.585,1.098
1619280374075,2021-04-24T18.06.14.075,1.320,1.037,1.890,1.280
1619280374085,2021-04-24T18.06.14.085,1.330,1.220,2.195,1.280
1619280374095,2021-04-24T18.06.14.095,1.340,1.159,2.012,1.280
1619280374105,2021-04-24T18.06.14.105,1.350,0.732,1.402,1.341
1619280374115,2021-04-24T18.06.14.115,1.360,0.427,0.976,1.037
1619280374125,2021-04-24T18.06.14.125,1.370,0.427,1.037,0.793
1619280374135,2021-04-24T18.06.14.135,1.380,0.610,1.463,0.549
1619280374145,2021-04-24T18.06.14.145,1.390,0.793,2.256,0.183
1619280374155,2021-04-24T18.06.14.155,1.400,0.793,3.232,-0.061
1619280374165,2021-04-24T18.06.14.165,1.410,0.549,4.024,-0.183
1619280374175,2021-04-24T18.06.14.175,1.420,0.183,4.085,-0.610
1619280374185,2021-04-24T18.06.14.185,1.430,-0.061,3.659,-1.037
1619280374195,2021-04-24T18.06.14.195,1.440,-0.183,3.232,-1.402
1619280374205,2021-04-24T18.06.14.205,1.450,-0.122,3.110,-1.768
1619280374215,2021-04-24T18.06.14.215,1.460,-0.122,3.171,-2.134
1619280374225,2021-04-24T18.06.14.225,1.470,-0.061,3.171,-2.378
1619280374235,2021-04-24T18.06.14.235,1.480,-0.061,3.232,-2.439
1619280374245,2021-04-24T18.06.14.245,1.490,0.000,4.512,-2.317
1619280374255,2021-04-24T18.06.14.255,1.500,0.061,4.939,-2.317
1619280374265,2021-04-24T18.06.14.265,1.510,0.061,4.939,-2.073
1619280374275,2021-04-24T18.06.14.275,1.520,0.183,5.000,-1.524
1619280374285,2021-04-24T18.06.14.285,1.530,0.549,4.695,-0.915
1619280374295,2021-04-24T18.06.14.295,1.540,0.854,4.756,-0.305
1619280374305,2021-04-24T18.06.14.305,1.550,1.463,5.000,0.122
1619280374315,2021-04-24T18.06.14.315,1.560,1.463,3.598,0.610
1619280374325,2021-04-24T18.06.14.325,1.570,1.037,1.402,1.098
1619280374335,2021-04-24T18.06.14.335,1.580,0.671,-0.732,1.098
1619280374345,2021-04-24T18.06.14.345,1.590,0.793,-1.829,1.341
1619280374355,2021-04-24T18.06.14.355,1.600,1.098,-2.012,1.585
1619280374365,2021-04-24T18.06.14.365,1.610,1.524,-1.951,1.890
1619280374375,2021-04-24T18.06.14.375,1.620,2.195,-0.915,2.561
1619280374385,2021-04-24T18.06.14.385,1.630,3.049,0.732,3.415
1619280374395,2021-04-24T18.06.14.395,1.640,3.841,1.707,4.268
1619280374405,2021-04-24T18.06.14.405,1.650,4.329,0.793,4.878
1619280374415,2021-04-24T18.06.14.415,1.660,4.451,-2.744,5.366
1619280374425,2021-04-24T18.06.14.425,1.670,3.476,-8.476,5.366
1619280374435,2021-04-24T18.06.14.435,1.680,1.890,-15.610,4.634
1619280374445,2021-04-24T18.06.14.445,1.690,-0.061,-22.500,3.354
1619280374455,2021-04-24T18.06.14.455,1.700,-1.098,-25.244,1.402
1619280374465,2021-04-24T18.06.14.465,1.710,-2.012,-23.049,-0.549
1619280374475,2021-04-24T18.06.14.475,1.720,-2.622,-18.902,-3.110
1619280374485,2021-04-24T18.06.14.485,1.730,-2.927,-14.024,-5.061
1619280374495,2021-04-24T18.06.14.495,1.740,-3.049,-9.085,-6.037
1619280374505,2021-04-24T18.06.14.505,1.750,-3.049,-5.732,-6.585
1619280374515,2021-04-24T18.06.14.515,1.760,-2.866,-3.902,-5.854
1619280374525,2021-04-24T18.06.14.525,1.770,-2.256,-3.232,-4.146
1619280374535,2021-04-24T18.06.14.535,1.780,-1.829,-4.512,-2.378
1619280374545,2021-04-24T18.06.14.545,1.790,-1.829,-4.634,-1.098
1619280374555,2021-04-24T18.06.14.555,1.800,-1.220,-1.341,0.061
1619280374565,2021-04-24T18.06.14.565,1.810,-0.122,2.805,0.915
1619280374575,2021-04-24T18.06.14.575,1.820,0.427,5.610,1.402
1619280374585,2021-04-24T18.06.14.585,1.830,0.671,7.073,1.159
1619280374595,2021-04-24T18.06.14.595,1.840,-0.061,7.317,0.427
1619280374605,2021-04-24T18.06.14.605,1.850,-1.585,5.244,-0.793
1619280374615,2021-04-24T18.06.14.615,1.860,-2.439,2.073,-2.195
1619280374625,2021-04-24T18.06.14.625,1.870,-2.622,-0.549,-3.354
1619280374635,2021-04-24T18.06.14.635,1.880,-2.317,-1.098,-4.085
1619280374645,2021-04-24T18.06.14.645,1.890,-1.890,-0.122,-4.695
1619280374655,2021-04-24T18.06.14.655,1.900,-1.341,1.402,-4.451
1619280374665,2021-04-24T18.06.14.665,1.910,-0.976,2.744,-3.537
1619280374675,2021-04-24T18.06.14.675,1.920,-0.610,3.537,-2.622
1619280374685,2021-04-24T18.06.14.685,1.930,0.244,4.512,-1.585
1619280374695,2021-04-24T18.06.14.695,1.940,1.037,6.159,-0.305
1619280374705,2021-04-24T18.06.14.705,1.950,1.646,7.866,0.854
1619280374715,2021-04-24T18.06.14.715,1.960,1.951,8.537,1.707
1619280374725,2021-04-24T18.06.14.725,1.970,1.890,8.110,2.073
1619280374735,2021-04-24T18.06.14.735,1.980,1.585,6.280,2.073
1619280374745,2021-04-24T18.06.14.745,1.990,1.098,3.841,1.829
1619280374755,2021-04-24T18.06.14.755,2.000,0.976,1.524,1.463
1619280374765,2021-04-24T18.06.14.765,2.010,0.793,-0.244,0.854
1619280374775,2021-04-24T18.06.14.775,2.020,0.793,-0.854,0.244
1619280374785,2021-04-24T18.06.14.785,2.030,0.854,-1.037,0.000
1619280374795,2021-04-24T18.06.14.795,2.040,0.671,-1.341,0.244
1619280374805,2021-04-24T18.06.14.805,2.050,0.610,-1.768,0.610
1619280374815,2021-04-24T18.06.14.815,2.060,0.793,-2.073,1.159
1619280374825,2021-04-24T18.06.14.825,2.070,0.915,-2.378,1.463
1619280374835,2021-04-24T18.06.14.835,2.080,0.915,-2.439,1.585
1619280374845,2021-04-24T18.06.14.845,2.090,0.976,-2.256,1.524
1619280374855,2021-04-24T18.06.14.855,2.100,0.793,-1.768,1.220
1619280374865,2021-04-24T18.06.14.865,2.110,0.732,-1.220,0.854
